區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
信義區,21500000,21500000,1339262.0,16.05,20,住宅大樓(11層含以上有電梯),辦公用,三層
信義區,20000000,20000000,774374.0,25.83,56,公寓(5樓含以下無電梯),住家用,二層
信義區,153430000,153430000,1840015.0,95.98,9,住宅大樓(11層含以上有電梯),住家用,七層
信義區,16150000,16150000,1241887.0,13.0,18,住宅大樓(11層含以上有電梯),住家用,十二層
信義區,19500000,19500000,537774.0,36.26,51,公寓(5樓含以下無電梯),住家用,三層，陽臺
信義區,89080000,89080000,510604.0,174.46,46,華廈(10層含以下有電梯),其他,地下層
信義區,10000000,10000000,1000847.0,9.99,45,住宅大樓(11層含以上有電梯),住家用,八層
信義區,29000000,29000000,704654.0,41.15,45,住宅大樓(11層含以上有電梯),商業用,六層
信義區,22320000,22320000,668952.0,33.37,48,公寓(5樓含以下無電梯),住家用,四層
信義區,4000000,4000000,361486.0,11.07,50,公寓(5樓含以下無電梯),住家用,三層，陽臺
信義區,27300000,27300000,887310.0,30.77,4,華廈(10層含以下有電梯),住家用,二層
信義區,10700000,10700000,1299011.0,8.24,20,住宅大樓(11層含以上有電梯),辦公用,八層
信義區,30500000,30500000,833210.0,36.61,37,華廈(10層含以下有電梯),住家用,一層
信義區,3000000,3000000,520872.0,5.76,41,公寓(5樓含以下無電梯),住家用,三層
信義區,14100000,14100000,844417.0,16.7,36,華廈(10層含以下有電梯),住家用,三層
信義區,9200000,9200000,736579.0,12.49,35,華廈(10層含以下有電梯),住家用,三層
信義區,8000000,8000000,333036.0,24.02,31,透天厝,住家用,全
信義區,16000000,16000000,472300.0,33.88,45,華廈(10層含以下有電梯),商業用,一層
信義區,26500000,26500000,716360.0,36.99,37,公寓(5樓含以下無電梯),住家用,四層
信義區,46800000,46800000,1440486.0,40.63,19,住宅大樓(11層含以上有電梯),住家用,十六層
信義區,19300000,19300000,1061406.0,25.43,20,住宅大樓(11層含以上有電梯),住家用,六層
信義區,15250000,15250000,758096.0,20.12,17,華廈(10層含以下有電梯),住家用,六層
信義區,111656000,111656000,1400122.0,99.49,29,住宅大樓(11層含以上有電梯),住家用,二層
信義區,95000000,95000000,992226.0,119.41,14,住宅大樓(11層含以上有電梯),住家用,九層
信義區,5800000,5800000,948252.0,6.11,44,華廈(10層含以下有電梯),住家用,三層
信義區,15000000,15000000,491351.0,30.53,41,公寓(5樓含以下無電梯),住家用,四層
信義區,11160000,11160000,337413.0,33.08,41,公寓(5樓含以下無電梯),住家用,一層
信義區,14800000,14800000,1010864.0,14.64,17,住宅大樓(11層含以上有電梯),住家用,十三層
信義區,19700000,19700000,565808.0,34.82,43,公寓(5樓含以下無電梯),住家用,四層
信義區,38000000,38000000,1362770.0,40.14,16,華廈(10層含以下有電梯),住家用,四層
信義區,20660000,20660000,575189.0,35.92,44,公寓(5樓含以下無電梯),住家用,四層
信義區,19800000,19800000,642469.0,30.82,54,公寓(5樓含以下無電梯),住家用,二層，陽臺
信義區,17000000,17000000,795676.0,21.37,43,住宅大樓(11層含以上有電梯),商業用,二層
信義區,19300000,19300000,847640.0,22.77,53,公寓(5樓含以下無電梯),住家用,一層，平台
信義區,14800000,14800000,988599.0,14.97,43,住宅大樓(11層含以上有電梯),住家用,五層
信義區,27580000,27580000,989839.0,27.86,17,住宅大樓(11層含以上有電梯),住家用,十二層
信義區,4880000,4880000,779339.0,6.26,52,公寓(5樓含以下無電梯),住家用,二層，陽臺
信義區,25000000,25000000,990590.0,25.24,12,住宅大樓(11層含以上有電梯),住家用,二層
信義區,8880000,8880000,478961.0,18.54,54,公寓(5樓含以下無電梯),住家用,一層，平台，騎樓
信義區,21600000,21600000,731537.0,29.53,46,公寓(5樓含以下無電梯),住家用,三層
信義區,22500000,22500000,748294.0,30.07,44,公寓(5樓含以下無電梯),其他,一層
信義區,25000000,25000000,794741.0,31.46,45,住宅大樓(11層含以上有電梯),住家用,八層
信義區,14300000,14300000,978735.0,14.61,24,住宅大樓(11層含以上有電梯),其他,四層
信義區,170000000,170000000,1088570.0,156.17,24,住宅大樓(11層含以上有電梯),住家用,三層
信義區,26800000,26800000,982537.0,27.28,18,住宅大樓(11層含以上有電梯),住家用,九層
信義區,15000000,15000000,616294.0,24.34,43,公寓(5樓含以下無電梯),住家用,四層
信義區,20300000,20300000,802245.0,25.3,42,住宅大樓(11層含以上有電梯),其他,二層
信義區,29380000,29380000,903231.0,32.53,44,住宅大樓(11層含以上有電梯),商業用,三層
信義區,9000000,9000000,263925.0,34.1,42,華廈(10層含以下有電梯),其他,一層
信義區,13200000,13200000,1083330.0,12.18,20,住宅大樓(11層含以上有電梯),住家用,十三層
信義區,24000000,24000000,826364.0,29.04,19,住宅大樓(11層含以上有電梯),住家用,七層
信義區,28000000,28000000,693041.0,40.4,35,住宅大樓(11層含以上有電梯),住家用,三層
信義區,19500000,19500000,657183.0,29.67,52,公寓(5樓含以下無電梯),住家用,四層，陽臺
信義區,18350000,18350000,680823.0,26.95,57,公寓(5樓含以下無電梯),住家用,二層
信義區,13830000,13830000,710697.0,19.46,12,住宅大樓(11層含以上有電梯),住家用,五層
信義區,14000000,14000000,728836.0,19.21,29,住宅大樓(11層含以上有電梯),住家用,四層
信義區,16500000,16500000,787435.0,20.95,33,華廈(10層含以下有電梯),住家用,六層
