成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11410,公寓,台北市內湖區陽光街９２巷２號三樓,1968,71.52,27.52,8.86,43.3,3,5,無,3,2,2,25.075185,121.585309,陽台外推；
11409,華廈,台北市內湖區瑞光路２６巷２０弄２６號四樓,9603.72,44.51,253.91,37.39,9.3,4,7,有,無隔間,0,0,25.069611,121.582436,
11409,華廈,台北市內湖區瑞光路２６巷２０弄２８號四樓,10918.95,42.51,301.69,47.07,9.3,4,7,有,無隔間,0,0,25.069611,121.582436,
11409,大樓,台北市內湖區成功路二段１１５巷５號六樓之１,3300,77.32,51.47,6.92,3.8,6,11,有,2,2,1,25.065315,121.592073,
11409,大樓,台北市內湖區成功路二段１１５巷７號十樓之２,2940,90.18,41.88,5.3,3.8,10,11,有,2,2,1,25.065315,121.592073,
11409,大樓,台北市內湖區民權東路六段１０９號二樓之１,8000,36.19,221.06,24.13,27.5,2,11,有,12,1,0,25.069149,121.591584,買賣雙方為房東與房客關係親友、員工、共有人或其他特殊關係間之交易；
11409,大樓,台北市內湖區民權東路六段１５０之１號二樓之１３,1040,78.87,17.84,1,17.2,2,14,有,1,1,1,25.068927,121.59413,陽台外推；
11409,大樓,台北市內湖區民權東路六段１８０巷４２弄３６號四樓,5985.2,80.01,93.42,19.13,10.7,4,12,有,3,2,3,25.066597,121.592026,
11409,華廈,台北市內湖區瑞光路６６巷２５號三樓,3443.372,43.79,78.64,19.89,27.3,3,6,有,1,1,0,25.069998,121.581592,
11409,華廈,台北市內湖區瑞光路６６巷２３號三樓,3864.628,45.75,84.48,21.22,27.3,3,6,有,2,1,0,25.070037,121.581634,
11409,公寓,台北市內湖區民權東路六段１３６巷３５弄４號五樓,900,29.06,30.97,10.09,40.3,5,5,無,3,1,1,25.067039,121.587958,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；
11409,大樓,台北市內湖區南京東路六段４５１巷５７號九樓之８,1857,66.23,30.62,4.9,17.3,9,14,有,1,1,1,25.060876,121.587281,
11409,公寓,台北市內湖區文德路２１０巷３０弄５９號四樓,1900,67.9,27.98,7.93,44.8,4,5,無,3,2,1,25.076727,121.585093,陽台外推；
11409,公寓,台北市內湖區成功路二段４２４號四樓,1200,35.84,33.49,9.91,48.8,4,4,無,3,1,1,25.071335,121.589663,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；
11409,大樓,台北市內湖區行善路４１７巷２６號三樓,2680,72.63,43.18,5.79,14.4,3,11,有,2,2,2,25.064419,121.58643,其他增建；
11409,華廈,台北市內湖區民權東路六段１２３巷２０弄２５號十樓之,1500,86.49,17.34,2.4,20.4,10,10,無,3,2,1,25.069696,121.592838,陽台外推；夾層；其他增建；
11409,華廈,台北市內湖區安康路２０號四樓,15240,56.11,284.37,46.67,2.3,4,9,有,無隔間,0,0,25.062139,121.593297,
11409,華廈,台北市內湖區民權東路六段１８０巷４１弄１５號四樓,5275,85.24,69.45,29.85,19.3,4,10,有,4,2,2,25.067371,121.59329,
11409,華廈,台北市內湖區金豐街５０號五樓,2788,62.57,52.27,10.45,15.3,5,10,有,0,2,2,25.065327,121.587753,其他增建；
11409,公寓,台北市內湖區陽光街１５７號四樓,1598,62.7,25.49,7.61,43.2,4,5,無,3,2,1,25.074962,121.585372,陽台外推；其他增建；
11409,公寓,台北市內湖區民權東路六段９０巷５弄７號四樓,1500,41.87,35.82,9.87,44.4,4,5,無,3,2,2,25.068517,121.586479,親友、員工、共有人或其他特殊關係間之交易；
11408,大樓,台北市內湖區成功路二段３１７巷３號九樓,6300,77.83,95.48,7.27,10.8,9,14,有,4,2,2,25.069976,121.591299,
11408,公寓,台北市內湖區成功路二段４２６巷５４號五樓,2060,56.42,36.51,9.51,38.6,5,5,無,3,2,2,25.070423,121.58859,
11408,大樓,台北市內湖區南京東路六段４５１巷５７號十四樓之２,2170,85.51,25.38,4.62,17.3,14,14,無,1,1,1,25.060876,121.587281,
11408,大樓,台北市內湖區成功路二段１１５巷５號五樓之１,3600,85.01,51.47,6.92,3.8,5,11,有,2,2,1,25.065315,121.592073,
11408,大樓,台北市內湖區民權東路六段１８０巷９２號八樓,3900,84.09,46.38,8.06,10,8,11,無,3,2,2,25.066177,121.592608,
11408,華廈,台北市內湖區陽光街８２之３號五樓,2840,76.51,37.12,12.22,32,5,6,無,3,2,2,25.075724,121.585939,陽台外推；
11408,華廈,台北市內湖區安康路２０號四樓之２,13426,56.64,263.24,39.32,2.3,4,9,有,無隔間,0,0,25.062139,121.593297,
