成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11411,公寓,台北市北投區大同街２０８巷１０號三樓,1260,45.9,27.45,9.45,47.4,3,4,無,3,2,1,25.13835,121.499725,鐵窗、雨遮增建土地成交價：1236.5萬建物成交價：23.5萬其他增建；
11411,華廈,台北市北投區泉源路２６之１號七樓,600,40.47,14.83,3.01,47.8,7,7,無,無隔間,0,0,25.139286,121.506155,其他增建；
11411,大樓,台北市北投區北投路一段７７號五樓之５,1070,80.39,13.31,1.92,18,5,11,無,無隔間,0,0,25.128283,121.500121,
11411,大樓,台北市北投區大同街２２號十樓,4448,106.31,49.06,6.92,1.8,10,18,有,3,2,2,25.132489,121.499731,
11411,公寓,台北市北投區溫泉路９９之１１號四樓,580,42.98,13.49,3.45,40.5,4,5,無,1,1,1,25.136482,121.510141,陽台外推；
11411,大樓,台北市北投區光明路６６號十樓之３,5140,82.98,79.29,6.19,18.3,10,23,有,4,2,2,25.132962,121.500319,陽台外推；
11411,華廈,台北市北投區三合街一段８２巷１１６號七樓,3588,88.34,52.58,8.29,7.9,7,9,有,3,2,2,25.129333,121.504607,
11411,公寓,台北市北投區泉源路３５巷１７號五樓,780,35.1,22.22,5.17,47.7,5,5,無,2,2,2,25.140366,121.505759,陽台外推；
11411,大樓,台北市北投區中央南路二段１２之１０號四樓,1058,66.8,15.84,2.55,10.6,4,19,無,1,1,1,25.126836,121.499596,
11411,大樓,台北市北投區溫泉路３７巷３０號五樓之９,1260,64.88,19.42,3.96,20.3,5,13,無,1,2,2,25.133834,121.503003,佔梯夾層；其他增建；
11411,大樓,台北市北投區豐年路一段５２號五樓之２,2930,68.32,51.83,9.26,15.7,5,12,有,3,2,2,25.134394,121.497834,其他增建；
11411,公寓,台北市北投區公路２３１巷１４號二樓,1700,44.18,38.48,13.04,36.8,2,5,無,3,2,2,25.126624,121.50887,其他增建；
11410,公寓,台北市北投區公路２６８號二樓,1000,39.43,25.36,10.89,56.6,2,3,無,3,2,2,25.126907,121.507649,
11410,大樓,台北市北投區中山路４７號十一樓之３,288.8,29.43,9.81,1.69,41.9,11,12,無,1,1,1,25.137045,121.508308,陽台外推；
11410,華廈,台北市北投區中正街４９巷３５號三樓之２,2575,80.08,32.16,9.49,28.3,3,7,有,4,2,2,25.131466,121.499728,夾層；其他增建；
11410,華廈,台北市北投區中和街４０號七樓之４３,400,41.82,9.57,1.35,45.6,7,8,無,1,0,1,25.138261,121.502439,其他增建；
11410,大樓,台北市北投區光明路２４２號十三樓之６,1772,35.71,49.62,3.57,16.6,13,19,有,1,1,1,25.1364,121.50421,
11410,大樓,台北市北投區泉源路１２號四樓之５,580,64.1,9.05,1.02,47,4,11,無,1,1,1,25.138218,121.504626,陽台外推；
11410,公寓,台北市北投區大業路５５８號二樓,480,95.24,5.04,1.68,49.8,2,4,無,2,1,1,25.135272,121.497064,具重建或重劃、都更等效益；
11410,公寓,台北市北投區大業路５５８號二樓,480,95.24,5.04,1.68,49.8,2,4,無,2,1,1,25.135272,121.497064,具重建或重劃、都更等效益；
11410,華廈,台北市北投區奇岩路２４１巷７弄３８號,3780,57.92,69.79,36.25,6.3,1,5,有,4,2,2,25.129622,121.509783,
11410,大樓,台北市北投區溫泉路３７巷２８號十一樓之５,800,66.77,11.98,2.36,20.3,11,13,無,1,1,1,25.133834,121.503003,陽台外推；夾層；其他增建；
11410,華廈,台北市北投區三合街一段８２巷７１號六樓之２,3100,91.18,57,6.41,3.7,6,8,有,1,2,1,25.129059,121.504217,
11410,大樓,台北市北投區光明路２００號八樓之１,920,55.72,16.51,1.28,21,8,14,有,無隔間,0,0,25.136035,121.503497,陽台外推；夾層；
11410,公寓,台北市北投區清江路１５１巷１８弄２號二樓,385,51.3,7.51,1.83,41.6,2,5,無,2,2,1,25.128617,121.502675,親友、員工、共有人或其他特殊關係間之交易；
11410,大樓,台北市北投區大業路４６２之７號十七樓,5900,74.55,79.14,9.09,29.2,"17,18",19,有,5,2,2,25.13205,121.496962,親友、員工、共有人或其他特殊關係間之交易；
11410,大樓,台北市北投區大興街８１號十六樓,3825,66.49,57.52,4.37,1.3,16,27,有,3,2,2,25.130959,121.501629,
11410,公寓,台北市北投區溫泉路６８巷４之１號四樓,1306,40.01,32.64,13.99,52.3,4,4,無,3,2,1,25.134729,121.505383,鐵窗、鐵柵欄增建其他增建；
11410,大樓,台北市北投區光明路２４２號七樓之８,1620,64.85,36.12,3.3,16.6,7,19,有,1,1,1,25.1364,121.50421,陽台外推；
11410,大樓,台北市北投區光明路２００號四樓之２５,800,70.71,11.31,1.24,21,4,14,無,1,1,1,25.136035,121.503497,陽台外推；夾層；
11410,華廈,台北市北投區泉源路３０號七樓之４,798,50.41,15.83,2.8,48.2,7,7,無,1,1,1,25.139954,121.506675,陽台外推；其他增建；
11410,公寓,台北市北投區崇仁路一段１３１巷１０弄５號三樓,1850,53.94,34.3,13.72,39.4,3,5,無,3,2,2,25.124674,121.502614,
11410,華廈,台北市北投區三合街一段８２巷８０號六樓,5858,85.38,89.13,13.35,11,6,8,有,3,2,2,25.12865,121.504637,
11410,大樓,台北市北投區大同街３８號十一樓,2780,100.3,34.77,4.39,1.8,11,18,有,2,2,1,25.13156,121.50068,
11410,大樓,台北市北投區光明路１８５號十一樓之２,2300,77.7,29.38,3.17,14.8,11,14,有,2,2,1,25.136035,121.503497,
11410,大樓,台北市北投區溫泉路３７巷２６號九樓之３,1150,51.47,22.34,2.86,20.3,9,13,有,1,1,1,25.133834,121.503003,陽台外推；
11410,公寓,台北市北投區大興街２４巷８弄１號二樓,1880,59.49,31.6,11.38,46.3,2,4,無,3,2,1,25.128755,121.498832,
11410,公寓,台北市北投區溫泉路６８巷１５號三樓,1250,36.66,34.1,12.16,39.7,3,5,無,3,2,2,25.134933,121.505819,
11410,大樓,台北市北投區大同街３６號十一樓,4250,101.24,49.06,6.92,1.8,11,18,有,3,2,2,25.131676,121.500562,
11410,大樓,台北市北投區溫泉路６５巷１６號十一樓,1068,58.38,18.3,1.69,48.2,11,12,無,1,1,1,25.135972,121.504337,陽台外推；
11410,公寓,台北市北投區中央南路一段１０２巷３８之１號二樓,480,49.98,9.6,8.81,48.5,2,3,無,1,1,1,25.131352,121.499987,
11409,公寓,台北市北投區永興路一段６號,1800,76.19,23.63,7.18,47.4,1,4,無,2,1,1,25.138758,121.499542,親友、員工、共有人或其他特殊關係間之交易；
11409,華廈,台北市北投區中和街４０號六樓之７,370,42.19,8.77,1.16,45.6,6,8,無,1,0,1,25.138261,121.502439,
11409,華廈,台北市北投區溫泉路７１之１３號,192,21.85,8.79,1.06,45.1,1,7,無,1,1,1,25.135827,121.504964,親友、員工、共有人或其他特殊關係間之交易；
11409,華廈,台北市北投區溫泉路７１號地下一樓之７,460,34.19,13.46,1.63,45.1,地下層,7,無,1,1,1,25.135541,121.505276,
11409,華廈,台北市北投區溫泉路７１號七樓之３３,480,40.89,11.74,1.45,45.1,7,7,無,1,1,1,25.135541,121.505276,
11409,大樓,台北市北投區磺港路１４２號十八樓之１,5000,57.27,87.3,9.37,6.7,18,18,有,3,2,2,25.129197,121.501452,親友、員工、共有人或其他特殊關係間之交易；
11409,大樓,台北市北投區光明路２００號十二樓之１８,900,59.09,15.23,1.65,21,12,14,無,1,1,1,25.136035,121.503497,
11409,華廈,台北市北投區大興街８０號六樓,3880,98.91,47.75,9.24,1.1,6,8,有,3,2,2,25.130589,121.501736,
11409,大樓,台北市北投區光明路２０１號十一樓,3268,64.37,50.77,4.04,8.7,11,24,有,2,2,2,25.136035,121.503497,
11409,公寓,台北市北投區清江路１５１巷１８弄６號,1900,54.01,35.18,8.51,41.6,1,5,無,4,1,2,25.128743,121.502988,其他增建；
11409,大樓,台北市北投區中央北路二段３５０巷９２號四樓,3058,52.56,58.19,14.44,10.7,4,14,有,3,2,2,25.136935,121.49496,
11409,華廈,台北市北投區文化三路６９號,1895,53.4,35.49,9.59,40.3,1,7,無,3,2,2,25.139751,121.498248,其他增建；
11409,華廈,台北市北投區中和街４０號五樓之１,1000,59.13,16.91,2.25,45.6,5,8,無,1,1,1,25.138261,121.502439,親友、員工、共有人或其他特殊關係間之交易；
11409,華廈,台北市北投區大興街８０號七樓之１,2910,74.05,47.68,9.24,1.1,7,8,有,3,2,2,25.130589,121.501736,親友、員工、共有人或其他特殊關係間之交易；
11409,華廈,台北市北投區清江路９１巷１６號七樓,1485.85,49.99,32.18,5.01,1.3,7,10,有,2,2,2,25.129765,121.502249,親友、員工、共有人或其他特殊關係間之交易；
11409,公寓,台北市北投區民族街６８巷２號二樓,1760,41.79,42.12,13.68,43.3,2,5,無,3,2,2,25.133984,121.506653,其他增建；
11409,大樓,台北市北投區大業路５２０號十六樓,2558,94.49,35.66,2.76,2.4,16,24,有,1,2,1,25.134722,121.496775,
11409,大樓,台北市北投區珠海路２８號十一樓之１,1395,69.34,20.12,2.53,28.3,11,14,無,2,1,1,25.137723,121.502312,陽台外推；
11409,公寓,台北市北投區清江路２６８巷８號三樓,1850,50.64,36.53,17.09,37.5,3,5,無,3,2,2,25.125769,121.501369,
11409,大樓,台北市北投區大同街３２號十二樓,5520,108.3,57.96,8.5,1.8,12,18,有,3,2,2,25.131908,121.500324,
11409,公寓,台北市北投區奇岩路４０號三樓,880,39.1,22.51,13.01,57.2,3,3,無,3,1,1,25.133309,121.507587,頂樓加蓋；
