成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11410,公寓,台北市萬華區和平西路三段１６１號二樓,1160,58.46,19.84,4.39,48.3,2,5,無,3,1,1,25.035437,121.498371,
11410,華廈,台北市萬華區桂林路２４２巷４之２號,916,45.24,20.25,3.76,43.3,1,7,無,1,1,1,25.037986,121.495327,平台外推其他增建；
11410,大樓,台北市萬華區西昌街２９巷８號三樓之１,3320,69.78,50.4,6.82,1.4,3,13,有,4,2,2,25.042662,121.500955,
11410,大樓,台北市萬華區西昌街２９巷８號十三樓之５,2539,87.48,32.32,4.07,1.4,13,13,有,2,2,1,25.042662,121.500955,
11410,華廈,台北市萬華區西園路二段１６１號三樓,2080,52.75,39.43,4.84,37.1,3,7,無,4,2,2,25.028871,121.495941,陽台外推；其他增建；
11410,公寓,台北市萬華區和平西路三段３８２巷１２弄５４號四樓,666,51.97,12.81,4.18,49.7,4,5,無,2,1,1,25.034676,121.490435,陽台外推；其他增建；
11410,公寓,台北市萬華區西園路二段５２巷１４弄３之１號三樓,850,48.38,17.57,5.29,56.1,3,4,無,2,2,1,25.031371,121.496312,
11410,公寓,台北市萬華區雙園街１０２號二樓,1075,50.95,21.1,7.36,0,2,3,無,2,2,1,25.030982,121.492774,
11410,大樓,台北市萬華區漢中街１６０號五樓之９,2288,102.61,22.3,1.65,4,5,15,無,1,1,1,25.04118,121.506578,
11410,大樓,台北市萬華區桂林路１５３號十樓,3210,67.87,50.31,4.57,20.7,10,14,有,3,2,2,25.038751,121.497596,其他增建；
11410,公寓,台北市萬華區西藏路１８５號四樓,600,63.09,9.51,3.49,50.8,4,5,無,2,1,1,25.029292,121.500776,其他增建；
11410,大樓,台北市萬華區西藏路４２８巷９號十二樓,3796.22,76.99,56.15,8.08,0.8,12,14,有,3,2,2,25.030215,121.497322,親友、員工、共有人或其他特殊關係間之交易；
11410,公寓,台北市萬華區貴陽街二段９６巷２號三樓,540,50.57,10.68,4.35,55.4,3,4,無,2,1,1,25.039625,121.503159,
11410,大樓,台北市萬華區西寧南路２８７號十樓,1100,86.25,12.75,1.07,9.2,10,13,無,1,1,1,25.038815,121.506369,
11410,大樓,台北市萬華區西藏路４２８巷９號七樓,4125,73.46,56.15,8.08,0.8,7,14,有,3,2,2,25.030215,121.497322,
11410,公寓,台北市萬華區桂林路２４２巷５６弄５號五樓,1100,40.67,27.05,8.98,44.7,5,5,無,3,2,1,25.03607,121.493708,上下樓層內梯陽台外推；頂樓加蓋；其他增建；
11410,公寓,台北市萬華區萬大路１８７巷３弄２號三樓,450,40.46,11.12,4.33,50.8,3,5,無,2,1,1,25.028636,121.501499,親友、員工、共有人或其他特殊關係間之交易；
11410,華廈,台北市萬華區萬大路９０巷７號七樓,2970,56.83,52.26,8.38,16.8,7,10,有,3,2,2,25.030229,121.499646,
11410,大樓,台北市萬華區西藏路４２８巷９號八樓之２,3469.25,79.01,51.03,7.02,0.8,8,14,有,2,2,2,25.030215,121.497322,親友、員工、共有人或其他特殊關係間之交易；
11410,公寓,台北市萬華區梧州街１２巷１４號四樓,500,28.6,17.48,6.81,52.5,4,4,無,3,1,2,25.037649,121.497088,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；
11410,公寓,台北市萬華區西園路一段７２巷８號,3450,54.61,63.18,18.15,54.7,1,5,無,9,0,2,25.039351,121.499154,其他增建；
11410,華廈,台北市萬華區華西街１７之４號六樓之４,500,55.52,9.01,1.33,43.4,6,8,無,1,1,1,25.03917,121.49856,其他增建；
11410,大樓,台北市萬華區康定路１０３號六樓之２,2180,79.38,34.13,1.73,10,6,26,有,2,2,1,25.039492,121.502062,
11410,大樓,台北市萬華區中華路二段４１６巷９號,1900,59.65,31.85,6.81,39,1,12,無,2,2,1,25.0268,121.503795,
11410,公寓,台北市萬華區莒光路１７０號三樓,1575,54.93,28.67,7.93,47.3,3,5,無,3,2,1,25.031379,121.502177,
11410,華廈,台北市萬華區康定路２４８號三樓之２,1290,52.5,24.57,3.05,38.5,3,10,無,2,1,1,25.037604,121.501523,陽台外推；其他增建；
11410,大樓,台北市萬華區桂林路３２號五樓之３,950,66.34,14.32,1.11,42.3,5,12,無,1,1,1,25.037719,121.504863,陽台外推；其他增建；
11410,公寓,台北市萬華區艋舺大道３８６巷２號二樓,1250,51.1,24.46,8.02,54.6,2,4,無,4,1,1,25.03123,121.494605,陽台外推；其他增建；
11410,大樓,台北市萬華區柳州街８１號十二樓之１,2647,63.35,41.78,3.92,39.7,12,12,無,3,2,2,25.036985,121.505088,陽台外推；其他增建；
11410,公寓,台北市萬華區大理街１４４號五樓,1860,46.06,40.38,12.81,44.9,5,5,無,3,2,2,25.033909,121.49552,其他:一樓空地沿樓層增建陽台外推；頂樓加蓋；其他增建；
11410,公寓,台北市萬華區中華路二段３３６號四樓之２,590,69.53,8.49,3.14,57.6,4,5,無,2,2,1,25.027994,121.505792,
11410,公寓,台北市萬華區萬大路１８７巷１３號二樓,830,59.8,13.88,5.97,50.8,2,5,無,3,0,3,25.028182,121.501269,其他增建；
11410,公寓,台北市萬華區萬大路１８７巷１０號二樓,480,43.15,11.12,4.58,50.8,2,5,無,1,1,1,25.027968,121.500824,親友、員工、共有人或其他特殊關係間之交易；
11409,大樓,台北市萬華區中華路二段４１６巷１３號三樓之４,1825,59.02,30.92,6.67,39,3,12,無,3,2,2,25.027019,121.504189,陽台外推；
11409,華廈,台北市萬華區康定路１６２號四樓,950,58.16,16.34,1.72,43.8,4,10,無,2,2,2,25.039498,121.501811,
11409,大樓,台北市萬華區貴陽街二段１１號十二樓,2935,100.62,30.8,2.67,3,12,14,有,2,2,1,25.039644,121.505835,其他增建；
11409,華廈,台北市萬華區永福街１號八樓,2088,65.06,32.09,3.41,37.9,8,9,無,3,2,2,25.038263,121.50564,陽台外推；其他增建；
11409,大樓,台北市萬華區西昌街２９巷６號,1990,90.01,22.11,3.27,1.4,1,13,無,無隔間,0,0,25.042681,121.501056,
11409,大樓,台北市萬華區西昌街２９巷２號,2420,99.98,27.74,3.41,1.4,1,13,有,無隔間,0,0,25.042662,121.50082,
11409,公寓,台北市萬華區桂林路２４６巷４２弄１８號二樓,908,37.93,23.94,8.62,55.9,2,4,無,2,2,1,25.036511,121.492651,陽台加蓋陽台外推；
11409,公寓,台北市萬華區莒光路１５０號二樓,980,62.36,15.71,4.24,48.6,2,5,無,無隔間,0,0,25.031421,121.50267,陽台外推；其他增建；
11409,公寓,台北市萬華區桂林路２４４巷８７號四樓,770,30.16,25.53,8.85,55.9,4,4,無,3,2,2,25.036087,121.492688,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；
11409,大樓,台北市萬華區西園路一段１３０號六樓,1845,43.12,42.79,4.3,37.3,6,12,無,3,2,2,25.03805,121.499337,親友、員工、共有人或其他特殊關係間之交易；
