成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11410,大樓,台北市大同區重慶北路二段１３５號十一樓之３,3299,115.03,28.68,2.41,0.9,11,15,無,3,2,2,25.05816,121.513979,
11410,公寓,台北市大同區保安街４９巷３０之３號二樓,1080,63.44,17.02,5.95,0,2,3,無,2,1,1,25.060035,121.511885,陽台外推；頂樓加蓋；夾層；其他增建；
11410,華廈,台北市大同區民族西路２２５巷３弄６號三樓,3680,71.04,51.8,9.37,37.3,3,7,有,4,2,2,25.069233,121.512746,其他增建；
11410,公寓,台北市大同區哈密街５９巷３１弄４２號二樓,892.71,58.5,15.26,5.34,43.5,2,4,無,3,2,1,25.074908,121.516717,親友、員工、共有人或其他特殊關係間之交易；
11410,公寓,台北市大同區迪化街二段１９０巷１９號,287.605,19.18,15,4.52,41.8,1,5,無,2,1,1,25.067817,121.509727,親友、員工、共有人或其他特殊關係間之交易；
11410,大樓,台北市大同區重慶北路二段１３５號十樓,4200,115.23,44.5,2.84,0.9,10,15,有,3,2,2,25.05816,121.513979,
11410,大樓,台北市大同區萬全街１號十樓之６,5400,115.41,59.02,4.45,10.4,10,15,有,3,2,2,25.058644,121.519642,
11410,大樓,台北市大同區承德路二段１４５號十四樓,2330,110.35,22.65,2.11,1.3,14,15,有,1,1,1,25.057819,121.518477,
11410,大樓,台北市大同區承德路三段１１號十樓之１,8060,73.61,111.74,10.04,15.5,10,15,有,4,2,3,25.063772,121.518518,
11410,大樓,台北市大同區承德路三段１１號十二樓,7060,69.51,101.26,8.6,15.5,12,15,有,4,2,3,25.063772,121.518518,
11410,大樓,台北市大同區承德路三段１１號十二樓之１,8120,73.61,111.74,10.04,15.5,12,15,有,4,2,3,25.063772,121.518518,
11410,華廈,台北市大同區民族西路１５８號二樓,2700,67.39,40.06,6.57,20.2,2,9,無,3,2,2,25.068464,121.515469,親友、員工、共有人或其他特殊關係間之交易；
11410,公寓,台北市大同區延平北路三段２２之３號,1180,48.17,24.5,6.81,55.9,4,4,無,1,1,1,25.064017,121.510986,
11410,華廈,台北市大同區重慶北路三段１１３巷５５號六樓之２,2500,57.34,43.6,10.99,35.8,6,7,無,5,2,2,25.067333,121.51524,其他增建；
11410,公寓,台北市大同區環河北路二段２３７巷１２號二樓,1530,50.38,30.37,13.72,51.5,2,4,無,4,2,2,25.070636,121.510286,其他增建；
11410,大樓,台北市大同區重慶北路二段１３５號十樓之５,3480,114.02,35.99,2.41,0.9,10,15,有,3,2,2,25.05816,121.513979,
11410,大樓,台北市大同區承德路三段８３號六樓,2888,80.53,35.86,6.23,28.1,6,11,無,3,1,1,25.065714,121.518605,
11410,公寓,台北市大同區民權西路２７０之１號三樓,1410,59.32,23.77,7.22,48.1,3,5,無,3,2,1,25.062741,121.511918,陽台外推；
11410,公寓,台北市大同區哈密街４５巷１弄１４號四樓,1320,67.65,19.51,6.88,51.3,4,4,無,2,2,2,25.073972,121.518059,陽台外推；其他增建；
11410,大樓,台北市大同區承德路二段１９３號六樓,5668,63.41,89.38,17.65,29,6,12,有,5,2,2,25.0593,121.518417,陽台外推；
11410,公寓,台北市大同區大龍街２３５巷２號三樓,850,56.86,14.95,5.14,53.3,3,4,無,2,1,1,25.070918,121.516183,陽台增建後外推其他增建；
11410,公寓,台北市大同區延平北路二段２４７巷１８之１號,2980,99.16,30.05,7.81,48.5,1,5,無,無隔間,0,0,25.062231,121.512049,平台外推、天井增建
11410,華廈,台北市大同區哈密街７０巷１弄２３號二樓,3300,80.72,40.88,12.36,16.7,2,7,無,3,2,2,25.072981,121.518132,
11410,公寓,台北市大同區庫倫街１３巷３弄１６號四樓,1310,79.58,16.46,6.05,55.8,4,4,無,2,2,1,25.072625,121.517749,頂樓加蓋；其他增建；
11410,大樓,台北市大同區重慶北路二段１９６號三樓,424.66,22.96,18.49,1.52,41.3,3,12,無,1,1,1,25.060421,121.513724,親友、員工、共有人或其他特殊關係間之交易；
11410,大樓,台北市大同區延平北路三段３之２號十樓,1880,62.12,30.27,2.82,39.7,10,12,無,3,2,1,25.063484,121.511273,陽台外推；
11409,大樓,台北市大同區延平北路二段２３８號四樓之２,3237,46.21,70.05,8.01,42.8,4,11,無,3,2,3,25.060136,121.511522,
11409,公寓,台北市大同區承德路三段１２２巷８號二樓,250,18.46,13.54,3.87,49.4,2,5,無,2,1,1,25.067339,121.517766,親友、員工、共有人或其他特殊關係間之交易；陽台外推；
11409,大樓,台北市大同區重慶北路二段１３５號九樓,4085,113,43.52,2.84,0.9,9,15,有,3,2,2,25.05816,121.513979,
11409,華廈,台北市大同區重慶北路三段１９１巷９號五樓,2618,59.07,44.32,8.87,44.3,5,7,無,3,2,2,25.069482,121.514637,陽台外推；
11409,公寓,台北市大同區承德路三段８５巷１３號二樓,2288,68.07,33.61,9.98,51.2,2,4,無,3,2,1,25.0661,121.519125,陽台外推；其他增建；
11409,華廈,台北市大同區重慶北路三段１９１巷１４號三樓,2460,62.87,39.13,6.65,44.8,3,7,無,3,2,2,25.069348,121.514682,陽台外推；其他增建；
11409,華廈,台北市大同區歸綏街２０９號六樓之５,1429,71.08,20.1,2.68,30.5,6,10,無,2,2,1,25.058262,121.512421,增建項目：陽台凸窗其他增建；
11409,華廈,台北市大同區歸綏街９７巷４號,2850,14.67,194.21,21.24,30.4,地下層,7,無,3,4,2,25.059105,121.515942,陽台外推；其他增建；
11409,華廈,台北市大同區民族西路７６巷２弄２號,2450,97.75,25.07,5.63,31.5,1,9,無,0,1,1,25.068092,121.51715,其他增建；
11409,大樓,台北市大同區重慶北路二段１３５號六樓之５,3360,109.83,35.99,2.41,0.9,6,15,有,3,2,2,25.05816,121.513979,
11409,公寓,台北市大同區大龍街８５巷３號三樓之３,300,44.96,6.67,3.35,60.8,3,5,無,2,1,1,25.06652,121.516845,親友、員工、共有人或其他特殊關係間之交易；
11409,華廈,台北市大同區承德路三段２１０號,200000,66.41,3011.78,448.31,36.3,地下層,7,有,92,10,16,25.070586,121.518141,
11409,華廈,台北市大同區民族西路２２５巷７弄４號六樓,3150,61.2,51.47,9.37,37.3,6,7,有,4,2,2,25.069393,121.51252,陽台外推；
11409,華廈,台北市大同區歸綏街１８１號八樓之２,520,63.79,8.15,0.77,46.5,8,10,無,1,1,1,25.058262,121.512421,其他增建；
11409,華廈,台北市大同區重慶北路三段１１３巷５５號五樓之２,2650,60.17,44.04,10.99,35.8,5,7,無,4,2,2,25.067333,121.51524,陽台外推；其他增建；
11409,公寓,台北市大同區延平北路四段１７９巷１０號四樓,1100,37.01,29.72,9.08,56.7,4,4,無,2,2,1,25.073552,121.511899,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；
11409,公寓,台北市大同區哈密街５９巷２１弄３９號,465.92,69.98,6.66,2.67,55.8,1,4,無,3,2,1,25.074675,121.516746,買賣?方以用印日114/12/15日為公契立約日親友、員工、共有人或其他特殊關係間之交易；
11409,公寓,台北市大同區雙連街５３巷１８號二樓,600,28.94,20.73,6.66,59.4,2,4,無,2,1,1,25.059231,121.51938,親友、員工、共有人或其他特殊關係間之交易；其他增建；
11409,大樓,台北市大同區延平北路三段３之１號七樓,2400,61.89,38.78,3.75,39.7,7,12,無,3,2,2,25.063449,121.511274,陽台外推；其他增建；
11409,大樓,台北市大同區民權西路１５３號七樓之３,3000,109.39,35.46,2.21,2,7,15,有,2,1,1,25.063252,121.516547,
11409,華廈,台北市大同區歸綏街１８１號六樓之２,538,62.82,8.56,0.8,46.5,6,10,無,無隔間,0,0,25.058262,121.512421,
11409,大樓,台北市大同區民權西路１５３號十四樓之７,1550,130.25,11.9,1.03,2,14,15,無,1,1,1,25.063252,121.516547,
11408,華廈,台北市大同區歸綏街１８１號九樓之２,540,66.24,8.15,0.77,46.5,9,10,無,1,1,1,25.058262,121.512421,鐵鋁窗外推增建
11408,公寓,台北市大同區承德路三段１６６號三樓,1500,64.79,23.15,6.96,51.5,3,4,無,3,2,1,25.068902,121.518189,陽台外推；
11408,公寓,台北市大同區大龍街８５巷３號三樓之１,670,68.83,9.73,5.02,60.8,3,5,無,1,1,1,25.06652,121.516845,
11408,大樓,台北市大同區民權西路２３７之８號十七樓之１,2000,104.2,19.19,1.82,6.8,17,19,無,1,1,1,25.06369,121.512078,
11408,公寓,台北市大同區萬全街１０３巷２５號,91,57.74,1.58,0.35,33.8,1,6,無,無隔間,0,0,25.058465,121.516393,
11408,大樓,台北市大同區哈密街２３巷７號五樓,3300,60,55,15.36,18.8,5,12,無,3,2,2,25.074352,121.518716,
11408,大樓,台北市大同區涼州街２號六樓之３,5540,89.51,70.32,7.72,15,6,15,有,4,2,3,25.060861,121.513793,陽台外推；
11408,公寓,台北市大同區哈密街２３巷２６號,2288,81.72,28,10.13,53.9,1,4,無,0,2,1,25.074379,121.517833,其他增建；
11408,華廈,台北市大同區庫倫街４８之４號三樓,3100,71.53,43.34,8.29,37.3,3,8,無,3,2,2,25.071809,121.518284,陽台外推；
11408,華廈,台北市大同區重慶北路三段１９１巷３號三樓,2660,58.91,45.15,8.95,44.3,3,7,無,4,0,4,25.06956,121.514611,
11408,大樓,台北市大同區民權西路２７９號三樓之５,1021,73.41,13.91,2.42,21.4,3,11,無,1,1,1,25.063497,121.509697,夾層；
11408,公寓,台北市大同區迪化街二段１４６巷２８號三樓,800,32.96,24.27,10.29,45.3,3,4,無,3,2,2,25.068037,121.50963,親友、員工、共有人或其他特殊關係間之交易；
11408,公寓,台北市大同區敦煌路２４巷１２弄１號二樓,1400,59.41,23.56,10.06,53.6,2,4,無,4,2,1,25.074567,121.519107,其他增建；
11408,公寓,台北市大同區昌吉街６１巷１１號三樓之１,575,51.22,11.23,4.3,50.7,3,5,無,1,1,1,25.066652,121.514926,其他增建；
11408,華廈,台北市大同區承德路三段８巷２號六樓,700,19.08,36.68,8.77,39.8,6,6,無,3,2,1,25.063565,121.517282,親友、員工、共有人或其他特殊關係間之交易；
11408,公寓,台北市大同區酒泉街５０巷１０號二樓,1788,52.69,33.93,12.18,53.8,2,4,無,3,2,2,25.071177,121.516558,
11408,大樓,台北市大同區民權西路２０５號六樓,1313,67.56,19.44,2.14,5.3,6,14,無,1,1,1,25.06317,121.515216,親友、員工、共有人或其他特殊關係間之交易；
11408,大樓,台北市大同區民權西路９１號十樓之８,792,87.48,9.05,0.74,45.8,10,12,無,1,0,1,25.063105,121.517889,
11408,大樓,台北市大同區雙連街３號七樓,2688,100.9,26.64,3.01,1.3,7,11,有,2,1,1,25.057889,121.519195,
