成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11410,公寓,台北市中正區南昌路二段７１巷３號二樓,1600,53.38,29.97,8.92,48.8,2,4,無,3,2,2,25.027822,121.520513,親友、員工、共有人或其他特殊關係間之交易；
11410,華廈,台北市中正區仁愛路一段２３巷１７號三樓,590,102.65,5.75,1.02,11.3,3,6,有,3,2,2,25.039807,121.523369,親友、員工、共有人或其他特殊關係間之交易；
11410,大樓,台北市中正區羅斯福路一段２０號十一樓,2268,86.36,26.26,2.22,48.1,11,11,無,3,2,1,25.031819,121.518671,
11410,華廈,台北市中正區重慶南路三段１１７號四樓,1050,66.89,15.7,2.95,34.8,4,7,無,無隔間,0,0,25.024164,121.516969,
11410,大樓,台北市中正區信義路二段３３號十一樓之２,4010,94.45,42.46,4.08,44.8,11,12,無,4,2,2,25.034923,121.525844,
11410,華廈,台北市中正區泉州街１４之２號五樓,2600,59.89,43.41,8.67,41.8,5,7,無,3,2,2,25.027197,121.514335,陽台外推；其他增建；
11410,華廈,台北市中正區廈門街７１巷５之１號二樓,2050,68.95,29.73,6.73,43.9,2,5,無,2,2,1,25.024911,121.517957,陽台外推；
11410,華廈,台北市中正區杭州南路一段１４３巷２５號五樓,3450,92.6,37.26,7.66,42.5,5,6,無,3,2,2,25.035837,121.526421,陽台外推；其他增建；
11410,大樓,台北市中正區和平西路一段５９號十一樓之１０,2000,163.13,12.26,1.34,17.8,11,14,無,1,1,1,25.026653,121.519811,夾層；其他增建；
11410,大樓,台北市中正區重慶南路三段４３號十九樓,10608,156.22,87.06,13.37,4.5,19,21,有,3,2,2,25.028069,121.515906,
11410,大樓,台北市中正區南昌路一段１０８號四樓之１,3000,102.54,33.93,2.24,16.9,4,15,有,1,2,1,25.030188,121.518142,塔式車位位於地下三層其他增建；
11410,華廈,台北市中正區重慶南路三段６６號七樓,1940,67.14,28.89,5.75,40.4,7,7,無,3,2,1,25.026519,121.515937,陽台外推；其他增建；
11410,大樓,台北市中正區廈門街１１３巷６號三樓之２,3720,103.92,40.86,3.34,10.8,3,15,有,3,2,2,25.023443,121.518523,
11410,大樓,台北市中正區廈門街１１３巷１號六樓之７,1950,96.55,19.36,1.63,17.9,6,15,有,2,1,1,25.023507,121.517671,其他增建；
11410,大樓,台北市中正區和平西路一段１９號五樓,3680,138.55,28.97,2.47,6.9,5,14,有,2,1,1,25.02704,121.521285,車位位於地下三層
11410,大樓,台北市中正區愛國東路１００號六樓,34079,151.53,254.87,37.44,7,6,14,有,無隔間,0,0,25.033062,121.520556,
11410,華廈,台北市中正區南昌路一段９５號三樓,1605.9736,27.66,58.05,6.7,45.6,3,10,無,3,1,1,25.030324,121.51799,親友、員工、共有人或其他特殊關係間之交易；
11410,大樓,台北市中正區南昌路二段２０５號,2200,128.2,17.16,1.76,20.8,1,11,有,0,1,1,25.025048,121.523384,
11410,大樓,台北市中正區詔安街５３號九樓之２,2788,71.82,38.82,5.51,1.9,9,11,有,2,2,2,25.025734,121.511477,
11410,公寓,台北市中正區三元街２６６號四樓,1600,71.01,22.53,7.18,50.6,4,4,無,3,2,1,25.027345,121.513887,陽台外推；頂樓加蓋；其他增建；
11410,大樓,台北市中正區南昌路二段２０３號九樓之９,1380,112.09,12.31,1.23,20.8,9,11,無,1,1,1,25.025239,121.523195,
11410,華廈,台北市中正區南昌路一段５１巷３弄１號四樓之１,2010,99.57,20.19,6.49,36.7,4,10,無,2,2,1,25.031518,121.517484,陽台外推；其他增建；
11410,大樓,台北市中正區信義路二段６５號九樓之９,1850,172.61,10.72,1.05,28.3,9,12,無,1,1,1,25.034634,121.526527,陽台外推；夾層；其他增建；
11410,公寓,台北市中正區南昌路一段１２５巷１２弄１號五樓,4275,115.15,37.13,10.59,25.3,5,5,有,5,2,2,25.032075,121.516725,
11409,公寓,台北市中正區羅斯福路二段８巷１４弄６之１號三樓之２,1440,147.24,9.78,2.58,43.2,3,5,無,1,1,1,25.0282,121.520237,其他增建：防盜窗。陽台外推；其他增建；
11409,大樓,台北市中正區金華街４３巷３號,1800,111.14,16.2,2.85,40.4,"1,2",12,無,2,1,1,25.031949,121.520096,親友、員工、共有人或其他特殊關係間之交易；具重建或重劃、都更等效益；
11409,大樓,台北市中正區南昌路一段１０８號四樓之２,2025,159.05,12.73,0.97,16.9,4,15,無,1,1,1,25.030188,121.518142,
11409,華廈,台北市中正區仁愛路二段２０巷５號,1565,154.99,10.1,1.79,35.2,1,5,無,1,1,1,25.037043,121.526333,其他增建；
11409,大樓,台北市中正區和平西路一段５９號十四樓之７,2069,169.97,12.17,1.34,17.8,14,14,無,1,1,1,25.026653,121.519811,
11409,大樓,台北市中正區和平西路一段５９號十二樓之１５,1960,162.47,12.06,1.34,17.8,12,14,無,1,1,1,25.026653,121.519811,陽台外推；其他增建；
11409,大樓,台北市中正區牯嶺街９５巷８號七樓,5480,120.63,50.34,6.88,4.4,7,14,有,3,2,2,25.026008,121.519899,
11409,大樓,台北市中正區重慶南路三段１２９號五樓之２,730,88.2,8.28,0.83,17.3,5,12,無,無隔間,0,0,25.02371,121.517061,
11409,華廈,台北市中正區汀州路一段２１１號五樓,1600,74.3,21.53,4.22,47.8,5,7,無,3,2,1,25.026903,121.511771,陽台外推；其他增建；
11409,大樓,台北市中正區南昌路二段１６８號二樓之１,4850,116.83,49.71,3.77,18.1,2,14,有,3,2,2,25.024721,121.523509,陽台外推；
11409,華廈,台北市中正區羅斯福路二段８巷８號三樓之２,2450,158.65,15.44,2.92,14.9,3,9,無,1,0,1,25.027988,121.521636,其他增建：機房。陽台外推；其他增建；
11409,大樓,台北市中正區南昌路一段７之１號三樓之１,2500,101.9,24.53,2.11,19.8,3,13,有,1,1,1,25.032036,121.516769,夾層；
11409,公寓,台北市中正區廈門街８１巷１２之３號四樓,2275,58.12,39.15,16.94,0,4,4,無,7,3,3,25.024293,121.518313,頂樓加蓋；
11409,大樓,台北市中正區南昌路二段８９號十二樓之３,2400,135.64,27.37,1.39,7.2,12,14,有,1,1,1,25.027282,121.520766,夾層；其他增建；
11409,大樓,台北市中正區廈門街７７號十二樓,3300,94.61,42.21,3.76,7.4,12,12,有,2,2,1,25.024673,121.517543,其他增建；
11409,大樓,台北市中正區和平西路一段１９號四樓之１,2400,137.72,17.43,1.73,6.9,4,14,無,1,1,1,25.02704,121.521285,
11409,大樓,台北市中正區廈門街７７號九樓,3115,95,40.45,3.61,7.4,9,12,有,2,2,1,25.024673,121.517543,
11409,華廈,台北市中正區羅斯福路一段５８巷１７弄６號六樓,2000,51.02,39.2,8.52,30.8,6,6,有,3,2,2,25.029845,121.519304,含土地增值稅或其他稅費895729元；親友、員工、共有人或其他特殊關係間之交易；陽台外推；
11409,華廈,台北市中正區和平西路一段１５８號六樓之１,2100,66.96,31.36,4.66,48.2,6,8,無,2,2,1,25.027379,121.51508,鐵鋁窗增建陽台外推；其他增建；
11409,大樓,台北市中正區信義路一段９之４號八樓,4620,113.59,40.67,8.95,29.8,8,11,有,3,2,2,25.037032,121.522472,陽台外推；
11408,大樓,台北市中正區南昌路二段８９號十四樓之３,2450,140.18,27.37,1.39,7.2,14,14,有,2,1,1,25.027282,121.520766,夾層；其他增建；
11408,華廈,台北市中正區和平西路二段９２之１號,3980,78.79,50.51,6.66,48.5,1,7,無,無隔間,0,0,25.029468,121.510918,
11408,華廈,台北市中正區金山南路一段１１０巷１５號五樓,3500,96.53,38.83,8.44,31.7,5,6,有,3,2,2,25.035273,121.526741,陽台外推；其他增建；
11408,大樓,台北市中正區汀州路二段１６７號十七樓之３,3500,125.08,38.22,3.73,4.3,17,18,有,3,1,1,25.024492,121.52131,
11408,大樓,台北市中正區南昌路二段１６８號十二樓之１,5328,125.52,50.87,3.77,18.1,12,14,有,3,2,2,25.024721,121.523509,陽台外推；其他增建；
11408,大樓,台北市中正區南昌路二段８９號十四樓之１,2588,86.04,30.08,1.65,7.2,14,14,有,1,1,1,25.027282,121.520766,
11408,大樓,台北市中正區羅斯福路二段１９８號四樓之３,1015,30.92,32.83,2.66,38.2,4,12,無,3,1,2,25.027668,121.521696,親友、員工、共有人或其他特殊關係間之交易；
11408,華廈,台北市中正區汀州路一段３２８號五樓,2920,55.42,52.69,8.55,36.8,5,8,無,3,2,3,25.026536,121.512294,陽台外推；
11408,華廈,台北市中正區汀州路二段１３３巷２號六樓,1960,82.01,23.9,4.73,45.5,6,7,無,3,2,2,25.025079,121.519786,親友、員工、共有人或其他特殊關係間之交易；陽台外推；其他增建；
11408,大樓,台北市中正區南昌路二段１４２之１號六樓之２,1260,116.15,10.85,1.01,18.5,6,13,無,1,1,1,25.025022,121.522946,夾層；其他增建；
11408,大樓,台北市中正區和平西路一段５９號三樓之９,1980,161.5,12.26,1.34,17.8,3,14,無,1,1,1,25.026653,121.519811,
11408,公寓,台北市中正區杭州南路一段１４３巷２號五樓,2075,83.68,24.8,2.57,0,5,5,無,6,2,2,25.036039,121.524797,頂樓加蓋；其他增建；
11408,大樓,台北市中正區南昌路二段８９號十二樓,2525,129.29,29.28,1.57,7.2,12,14,有,2,1,1,25.027282,121.520766,塔式車位位於地下第三層。夾層；其他增建；
11408,大樓,台北市中正區信義路二段６５號七樓之４,1700,178.46,9.53,0.97,28.3,7,12,無,1,1,1,25.034634,121.526527,陽台外推；夾層；其他增建；
11408,大樓,台北市中正區和平西路一段１４號,1888,199.34,9.47,1.36,31.6,"1,夾層",11,無,0,1,1,25.026758,121.52149,夾層；其他增建；
11408,大樓,台北市中正區南昌路一段１２４號五樓之２,1830,166.56,10.99,1.39,18,5,14,無,1,1,1,25.029669,121.518492,陽台外推；夾層；
