路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市北投區新民路,25.140524807027,121.51201985545,12.8年,18.51,1338,0,2房1廳1衛,0,5,1,['M']
台北市北投區翠宜路,25.143628,121.504154,28.8年,66.56,4668,1,6房2廳5.5衛2室,1,3,B1-3,['D']
台北市北投區行義路,25.13183,121.529573,12.8年,47.15,2980,2,2房2廳1衛,0,5,2,['M']
台北市北投區中央北路四段,25.124483,121.465569,41.4年,39.07,1800,0,1房1廳2衛,0,4,4,['A']
台北市北投區北投路一段,25.12865,121.499965,16.4年,42.11,3200,1,2房2廳2衛2室,1,13,9,['L']
台北市北投區尊賢街,25.116595,121.508433,19.2年,44.95,3368,1,3房2廳1.5衛,0,6,2,['M']
台北市北投區翠宜路,25.143608,121.504229,28.8年,72.19,4980,1,4房3廳5衛1室,0,3,B1-3,['D']
台北市北投區中和街,25.146187,121.496059,52.8年,29.34,2180,0,3房3廳1.5衛,0,2,1-2,['D']
台北市北投區崗山路,25.140771,121.486344,41.6年,54.83,2088,0,4房3廳3衛,0,5,B1-1,['A']
台北市北投區奇岩路,25.128836,121.509472,54.5年,70.78,4488,1,5房2廳3.5衛,1,2,1-2,['D']
台北市北投區知行路,25.121556,121.468616,44.5年,47.52,2788,0,3房2廳2衛,0,5,B1-1,['A']
台北市北投區崇仰六路,25.129549,121.516379,59.8年,74.08,7800,1,8房2廳7衛3室,1,2,B1-2,['D']
台北市北投區泉源路,25.140308,121.507212,44.8年,40.61,2188,0,3房2廳2衛,0,5,1,['A']
台北市北投區明德路,25.107016,121.51818,9.9年,66.82,5698,2,4房2廳3衛1室,1,15,1,['L']
台北市北投區立農街一段,25.119821,121.504555,45.0年,34.11,3200,0,3房2廳1.5衛,1,5,1,['A']
台北市北投區吉利街,25.117939474614,121.51238422366,11.8年,47.07,3480,7,3房2廳2衛,1,9,1,['M']
台北市北投區溫泉路,25.140215,121.512598,37.1年,20.92,738,0,2房1廳1衛,0,5,4,['A']
台北市北投區行義路,25.12966,121.528322,40.8年,37.3,1980,0,3房3廳1衛1室,1,7,7,['M']
台北市北投區天母西路,25.121382481753,121.52509923449,41.8年,52.46,3690,0,3房2廳2衛,0,7,4,['M']
台北市北投區榮華一路,25.112499780448,121.52469083104,31.0年,79.15,4888,1,5房3廳2衛,0,5,B1-1,['M']
台北市北投區稻香路,25.14376,121.488184,31.3年,119.66,4680,1,3房3廳3衛4室,0,8,B2-1,['M']
台北市北投區溫泉路,25.135026,121.502866,20.3年,19.14,1150,1,1房1廳1衛,1,13,3,['L']
