路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市中山區明水路,25.077541,121.547788,8.8年,80.94,13600,2,3房2廳2衛,0,9,5,['M']
台北市中山區建國北路三段,25.068003,121.533872,40.8年,44.25,3320,0,3房2廳2衛,0,5,3,['A']
台北市中山區明水路,25.077877,121.547782,31.1年,71.7,5980,1,4房2廳2衛,0,7,4,['M']
台北市中山區民生東路三段,25.056559,121.542576,40.0年,31.21,2988,0,2房2廳1衛,0,13,2,['L']
台北市中山區中山北路二段,25.057383614408,121.52475267163,3.0年,51.67,5300,1,1房2廳2衛,0,13,10-11,['L']
台北市中山區長春路,25.054789,121.539561,18.2年,20.82,1998,1,2房2廳1衛,1,12,6,['L']
台北市中山區新生北路三段,25.065825,121.52697,10.4年,60.1,5500,1,3房2廳2衛,0,7,4,['M']
台北市中山區大直街,25.083227,121.547213,39.2年,63.42,5688,0,6房3廳3衛,1,7,1,['M']
台北市中山區敬業三路,25.077908,121.557012,25.7年,47.09,3750,1,4房1廳2衛,0,8,7,['M']
台北市中山區長安東路一段,25.049685,121.526583,38.2年,10.38,1300,0,1房1廳1衛,0,7,6,['M']
台北市中山區復興南路一段,25.046382,121.543227,58.5年,25.4,2530,0,3房2廳2衛,1,4,2,['A']
台北市中山區建國北路三段,25.067761,121.535289,40.9年,36.03,2158,0,4房4廳3衛,1,5,5,['A']
台北市中山區龍江路,25.06304,121.542085,38.3年,43.07,3880,0,3房2廳2衛1室,0,7,4,['M']
台北市中山區龍江路,25.067285,121.540083,43.5年,27.13,2388,0,9房9衛,1,5,5,['A']
台北市中山區新生北路三段,25.067163,121.527396,39.1年,24.8,2100,0,2房2廳1衛,0,8,5,['M']
台北市中山區龍江路,25.0588,121.54095,43.9年,57.3,5398,0,3房2廳2衛1室,0,7,B1-1,['M']
台北市中山區長安東路一段,25.048914,121.526081,18.6年,105.82,9588,1,5房4廳4衛1室,0,13,11-12,['L']
台北市中山區北安路,25.080628,121.550168,21.1年,85.69,8888,3,4房3廳3衛2室,1,10,1,['M']
台北市中山區龍江路,25.059735,121.541369,42.4年,46.29,4650,0,5房3廳3衛,1,7,7,['M']
台北市中山區林森北路,25.057281,121.526174,58.5年,10.43,1088,0,2房1廳2衛,1,4,4,['A']
台北市中山區明水路,25.079567,121.550983,23.0年,186.93,19000,3,5房2廳5衛1室,1,14,13-14,['L']
台北市中山區南京東路一段,25.050968,121.526947,14.2年,27.96,2668,1,2房2廳2衛,1,9,3,['M']
台北市中山區北安路,25.082533,121.550143,7.0年,156.34,23725,4,2廳5衛,0,17,16,['L']
台北市中山區明水路,25.078716780446,121.55196795438,29.8年,38.41,3688,1,2房2廳1衛2室,1,16,5-6,['L']
台北市中山區北安路,25.082546,121.550014,7.0年,156.79,23822,4,2廳5衛,0,17,16,['L']
台北市中山區敬業一路,25.084022,121.551998,21.1年,25.57,2980,1,3房2廳1衛,1,9,4,['M']
台北市中山區林森北路,25.05026,121.527362,9.7年,18.29,1736,1,3房1廳1衛,1,7,6,['M']
台北市中山區長安東路二段,25.04852,121.535253,18.1年,17.45,1598,1,1房1廳1衛1室,1,13,9,['L']
台北市中山區北安路,25.08214,121.55013,7.0年,156.34,22880,4,4房2廳5衛,0,17,8,['L']
台北市中山區建國北路三段,25.065123,121.537204,10.4年,26.65,2998,0,2房2廳1衛,1,14,11,['L']
台北市中山區民生東路三段,25.056559,121.542576,40.0年,31.21,3288,0,3房2廳1衛,0,13,9,['L']
台北市中山區建國北路三段,25.065123,121.537204,10.4年,33.63,3358,1,1房2廳1衛,1,14,2,['L']
台北市中山區明水路,25.078102,121.549364,31.8年,59.41,5780,1,4房2廳3衛,0,14,9-10,['L']
台北市中山區長安東路一段,25.047296602928,121.52930204658,7.0年,72.05,6688,1,4房2廳3衛,0,5,5,['M']
台北市中山區林森北路,25.049617,121.526152,18.2年,15.28,1428,0,2房2廳1.5衛,1,7,2,['C']
台北市中山區錦州街,25.060922,121.524888,10.2年,22.31,1998,1,2房2廳1衛,1,9,2,['M']
台北市中山區合江街,25.055713,121.539197,7.8年,31.83,2880,1,2房2廳2衛,1,11,5,['L']
台北市中山區松江路,25.04765,121.531094,7.2年,92,10788,2,4廳,0,12,11,['L']
台北市中山區吉林路,25.055569,121.530007,15.7年,93.83,9508,2,3房2廳2衛1室,0,13,12,['L']
台北市中山區中山北路二段,25.05926,121.523656,20.6年,17.88,2680,0,2房2廳2衛1室,1,12,5,['L']
台北市中山區民權東路二段,25.06163,121.530869,45.8年,34.24,2838,0,3房2廳2衛,0,5,4,['A']
台北市中山區四平街,25.053704,121.53455,55.1年,47.34,4880,0,5房3廳3衛2室,1,4,3-4,['A']
台北市中山區遼寧街,25.05408146812,121.54272824522,64.0年,12.44,2850,0,6房1廳6衛,1,3,3,['A']
台北市中山區林森北路,25.06086,121.525437,16.4年,14.34,1450,0,1房1廳1衛,1,14,9,['L']
台北市中山區中山北路一段,25.051288,121.52463,61.7年,62.94,7888,0,4房4廳4衛,1,3,1-3,['D']
台北市中山區龍江路,25.053622,121.540792,58.2年,20.89,5688,0,3房2廳2衛1室,1,2,1-2,['D']
台北市中山區建國北路一段,25.050823,121.537221,12.7年,62.62,5688,3,2房2廳2衛2室,1,13,9,['L']
台北市中山區中山北路二段,25.056747,121.521979,17.4年,19.89,1898,0,1房1廳1衛,1,7,B1-1,['M']
台北市中山區龍江路,25.065109,121.539004,48.4年,34.66,2388,0,5房4廳4衛,0,5,5,['A']
台北市中山區建國北路一段,25.050816,121.537142,12.7年,69.14,6800,3,3房2廳2衛1室,0,13,3,['L']
台北市中山區長安東路一段,25.049178,121.523948,18.3年,16.42,2200,0,2房1廳1衛,1,13,7,['L']
台北市中山區遼寧街,25.052497851061,121.54260789207,21.8年,101.36,9800,3,5房2廳3衛2室,1,14,2,['L']
台北市中山區民權東路三段,25.062131,121.540441,29.3年,52.19,5388,1,3房2廳2衛1室,0,15,13,['L']
台北市中山區敬業三路,25.077798,121.559952,25.7年,46.97,4380,1,3房2廳2衛,0,10,9,['M']
台北市中山區新生北路二段,25.062007,121.528167,45.6年,20.41,2100,0,2房2廳1衛,0,5,3,['A']
台北市中山區新生北路一段,25.04802,121.530805,17.8年,13.69,1480,0,1房2廳1衛,1,7,4,['M']
台北市中山區建國北路一段,25.050816,121.537142,12.7年,90.58,9980,3,4房2廳4衛3室,1,13,13,['L']
台北市中山區北安路,25.080401,121.549139,32.2年,48.63,4980,2,3房2廳2衛,0,13,3,['L']
台北市中山區北安路,25.080399,121.54938,32.2年,46.58,4780,1,3房2廳2衛,0,13,11,['L']
台北市中山區錦州街,25.06043,121.52424,58.7年,26.73,2788,0,1房1廳1衛,0,4,4,['A']
台北市中山區大直街,25.08359,121.548689,39.8年,32.64,2880,0,3房2廳2衛,0,5,4,['A']
台北市中山區崇實路,25.080853791787,121.54478572361,55.8年,38.47,4650,0,4房2廳5衛,1,4,1-4,['D']
台北市中山區民權東路二段,25.064143,121.534719,45.1年,34.39,3850,0,5房3廳3衛,1,5,5,['A']
台北市中山區基湖路,25.077501,121.564713,21.7年,19.76,1760,1,1房1廳1衛,1,5,4,['M']
台北市中山區通北街,25.082782,121.539241,31.5年,45.34,2998,0,3房2廳2衛,0,9,6,['M']
台北市中山區基湖路,25.077352478492,121.56468524883,16.5年,246.37,22800,4,10房3廳6衛1室,1,10,9-10,['M']
台北市中山區基湖路,25.077352,121.564685,16.5年,114.2,12580,2,4房2廳3衛2室,1,10,4,['M']
台北市中山區民權東路二段,25.062336,121.529222,13.1年,76.24,6688,2,3房2廳2衛,0,12,4,['L']
台北市中山區四平街,25.05357,121.53345,17.2年,38.74,4338,1,3房2廳2衛2室,1,11,6,['L']
台北市中山區建國北路一段,25.050816,121.537142,12.7年,127.21,12998,5,3房2廳3衛,0,13,11,['L']
台北市中山區樂群二路,25.076922,121.562004,25.2年,135.92,17500,3,3房2廳4衛3室,1,14,5,['L']
台北市中山區中山北路一段,25.049638,121.521764,76.3年,58.16,21470,0,3廳4衛,1,3,1-3,['D']
台北市中山區建國北路二段,25.060953,121.537706,39.4年,61.66,4588,1,3房2廳2衛,0,15,13,['L']
台北市中山區松江路,25.056536,121.530551,17.3年,40.73,3388,1,3房2廳2衛,1,7,5,['M']
台北市中山區明水路,25.079394131816,121.55296714116,18.3年,190.83,22888,4,4房2廳4.5衛2室,0,11,11,['L']
台北市中山區新生北路三段,25.063721,121.527398,44.7年,9.47,888,0,1房1廳1衛,0,12,9,['L']
台北市中山區樂群二路,25.079655315577,121.55999629012,25.7年,47.1,3830,1,3房2廳2衛,0,10,7,['M']
台北市中山區北安路,25.083666,121.549674,34.2年,93.07,6980,2,3房6廳6室,1,6,5-6,['M']
台北市中山區復興南路一段,25.045494,121.543657,44.4年,21.67,2450,0,2房2廳1衛,0,12,12,['L']
台北市中山區遼寧街,25.048901445625,121.54206422756,58.4年,41.84,5998,0,3房3廳2衛,1,3,1-3,['D']
台北市中山區合江街,25.055061001837,121.54036877805,32.8年,20.01,2300,0,2房1廳1衛,0,7,5,['M']
台北市中山區錦州街,25.060922,121.524888,10.2年,15.85,1580,0,1房2廳1衛,1,9,3,['M']
台北市中山區朱崙街,25.050089,121.540723,11.1年,130.49,17200,3,3房2廳3.5衛1室,0,12,7,['L']
台北市中山區中山北路三段,25.06604,121.522515,43.3年,17.33,1650,0,2房2廳1衛,0,12,9,['L']
台北市中山區敬業三路,25.078928,121.558814,25.7年,47.03,4088,1,2房2廳2衛,0,12,8,['L']
台北市中山區北安路,25.082121,121.548115,49.2年,26.84,2380,0,4房4衛,0,4,3,['A']
台北市中山區南京東路一段,25.0515,121.527107,44.5年,10.81,1280,0,1房1衛,0,6,2,['C']
台北市中山區龍江路,25.059795,121.541,42.4年,53.48,3898,1,3房2廳3衛,0,7,6,['M']
台北市中山區樂群二路,25.078572,121.554666,17.5年,69.78,9580,1,3房2廳2衛,0,5,4,['M']
台北市中山區中山北路二段,25.059398,121.524485,22.6年,10.18,1088,0,1房1廳1衛,1,14,13,['C']
台北市中山區民族東路,25.067561,121.535173,39.5年,44.14,2500,0,4房1廳4衛,0,5,2,['A']
台北市中山區遼寧街,25.051156861485,121.54158016279,41.9年,32.82,2988,0,5房1廳5衛,1,5,5,['A']
台北市中山區建國北路二段,25.059819,121.537327,39.1年,48.05,3980,0,3房2廳2衛,0,12,11,['L']
台北市中山區樂群二路,25.079076,121.561949,17.1年,84.18,6999,2,2廳,0,7,6,['M']
台北市中山區松江路,25.0657,121.533046,41.3年,41.68,5389,0,3房2廳2衛,0,12,10,['L']
台北市中山區南京東路三段,25.051749,121.539968,5.3年,62.72,10380,1,2廳2衛,0,20,15,['L']
台北市中山區農安街,25.064841,121.523664,18.3年,15.27,1930,1,2房2廳1衛,1,13,10,['L']
台北市中山區長春路,25.054835,121.524767,16.1年,40.7,4110,2,1房1廳1衛,0,14,13,['L']
台北市中山區民生東路一段,25.057317,121.526525,18.5年,20.03,2188,0,2房2廳2衛2室,1,7,7,['M']
台北市中山區民權東路三段,25.062149,121.54324,39.3年,90.64,7580,0,4房2廳2.5衛,1,19,4-5,['L']
台北市中山區新生北路三段,25.065435,121.526762,16.4年,35.82,3450,1,1房2廳1衛,0,13,12,['L']
台北市中山區南京東路二段,25.051863,121.532194,15.5年,15.85,1998,0,1房1廳1衛,0,18,5,['L']
台北市中山區林森北路,25.063866,121.525287,20.6年,16.48,2400,0,3房2廳1衛,1,14,8,['L']
台北市中山區長春路,25.054835,121.524767,16.1年,21.17,1580,1,1房1廳1衛,0,14,7,['L']
台北市中山區吉林路,25.049516,121.529867,14.9年,157.01,16000,4,5房2廳4衛,0,14,6,['L']
台北市中山區南京東路三段,25.053698,121.538177,8.4年,41.32,3980,1,2房2廳1衛,1,10,8,['M']
台北市中山區北安路,25.082546,121.550014,7.0年,313.13,47547,8,4廳10衛,0,17,16,['L']
台北市中山區建國北路二段,25.059276461331,121.53649223061,16.4年,95.13,10420,2,1廳,0,15,10,['L']
台北市中山區長春路,25.054625,121.537496,28.3年,13.81,1950,0,1房2廳1衛1室,1,10,10,['M']
台北市中山區龍江路,25.051151,121.540693,41.2年,59.38,6250,0,4房2廳2衛,0,7,2,['M']
台北市中山區敬業三路,25.078084,121.558076,25.7年,43.21,3700,1,3房2廳2衛,0,12,1,['L']
台北市中山區合江街,25.061188,121.53888,48.2年,34.44,3288,0,3房2廳2衛,0,7,3,['M']
台北市中山區龍江路,25.058302,121.540834,41.6年,53.82,4688,0,4房2廳2衛1室,0,14,12,['L']
台北市中山區南京東路二段,25.052281,121.528854,8.3年,72.45,10588,1,3房2廳2衛1室,0,24,12,['L']
台北市中山區南京東路三段,25.051749,121.540035,5.3年,65.91,10880,1,2衛,0,20,15,['L']
台北市中山區明水路,25.078102,121.549364,31.8年,63.44,5968,2,4房2廳3衛,0,14,12-13,['L']
台北市中山區長春路,25.054856,121.53869,45.1年,41.71,3880,0,3房2廳2衛1室,0,12,7,['L']
台北市中山區北安路,25.081166,121.549768,28.0年,58.81,6288,1,3房2廳2衛1室,0,5,2,['M']
台北市中山區北安路,25.082916,121.550443,33.2年,30.42,3350,0,3房2廳1衛,0,7,7,['M']
台北市中山區民生東路二段,25.058114,121.530772,46.0年,12.72,1125,0,1房1廳1衛,0,7,2,['M']
台北市中山區興安街,25.055952,121.54302,39.8年,31.1,2680,0,5房5衛,0,14,2,['L']
台北市中山區中山北路二段,25.059273,121.524169,13.2年,107.59,9800,2,4房2廳2衛1室,0,12,9,['L']
台北市中山區新生北路三段,25.064305,121.528028,20.1年,11.63,1998,0,1房1廳1衛1室,1,12,11,['L']
台北市中山區長安東路二段,25.048406,121.541376,13.9年,51.42,5818,1,3房2廳2室,0,15,11,['L']
台北市中山區林森北路,25.049167,121.527341,44.7年,31.76,2388,0,4房4衛,0,5,2,['A']
台北市中山區松江路,25.049665,121.533968,48.5年,47.98,4349,0,3房2廳2.5衛,0,6,5,['M']
台北市中山區樂群二路,25.079698,121.557175,25.7年,47.1,4368,1,5房4衛,0,10,8,['M']
台北市中山區興安街,25.056211,121.542922,40.0年,33.81,3500,0,3房2廳2衛,0,15,12,['L']
台北市中山區松江路,25.056716,121.530638,17.3年,60.91,6980,1,2廳1衛,1,9,9,['M']
台北市中山區南京東路三段,25.050789981289,121.53780283426,22.0年,89.42,9158,4,2房1廳1衛1室,0,14,8,['L']
台北市中山區農安街,25.064907,121.530919,43.3年,30.92,2788,0,2房2廳1衛,0,7,6,['M']
台北市中山區長春路,25.054855,121.538008,16.0年,38.74,4328,1,1房1廳1衛1室,0,14,2,['L']
台北市中山區長安東路二段,25.048406,121.541376,13.9年,45.53,5100,1,3房3衛2室,0,15,11,['L']
台北市中山區伊通街,25.048978,121.535745,17.9年,11.22,1468,0,1房1衛,0,6,5,['M']
台北市中山區農安街,25.064874,121.523,49.5年,38.58,3060,0,6房6衛1室,0,9,6,['M']
台北市中山區北安路,25.085975,121.554709,8.0年,35.07,3480,1,2房2廳1衛,0,7,4,['M']
台北市中山區北安路,25.08011,121.54792,47.7年,21.55,1880,0,1房2廳,0,5,3,['A']
台北市中山區中山北路一段,25.050935482791,121.52394411367,26.6年,29.78,3180,1,3房2廳3衛2室,1,5,5,['M']
台北市中山區八德路二段,25.045446,121.535176,39.8年,34.89,2988,0,6房3衛,0,7,2,['M']
台北市中山區中山北路二段,25.053245,121.52384,8.7年,62.85,6698,1,2房2廳2衛,0,12,2,['L']
台北市中山區松江路,25.059162,121.53232,1.1年,21.19,3168,0,1房2廳1衛1室,0,10,4,['M']
台北市中山區五常街,25.064411,121.538465,10.2年,20.28,2388,1,1房1廳1衛,0,12,5,['L']
台北市中山區長春路,25.054855,121.538008,16.0年,44.25,4628,2,1房1廳1衛1室,0,14,2,['L']
台北市中山區伊通街,25.048978,121.535745,17.9年,9.43,1188,0,1房1衛,0,6,5,['M']
台北市中山區基湖路,25.077714,121.564757,17.6年,89.9,10398,2,3房2廳2衛,0,9,3,['M']
台北市中山區農安街,25.064838,121.523335,16.7年,30,2499,1,1房1廳1衛,0,14,14,['L']
台北市中山區松江路,25.057068,121.531525,49.1年,31.73,3088,0,3房2廳2衛,0,6,4,['M']
台北市中山區吉林路,25.063794,121.530205,51.6年,26.54,2120,0,5房1衛,0,4,4,['A']
台北市中山區錦州街,25.060476,121.528037,48.1年,13.18,1488,0,1房1廳1衛,0,7,4,['C']
台北市中山區遼寧街,25.053137,121.54355,55.5年,38.19,3688,0,4房3廳3衛,1,4,4,['A']
台北市中山區撫順街,25.063566,121.520115,49.4年,15.21,1508,0,2房1廳1衛,0,8,3,['M']
台北市中山區堤頂大道二段,25.077427,121.566597,18.2年,149.82,21869,3,4房2廳4.5衛2室,0,13,2,['L']
台北市中山區中山北路二段,25.055614101892,121.52363188598,81.1年,13.88,2680,0,6房2廳3衛,1,2,1-2,['D']
台北市中山區遼寧街,25.050844,121.542375,52.9年,21.84,3700,0,4房2廳2衛,1,4,1,['A']
台北市中山區北安路,25.085622,121.55387,12.5年,56.69,6980,2,3房2廳2衛,1,14,11,['L']
台北市中山區新生北路二段,25.056152,121.52589,35.1年,20.26,2200,0,2房1廳1衛,0,9,9,['M']
台北市中山區民權東路三段,25.062557,121.541693,47.3年,32.73,2900,0,3房2廳2衛,0,7,4,['M']
台北市中山區吉林路,25.063794,121.530205,51.6年,26.54,2200,0,5房1衛,0,4,3,['A']
台北市中山區吉林路,25.063794,121.530205,51.6年,26.54,2255,0,3房1廳1衛,0,4,2,['A']
台北市中山區林森北路,25.049945,121.526313,60.5年,30.79,2488,0,7房6衛,1,4,4,['A']
台北市中山區建國北路二段,25.055295,121.537233,37.8年,10.53,968,0,1廳1衛,0,15,3,['L']
台北市中山區新生北路二段,25.056152,121.52589,35.1年,19.09,2200,0,1房2廳1衛,0,9,4,['M']
台北市中山區明水路,25.079105,121.552099,29.8年,15.17,1590,0,2房2廳2衛1室,1,16,2-3,['L']
台北市中山區北安路,25.079222,121.546719,3.9年,46.98,6500,1,2房2廳2衛,0,16,15,['L']
台北市中山區松江路,25.061904,121.534425,53.2年,46.03,3980,0,11房11衛,1,5,5,['A']
台北市中山區錦州街,25.060164,121.526106,41.5年,15.16,1580,0,1房1廳1衛1室,0,13,13,['L']
台北市中山區新生北路二段,25.060148,121.527261,47.2年,11.68,710,0,1房1衛,0,14,3,['L']
台北市中山區民生西路,25.058256356125,121.52165134963,38.0年,28.77,8900,0,2廳1衛,0,5,1,['A']
台北市中山區農安街,25.064838,121.523335,16.7年,16.1,1800,0,1房1廳1衛,0,14,7,['L']
台北市中山區新生北路二段,25.057067,121.52658,31.3年,11.94,1300,0,1房1廳1衛,0,8,3,['M']
台北市中山區撫順街,25.063676,121.51957,37.2年,12.37,1288,0,1房1廳1衛,0,10,8,['M']
台北市中山區中山北路二段,25.061378,121.523784,43.6年,32.03,2698,0,4房4衛,0,6,4,['M']
台北市中山區中山北路一段,25.050045,121.523594,59.4年,32.66,2680,0,3廳1衛1室,1,4,4,['A']
台北市中山區中山北路二段,25.060941,121.521461,40.3年,24.23,3280,0,9房9衛,1,5,5,['A']
台北市中山區長安東路二段,25.048375,121.531919,57.8年,90.79,13000,0,5廳4衛,1,4,1-4,['D']
台北市中山區大直街,25.080891430439,121.54653118164,45.4年,87.93,8100,0,12房12衛,0,5,B1-1,['A']
台北市中山區建國北路三段,25.067387,121.536181,45.6年,29.93,1930,0,5房2廳2衛,1,5,5,['A']
台北市中山區林森北路,25.05025,121.526998,14.3年,11.42,1180,0,1房1廳1衛,1,7,5,['M']
台北市中山區南京東路一段,25.051331,121.527032,50.9年,59.53,4890,0,5房4廳5衛,1,7,7,['M']
台北市中山區中山北路二段,25.059273,121.5253,1.5年,27.2,3368,0,1房2廳2衛,0,15,2,['L']
台北市中山區德惠街,25.066645,121.523269,47.7年,17.35,1950,0,2房1廳1衛,0,8,8,['M']
台北市中山區新生北路二段,25.060148,121.527261,47.2年,9.67,580,0,1房1衛,0,14,12,['L']
台北市中山區新生北路二段,25.060148,121.527261,47.2年,10.42,625,0,1房1衛,0,14,14,['L']
台北市中山區新生北路二段,25.060148,121.527261,47.2年,8.76,526,0,1房1衛,0,14,7,['L']
台北市中山區新生北路二段,25.060148,121.527261,47.2年,8.47,508,0,1房1衛,0,14,9,['L']
台北市中山區新生北路二段,25.060148,121.527261,47.2年,8.47,508,0,1房1衛,0,14,5,['L']
台北市中山區新生北路二段,25.060148,121.527261,47.2年,8.76,526,0,1房1衛,0,14,12,['L']
台北市中山區新生北路二段,25.060148,121.527261,47.2年,8.63,518,0,1房1衛,0,14,5,['L']
台北市中山區新生北路二段,25.060148,121.527261,47.2年,7.79,468,0,1房1衛,0,14,7,['L']
台北市中山區新生北路二段,25.060148,121.527261,47.2年,8.69,522,0,1房1衛,0,14,12,['L']
台北市中山區新生北路二段,25.060148,121.527261,47.2年,9.39,564,0,1房1衛,0,14,6,['L']
台北市中山區雙城街,25.063403,121.523628,66.1年,41.39,9988,0,3房3廳3衛1室,1,2,1-2,['D']
台北市中山區明水路,25.077874603117,121.55013268911,32.0年,89.68,12000,2,6房3廳3衛1室,0,9,B1-1,['M']
台北市中山區中山北路二段,25.05926,121.523656,20.6年,15.2,2580,0,2房2廳2衛,1,12,2,['L']
台北市中山區雙城街,25.067568,121.524388,37.2年,11.16,1180,0,1房1廳1衛,0,7,3,['C']
台北市中山區伊通街,25.048013,121.534819,7.9年,34.02,3480,1,3房1廳1衛,1,9,3,['M']
台北市中山區長安東路一段,25.04753,121.527662,31.3年,9.73,1366,0,1廳1衛,0,5,1,['M']
台北市中山區吉林路,25.05686,121.530421,40.8年,19.41,2288,0,4房3廳2衛,1,7,7,['M']
台北市中山區新生北路二段,25.056152,121.52589,35.1年,11.2,1200,0,2廳1衛,0,9,5,['M']
台北市中山區新生北路二段,25.057447,121.527024,0.9年,24,2788,0,2房2廳1衛,0,10,9,['M']
台北市中山區松江路,25.055333,121.532501,34.0年,47.77,2400,0,1房2廳2衛,1,5,-1,['M']
台北市中山區建國北路三段,25.067191,121.535937,43.0年,35.87,2398,0,5房3廳3衛,1,5,5,['A']
台北市中山區龍江路,25.066324,121.543023,43.2年,30.98,1788,0,3房2廳2衛,0,5,5,['A']
台北市中山區五常街,25.064411,121.538465,10.2年,18.32,2298,0,2房1廳1衛,1,12,5,['L']
台北市中山區大直街,25.080511883095,121.54677920526,46.1年,35.96,3870,0,4房4衛,0,5,4,['A']
台北市中山區林森北路,25.05956,121.526177,41.5年,25.6,1850,0,3房3衛,0,13,4,['L']
台北市中山區八德路二段,25.047315,121.54242,66.7年,50.87,8200,0,6房4廳2.5衛2室,1,2,1-2,['D']
台北市中山區農安街,25.064907,121.530919,43.3年,32.23,2788,0,3房1廳3衛,0,7,3,['M']
台北市中山區遼寧街,25.050197,121.542135,56.7年,39.19,3300,0,4房2廳2衛,1,4,2,['A']
台北市中山區吉林路,25.05289,121.529145,57.9年,29.74,2788,0,6房6衛,0,5,3,['A']
台北市中山區松江路,25.053992,121.53107,53.9年,43.69,3888,0,4房2廳2衛2室,1,5,2,['A']
台北市中山區新生北路二段,25.056712,121.52723,28.3年,12.57,1238,0,1房1廳1衛,1,12,6,['L']
台北市中山區中山北路二段,25.06164350035,121.52395723556,47.8年,28.3,2388,0,4房4衛,0,5,4,['A']
台北市中山區合江街,25.057075,121.539073,55.2年,14.25,1400,0,3房3衛,0,4,4,['A']
台北市中山區建國北路二段,25.054296,121.535482,58.2年,26.25,2488,0,3房2廳1衛,0,4,3,['A']
台北市中山區新生北路二段,25.057296,121.52719,17.5年,25.73,1288,2,1房1廳1衛,1,12,6,['C']
台北市中山區新生北路二段,25.05543,121.526259,69.2年,26.77,10888,0,1房2廳2衛,0,2,1-2,['D']
台北市中山區林森北路,25.049776,121.527094,22.6年,41.2,2988,13,1房1廳1衛,1,7,1,['M']
台北市中山區林森北路,25.049453,121.527824,53.4年,35.66,2298,0,5房5衛,0,7,1,['M']
台北市中山區林森北路,25.049454,121.527006,44.9年,25.99,2600,0,3房2廳2衛,0,5,1,['A']
台北市中山區吉林路,25.06695357682,121.52895522426,53.8年,30.28,2580,0,5房3廳2衛,1,4,4,['A']
台北市中山區北安路,25.084773,121.557481,41.2年,68.34,6492,0,6房3廳4衛,0,5,3-4,['A']
台北市中山區林森北路,25.049537,121.525814,60.1年,21.84,2100,0,4房4衛,0,4,2,['A']
台北市中山區北安路,25.084773,121.557481,41.2年,34.17,3246,0,3房2廳2衛,0,5,4,['A']
台北市中山區明水路,25.079105,121.552099,29.8年,12.93,2088,0,1房1廳1衛1室,1,16,9-10,['L']
台北市中山區合江街,25.059445,121.539796,67.5年,49.43,9800,0,4房5廳3衛,1,2,1-2,['D']
台北市中山區中山北路一段,25.050474,121.524154,48.5年,49,3300,0,6房6衛1室,1,4,2,['C']
台北市中山區八德路二段,25.046074,121.542437,62.8年,32.31,3988,0,8房8衛,1,3,2-3,['A']
台北市中山區八德路二段,25.046294,121.542345,42.0年,38.9,4488,0,5房5衛,0,6,2,['M']
台北市中山區中山北路二段,25.057338,121.52206,114.3年,10.65,4288,0,6房6衛,1,1,1-1,['D']
台北市中山區新生北路二段,25.053889,121.527782,42.1年,35.41,3188,0,2廳3衛3室,1,12,12,['L']
台北市中山區錦州街,25.060292,121.543338,48.7年,34.29,2650,0,4房1廳2衛,0,5,4,['A']
台北市中山區中山北路二段,25.057566,121.52446,48.5年,16.13,1700,0,2房1廳1衛,0,11,8,['L']
台北市中山區松江路,25.047042,121.531569,45.2年,50.51,4150,0,3房2廳2衛,0,12,2,['L']
台北市中山區長安東路一段,25.049633,121.522983,37.2年,22.93,1980,0,2廳1衛,0,12,8,['L']
台北市中山區伊通街,25.049554,121.534657,59.8年,31.28,7580,0,1廳1衛2室,1,4,1,['A']
台北市中山區民權東路二段,25.061401,121.533934,56.2年,24.9,5288,0,2房2廳2衛1室,1,4,1,['A']
台北市中山區民權東路二段,25.061599,121.532088,33.9年,19.54,2080,0,2房2廳1衛1室,1,5,5,['M']
台北市中山區新生北路三段,25.067454,121.529015,56.3年,25.6,2366,0,3房2廳1衛,0,4,4,['A']
台北市中山區龍江路,25.066489,121.540676,46.5年,35.18,2088,0,3房2廳2衛,0,5,5,['A']
台北市中山區松江路,25.057507,121.531654,63.1年,36.62,6600,0,4房5廳3衛1室,1,2,1-2,['D']
台北市中山區林森北路,25.050469,121.525965,19.6年,7.01,1000,0,1房1廳1衛,1,7,3,['M']
台北市中山區大直街,25.08125,121.546017,47.2年,37.63,3390,0,5房1廳3衛,0,5,4,['A']
台北市中山區林森北路,25.049776,121.527766,39.4年,12.39,1450,0,1房1廳1衛,0,7,4,['M']
台北市中山區北安路,25.08009,121.547889,47.7年,21.55,1880,0,2房2衛1室,0,5,3,['A']
台北市中山區遼寧街,25.049081,121.542572,59.0年,18.51,2750,0,6房2廳2衛,1,3,3,['A']
台北市中山區龍江路,25.059388,121.541627,49.7年,37.41,3550,0,8房1廳8衛,1,4,4,['A']
台北市中山區龍江路,25.067368,121.540906,48.2年,25.75,1950,0,8房8衛,1,4,4,['A']
台北市中山區撫順街,25.064155,121.519358,43.2年,8.21,950,0,1房1衛,0,6,6,['C']
台北市中山區龍江路,25.05092,121.541737,34.5年,67.52,4888,1,5房2廳4衛,1,5,B1-1,['M']
台北市中山區八德路二段,25.046907,121.541751,51.7年,19.92,2780,0,2房1廳1衛,0,4,4,['A']
台北市中山區林森北路,25.059791,121.525062,49.5年,13.51,1388,0,2房1廳1衛,0,11,4,['L']
