路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市大安區和平東路一段,25.027038,121.525431,41.2年,33.45,4680,0,3房2廳2衛,0,12,6,['L']
台北市大安區延吉街,25.043565,121.554046,39.7年,42.68,4488,0,3房2廳2衛2室,0,7,5,['M']
台北市大安區和平東路二段,25.027173,121.543958,44.1年,53.64,5188,0,3房1廳1.5衛1室,1,7,7,['M']
台北市大安區大安路一段,25.044098,121.547392,46.5年,46.48,4980,0,4房2廳2衛1室,0,7,4,['M']
台北市大安區復興南路一段,25.042807,121.543559,1.9年,16.46,2228,1,1房1廳1衛,0,15,15,['L']
台北市大安區羅斯福路三段,25.021611,121.527452,1.0年,33.41,5120,1,3房2廳1衛,0,15,6,['L']
台北市大安區信義路二段,25.033799,121.525814,44.6年,34.63,3498,0,4房2廳2衛1室,0,5,4,['A']
台北市大安區復興南路二段,25.024273,121.54358,1.1年,79.34,11200,2,3房2廳2衛,0,23,6,['L']
台北市大安區復興南路一段,25.042807,121.543559,1.9年,21.03,2788,1,1房1廳1衛,0,15,6,['L']
台北市大安區泰順街,25.024196,121.52965,44.9年,35.92,3600,0,2房2廳2衛,0,5,2,['A']
台北市大安區市民大道四段,25.044322,121.551351,38.8年,23.02,3800,0,2房4廳3衛,1,7,7,['M']
台北市大安區敦化南路一段,25.044141,121.549276,1.2年,67.18,12588,1,1房2廳2衛,0,20,3,['L']
台北市大安區通化街,25.030851,121.553514,44.2年,55.79,4888,1,4房2廳2衛,0,7,4,['M']
台北市大安區師大路,25.021705,121.528255,47.4年,33.51,3188,0,4房4衛,0,7,6,['M']
台北市大安區安東街,25.044066,121.54271,1.7年,11.28,1997,0,1房1廳1衛1室,1,13,3,['L']
台北市大安區大安路一段,25.04106,121.54571,2.6年,45.13,7228,0,3房2廳2衛,0,9,4,['M']
台北市大安區忠孝東路三段,25.042407,121.53936,55.6年,50.3,5180,0,4房2廳2衛,0,6,6,['M']
台北市大安區基隆路二段,25.028981029084,121.55670630657,5.1年,36.16,4088,1,2房2廳1衛,0,9,4,['M']
台北市大安區復興南路二段,25.029488,121.544693,43.5年,44.86,5288,0,4房2廳2衛1室,1,7,2,['M']
台北市大安區敦化南路一段,25.044038,121.54958,1.2年,66.73,12980,1,3房2廳2衛,0,20,12,['L']
台北市大安區瑞安街,25.029726,121.540643,10.8年,13.38,2048,0,1房1廳1衛,0,7,7,['M']
台北市大安區和平東路二段,25.025586,121.545654,39.0年,46.49,5188,0,4房2廳2衛,0,6,4,['M']
台北市大安區通化街,25.03102,121.554148,1.7年,22.53,3748,0,2房2廳1衛,0,8,8,['M']
台北市大安區辛亥路二段,25.022821472551,121.53639824748,37.1年,47.96,4888,0,4房2廳2衛,0,25,6,['L']
台北市大安區和平東路二段,25.02553,121.537176,38.9年,43.63,5455,0,4房2廳2衛,0,12,5,['L']
台北市大安區安居街,25.021356,121.555229,41.9年,43.96,3200,0,3房2廳2衛,0,12,3,['L']
台北市大安區忠孝東路三段,25.043749,121.540426,52.6年,34.82,4998,0,3房2廳2衛2室,1,7,1,['M']
台北市大安區信義路三段,25.032888,121.54084,13.2年,35.12,5988,1,1房1廳1衛1室,0,12,5,['L']
台北市大安區仁愛路四段,25.038067,121.55434,39.2年,97.35,12780,1,4房2廳4衛,0,17,4,['L']
台北市大安區安和路一段,25.039393,121.551664,36.5年,52.86,5500,0,4房2廳2衛,0,6,3,['M']
台北市大安區瑞安街,25.029726,121.540643,10.8年,20.13,3118,0,2房2廳1衛,0,7,7,['M']
台北市大安區市民大道四段,25.044827,121.545832,4.9年,31.25,3988,0,2房1廳1衛,0,10,8,['M']
台北市大安區復興南路二段,25.024049,121.543237,48.4年,23.75,2408,0,2房2衛,0,12,10,['L']
台北市大安區敦化南路一段,25.042691,121.549791,45.0年,57.67,5980,0,8房8衛,0,7,3,['M']
台北市大安區敦化南路一段,25.044143,121.549578,1.2年,64.25,11680,1,3房2廳2衛,0,20,11,['L']
台北市大安區新生南路一段,25.034647,121.536897,48.8年,34.71,4480,0,3房2廳2衛,0,7,2,['M']
台北市大安區新生南路一段,25.034645,121.536814,48.8年,35.4,4580,0,3房2廳2衛,0,7,2,['M']
台北市大安區敦化南路一段,25.043434,121.550039,50.8年,47.17,4688,0,6房3廳2衛,0,4,3,['A']
台北市大安區八德路二段,25.044559,121.534103,36.5年,31.05,2880,0,5房5衛,0,5,4,['A']
台北市大安區師大路,25.022877,121.528547,59.2年,37.23,4280,0,4房2廳1.5衛1室,0,4,3,['A']
台北市大安區敦化南路一段,25.044143,121.549578,1.2年,64.25,11898,1,3房2廳2衛,0,20,5,['L']
台北市大安區通化街,25.030853,121.554689,40.6年,46.49,3588,0,6房2廳2衛,1,5,5,['A']
台北市大安區東豐街,25.036142,121.545911,61.5年,29.77,4580,0,3房2廳2衛,0,4,2,['A']
台北市大安區延吉街,25.04257,121.55474,45.5年,31.69,3380,0,4房2廳2衛,0,7,7,['M']
台北市大安區建國南路一段,25.035727,121.5384,39.1年,27.08,3088,0,3房2廳2衛,0,14,7,['L']
台北市大安區忠孝東路四段,25.042729,121.553092,48.1年,36.28,4480,0,3房2廳2衛1室,1,7,2,['M']
台北市大安區樂利路,25.02511,121.552677,58.7年,11.82,1348,0,2房2廳1衛,0,4,2,['A']
台北市大安區潮州街,25.028677,121.527099,43.2年,50.07,6450,0,4房2廳3衛,0,7,3,['M']
台北市大安區仁愛路四段,25.035944,121.55021,44.2年,62.71,7526,0,2房2廳2衛,0,7,6,['M']
台北市大安區敦化南路一段,25.040568,121.549289,29.6年,18.96,2288,1,1房1衛,0,9,7,['M']
台北市大安區復興南路一段,25.038914,121.545558,48.8年,36.71,4980,0,3房2廳2衛1室,0,7,4,['M']
台北市大安區復興南路一段,25.042807,121.543559,1.9年,11.44,1968,0,1房1廳1衛,0,15,6,['L']
台北市大安區浦城街,25.023997,121.526432,45.2年,30.85,3388,0,3房2廳2衛,0,5,3,['A']
台北市大安區潮州街,25.028258,121.530405,51.9年,26.54,3388,0,3房2廳2衛,0,5,2,['A']
台北市大安區和平東路三段,25.019456,121.555645,47.9年,30.63,2438,0,3房2廳2衛,0,5,3,['A']
台北市大安區和平東路二段,25.02559,121.545568,39.0年,44.39,4688,0,3房2廳2衛,0,6,2,['M']
台北市大安區文昌街,25.032003,121.556672,44.7年,33.95,3788,0,3房2廳2衛,0,7,2,['M']
台北市大安區安和路二段,25.031648,121.553096,18.7年,14.28,1880,0,1房1廳1衛,0,10,2,['M']
台北市大安區忠孝東路三段,25.042746,121.539946,55.0年,52.71,5800,0,4房2廳2.5衛1室,0,7,6,['M']
台北市大安區市民大道四段,25.044322,121.551351,38.8年,11.41,2560,0,1房3廳2衛,1,7,7,['M']
台北市大安區羅斯福路三段,25.017077,121.532236,45.4年,9.31,1530,0,1房1衛,0,11,10,['L']
台北市大安區敦化南路二段,25.030887,121.551276,41.7年,36.82,4388,0,3房2廳2衛,0,7,2,['M']
台北市大安區安居街,25.018442,121.552261,49.7年,31.16,2380,0,6房3廳2.5衛,1,4,4,['A']
台北市大安區瑞安街,25.029114,121.541726,53.2年,28.89,3300,0,5房3廳2衛,1,4,4,['A']
台北市大安區光復南路,25.039669,121.556959,43.2年,55.31,8250,0,6房3廳3衛1室,1,7,7,['M']
台北市大安區羅斯福路三段,25.021611,121.527452,1.0年,39.67,6080,1,3房2廳2衛,0,15,6,['L']
台北市大安區羅斯福路三段,25.022402,121.526522,27.3年,20.98,2888,1,3房2廳1.5衛,1,11,8,['L']
台北市大安區敦化南路一段,25.04296,121.550582,18.1年,9.98,1568,0,1房1廳1衛,0,9,5,['M']
台北市大安區和平東路三段,25.024846,121.552637,38.1年,9.81,1698,0,1房1廳1衛,0,10,3,['M']
台北市大安區復興南路二段,25.026741,121.544556,40.8年,39.05,3780,0,3房2廳2衛,0,19,13,['L']
台北市大安區和平東路一段,25.027469,121.524484,36.0年,48.84,5988,0,4房2廳2衛,0,20,13,['L']
台北市大安區通化街,25.029093,121.554531,49.4年,19.38,2300,0,2房2廳1.5衛,1,4,1,['A']
台北市大安區泰順街,25.024674,121.529771,49.0年,52.91,4250,0,4房2廳2衛,0,5,3,['A']
台北市大安區泰順街,25.022282,121.530751,11.2年,24.17,3458,0,2房1廳1衛,1,7,6,['M']
台北市大安區金山南路二段,25.029008,121.527952,39.9年,34.09,3500,0,3房2廳2衛,0,5,5,['A']
台北市大安區大安路一段,25.042513760923,121.5462765159,48.6年,56.44,6490,0,3房2廳1衛,0,12,5,['L']
台北市大安區忠孝東路三段,25.041432,121.542666,4.0年,49.1,8200,1,2房2廳2衛,0,31,10,['L']
台北市大安區麗水街,25.030498,121.529078,19.0年,56.66,7200,1,3房2廳2衛,0,6,5,['M']
台北市大安區信義路三段,25.033231,121.540853,17.5年,11.79,1790,0,1房1廳1衛,0,14,11,['L']
台北市大安區忠孝東路三段,25.042131,121.540918,54.1年,30.43,3488,0,3房2廳2衛1室,0,6,2,['M']
台北市大安區東豐街,25.036147,121.545793,61.5年,29.23,4388,0,3房2廳2衛,0,4,3,['A']
台北市大安區復興南路一段,25.042807,121.543559,1.9年,11.44,1988,0,1房1廳1衛,0,15,12,['L']
台北市大安區忠孝東路四段,25.040749,121.550533,46.7年,43.6,5588,0,6房4廳4衛1室,1,7,7,['M']
