路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市士林區忠誠路二段,25.113261,121.53126,39.6年,44.96,4160,0,3房2廳2衛,0,14,9,['L']
台北市士林區芝玉路二段,25.11236517343,121.53524819204,5.5年,63.26,5250,1,3房2廳2衛,0,9,4,['M']
台北市士林區德行東路,25.107712,121.532462,16.8年,43.53,3880,1,3房2廳2衛,0,7,2,['M']
台北市士林區天母西路,25.118326,121.52858,45.2年,62.75,4850,1,3房2廳2衛1室,0,7,3,['M']
台北市士林區中山北路七段,25.123965458322,121.53264218481,40.7年,31.7,2780,0,2房2廳2衛1室,0,7,5,['M']
台北市士林區中山北路七段,25.127213,121.532974,42.7年,84.84,4850,1,4房2廳3衛1室,0,7,2,['M']
台北市士林區天母東路,25.114674,121.530323,1.3年,28.33,3898,0,2房2廳2衛,0,5,3,['M']
台北市士林區德行東路,25.106351,121.528559,42.6年,31.28,2350,0,3房2廳1衛,0,5,5,['A']
台北市士林區天母東路,25.114674,121.530323,1.3年,26.72,3678,0,2房2廳2衛,0,5,5,['M']
台北市士林區中山北路七段,25.122292,121.535042,8.2年,34.21,3080,1,2房2廳1衛,0,5,2,['M']
台北市士林區天母西路,25.11769,121.527145,46.2年,59.13,4068,0,3房2廳2衛,0,6,6,['M']
台北市士林區中山北路七段,25.12537,121.534957,46.1年,51.44,3180,0,4房2廳2衛,0,7,4,['M']
台北市士林區忠誠路一段,25.106242,121.530102,33.9年,48.88,4750,0,3房2廳2衛1室,0,9,5,['M']
台北市士林區天母北路,25.123265,121.526856,52.5年,35.74,4000,0,3房2廳2衛1室,0,4,1,['A']
台北市士林區中山北路五段,25.095009,121.527735,14.4年,187.8,21000,6,4房2廳2衛4室,0,19,8,['L']
台北市士林區中山北路七段,25.121926,121.530422,21.1年,83.3,7680,2,4房2廳2衛,0,13,8,['L']
台北市士林區天母北路,25.122416,121.526315,45.1年,91.38,6055,0,5房2廳2衛,0,11,3,['L']
台北市士林區天母西路,25.117816,121.524576,29.9年,75.15,6886,1,2房2廳2衛1室,0,11,6,['L']
台北市士林區士東路,25.111754,121.526977,43.5年,59.15,3963,0,4房2廳2衛,0,7,6,['M']
台北市士林區天玉街,25.120317,121.526979,38.6年,44.37,2880,0,4房2廳2衛,0,4,3,['A']
台北市士林區忠誠路一段,25.105384,121.527287,42.7年,41.74,5188,0,4房4廳3衛1室,1,7,7,['M']
台北市士林區菁山路,25.139226,121.549042,16.8年,74.23,4080,1,4房2廳2衛,0,5,2,['M']
台北市士林區仰德大道三段,25.120488,121.550241,47.4年,57.35,2288,2,3房2廳2衛,0,4,1,['A']
台北市士林區承德路四段,25.083522477934,121.5238975893,23.6年,91.2,7488,1,5房2廳2衛,1,14,3,['L']
台北市士林區中山北路六段,25.110423,121.52497,42.4年,39.05,2788,0,3房2廳2衛,0,5,3,['A']
台北市士林區忠義街,25.108352,121.532899,34.8年,69.64,4980,1,4房2廳2衛,0,15,4,['L']
台北市士林區德行東路,25.107793,121.52737,44.8年,45.18,2936,0,3房2廳2衛1室,0,5,5,['A']
台北市士林區延平北路六段,25.0908,121.50828,36.6年,38.55,1680,0,3房2廳2衛,0,5,4,['A']
台北市士林區光華路,25.137416,121.541822,49.9年,52.6,1630,0,18房10衛1室,1,4,4,['A']
台北市士林區至誠路二段,25.101317,121.528456,43.7年,32.58,2238,0,7房2廳7衛1室,1,5,5,['A']
台北市士林區基河路,25.095047,121.517993,16.0年,89.44,8688,1,3房2廳4衛,0,15,2,['L']
台北市士林區翠山街,25.108191,121.570083,50.2年,31.38,1978,0,4房2廳3衛,1,4,1,['A']
台北市士林區菁山路,25.139029,121.550852,15.9年,42.37,2688,1,1房2廳1衛,0,5,4,['M']
台北市士林區天母東路,25.119157,121.535957,1.8年,44.25,4288,1,3房2廳2衛,0,12,4,['L']
台北市士林區中山北路七段,25.127189,121.532442,36.6年,54.57,3988,0,3房2廳3衛1室,0,7,4,['M']
台北市士林區福志路,25.098859,121.529022,11.0年,176.92,21880,4,1廳3衛,0,17,11,['L']
台北市士林區仰德大道四段,25.134089937463,121.54598525823,15.8年,137.73,9998,3,3房2廳2.5衛,0,5,4,['M']
台北市士林區中山北路五段,25.099361,121.52663,1.9年,89.2,7888,1,3房2廳3衛,0,17,5,['L']
台北市士林區福華路,25.106304,121.521694,25.9年,84.16,5980,2,3房2廳2衛,0,12,4,['L']
台北市士林區中山北路六段,25.10827,121.526184,3.9年,26.09,3680,0,2房1廳2衛,0,14,8,['L']
台北市士林區基河路,25.090693,121.521258,30.6年,53.2,3980,1,3房2廳2衛2室,0,12,2,['L']
台北市士林區芝玉路一段,25.107322,121.533615,14.6年,75.43,8860,1,3房2廳2衛,0,14,7,['L']
台北市士林區至誠路一段,25.102167,121.534724,7.7年,96.21,8501,1,1廳,0,14,4,['L']
台北市士林區忠誠路一段,25.104623,121.526861,26.5年,88.55,8800,2,3房2廳3衛,0,14,12,['L']
台北市士林區忠誠路二段,25.109432,121.531865,5.1年,119.49,13058,2,5房2廳2衛1室,0,12,4,['L']
台北市士林區天母東路,25.119361,121.535763,41.2年,34.64,2320,0,3房2廳2衛,0,5,2,['A']
台北市士林區天母北路,25.123028,121.527197,41.9年,57.14,4380,1,3房2廳2衛,0,7,3,['M']
台北市士林區通河東街一段,25.087378,121.516799,46.2年,37.83,2395,0,3房2廳2衛,0,5,3,['A']
台北市士林區中山北路七段,25.122385,121.532388,42.3年,40.35,2688,0,3房2廳2衛,0,5,3,['A']
台北市士林區忠誠路二段,25.111785,121.529945,47.7年,27.67,2668,0,2房2廳2衛,0,5,4,['A']
台北市士林區芝玉路一段,25.10904,121.534285,17.3年,81.79,6850,2,2房2廳2衛2室,0,18,15,['L']
台北市士林區天母北路,25.122212,121.526528,44.9年,58.8,3988,1,5房4廳3衛,1,7,7,['M']
台北市士林區天玉街,25.124631520484,121.53139481806,18.4年,115.58,13800,4,5房2廳3衛1室,1,5,1,['M']
台北市士林區重慶北路四段,25.081458,121.512082,49.0年,31.69,1628,0,3房3廳2衛,1,4,4,['A']
台北市士林區中山北路六段,25.113688,121.527925,33.4年,14.55,1200,0,1房1廳1衛,0,5,4,['M']
台北市士林區天母東路,25.117426,121.533164,48.0年,40.54,2645,1,3房2廳2衛,0,8,6,['M']
台北市士林區中山北路七段,25.125688,121.532704,46.3年,42.73,2980,0,4房3廳3衛1室,1,7,7,['M']
台北市士林區忠誠路二段,25.114905,121.532202,45.0年,27.89,2098,0,3房2廳2衛,0,5,5,['A']
台北市士林區克強路,25.109147,121.523822,41.5年,80.26,4500,0,5房3廳3衛1室,0,5,2,['A']
台北市士林區中山北路七段,25.119873,121.532638,34.8年,65.63,3980,2,4房2廳2衛,0,7,4,['M']
台北市士林區中山北路六段,25.110423,121.52497,42.4年,39.05,2538,0,3房2廳2衛,0,5,4,['A']
台北市士林區後街,25.098289,121.524529,44.0年,33.5,1780,0,3房3衛,0,5,3,['A']
台北市士林區中山北路七段,25.125626,121.534642,46.9年,45.93,2988,0,4房2廳2衛1室,1,7,6,['M']
台北市士林區菁山路,25.139047,121.551096,15.9年,41.75,2368,1,1房1廳1衛,0,5,3,['M']
台北市士林區社子街,25.086931,121.506097,55.8年,21.18,1398,0,1廳1衛,0,4,1,['A']
台北市士林區至誠路一段,25.101635,121.534763,7.7年,153.32,13380,3,1廳,0,14,10,['L']
台北市士林區中山北路六段,25.110434956163,121.52419090444,31.1年,66.12,3888,3,3房2廳2衛,0,7,1,['M']
台北市士林區後街,25.09841,121.524776,30.2年,22.36,1998,0,1房2廳1衛,0,7,2,['M']
台北市士林區中山北路七段,25.126249,121.533722,47.8年,54.84,3980,0,4房2廳2衛1室,0,5,5,['A']
台北市士林區中山北路五段,25.099077,121.526713,1.9年,78.69,6818,1,3房2廳2衛,0,17,5,['L']
台北市士林區德行東路,25.111689,121.538422,38.4年,58,4380,0,3房2廳2衛2室,0,5,2,['M']
台北市士林區菁山路,25.13951,121.549595,16.8年,74.09,3896,1,3房2廳2衛,0,5,3,['M']
