路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市松山區八德路四段,25.049475,121.568831,58.7年,21.18,1890,0,3房2廳1衛,0,4,2,['A']
台北市松山區民權東路五段,25.063279,121.565084,51.7年,31.47,2998,0,4房2廳2衛,0,4,2,['A']
台北市松山區光復北路,25.052705738609,121.55676347711,52.8年,32.86,2888,0,1房2廳1衛,0,4,4,['A']
台北市松山區光復南路,25.045748,121.556966,31.0年,45.75,5886,0,3房2廳2衛,0,7,1,['M']
台北市松山區南京東路五段,25.051615,121.564972,17.0年,16.84,1920,0,1房2廳1衛,0,18,10,['L']
台北市松山區長安東路二段,25.048124,121.545379,41.6年,67.39,6500,0,5房2廳2衛1室,0,12,5,['L']
台北市松山區新東街,25.060151,121.565575,51.0年,24.51,2088,0,4房2廳2衛,1,4,4,['A']
台北市松山區新東街,25.05965,121.567466,51.4年,51.15,4680,0,5房3廳3衛,1,4,4,['A']
台北市松山區八德路四段,25.050053,121.564409,37.7年,34.65,4200,1,3房3廳2衛,1,7,7,['M']
台北市松山區健康路,25.055399,121.568226,39.4年,37.52,3680,0,2房2廳2衛,0,5,3,['A']
台北市松山區吉祥路,25.049938,121.562625,33.2年,55.61,4580,1,4房2廳2衛,0,7,4,['M']
台北市松山區民生東路五段,25.058479,121.556256,8.6年,18.37,2150,0,1房1廳1衛,0,7,2,['M']
台北市松山區三民路,25.0616098,121.562757,51.5年,37.02,2980,0,4房2廳2衛,0,4,4,['A']
台北市松山區南京東路五段,25.051615,121.564972,17.0年,20.55,2100,1,1房1廳1衛,0,18,13,['L']
台北市松山區北寧路,25.050301,121.552822,37.7年,54.99,5680,1,3房2廳2衛,0,18,9,['L']
台北市松山區八德路四段,25.049831,121.57449,12.2年,16.95,2190,0,1房1廳1衛,0,13,12,['L']
台北市松山區南京東路四段,25.051864,121.552995,1.2年,44.67,6188,1,3房2廳2衛,0,15,2,['L']
台北市松山區敦化北路,25.053887,121.55067,0.5年,76.45,12388,1,4房2廳2衛,0,11,2,['L']
台北市松山區八德路二段,25.04831,121.546955,44.5年,41.29,4350,0,3房3廳3衛1室,0,12,10,['L']
台北市松山區南京東路五段,25.051945,121.568923,20.2年,14.35,850,0,1房1廳1衛,0,3,2,['M']
台北市松山區南京東路四段,25.051863,121.552943,1.2年,47.48,6750,1,3房2廳2衛,0,15,4,['L']
台北市松山區民族東路,25.064599,121.546633,55.2年,29.31,2480,0,5房2衛,0,4,4,['A']
台北市松山區南京東路四段,25.051864,121.552995,1.2年,18.9,2900,0,1房1廳1衛,0,15,5,['L']
台北市松山區新東街,25.061698,121.565798,51.8年,29.56,2980,0,5房2廳2衛,1,4,1,['A']
台北市松山區南京東路五段,25.051656,121.563151,15.3年,84.5,9950,1,3房2廳2衛,0,18,4,['L']
台北市松山區南京東路四段,25.051864,121.552995,1.2年,23.95,3280,1,1房1廳1衛,0,15,8,['L']
台北市松山區南京東路五段,25.051938,121.569649,44.3年,32.09,2480,0,5房4廳3衛,1,5,5,['A']
台北市松山區復興北路,25.054335,121.544307,49.2年,31.57,3500,0,3房2廳2衛,0,12,4,['L']
台北市松山區南京東路四段,25.051864,121.552995,1.2年,18.9,2980,0,1房1廳1衛,0,15,8,['L']
台北市松山區南京東路五段,25.050511887865,121.56703134722,49.8年,8.31,878,0,1廳1衛,0,6,4,['M']
台北市松山區南京東路四段,25.051864,121.552995,1.2年,18.9,2900,0,1房1廳1衛,0,15,5,['L']
台北市松山區民生東路五段,25.058479,121.556256,8.6年,18.37,2188,0,1房1廳1衛,0,7,4,['M']
台北市松山區八德路四段,25.049256,121.563031,52.6年,33.03,2398,0,3房2廳1衛,0,4,3,['A']
台北市松山區南京東路五段,25.052699,121.557841,48.8年,31.3,2880,0,3房2廳2衛,0,5,4,['A']
台北市松山區八德路三段,25.048898,121.556743,43.5年,40.82,3758,0,3房2廳2衛,0,7,2,['M']
台北市松山區三民路,25.061636,121.56216,50.7年,38.64,3468,0,4房2廳2衛1室,0,4,4,['A']
台北市松山區民生東路五段,25.05833,121.564577,36.7年,8.93,868,0,1廳1衛,0,20,20,['L']
台北市松山區寶清街,25.052434,121.568814,54.1年,22.3,1788,0,3房1廳1衛,0,4,4,['A']
台北市松山區八德路三段,25.046564,121.551606,48.9年,61.97,6088,0,4房2廳2衛2室,0,7,4,['M']
台北市松山區南京東路五段,25.052693,121.558563,38.2年,40.65,3888,0,3房2廳2衛,0,7,4,['M']
台北市松山區南京東路五段,25.050774,121.568285,52.0年,29.63,2899,0,5房5衛,0,6,2,['M']
台北市松山區南京東路五段,25.051686,121.570725,8.5年,15.8,1660,0,1房1廳1衛,0,12,5,['L']
台北市松山區南京東路五段,25.051979417877,121.55830263558,30.1年,16.58,1888,0,1房1廳1衛,1,11,10,['L']
台北市松山區敦化南路一段,25.046119,121.54803,2.9年,53.26,7380,1,3房2廳2衛,0,12,5,['L']
台北市松山區敦化南路一段,25.045869,121.547801,11.8年,32.35,4880,1,2房2廳1衛,0,7,6,['M']
台北市松山區南京東路四段,25.051424,121.554626,15.5年,204.2,22500,2,4房2廳4衛4室,0,15,8,['L']
台北市松山區富錦街,25.062555,121.567702,55.9年,32.73,2880,0,3房3廳3衛1室,1,4,4,['A']
台北市松山區新東街,25.061505,121.564663,54.6年,22.48,3200,0,1房4廳1衛,0,4,1,['A']
台北市松山區三民路,25.057642,121.563005,53.2年,32.85,2750,0,3房2廳1衛,0,4,2,['A']
台北市松山區南京東路五段,25.05119,121.56468,45.0年,49.9,4800,0,3房2廳2衛,0,14,6,['L']
台北市松山區民生東路五段,25.058847,121.561094,54.0年,23.11,3188,0,3房2廳2衛1室,1,4,3,['A']
台北市松山區興安街,25.05583,121.544849,43.7年,29.66,2750,0,3房2廳2衛,0,5,4,['A']
台北市松山區富錦街,25.060773,121.562807,54.2年,29.13,2800,0,4房2廳1衛,0,4,3,['A']
台北市松山區撫遠街,25.065708,121.566945,51.0年,27.15,2558,0,4房1廳1.5衛,1,4,1,['A']
台北市松山區民生東路五段,25.057164,121.560498,56.2年,38.67,4180,0,3房2廳2衛1室,0,4,4,['A']
台北市松山區民生東路五段,25.059902,121.565265,50.7年,31.01,2680,0,5房3廳3衛,1,4,4,['A']
台北市松山區健康路,25.05449,121.56764,26.6年,42.35,3488,0,3房2廳2衛,0,12,11,['L']
台北市松山區三民路,25.056992,121.561961,52.4年,27.06,2920,0,3房2廳2衛,0,4,4,['A']
台北市松山區民生東路五段,25.05973,121.562016,43.1年,61.73,4480,1,3房2廳2衛,0,15,3,['L']
台北市松山區民權東路五段,25.063198,121.567176,42.9年,26.93,2468,0,4房3廳3衛,1,4,4,['A']
台北市松山區復興北路,25.056213,121.544451,40.8年,31.44,3078,0,3房2廳2衛,0,14,7,['L']
台北市松山區八德路二段,25.046764,121.546209,13.5年,125.16,13000,3,4房2廳2衛2室,1,14,2,['L']
台北市松山區敦化北路,25.060635,121.549903,9.6年,192.86,26750,4,1廳,0,13,13,['L']
台北市松山區興安街,25.056024,121.545141,57.2年,19.37,3088,0,4房4廳2衛,1,3,3,['A']
台北市松山區光復北路,25.054459,121.555787,28.7年,63.4,5988,0,4房2廳2衛1室,0,12,6,['L']
台北市松山區民族東路,25.062857,121.549091,42.5年,45.73,3988,0,4房2廳2衛,0,7,5,['M']
台北市松山區撫遠街,25.065574,121.565986,51.0年,27.15,3288,0,3房2廳2衛,1,4,1,['A']
台北市松山區光復南路,25.047744,121.559616,38.4年,59.26,4790,1,3房2廳2衛,0,6,2,['M']
台北市松山區南京東路四段,25.052195,121.553157,51.9年,27.36,4980,0,1房1廳2衛,0,4,1,['A']
台北市松山區八德路四段,25.046437,121.559572,35.3年,16.12,1688,0,1房1廳1衛,0,6,4,['M']
台北市松山區新東街,25.062313,121.565839,47.7年,27.89,1988,0,3房2廳1衛,0,5,4,['A']
台北市松山區新東街,25.059688,121.565386,50.7年,31.01,3500,0,2廳1衛1室,0,4,1,['A']
台北市松山區八德路三段,25.048234,121.556997,37.2年,62.5,4780,1,4房2廳2衛,0,12,2,['L']
台北市松山區光復南路,25.045731,121.558357,51.5年,33.27,2980,0,3房2廳1衛,0,4,3,['A']
台北市松山區民生東路五段,25.059514,121.560215,59.4年,47.31,4560,0,4房3廳2衛,0,4,2,['A']
台北市松山區民生東路五段,25.05833,121.564577,36.7年,11.41,1098,0,1房1廳1衛,0,20,18,['L']
台北市松山區民生東路三段,25.057465,121.545328,41.7年,48.87,5388,0,4房2廳2衛,0,12,5,['L']
台北市松山區三民路,25.05666,121.564918,0.7年,48.87,5988,1,3房2廳2衛,0,24,13,['L']
台北市松山區民族東路,25.062688,121.549302,42.5年,45.73,3688,0,3房2廳4衛,0,7,2,['M']
台北市松山區寶清街,25.053131,121.568545,8.3年,46.81,3688,2,2房1廳1衛,1,13,1,['L']
台北市松山區新東街,25.058485,121.566785,53.7年,30.75,2580,0,3房2廳2衛,0,4,4,['A']
台北市松山區三民路,25.055651,121.560871,21.4年,74.05,6700,1,4房2廳2衛,0,12,4,['L']
台北市松山區八德路四段,25.048856,121.565803,43.1年,53.75,4288,0,4房2廳2衛,0,7,5,['M']
台北市松山區光復北路,25.05938,121.555193,37.9年,79.08,8480,1,3房2廳2衛1室,0,17,14-15,['L']
台北市松山區八德路三段,25.04491,121.552533,39.7年,38.37,3880,0,4房3廳3衛,1,5,5,['A']
台北市松山區新東街,25.061404,121.564165,42.7年,35.44,2988,0,3房2廳2衛1室,0,5,4,['A']
台北市松山區八德路四段,25.048974,121.566715,47.1年,23.67,2080,0,6房2廳4衛,1,5,5,['A']
台北市松山區民族東路,25.06492,121.54572,54.8年,27.38,3288,0,5房1廳4衛,1,4,1,['A']
台北市松山區延壽街,25.056781,121.560301,56.2年,47.49,4480,0,4房2廳2衛,0,4,3,['A']
台北市松山區南京東路五段,25.051686,121.570725,8.5年,20.1,2089,0,1房1廳1衛,0,12,6,['L']
台北市松山區南京東路四段,25.051864,121.552995,1.2年,66.22,9358,1,4房3廳3衛,0,15,9,['L']
台北市松山區民族東路,25.064416,121.546859,44.6年,35.96,3050,0,2房2廳2衛,0,7,2,['M']
台北市松山區八德路三段,25.047319,121.554086,41.4年,30.14,3280,0,4房2廳2衛,1,7,1,['M']
台北市松山區民生東路三段,25.056659,121.546441,43.3年,42.26,4998,0,5房3廳4衛,1,7,7,['M']
台北市松山區南京東路五段,25.051652513628,121.5648022267,17.0年,24.32,2288,1,1房1廳1衛,0,18,15,['L']
台北市松山區光復南路,25.045734,121.554654,5.1年,42.7,5680,1,1房2廳1衛,0,22,16,['L']
台北市松山區撫遠街,25.061381,121.566344,52.3年,28.83,2550,0,4房2廳2衛,1,4,4,['A']
台北市松山區三民路,25.057689478224,121.56253427309,53.2年,32.5,3888,0,4房2廳2衛2室,1,4,1,['A']
台北市松山區八德路四段,25.048342,121.560481,23.7年,101.63,17200,2,5房2廳4衛,1,7,7,['M']
台北市松山區八德路四段,25.050053,121.564409,37.7年,55.88,7200,1,3房3廳3衛3室,1,7,7,['M']
台北市松山區北寧路,25.048914960575,121.55277671638,11.4年,50.19,5388,2,1房2廳2衛,0,10,9-10,['M']
台北市松山區光復南路,25.045947,121.558792,42.6年,49.04,4500,0,4房3廳2衛,0,7,B1-1,['M']
台北市松山區寶清街,25.053131,121.568545,8.3年,37.99,3388,1,2房1廳1衛,1,13,1,['L']
台北市松山區八德路二段,25.048328,121.54647,19.6年,19.98,3388,0,3房2廳2衛1室,1,13,8,['L']
台北市松山區光復北路,25.05938,121.555193,37.9年,68.7,7880,0,3房2廳2衛1室,0,17,14-15,['L']
台北市松山區八德路四段,25.049831,121.57449,12.2年,12.05,1488,0,1房1廳1衛,0,13,7,['L']
台北市松山區撫遠街,25.065121,121.566408,52.5年,34.22,2300,0,5房5衛,0,4,4,['A']
台北市松山區八德路二段,25.047785,121.545304,17.1年,21.05,2988,0,2房1廳1衛,1,14,13,['L']
台北市松山區八德路四段,25.050004,121.563693,34.7年,32.77,3380,0,3房2廳2衛,0,8,1-2,['M']
台北市松山區八德路四段,25.049941,121.570345,18.1年,22.6,2198,0,3房1廳1衛,1,14,3,['L']
台北市松山區民權東路五段,25.06278,121.563954,46.5年,28.56,2180,0,5房3廳3衛,1,5,5,['A']
台北市松山區興安街,25.05599,121.546133,41.6年,34.39,4288,0,3房2廳2衛,0,7,5,['M']
台北市松山區南京東路三段,25.052351,121.547391,15.6年,59.93,8550,1,4房2廳2.5衛,1,10,10,['M']
台北市松山區民生東路四段,25.058093,121.551806,46.5年,35.25,3960,0,4房2廳3衛2室,1,7,7,['M']
台北市松山區民生東路五段,25.06022,121.561913,27.5年,52.21,4999,1,3房2廳2衛,0,7,6,['M']
台北市松山區健康路,25.054092,121.566855,14.7年,105.38,12868,3,4房2廳3衛,0,15,9,['L']
台北市松山區民生東路五段,25.059418,121.559036,55.9年,50.69,4680,0,4房3廳3衛1室,1,4,4,['A']
台北市松山區民生東路五段,25.059211,121.557261,43.5年,66.35,5980,0,3房3廳2衛1室,0,4,B1-1,['A']
台北市松山區新東街,25.062389,121.565805,45.1年,33.2,2888,0,1房2廳2衛1室,0,5,B1-1,['A']
台北市松山區八德路四段,25.049416,121.568466,40.0年,33.08,2580,0,3房2廳2衛,0,5,3,['A']
台北市松山區南京東路五段,25.051686837718,121.5707254987,8.5年,20.1,1988,0,1房1衛,0,12,4,['L']
台北市松山區南京東路三段,25.053431,121.547567,40.6年,9.18,1100,0,1房1廳1衛,0,7,6,['M']
台北市松山區八德路二段,25.047785,121.545304,17.1年,21.05,2850,0,1房2廳1衛,0,14,2,['L']
台北市松山區民生東路五段,25.059964,121.564458,42.5年,54.95,4950,0,3房2廳2衛,0,16,11,['L']
台北市松山區光復北路,25.049081,121.557233,21.2年,78.93,7500,2,3房2廳2衛,0,11,7,['L']
台北市松山區八德路四段,25.049797,121.563222,50.8年,46.2,3288,0,7房7衛1室,1,5,5,['A']
台北市松山區光復北路,25.051029,121.558828,0.5年,73.17,11600,2,2房2廳2衛,0,23,21,['L']
台北市松山區復興北路,25.059062,121.546753,44.5年,74.84,5188,1,4房4廳4衛3室,0,7,3,['M']
台北市松山區八德路三段,25.047319,121.554086,41.4年,81.25,4588,0,5房4廳3衛,1,7,B1-1,['M']
台北市松山區塔悠路,25.057379,121.569603,21.1年,10.9,1288,0,1房1廳1衛,1,4,2,['M']
台北市松山區三民路,25.057545,121.563708,51.6年,48.76,3588,0,3房3衛,0,8,2,['M']
台北市松山區南京東路四段,25.052931,121.551196,48.1年,45.19,4780,0,3房2廳2衛,0,7,2,['M']
台北市松山區光復北路,25.050896,121.557472,16.5年,72.79,6880,2,4房2廳2衛,0,7,5,['M']
台北市松山區南京東路五段,25.051686,121.570725,8.5年,15.69,1980,0,1房1廳1衛,1,12,12,['L']
台北市松山區復興北路,25.056213,121.544451,40.8年,31.44,3150,0,5房3衛,0,14,8,['L']
台北市松山區八德路三段,25.045603,121.550415,64.1年,19.85,3150,0,2房3廳3衛,1,2,1-2,['D']
台北市松山區八德路四段,25.049672,121.571113,23.8年,51.9,5988,1,4房2廳2衛,1,13,12,['L']
台北市松山區南京東路四段,25.051431,121.5549,15.5年,109.88,11780,1,2房1廳2衛3室,0,15,8,['L']
台北市松山區八德路四段,25.049831,121.57449,12.2年,19.43,2088,0,1房1廳1衛1室,1,13,3,['L']
台北市松山區光復北路,25.054279,121.555662,28.7年,63.4,5388,0,4房2廳2衛,0,12,7,['L']
台北市松山區八德路四段,25.049558,121.5641,35.0年,33.23,3680,0,3房2廳2衛,0,5,4,['M']
台北市松山區南京東路四段,25.051424,121.554626,15.5年,94.32,9950,1,2房1廳2衛1室,0,15,8,['L']
台北市松山區八德路四段,25.050255,121.573773,3.0年,16.2,2480,0,1房1廳1衛,0,12,7,['L']
台北市松山區長春路,25.054675,121.545117,38.5年,204.23,13300,3,8房5廳7衛,0,14,6,['L']
台北市松山區市民大道五段,25.045496,121.558162,18.1年,9.57,1380,0,1房1廳1衛,1,9,6,['M']
台北市松山區八德路四段,25.049831,121.57449,12.2年,12.89,1890,0,1房1廳1衛,0,13,9,['L']
台北市松山區八德路二段,25.048328,121.546527,19.6年,11.8,2900,0,1房1廳1衛,1,13,7,['L']
台北市松山區光復北路,25.056332,121.555105,47.9年,102.63,6850,0,3房3廳2衛,0,7,B1-1,['M']
台北市松山區民生東路五段,25.0591,121.562398,43.1年,15.86,1580,0,1房1廳1衛,0,15,7,['L']
台北市松山區復興南路一段,25.045574,121.544087,44.3年,34.8,4350,0,4房2廳1衛1室,1,12,5,['L']
台北市松山區敦化北路,25.050513739321,121.54858645046,7.3年,197.06,60000,4,2廳1室,0,23,22-23,['L']
台北市松山區八德路四段,25.049184,121.566407,47.1年,23.39,1720,0,2房2廳2衛,0,5,4,['A']
台北市松山區八德路四段,25.049831,121.57449,12.2年,14.43,2095,0,1廳1衛,0,13,4,['L']
台北市松山區南京東路五段,25.051285,121.560489,46.1年,40.19,3580,0,3房2廳1衛1室,0,13,5,['L']
台北市松山區民生東路五段,25.0591,121.562398,43.1年,38.21,4688,0,6房3廳3衛,0,15,15,['L']
台北市松山區八德路四段,25.049845,121.575045,19.3年,39.2,3490,1,3房2廳1衛1室,0,13,2-3,['L']
台北市松山區八德路二段,25.047785,121.545304,17.1年,28.44,3268,1,2房2廳1衛,0,14,9,['L']
台北市松山區八德路三段,25.047917,121.555837,19.9年,20.2,3999,0,3房2廳2衛1室,1,11,5,['L']
台北市松山區三民路,25.056338,121.561131,19.2年,67.93,6380,1,4房2廳2衛,0,14,13,['L']
台北市松山區三民路,25.054773,121.565008,34.0年,40.27,3980,0,3房2廳2衛,0,7,2,['M']
台北市松山區光復南路,25.047781,121.558353,39.5年,47.4,4180,0,4房2廳2衛,0,6,2,['M']
台北市松山區八德路三段,25.047753,121.556012,19.9年,9.01,1718,0,1房1廳1衛,1,11,8,['L']
台北市松山區健康路,25.053343,121.558212,47.7年,45.44,4288,1,3房2廳2衛,0,13,6,['L']
台北市松山區延吉街,25.044923,121.553528,48.0年,50.17,4800,0,3房2廳2衛1室,0,7,5,['M']
台北市松山區八德路三段,25.047753,121.556012,19.9年,8.58,1788,0,1房1廳1衛,1,11,6,['L']
台北市松山區寶清街,25.052942,121.567984,66.8年,23.52,4588,0,3房3廳2衛1室,1,2,1-2,['D']
台北市松山區民生東路五段,25.058444,121.562764,46.8年,41.36,4288,0,3房2廳2衛,0,15,11,['L']
台北市松山區南京東路五段,25.051103,121.567764,47.4年,25.39,2790,0,3房2廳1衛,0,11,11,['L']
台北市松山區敦化南路一段,25.046125,121.548028,2.9年,60.77,7380,2,1房2廳2衛1室,0,12,10,['L']
台北市松山區敦化南路一段,25.045867,121.547843,11.8年,34.01,5600,1,3房2廳2衛1室,1,7,1,['M']
台北市松山區三民路,25.056577,121.565264,0.7年,48.36,5388,1,3房2廳2衛,0,24,8,['L']
台北市松山區八德路四段,25.049845,121.575045,19.3年,27.48,2280,1,1房2廳2衛1室,0,13,2-3,['L']
台北市松山區民權東路五段,25.063291,121.565167,51.7年,30.94,3480,0,10房1廳9衛,1,4,4,['A']
台北市松山區民權東路三段,25.061515,121.547327,47.6年,37.54,2990,0,5房2廳2衛,0,5,4,['A']
台北市松山區民生東路五段,25.060075,121.565357,50.7年,31.01,3088,0,3房2廳2衛,0,4,2,['A']
台北市松山區八德路三段,25.047917,121.555837,19.9年,9.97,1980,0,1房1廳1衛1室,1,11,7,['L']
台北市松山區南京東路五段,25.051903,121.565618,40.6年,38.88,3180,0,2房2廳1衛1室,1,5,1,['A']
台北市松山區撫遠街,25.065764,121.565735,51.0年,27.67,2168,0,3房2廳1衛,0,4,4,['A']
台北市松山區八德路三段,25.04539,121.552242,40.2年,45.39,4688,0,3房2廳2衛1室,0,6,3,['M']
台北市松山區民生東路五段,25.058908462241,121.56708524094,42.9年,35.38,3380,0,5房5衛,0,5,2,['A']
台北市松山區民生東路四段,25.058433,121.551114,51.2年,40.83,4800,0,4房4廳2衛1室,1,4,4,['A']
台北市松山區南京東路三段,25.053431,121.547567,40.6年,15.3,2418,0,1房1廳1衛,0,7,3,['M']
台北市松山區光復北路,25.057822,121.556029,56.4年,36.16,3980,0,6房6衛,1,4,4,['A']
台北市松山區饒河街,25.050694,121.574534,45.7年,10.73,1100,0,1廳1衛,0,8,8,['M']
台北市松山區三民路,25.057721839945,121.56252332034,53.2年,35.43,2950,0,6房6衛,0,4,4,['A']
台北市松山區八德路二段,25.047649,121.546449,59.2年,29.3,3980,0,4房1廳1衛1室,1,4,1,['A']
台北市松山區寶清街,25.05245,121.568989,44.2年,35.92,3280,0,6房4廳4衛1室,1,7,7,['M']
台北市松山區新東街,25.061741429508,121.5653611943,51.9年,28.94,2800,0,4房1廳1衛,0,4,1,['A']
台北市松山區南京東路五段,25.051886,121.565877,66.7年,16.75,2880,0,3房2廳1衛,1,3,2,['A']
台北市松山區八德路三段,25.045639,121.55079,58.1年,17.45,2250,0,2房1廳1衛,0,4,2,['A']
台北市松山區民族東路,25.06424,121.547092,44.6年,40.62,2680,0,3房2廳2衛,0,7,5,['M']
台北市松山區民生東路四段,25.058145,121.552273,56.5年,32.89,4200,0,6房6衛,0,4,3,['A']
台北市松山區南京東路三段,25.053431,121.547567,40.6年,22.79,2485,0,2房2廳1衛,0,7,5,['M']
台北市松山區八德路四段,25.048908,121.563416,39.9年,46.47,3980,0,4房2廳2衛,0,7,6,['M']
台北市松山區八德路四段,25.050284,121.564031,50.9年,34.39,2998,0,3房2廳2衛,0,4,4,['A']
台北市松山區八德路三段,25.048024,121.55722,23.5年,67.96,5500,2,1廳1室,0,13,11,['L']
