路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市南港區富康街,25.052779,121.617445,48.3年,22.56,2688,0,2房2廳2衛1室,0,4,1,['A']
台北市南港區成福路,25.040296,121.588427,45.3年,39.01,2580,0,5房4衛,0,5,4,['A']
台北市南港區富康街,25.05326,121.617857,50.6年,20.75,1980,0,5房4廳2衛,1,4,4,['A']
台北市南港區研究院路三段,25.035443,121.613936,44.3年,29.05,1450,0,3房2廳2衛,0,4,3,['A']
台北市南港區舊莊街一段,25.037279,121.62357,4.2年,22.95,1920,1,1廳,0,4,1,['M']
台北市南港區松河街,25.061335,121.611831,16.3年,15.95,1468,1,1房1廳1衛,0,7,5,['M']
台北市南港區福德街,25.039028,121.59298,27.8年,38.86,2798,0,3房2廳1衛,0,18,13,['L']
台北市南港區重陽路,25.060282486138,121.61182818909,9.9年,87.83,6680,2,3房2廳2衛,0,15,11,['L']
台北市南港區經貿二路,25.061311,121.61608,11.3年,104.16,11600,2,4房2廳3衛,0,21,11,['L']
台北市南港區研究院路一段,25.051523,121.616362,13.6年,42.21,3980,1,3房2廳2衛,0,10,2,['M']
台北市南港區園區街,25.059778,121.613254,14.9年,48.58,5880,1,3房2廳2衛,0,15,1,['L']
台北市南港區經貿二路,25.062059,121.61506,12.6年,26.63,2793,1,2房2廳1衛,0,11,5,['L']
台北市南港區玉成街,25.043821,121.58523,48.1年,29.65,2550,0,3房2廳1衛,0,4,3,['A']
台北市南港區重陽路,25.056713448462,121.60108920456,41.3年,21.64,1900,0,3房2廳1衛,0,5,3,['A']
台北市南港區研究院路三段,25.033996,121.613242,41.4年,26.52,950,0,5房3廳2衛,1,5,5,['A']
台北市南港區經貿二路,25.061812,121.616319,15.9年,66.71,6998,1,4房2廳2衛,0,12,4,['L']
台北市南港區重陽路,25.056619,121.595046,18.2年,51.03,4888,1,3房2廳2衛,0,9,7,['M']
台北市南港區忠孝東路六段,25.045577,121.583361,40.2年,40.38,3980,0,3房2廳2衛,0,7,5,['M']
台北市南港區忠孝東路六段,25.04868,121.588942,51.2年,36.22,2780,0,3房2廳2衛,0,4,3,['A']
台北市南港區向陽路,25.058482,121.593744,19.6年,79.37,6980,1,3房2廳2衛1室,0,15,8,['L']
台北市南港區向陽路,25.055018,121.59717,1.3年,84.43,7680,2,3房2廳2衛,0,15,8,['L']
台北市南港區中南街,25.052194,121.61514,38.0年,24.18,1980,0,3房2廳1衛,0,5,3,['A']
台北市南港區福德街,25.039193,121.589236,49.7年,25.09,1980,0,3房2廳1.5衛,0,4,3,['A']
台北市南港區忠孝東路六段,25.049244,121.592007,45.2年,36.47,2735,0,3房2廳2衛,0,5,5,['A']
台北市南港區向陽路,25.05847,121.59413,18.2年,49.99,4188,1,3房2廳2衛,0,8,3,['M']
台北市南港區成福路,25.043938,121.586574,50.9年,37.76,2930,0,3房2廳2衛,0,4,3,['A']
台北市南港區成福路,25.043938,121.586574,50.9年,37.76,2880,0,3房2廳2衛,0,4,4,['A']
台北市南港區玉成街,25.044588,121.584166,40.7年,31.55,2500,0,4房3廳1衛,1,5,5,['A']
台北市南港區興中路,25.055299,121.606688,13.4年,38.88,3430,1,1房1廳1衛1室,0,25,16,['L']
台北市南港區經貿二路,25.062339,121.613896,12.0年,106.06,13800,2,3房2廳2衛1室,0,21,1,['L']
台北市南港區重陽路,25.057849,121.606292,5.3年,40.79,3390,1,2房2廳1衛,0,13,3,['L']
台北市南港區福德街,25.038627,121.589733,48.8年,21.94,1988,0,3房2廳1衛1室,1,4,1,['A']
台北市南港區舊莊街一段,25.041543,121.619763,35.4年,88.61,3998,2,5房3廳3衛,1,8,7-8,['M']
台北市南港區玉成街,25.043593,121.584154,31.0年,78.71,6380,1,4房3廳3衛1室,0,2,B1-2,['D']
台北市南港區舊莊街一段,25.037379,121.623682,8.2年,26.88,2268,1,3房2廳1衛,1,7,5,['M']
台北市南港區中坡北路,25.047615,121.580759,41.5年,23.93,2480,0,3房3廳2衛,1,5,5,['A']
台北市南港區研究院路三段,25.034407,121.613819,47.6年,24.71,1520,0,4房3廳2衛,1,4,4,['A']
台北市南港區研究院路二段,25.046602168094,121.61597697153,32.1年,80.49,4280,2,6房2廳3衛,1,2,B1-2,['D']
台北市南港區研究院路二段,25.036213,121.61241,45.3年,35.95,2400,0,2房2廳1.5衛,0,2,1-2,['D']
台北市南港區南深路,25.037773,121.621264,0.2年,40.16,3588,1,3房2廳2衛,0,5,5,['M']
台北市南港區港東街,25.056215,121.620362,0.5年,40.8,4688,1,3房2廳2衛,0,10,4,['M']
台北市南港區研究院路二段,25.037240000318,121.61584438708,46.6年,36.75,3320,0,7房3廳3衛,1,2,1-2,['D']
台北市南港區南港路三段,25.054715,121.591987,56.2年,21.97,2490,0,1房2廳1衛1室,1,4,2,['A']
台北市南港區南深路,25.037773,121.621264,0.2年,40.16,3550,1,3房2廳2衛,0,5,3,['M']
台北市南港區東新街,25.045137,121.593326,39.8年,38,2168,0,5房3廳2.5衛1室,1,5,5,['A']
台北市南港區南港路二段,25.054449,121.600262,32.3年,36.08,2800,1,2房2廳1衛,0,12,6,['L']
台北市南港區興中路,25.055353,121.606967,13.4年,51.04,4888,1,2房2廳2衛,0,25,15,['L']
台北市南港區八德路四段,25.051368,121.581751,12.5年,81.6,6988,2,3房2廳2衛,0,12,8,['L']
台北市南港區福德街,25.039075,121.592035,27.8年,38.72,2858,0,3房2廳1衛,0,19,18,['L']
台北市南港區南港路三段,25.052021,121.581252,41.2年,29.03,2380,0,3房3廳3衛,1,5,5,['A']
台北市南港區重陽路,25.06182,121.612314,19.9年,66.01,5700,1,5房2廳2.5衛,1,2,1-2,['D']
台北市南港區重陽路,25.055427,121.595399,4.1年,22.21,1990,1,1房1廳1衛,0,14,10,['L']
台北市南港區重陽路,25.057877489117,121.59702219876,16.5年,93.12,10888,2,3房2廳2衛2室,0,9,1,['M']
台北市南港區昆陽街,25.048134,121.594016,9.5年,100.11,12588,1,2房2廳2衛,0,17,9,['L']
台北市南港區忠孝東路六段,25.046066,121.585042,41.7年,30.26,2980,0,3房2廳2衛,1,7,1,['M']
台北市南港區興華路,25.056585,121.604723,46.8年,25.07,2288,0,3房2廳1衛,0,5,4,['A']
台北市南港區忠孝東路六段,25.046568,121.58475,41.6年,31.45,2750,0,3房2廳1衛,0,7,4,['M']
台北市南港區八德路四段,25.051224,121.582162,47.3年,22.27,1788,0,3房2廳1衛,0,5,3,['A']
台北市南港區重陽路,25.061781,121.612042,19.9年,66.96,6700,1,5房2廳4衛1室,1,2,1-2,['D']
台北市南港區研究院路三段,25.034911,121.613871,47.6年,18.39,1498,0,8房8衛,1,4,4,['A']
台北市南港區福德街,25.038308,121.59019,48.8年,13.92,1198,0,2房2廳1衛,1,4,1,['A']
台北市南港區福德街,25.039823,121.591892,27.8年,45.94,3680,0,3房2廳2衛,0,12,9,['L']
台北市南港區興中路,25.056764,121.606312,31.3年,31.2,3250,0,3房2廳1衛,0,17,5,['L']
台北市南港區經貿二路,25.061819,121.615308,13.3年,111.05,10220,2,1廳,0,14,1,['L']
台北市南港區經貿二路,25.061539,121.614318,15.3年,48.78,4380,1,2房2廳1.5衛1室,0,13,9,['L']
台北市南港區向陽路,25.056954,121.59376,2.3年,35.28,4300,1,2房2廳1衛,0,10,5,['M']
台北市南港區經貿二路,25.062093,121.613922,12.0年,114.14,11988,2,3房2廳2衛1室,0,21,3,['L']
台北市南港區經貿二路,25.061456,121.614926,12.0年,81.09,6988,2,3房2廳2衛,0,9,5,['M']
台北市南港區興華路,25.054476,121.60529,36.2年,39.16,3780,0,3房2廳1.5衛,0,13,3,['L']
台北市南港區重陽路,25.062949,121.614688,19.1年,33.72,2888,2,2房2廳2衛,1,12,3,['L']
台北市南港區港東街,25.056902,121.620876,19.2年,29.55,3188,1,2房2廳1衛,0,7,6,['M']
台北市南港區福德街,25.040942,121.591032,27.8年,38.58,2988,0,3房2廳1衛,0,18,17,['L']
台北市南港區東新街,25.04539,121.586398,41.5年,48.09,3430,0,4房2廳2衛,0,7,2,['M']
台北市南港區松河街,25.06146,121.611936,16.3年,36.79,3288,1,2房2廳1衛,0,7,3,['M']
台北市南港區重陽路,25.060314,121.611849,9.9年,78.14,6600,2,2房2廳2衛,0,15,4,['L']
台北市南港區經貿二路,25.062059,121.61506,12.6年,33.18,3480,1,2房2廳1衛,0,11,2,['L']
台北市南港區玉成街,25.043889,121.583044,42.8年,41.31,3988,0,3房2廳3衛,0,7,4,['M']
台北市南港區忠孝東路六段,25.045763,121.582813,41.3年,44.29,4980,0,6房6衛,0,7,6,['M']
台北市南港區研究院路二段,25.048152,121.614254,40.3年,31.66,1680,0,3房2廳1.5衛,0,5,3,['A']
台北市南港區重陽路,25.05525,121.595312,4.1年,24.77,2888,0,2房1廳1衛,0,14,10,['L']
台北市南港區港東街,25.056353,121.620474,0.5年,48.11,5730,1,3房2廳2衛,0,10,10,['M']
台北市南港區大坑街,25.040641,121.620975,2.6年,16.5,2056,0,2房2廳1衛,1,12,10,['L']
台北市南港區重陽路,25.062549,121.613411,3.2年,28.56,2898,1,2房2廳1衛,0,12,4,['L']
台北市南港區大坑街,25.040641,121.620975,2.6年,19.14,2206,0,3房2廳1衛,1,12,4,['L']
台北市南港區大坑街,25.040641,121.620975,2.6年,20,3726,0,3房2廳2衛,1,12,12,['L']
台北市南港區大坑街,25.040641,121.620975,2.6年,25.63,2938,0,3房1廳1衛,1,12,7,['L']
台北市南港區經貿二路,25.061074,121.617273,17.8年,81.64,8888,2,4房2廳2衛,0,9,1,['M']
台北市南港區經貿二路,25.062093,121.613922,12.0年,100.47,10888,1,3房2廳,0,18,2,['L']
台北市南港區忠孝東路六段,25.048824,121.589211,51.2年,28.17,1878,0,3房2廳1衛,0,4,4,['A']
台北市南港區重陽路,25.058841,121.595268,18.3年,39.4,2950,1,2房2廳1衛,0,10,5,['M']
台北市南港區南港路一段,25.054507,121.613018,51.1年,28.18,1988,0,3房2廳1衛1室,0,4,3,['A']
台北市南港區舊莊街二段,25.038164,121.623538,31.4年,35.24,2488,0,3房2廳2衛,0,7,3,['M']
台北市南港區福山街,25.045276,121.616789,53.4年,18.27,3380,0,6房3廳3衛,1,2,1-2,['D']
台北市南港區忠孝東路七段,25.052975,121.615758,43.7年,30.83,2850,0,4房4衛,0,5,4,['A']
台北市南港區研究院路二段,25.038565,121.616694,52.6年,28.69,2088,0,3房2廳2衛1室,1,4,1,['A']
台北市南港區南港路一段,25.054632,121.614155,51.7年,24.99,2180,0,6房6廳6衛,1,4,4,['A']
台北市南港區福德街,25.03884,121.589737,48.8年,24.65,1873,0,3房2廳1衛,0,4,3,['A']
台北市南港區重陽路,25.057016,121.600482,42.1年,32.45,2888,0,3房2廳2衛,0,5,4,['A']
台北市南港區重陽路,25.060179,121.611743,9.9年,67.6,5685,2,2房2廳2衛,0,15,15,['L']
台北市南港區玉成街,25.043851,121.584217,31.0年,77.16,7888,1,3房3廳4衛,0,3,1-3,['D']
台北市南港區八德路四段,25.050926,121.580351,30.2年,40.57,2238,1,2房1廳1衛,1,16,5,['L']
台北市南港區重陽路,25.0594,121.609503,43.7年,31.61,2150,0,3房2廳2衛,0,4,3,['A']
台北市南港區興東街,25.055664,121.6129,30.3年,75.98,12172,2,3房4廳4衛,0,7,5,['M']
台北市南港區富康街,25.051943,121.616966,51.2年,32.6,2498,0,3房2廳1.5衛1室,0,4,4,['A']
台北市南港區園區街,25.059449,121.613371,52.0年,45.85,6788,0,12房12衛,1,2,1-2,['D']
台北市南港區東新街,25.045493,121.59312,39.6年,40.64,3150,0,3房2廳2衛1室,1,5,2,['A']
台北市南港區福德街,25.039023,121.588662,50.3年,23.9,1862,0,3房2廳1衛,0,4,3,['A']
台北市南港區研究院路二段,25.037935,121.616876,53.3年,24.93,1788,0,3房2廳1衛,0,4,2,['A']
台北市南港區舊莊街一段,25.036173,121.623649,49.3年,26.86,1688,0,4房3廳5衛,1,4,4,['A']
台北市南港區經貿二路,25.0626,121.615014,6.1年,32.33,4088,0,2房2廳1衛,0,9,5,['M']
台北市南港區福德街,25.038986,121.589305,50.1年,17.91,1538,0,4房3廳2衛,1,4,4,['A']
台北市南港區成福路,25.037835,121.590107,41.2年,32.62,2450,0,3房2廳2衛,0,5,3,['A']
台北市南港區舊莊街一段,25.037827,121.622998,62.7年,31.28,2980,0,8房3廳4衛,1,1,1-1,['D']
