路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市文山區秀明路一段,24.991834,121.569325,16.8年,59.25,3980,1,4房2廳2.5衛,1,7,7,['M']
台北市文山區政大二街,24.989518425978,121.58548520655,30.2年,79.88,5400,1,4房2廳3衛,0,3,1-3,['D']
台北市文山區政大三街,24.986561,121.583213,16.5年,69.04,3980,2,3房2廳2衛1室,0,5,4-5,['M']
台北市文山區興隆路二段,25.002395,121.550301,28.3年,19.8,1498,1,2房1廳1衛1室,1,6,4,['M']
台北市文山區仙岩路,24.995487,121.550745,28.0年,93.08,5568,1,6房2廳3衛1室,0,3,B1-3,['D']
台北市文山區木柵路一段,24.989397475792,121.55827722818,20.0年,67.9,4988,2,5房2廳3衛2室,1,13,13,['L']
台北市文山區木柵路一段,24.98684,121.548205,20.8年,82.68,5356,1,4房4廳4衛1室,1,9,8-9,['M']
台北市文山區木柵路四段,24.992346,121.570331,27.6年,65.2,4888,1,4房2廳2衛1室,0,6,B1-1,['M']
台北市文山區景後街,24.990316,121.542181,19.9年,19.13,1758,0,1房1廳1衛1室,1,13,7,['L']
台北市文山區木柵路四段,25.003349,121.576883,33.7年,103.59,4980,1,5房2廳4衛,0,4,B1-4,['D']
台北市文山區萬盛街,25.005586,121.542631,9.6年,51.78,3520,2,4房2廳2衛,1,8,3,['M']
台北市文山區興順街,25.001149,121.545068,19.1年,78.94,6180,2,4房2廳3衛,0,6,1-2,['M']
台北市文山區指南路三段,24.982178,121.580278,15.6年,22.94,2088,1,1廳,0,6,1,['M']
台北市文山區一壽街,24.979782,121.557233,35.8年,77.78,4380,1,6房2廳4衛,1,8,7-8,['M']
台北市文山區一壽街,24.97896,121.556635,33.7年,105.71,5380,1,6房2廳4衛2室,1,11,10-11,['L']
台北市文山區秀明路一段,24.992991,121.567753,8.0年,147.16,9998,2,3房3廳4衛1室,0,5,1-2,['M']
台北市文山區辛亥路五段,24.997845,121.552541,44.8年,37.99,1780,0,3房2廳2衛,0,5,2-3,['A']
台北市文山區萬壽路,24.985558,121.587864,17.8年,70.9,4288,2,5房3廳3衛1室,1,5,5,['M']
台北市文山區秀明路一段,24.992557,121.569421,35.1年,100.81,5888,1,5房2廳3衛,0,3,B1-3,['D']
台北市文山區萬盛街,25.005562,121.542744,9.6年,35.17,3083,1,3房2廳2衛1室,1,8,1,['M']
台北市文山區木柵路四段,25.003008,121.576865,33.7年,93,4680,0,4房4廳4衛2室,0,5,1-5,['D']
台北市文山區木柵路四段,25.002887,121.576453,33.7年,121.95,5980,1,6房3廳4衛2室,1,4,B1-4,['D']
台北市文山區秀明路一段,24.993317,121.569349,35.1年,132.78,6688,1,6房4廳3衛,0,3,B1-3,['D']
台北市文山區和興路,24.984483,121.545753,20.9年,71.76,3988,3,4房2廳2衛,0,8,7-8,['M']
台北市文山區景興路,24.996794,121.545519,47.8年,28.53,1698,0,5房4廳2衛,1,4,4,['A']
台北市文山區萬安街,24.999707,121.571434,30.9年,12.77,999,0,1房1廳1衛1室,1,5,4,['M']
台北市文山區興隆路四段,24.98679831546,121.56427830882,37.5年,54.21,3380,0,5房3廳3衛,0,5,B1-1,['A']
台北市文山區木新路三段,24.981127,121.557909,27.6年,13.54,1280,0,2房2廳1衛1室,1,11,5,['L']
台北市文山區木新路三段,24.981126694858,121.5589182735,58.6年,83.96,7500,0,7房5廳3衛,1,3,1-3,['D']
台北市文山區木新路三段,24.983239,121.56365,43.3年,31.57,1650,0,3房2廳1衛,0,5,3,['A']
台北市文山區景興路,24.992228,121.54441,31.3年,31.66,2680,0,3房1廳1衛,0,18,6,['L']
台北市文山區景興路,24.989999,121.542635,16.4年,7.4,738,0,1房1廳1衛,1,15,3,['L']
台北市文山區和平東路四段,25.001169,121.573511,11.4年,104.67,6288,3,4房3廳4衛4室,1,4,3-4,['M']
台北市文山區仙岩路,24.997817,121.54835,56.5年,22.43,3300,0,3房3廳3衛1室,1,3,1-3,['D']
台北市文山區政大二街,24.986937,121.584297,26.9年,69.66,4688,1,4房3廳3.5衛4室,1,4,1-4,['D']
台北市文山區興隆路二段,24.99969,121.550631,46.4年,56.24,6980,0,7房5廳3.5衛,1,3,B1-3,['D']
台北市文山區興隆路三段,24.992004,121.559361,44.5年,84.65,4988,1,6房5廳4衛,1,2,B1-2,['D']
台北市文山區樟新街,24.977423800311,121.55509579993,34.8年,59.27,3688,0,5房3廳3衛,0,9,B1-1,['M']
台北市文山區樟新街,24.977539,121.555605,34.9年,93.69,3770,1,5房4廳4衛1室,1,9,B2-1,['M']
台北市文山區政大一街,24.986583,121.586349,19.2年,118.22,5980,2,5房5廳5衛6室,1,4,B1-4,['D']
台北市文山區萬壽路,24.986798,121.590701,51.5年,75.37,4800,1,5房4廳3衛1室,1,2,1-2,['D']
台北市文山區永安街,24.985247,121.570083,61.1年,17.85,2880,0,3房2廳4衛,1,2,1-2,['D']
台北市文山區景豐街,25.000605650222,121.54629037267,37.4年,48.71,3780,0,4房2廳2衛,0,5,2-3,['A']
台北市文山區興隆路四段,24.983801671216,121.56314563687,37.6年,67.19,2980,0,5房2廳2衛,0,5,4-5,['A']
台北市文山區興隆路二段,25.001975,121.551646,6.7年,15.12,1360,0,2房1廳1衛,1,9,7,['M']
台北市文山區辛亥路四段,25.006885,121.561314,42.1年,38.21,4500,0,3房4廳5衛,1,2,1-2,['D']
台北市文山區新光路一段,24.992636513037,121.57355423122,44.6年,35.67,1890,0,10房2廳3.5衛,1,5,5,['A']
台北市文山區羅斯福路五段,25.004322,121.537738,47.7年,29.99,1988,0,3房2廳2衛,0,5,4,['A']
台北市文山區萬盛街,25.00582,121.542035,42.0年,32.08,2080,0,4房3廳3衛,1,5,5,['A']
台北市文山區興德路,25.000713,121.556656,10.8年,10.07,1250,0,1房1廳1衛,1,12,3,['L']
台北市文山區興隆路二段,24.997465,121.550974,46.3年,40.9,4388,0,6房2廳5衛,1,2,1-2,['D']
台北市文山區樟新街,24.977574,121.554972,35.3年,64.46,3880,0,5房3廳5衛,1,5,B1-1,['M']
台北市文山區溪口街,24.995676,121.53734,43.5年,18.28,1388,0,3房1廳3衛,1,5,5,['A']
台北市文山區興隆路三段,24.992668,121.55971,44.5年,93,4988,1,8房3廳4衛,1,3,B1-3,['D']
台北市文山區辛亥路七段,24.982336,121.555,34.7年,28.53,1650,0,1房2廳1衛,0,5,3,['M']
台北市文山區秀明路二段,24.989198,121.576678,24.6年,71.58,4988,1,4房2廳2衛1室,1,14,7,['L']
台北市文山區辛亥路四段,25.00737,121.559934,52.6年,24.42,2380,0,5房3廳2衛,1,2,1-2,['D']
台北市文山區下崙路,24.986184,121.556775,9.3年,19.75,1598,0,2房1廳1衛,1,7,2,['M']
台北市文山區景後街,24.99146,121.542694,10.6年,66.85,5368,1,4房2廳2衛,0,15,2,['L']
台北市文山區辛亥路四段,25.006302,121.561441,42.2年,47.06,3460,0,4房2廳2.5衛,0,3,1-3,['D']
台北市文山區和平東路四段,25.006388,121.56576,28.8年,108.3,5888,2,4房2廳3衛1室,0,16,12,['L']
台北市文山區政大二街,24.988043,121.582539,17.3年,65.79,4168,1,4房2廳2衛,0,5,2,['M']
台北市文山區指南路一段,24.987945,121.571262,2.6年,22.76,2500,0,2房2廳1衛,0,12,3,['L']
台北市文山區羅斯福路六段,24.997128,121.538696,9.2年,29.99,2188,0,2房2廳1衛,0,20,16,['L']
台北市文山區和興路,24.98552,121.549719,17.4年,110.78,7980,1,6房4廳4.5衛,0,5,B1-5,['D']
台北市文山區景華街,24.996559,121.547714,50.2年,34.23,1960,0,3房2廳2衛1室,0,4,3,['A']
台北市文山區樟新街,24.97791,121.555921,35.5年,74.23,3680,1,3房3廳3衛3室,1,7,1,['M']
台北市文山區光輝路,24.984293,121.555463,43.9年,39.1,2098,0,4房2廳2衛,0,5,4,['A']
台北市文山區辛亥路四段,25.006602,121.562879,10.6年,149.61,11688,3,5房3廳7衛4室,1,4,1-4,['D']
台北市文山區萬美街一段,25.001583,121.562576,39.2年,34.19,1738,0,4房4廳3衛,1,4,4,['A']
台北市文山區興隆路四段,24.983474,121.562436,44.8年,26.2,1398,0,6房3廳2衛,1,5,5,['A']
台北市文山區木柵路四段,25.004051,121.576308,33.7年,102.61,5788,2,4房3廳3衛2室,1,4,1-4,['D']
台北市文山區光輝路,24.985585,121.557494,43.8年,33.65,2398,0,3房2廳2衛1室,1,5,1,['A']
台北市文山區木柵路四段,24.994813,121.57153,27.7年,75.88,4388,1,6房2廳3衛2室,1,8,2,['M']
台北市文山區忠順街一段,24.983896,121.558479,7.1年,97.73,8588,2,4房2廳3衛1室,0,12,10,['L']
台北市文山區木柵路二段,24.990511,121.563986,38.5年,31.1,1450,0,2房2廳2衛,0,5,4,['A']
台北市文山區指南路二段,24.989398,121.574398,49.2年,29.68,1490,0,4房2廳2衛,0,4,2,['A']
台北市文山區萬壽路,24.986604,121.587988,30.2年,68.37,3366,1,4房2廳2衛,0,15,6,['L']
台北市文山區景明街,25.001676,121.541169,51.7年,22.04,2388,0,6房3廳3衛,1,4,4,['A']
台北市文山區萬芳路,24.997263,121.570635,22.5年,85.47,5988,1,4房2廳2.5衛3室,0,3,B1-3,['D']
台北市文山區木新路三段,24.980844,121.56202,28.7年,29.41,1998,0,3房2廳1衛,1,7,4,['M']
台北市文山區興德路,25.000868,121.556184,57.7年,23.92,1650,0,4房1廳1.5衛,0,3,3,['A']
台北市文山區辛亥路七段,24.982512,121.555143,21.0年,38.92,2780,1,3房2廳2衛,0,6,6,['M']
台北市文山區辛亥路四段,25.009972,121.559139,39.7年,32.39,2558,0,3房2廳2衛,0,5,1,['A']
台北市文山區三福街,24.99639,121.541567,36.9年,70.9,4988,1,5房3廳3.5衛,1,5,B1-1,['A']
台北市文山區保儀路,24.987572,121.567927,11.7年,88.26,6698,2,4房2廳2衛,0,24,3,['L']
台北市文山區和平東路四段,24.998657,121.574473,25.2年,48.68,3180,1,3房2廳2衛,0,14,2,['L']
台北市文山區汀州路四段,25.002186,121.535822,15.4年,57.5,4288,1,3房2廳2衛1室,0,14,12,['L']
台北市文山區興隆路二段,25.000364,121.547946,55.8年,26.68,2400,0,3房2廳1衛1室,0,4,1,['A']
台北市文山區和平東路四段,25.005868,121.5657,28.8年,89.47,4358,2,4房2廳3衛,0,16,7,['L']
台北市文山區忠順街一段,24.983896,121.558479,7.1年,97.73,7288,2,2房2廳3衛1室,0,12,5,['L']
台北市文山區木柵路四段,24.99293,121.570153,27.6年,41.2,2888,0,3房2廳2衛,0,4,2,['A']
台北市文山區木柵路二段,24.992732,121.561791,29.5年,32.62,1880,0,3房2廳2衛,0,13,7,['L']
台北市文山區景興路,24.994004,121.545575,32.0年,20.7,1900,0,2房1廳1衛,0,12,2,['L']
台北市文山區政大一街,24.985965,121.585153,20.2年,107.06,7998,2,6房3廳5衛1室,1,3,B1-3,['D']
台北市文山區福興路,25.00683,121.550054,13.5年,50.07,3250,1,3房2廳2衛,0,14,6,['L']
台北市文山區辛亥路四段,25.008779,121.561218,22.5年,41.76,2800,1,2房2廳1衛,0,14,4,['L']
台北市文山區萬壽路,24.985451,121.588519,26.9年,63.57,3280,2,4房2廳3衛1室,1,3,3,['A']
台北市文山區秀明路二段,24.991445224236,121.57832216567,28.8年,90.57,4988,2,4房2廳2衛2室,1,19,18-19,['L']
台北市文山區秀明路一段,24.993296,121.569822,35.1年,121.56,8588,1,6房6廳4衛6室,1,3,B1-3,['D']
台北市文山區萬安街,25.000323,121.570386,42.6年,28.6,1880,0,3房2廳1衛,0,12,4,['L']
台北市文山區辛亥路四段,25.008661,121.561555,22.5年,33.46,2268,1,1房1廳1衛,0,14,14,['L']
台北市文山區羅斯福路四段,25.010629907104,121.53699000496,18.4年,13.44,1268,1,1房1廳1衛,1,12,12,['L']
台北市文山區景華街,24.997537,121.548356,29.9年,71.45,3188,1,5房2廳3衛3室,1,5,B1-1,['M']
台北市文山區興隆路二段,25.001915,121.553604,37.7年,90.41,8600,0,7房4廳3衛3室,1,3,1-3,['D']
台北市文山區辛亥路四段,25.008779,121.561218,22.5年,16.45,1330,0,1房1廳1衛,0,14,10,['L']
台北市文山區秀明路二段,24.991410738208,121.57834424983,28.8年,49.18,2880,1,4房1衛2室,0,19,1,['L']
台北市文山區羅斯福路六段,24.998562,121.541189,56.5年,21.77,2398,0,3房2廳2衛,1,4,1,['A']
台北市文山區福興路,25.006699,121.549509,15.6年,40.7,2480,1,2房2廳1衛1室,0,13,9,['L']
台北市文山區和平東路四段,25.006388,121.56576,28.8年,107.31,5688,2,4房2廳3衛,0,16,10,['L']
台北市文山區萬寧街,25.00362,121.571009,28.4年,47.79,1250,0,3房2廳2衛,0,16,16,['L']
台北市文山區政大一街,24.985472,121.586445,14.9年,80.99,5588,1,3房2廳2衛,0,11,8,['L']
台北市文山區景興路,24.990167,121.542748,23.9年,18.52,1445,0,3房1廳1衛,1,12,12,['L']
台北市文山區辛亥路四段,25.002238,121.55461,45.7年,30.3,1788,0,6房6衛,0,5,1,['A']
台北市文山區和興路,24.98467,121.547911,43.8年,30.24,1865,0,6房6衛,1,5,5,['A']
台北市文山區光輝路,24.985014,121.556461,43.8年,53.2,5320,0,3房2廳2衛1室,1,5,1,['A']
台北市文山區羅斯福路六段,25.000449,121.539374,33.7年,24.02,2180,0,4房1廳4衛1室,1,5,5,['A']
台北市文山區萬盛街,25.00559,121.542019,50.2年,32.88,2150,0,11房1廳2衛2室,1,4,4,['A']
台北市文山區木新路二段,24.982789,121.569214,30.1年,22.9,1688,1,3房1廳1衛,1,7,4,['M']
台北市文山區福興路,25.004954,121.551391,45.5年,29.79,1650,0,3房2廳2衛,0,5,2,['A']
台北市文山區久康街,24.99095,121.567376,42.8年,45.19,3380,0,4房2廳2衛,0,7,6,['M']
台北市文山區羅斯福路五段,25.005696,121.53981,49.9年,36.01,2780,0,5房3廳3衛,0,4,3,['A']
台北市文山區辛亥路四段,25.006508,121.561455,42.2年,49.21,3500,0,3房3廳4衛1室,1,2,B1-2,['D']
台北市文山區仙岩路,24.997166553621,121.54999786113,32.2年,33.72,2798,0,4房2廳2衛,0,5,1,['A']
台北市文山區羅斯福路六段,24.996604,121.540409,31.5年,21.28,1998,0,2房1廳1衛,0,14,8,['L']
台北市文山區興德路,25.00117,121.556701,45.9年,23.69,1658,0,4房4衛,0,5,2,['A']
台北市文山區萬利街,25.001024,121.564825,38.3年,49.84,4360,0,4房3廳2衛,1,4,1,['A']
台北市文山區景隆街,24.998576,121.544179,45.8年,35.81,1880,0,4房4衛,0,5,5,['A']
台北市文山區辛亥路四段,25.006412,121.562835,45.1年,73.82,6688,0,4房4廳4衛2室,1,2,B1-2,['D']
台北市文山區政大二街,24.988641,121.585466,29.8年,79.08,4500,1,5房2廳3衛2室,1,3,1-3,['D']
台北市文山區試院路,24.989511,121.549713,44.8年,28.84,2083,0,6房3廳6衛,1,5,5,['A']
台北市文山區萬盛街,25.004885,121.541949,48.8年,37.16,2200,0,3房2廳2衛,0,4,3,['A']
台北市文山區試院路,24.991002,121.54798,44.6年,30.15,1199,0,7房4衛,0,4,3,['A']
台北市文山區興隆路三段,24.995636,121.561306,42.6年,39.1,1560,0,5房5衛,0,5,2,['A']
台北市文山區育英街,24.991115,121.537693,34.2年,52.84,3220,1,4房2廳2衛,0,7,3,['M']
台北市文山區育英街,24.991115,121.537693,34.2年,39.31,3100,0,4房2廳2衛,0,7,3,['M']
台北市文山區試院路,24.990798,121.547196,44.8年,73.98,3380,0,19房8衛2室,1,2,B1-2,['D']
台北市文山區辛亥路四段,25.008668677149,121.56185730954,44.3年,88.37,4980,1,6房4廳4衛,1,2,B1-2,['D']
台北市文山區辛亥路七段,24.982384,121.554708,47.3年,29.65,1650,0,3房2廳1衛,0,5,4,['A']
台北市文山區辛亥路四段,25.006948,121.560706,42.3年,38.21,3800,0,5房2廳3衛,1,2,1-2,['D']
台北市文山區興隆路三段,24.99594,121.561571,42.6年,26.23,1098,0,3房2廳1衛,0,5,5,['A']
台北市文山區木柵路三段,24.989927,121.568012,58.2年,21.71,4550,0,3房2廳2衛,0,2,1-2,['D']
台北市文山區三福街,24.997785,121.54362,51.1年,32.6,2088,0,6房6衛,0,4,4,['A']
台北市文山區木柵路四段,24.999141,121.574656,31.3年,24.95,2250,0,2房2廳1衛,1,7,7,['M']
台北市文山區萬芳路,24.996967,121.561955,13.5年,68.94,5600,1,4房2廳2衛,0,15,4,['L']
台北市文山區萬寧街,25.003654,121.569456,33.9年,79.45,2588,0,5房3廳4衛2室,0,5,B1-1,['M']
台北市文山區保儀路,24.986200775934,121.56887080394,49.2年,21.64,1300,0,5房4廳2衛,1,4,4,['A']
台北市文山區老泉街,24.973205,121.575705,29.1年,103.22,5500,2,4房4廳5衛,1,2,1-2,['D']
台北市文山區興隆路四段,24.990548087944,121.55945952879,46.9年,29.71,1550,0,3房2廳2衛,0,5,5,['A']
台北市文山區興德路,25.001906,121.557131,47.5年,29.72,1680,0,3房2廳1衛,0,5,3,['A']
台北市文山區木新路三段,24.982275,121.562749,47.1年,24.14,1398,0,3房1廳3衛,1,4,4,['A']
台北市文山區辛亥路四段,25.007677,121.560643,31.4年,24.86,1980,0,2房2廳1衛,0,7,4,['M']
台北市文山區忠順街一段,24.984921,121.559776,48.6年,32.65,1880,0,4房3廳2衛,1,4,4,['A']
台北市文山區福興路,25.00618,121.550961,42.5年,29.46,1710,0,5房5衛,1,5,5,['A']
台北市文山區景福街,24.999507,121.539122,50.9年,25.24,2280,0,5房5廳5衛,1,4,1,['A']
台北市文山區木柵路一段,24.987272,121.547583,47.8年,23.28,1875,0,7房7衛,1,5,5,['A']
台北市文山區景福街,24.995864,121.535906,45.5年,34.5,1780,0,4房4衛,0,5,3,['A']
台北市文山區樟新街,24.978781,121.55493,35.0年,71.35,3550,0,4房3廳3衛1室,0,5,4-5,['A']
台北市文山區景華街,24.997361,121.547552,50.9年,26.76,2658,0,3房2廳1衛,1,4,1,['A']
台北市文山區試院路,24.991018,121.547664,40.0年,26.92,1288,0,5房5衛,0,4,4,['A']
台北市文山區萬盛街,25.004839,121.54311,43.8年,29.69,2180,0,4房3廳2衛,1,5,5,['A']
台北市文山區興隆路三段,24.994449,121.562633,41.6年,27.55,1380,0,5房3廳3衛,1,5,5,['A']
台北市文山區木新路三段,24.981562,121.558167,40.0年,30.5,1498,0,3房2廳1.5衛,0,5,4,['A']
台北市文山區景文街,24.991624,121.541229,42.2年,25.68,1868,0,8房2衛,0,5,3,['A']
台北市文山區羅斯福路五段,25.005903,121.54,46.5年,24.14,1758,0,4房2廳3衛,1,5,5,['A']
台北市文山區指南路三段,24.983291,121.579596,44.2年,25.81,1530,0,3房2廳2衛,0,5,2,['A']
台北市文山區興隆路四段,24.990044,121.560648,43.7年,26.59,1588,0,2房2廳1衛,0,5,4,['A']
台北市文山區木新路三段,24.979989,121.554508,22.3年,59.49,5500,0,6房4廳4衛,0,4,1-4,['D']
