區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
北投區,55280000,55280000,647365.0,85.39,10,華廈(10層含以下有電梯),住家用,三層
北投區,25660000,25660000,759484.0,33.79,17,住宅大樓(11層含以上有電梯),住家用,六層
北投區,49340000,49340000,841154.0,58.66,17,住宅大樓(11層含以上有電梯),住家用,六層
北投區,22600000,22600000,531599.0,42.51,30,華廈(10層含以下有電梯),住家用,一層
北投區,13600000,13600000,493837.0,27.54,36,住宅大樓(11層含以上有電梯),住家用,六層
北投區,9300000,9300000,412561.0,22.54,47,公寓(5樓含以下無電梯),住家用,五層
北投區,27680000,27680000,703454.0,40.17,12,華廈(10層含以下有電梯),住家用,五層
北投區,65000000,65000000,1153764.0,56.34,55,公寓(5樓含以下無電梯),商業用,一層，騎樓
北投區,24800000,24800000,694482.0,35.71,33,住宅大樓(11層含以上有電梯),住家用,八層
北投區,30300000,30300000,590208.0,51.73,11,華廈(10層含以下有電梯),住家用,三層
北投區,12500000,12500000,530591.0,23.56,49,公寓(5樓含以下無電梯),其他,一層
北投區,8900000,8900000,492991.0,18.05,54,公寓(5樓含以下無電梯),住家用,二層
北投區,21080000,21080000,688327.0,30.62,48,公寓(5樓含以下無電梯),住家用,四層
北投區,9320000,9320000,381172.0,24.45,46,公寓(5樓含以下無電梯),住家用,四層
北投區,17370000,17370000,411625.0,42.2,48,華廈(10層含以下有電梯),住家用,四層
北投區,16000000,16000000,428524.0,37.34,43,華廈(10層含以下有電梯),住家用,四層
北投區,12580000,12580000,413513.0,30.42,54,公寓(5樓含以下無電梯),住家用,二層
北投區,19200000,19200000,676380.0,28.39,43,公寓(5樓含以下無電梯),住家用,二層
北投區,17000000,17000000,639712.0,26.57,49,公寓(5樓含以下無電梯),住家用,五層
北投區,18100000,18100000,599788.0,30.18,48,公寓(5樓含以下無電梯),住家用,二層
北投區,14000000,14000000,473417.0,29.57,51,透天厝,住家用,全
北投區,11650000,11650000,552548.0,21.08,45,公寓(5樓含以下無電梯),住家用,四層
北投區,18500000,18500000,572419.0,32.32,14,華廈(10層含以下有電梯),住家用,一層
北投區,16580000,16580000,601847.0,27.55,49,公寓(5樓含以下無電梯),住家用,四層
北投區,14400000,14400000,496802.0,28.99,44,公寓(5樓含以下無電梯),住家用,四層
北投區,14800000,14800000,685907.0,21.58,54,公寓(5樓含以下無電梯),住家用,二層
北投區,16000000,16000000,355056.0,45.06,45,華廈(10層含以下有電梯),住家用,二層
北投區,22400000,22400000,672770.0,42.69,5,華廈(10層含以下有電梯),住家用,四層
北投區,37700000,37700000,538072.0,84.33,15,華廈(10層含以下有電梯),住家用,三層
北投區,16880000,16880000,541923.0,31.15,54,公寓(5樓含以下無電梯),住家用,四層
北投區,23690000,23690000,726142.0,32.62,51,公寓(5樓含以下無電梯),住家用,三層，陽臺
北投區,21100000,21100000,688558.0,40.26,5,華廈(10層含以下有電梯),住家用,三層
北投區,29680000,29680000,764238.0,48.18,13,華廈(10層含以下有電梯),住家用,一層
北投區,21750000,21750000,522422.0,41.63,33,華廈(10層含以下有電梯),商業用,二層
北投區,20200000,20200000,572703.0,35.27,41,公寓(5樓含以下無電梯),住家用,四層
北投區,12300000,12300000,323119.0,38.07,56,公寓(5樓含以下無電梯),住家用,二層
北投區,9680000,9680000,647381.0,14.95,32,華廈(10層含以下有電梯),住家用,二層
北投區,15680000,15680000,463807.0,33.81,47,公寓(5樓含以下無電梯),住家用,二層
北投區,13500000,13500000,364729.0,37.01,42,華廈(10層含以下有電梯),住家用,二層
北投區,20750000,20750000,707752.0,29.32,23,住宅大樓(11層含以上有電梯),住家用,二十層
北投區,14200000,14200000,413080.0,34.38,32,華廈(10層含以下有電梯),住家用,五層
北投區,6100000,6100000,590148.0,10.34,31,華廈(10層含以下有電梯),住家用,八層
北投區,18000000,18000000,634512.0,28.37,48,公寓(5樓含以下無電梯),住家用,三層
北投區,32380000,32380000,698479.0,46.36,9,華廈(10層含以下有電梯),住家用,七層
北投區,4300000,4300000,406491.0,10.58,49,華廈(10層含以下有電梯),住家用,五層
北投區,23800000,23800000,700046.0,34.0,11,華廈(10層含以下有電梯),住家用,六層
北投區,20000000,20000000,346375.0,57.74,9,住宅大樓(11層含以上有電梯),住家用,四層
北投區,16600000,16600000,565384.0,29.36,49,公寓(5樓含以下無電梯),住家用,五層
北投區,17080000,17080000,618842.0,27.6,52,公寓(5樓含以下無電梯),住家用,三層
北投區,9500000,9500000,837918.0,11.34,26,住宅大樓(11層含以上有電梯),商業用,十四層
北投區,18800000,18800000,569913.0,32.99,37,公寓(5樓含以下無電梯),住家用,四層
北投區,56300000,56300000,999988.0,67.01,13,住宅大樓(11層含以上有電梯),辦公用,四層
北投區,35000000,35000000,639362.0,62.95,18,住宅大樓(11層含以上有電梯),住家用,十一層
北投區,15000000,15000000,402167.0,37.3,55,公寓(5樓含以下無電梯),住商用,一層，地下層
北投區,46800000,46800000,818969.0,57.15,3,住宅大樓(11層含以上有電梯),住家用,十九層
北投區,29080000,29080000,511781.0,56.82,18,住宅大樓(11層含以上有電梯),商業用,十一層
北投區,8980000,8980000,739379.0,12.15,26,住宅大樓(11層含以上有電梯),商業用,十一層
北投區,5480000,5480000,456088.0,12.02,45,華廈(10層含以下有電梯),商業用,四層
北投區,13200000,13200000,493460.0,26.75,43,公寓(5樓含以下無電梯),住家用,二層
北投區,22680000,22680000,951465.0,23.84,2,住宅大樓(11層含以上有電梯),住家用,十三層
北投區,24000000,24000000,709716.0,33.82,52,公寓(5樓含以下無電梯),住家用,一層
北投區,16950000,16950000,933112.0,18.17,56,公寓(5樓含以下無電梯),住家用,一層
