區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
內湖區,25300000,25300000,700241.0,36.13,21,公寓(5樓含以下無電梯),住家用,三層
內湖區,15000000,15000000,485100.0,30.92,31,住宅大樓(11層含以上有電梯),住家用,五層
內湖區,10854500,10854500,1038877.0,10.45,27,透天厝,住家用,全
內湖區,20800000,20800000,673752.0,37.63,18,華廈(10層含以下有電梯),住家用,七層
內湖區,13800000,13800000,496194.0,27.81,42,公寓(5樓含以下無電梯),住家用,四層
內湖區,26260000,26260000,787894.0,33.33,45,公寓(5樓含以下無電梯),住家用,四層
內湖區,30000000,30000000,562978.0,53.29,29,華廈(10層含以下有電梯),住家用,七層
內湖區,12910000,12910000,640905.0,20.14,42,公寓(5樓含以下無電梯),住家用,三層
內湖區,14580000,14580000,526819.0,27.68,42,公寓(5樓含以下無電梯),住家用,四層
內湖區,7000000,7000000,604667.0,11.58,29,華廈(10層含以下有電梯),商業用,地下一層
內湖區,110500000,110500000,873796.0,126.46,12,住宅大樓(11層含以上有電梯),住家用,十五層
內湖區,20500000,20500000,1049704.0,19.53,30,華廈(10層含以下有電梯),住家用,七層，電梯樓梯間
內湖區,64000000,64000000,1057238.0,66.65,22,住宅大樓(11層含以上有電梯),住家用,十層
內湖區,9000000,9000000,514032.0,17.51,42,公寓(5樓含以下無電梯),住家用,一層
內湖區,3000000,3000000,514121.0,5.84,42,公寓(5樓含以下無電梯),住家用,一層
內湖區,49500000,49500000,698767.0,70.84,21,住宅大樓(11層含以上有電梯),住家用,四層
內湖區,61000000,61000000,1056887.0,63.83,22,住宅大樓(11層含以上有電梯),住家用,十層
內湖區,75380000,75380000,659986.0,120.69,11,住宅大樓(11層含以上有電梯),住家用,五層
內湖區,24500000,24500000,623785.0,39.28,29,華廈(10層含以下有電梯),住家用,五層
內湖區,41880000,41880000,848430.0,49.36,18,住宅大樓(11層含以上有電梯),住家用,五層
內湖區,23300000,23300000,477810.0,62.49,26,住宅大樓(11層含以上有電梯),商業用,五層
內湖區,15860000,15860000,562191.0,28.21,46,公寓(5樓含以下無電梯),住家用,三層
內湖區,18500000,18500000,663815.0,27.87,32,華廈(10層含以下有電梯),住家用,二層
內湖區,11300000,11300000,877303.0,12.88,17,住宅大樓(11層含以上有電梯),住家用,十二層
內湖區,17000000,17000000,870487.0,19.53,27,住宅大樓(11層含以上有電梯),住家用,二層
內湖區,20800000,20800000,484025.0,42.97,39,公寓(5樓含以下無電梯),住家用,四層
內湖區,12500000,12500000,468032.0,26.71,45,公寓(5樓含以下無電梯),住家用,四層
內湖區,45000000,45000000,502230.0,89.6,28,華廈(10層含以下有電梯),工業用,二層，見使用執照
內湖區,39600000,39600000,459946.0,86.1,46,公寓(5樓含以下無電梯),其他,一層
內湖區,12000000,12000000,289453.0,41.46,27,住宅大樓(11層含以上有電梯),住家用,五層
內湖區,18780000,18780000,934834.0,25.34,3,華廈(10層含以下有電梯),住家用,四層
內湖區,18800000,18800000,873125.0,21.53,32,華廈(10層含以下有電梯),商業用,四層
內湖區,17880000,17880000,699914.0,25.55,48,公寓(5樓含以下無電梯),住家用,三層
內湖區,21400000,21400000,949075.0,22.55,2,華廈(10層含以下有電梯),住家用,九層
內湖區,20100000,20100000,891422.0,22.55,2,華廈(10層含以下有電梯),住家用,五層
內湖區,19320000,19320000,856830.0,22.55,2,華廈(10層含以下有電梯),住家用,二層
內湖區,23380000,23380000,555579.0,40.82,14,華廈(10層含以下有電梯),住家用,三層
內湖區,116000000,116000000,722202.0,168.42,15,住宅大樓(11層含以上有電梯),辦公用,十一層
內湖區,16060000,16060000,629788.0,25.5,45,公寓(5樓含以下無電梯),住家用,二層
內湖區,13980000,13980000,645851.0,29.05,17,華廈(10層含以下有電梯),辦公用,五層
內湖區,32680000,32680000,914976.0,42.82,17,華廈(10層含以下有電梯),住家用,六層
內湖區,36740000,36740000,782572.0,46.95,58,透天厝,住家用,全
內湖區,30260000,30260000,782245.0,38.68,58,透天厝,住家用,全
內湖區,23800000,23800000,821531.0,28.97,39,公寓(5樓含以下無電梯),商業用,一層
內湖區,24800000,24800000,900183.0,27.33,2,華廈(10層含以下有電梯),住家用,九層
內湖區,10000000,10000000,914721.0,10.93,30,住宅大樓(11層含以上有電梯),住家用,六層，電梯樓梯間
內湖區,22000000,22000000,864672.0,25.44,2,華廈(10層含以下有電梯),住家用,三層
