區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
中正區,5150000,5150000,628687.0,8.19,30,華廈(10層含以下有電梯),商業用,地下一層
中正區,42300000,42300000,1353312.0,40.01,2,住宅大樓(11層含以上有電梯),住家用,十二層
中正區,37450000,37450000,1294052.0,37.88,2,住宅大樓(11層含以上有電梯),住家用,十四層
中正區,42500000,42500000,1258994.0,34.91,13,華廈(10層含以下有電梯),住家用,五層
中正區,15380000,15380000,798040.0,19.27,54,公寓(5樓含以下無電梯),住家用,三層，陽臺
中正區,35680000,35680000,831928.0,42.89,49,住宅大樓(11層含以上有電梯),住家用,五層
中正區,29500000,29500000,791620.0,43.79,37,華廈(10層含以下有電梯),住家用,七層
中正區,84080000,84080000,1320089.0,72.81,5,住宅大樓(11層含以上有電梯),住家用,八層
中正區,114980000,114980000,1510655.0,94.91,5,住宅大樓(11層含以上有電梯),住家用,十六層
中正區,27000000,27000000,714912.0,37.77,59,公寓(5樓含以下無電梯),住家用,三層
中正區,8328000,8328000,361202.0,23.06,54,公寓(5樓含以下無電梯),住家用,四層
中正區,17760000,17760000,1594110.0,11.14,18,住宅大樓(11層含以上有電梯),住家用,十二層
中正區,13000000,13000000,962927.0,13.5,16,住宅大樓(11層含以上有電梯),辦公用,六層
中正區,12300000,12300000,1269477.0,9.69,20,華廈(10層含以下有電梯),住家用,二層
中正區,10500000,10500000,1099840.0,9.55,36,公寓(5樓含以下無電梯),住家用,四層
中正區,31500000,31500000,1598354.0,19.71,8,住宅大樓(11層含以上有電梯),住家用,六層
中正區,12474000,12474000,899773.0,13.86,36,住宅大樓(11層含以上有電梯),住家用,二十層
中正區,34355000,34355000,575275.0,59.72,50,住宅大樓(11層含以上有電梯),住家用,十二層，陽臺
中正區,27000000,27000000,730532.0,36.96,43,住宅大樓(11層含以上有電梯),住家用,六層
中正區,16000000,16000000,664148.0,24.09,44,華廈(10層含以下有電梯),商業用,六層
中正區,18700000,18700000,1626374.0,11.5,18,住宅大樓(11層含以上有電梯),住家用,十層
中正區,14230000,14230000,1132984.0,12.56,15,華廈(10層含以下有電梯),住家用,三層
中正區,43000000,43000000,998732.0,43.05,50,華廈(10層含以下有電梯),住家用,一層，平台
中正區,20750000,20750000,628105.0,33.04,51,公寓(5樓含以下無電梯),住家用,三層，陽臺
中正區,13600000,13600000,903333.0,15.06,18,住宅大樓(11層含以上有電梯),辦公用,二層
中正區,14700000,14700000,687927.0,21.37,46,華廈(10層含以下有電梯),住家用,四層
中正區,31000000,31000000,1414456.0,25.63,12,華廈(10層含以下有電梯),住家用,七層
中正區,12380000,12380000,1309626.0,9.45,19,華廈(10層含以下有電梯),住家用,二層
中正區,20500000,20500000,1591941.0,12.88,48,華廈(10層含以下有電梯),商業用,一層，騎樓
