區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
士林區,15480000,15480000,573441.0,26.99,51,公寓(5樓含以下無電梯),住家用,四層，陽臺
士林區,14000000,14000000,500987.0,27.94,58,透天厝,住家用,全
士林區,22850000,22850000,511530.0,44.67,44,公寓(5樓含以下無電梯),住家用,二層
士林區,26500000,26500000,846933.0,34.49,18,華廈(10層含以下有電梯),住家用,二層
士林區,20000000,20000000,590796.0,33.86,40,公寓(5樓含以下無電梯),住家用,二層
士林區,9000000,9000000,516353.0,17.43,55,公寓(5樓含以下無電梯),住家用,三層
士林區,75000000,75000000,1680689.0,44.62,41,華廈(10層含以下有電梯),商業用,一層
士林區,8000000,8000000,227184.0,35.21,49,公寓(5樓含以下無電梯),住家用,三層
士林區,68000000,68000000,1010557.0,86.24,4,住宅大樓(11層含以上有電梯),住家用,七層
士林區,12500000,12500000,672347.0,18.59,63,公寓(5樓含以下無電梯),住家用,一層
士林區,17550000,17550000,1197457.0,14.66,28,住宅大樓(11層含以上有電梯),住家用,二層
士林區,48200000,48200000,776509.0,62.07,49,透天厝,住家用,全
士林區,11500000,11500000,884520.0,13.0,60,透天厝,住家用,全
士林區,20500000,20500000,438861.0,46.71,47,華廈(10層含以下有電梯),住家用,四層
士林區,50000000,50000000,567246.0,88.15,14,住宅大樓(11層含以上有電梯),住家用,四層
士林區,18250000,18250000,541715.0,33.69,44,公寓(5樓含以下無電梯),住家用,四層
士林區,14000000,14000000,533870.0,26.22,45,住宅大樓(11層含以上有電梯),住家用,二層
士林區,27500000,27500000,558617.0,49.23,12,住宅大樓(11層含以上有電梯),住家用,八層
士林區,28000000,28000000,527242.0,53.11,54,透天厝,住家用,全
士林區,15800000,15800000,523414.0,30.19,47,公寓(5樓含以下無電梯),住家用,五層
士林區,29000000,29000000,795785.0,36.44,38,住宅大樓(11層含以上有電梯),住家用,十二層
士林區,90000000,90000000,704760.0,127.7,9,住宅大樓(11層含以上有電梯),住家用,一層，屋頂突出物
士林區,82600000,82600000,1137632.0,91.36,3,住宅大樓(11層含以上有電梯),住家用,十三層
士林區,77250000,77250000,1097334.0,82.42,3,住宅大樓(11層含以上有電梯),住家用,八層
士林區,27380000,27380000,962946.0,34.77,2,住宅大樓(11層含以上有電梯),住家用,十二層
