區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
萬華區,10500000,10500000,434918.0,24.14,55,公寓(5樓含以下無電梯),住家用,二層
萬華區,16800000,16800000,643659.0,29.04,6,住宅大樓(11層含以上有電梯),住家用,八層
萬華區,8000000,8000000,376246.0,21.26,46,住宅大樓(11層含以上有電梯),住家用,八層
萬華區,8950000,8950000,543576.0,16.47,50,公寓(5樓含以下無電梯),住家用,五層
萬華區,28300000,28300000,759861.0,37.24,9,住宅大樓(11層含以上有電梯),辦公用,九層
萬華區,12500000,12500000,498644.0,25.07,43,公寓(5樓含以下無電梯),住家用,二層
萬華區,21300000,21300000,902738.0,23.59,54,公寓(5樓含以下無電梯),工業用,一層，騎樓
萬華區,28100000,28100000,698370.0,46.42,10,住宅大樓(11層含以上有電梯),住家用,十二層
萬華區,21500000,21500000,714707.0,37.64,7,住宅大樓(11層含以上有電梯),住家用,二十層
萬華區,15800000,15800000,471533.0,33.51,23,華廈(10層含以下有電梯),住家用,四層
萬華區,30600000,30600000,830242.0,38.35,3,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,40000000,40000000,827042.0,51.72,14,住宅大樓(11層含以上有電梯),住家用,十二層
萬華區,13500000,13500000,739369.0,18.26,44,住宅大樓(11層含以上有電梯),住家用,八層
萬華區,49500000,49500000,863062.0,69.74,14,住宅大樓(11層含以上有電梯),住家用,二十一層
萬華區,11400000,11400000,246507.0,46.25,45,公寓(5樓含以下無電梯),工業用,三層
萬華區,14030000,14030000,713269.0,26.43,10,住宅大樓(11層含以上有電梯),住家用,十九層
萬華區,36350000,36350000,770033.0,54.12,4,住宅大樓(11層含以上有電梯),住家用,十二層
萬華區,16800000,16800000,445724.0,37.69,48,華廈(10層含以下有電梯),其他,六層
萬華區,8000000,8000000,507315.0,15.77,46,公寓(5樓含以下無電梯),住家用,四層
萬華區,8000000,8000000,507315.0,15.77,46,公寓(5樓含以下無電梯),辦公用,三層
萬華區,11960000,11960000,500220.0,23.91,46,住宅大樓(11層含以上有電梯),住家用,九層
萬華區,21380000,21380000,649348.0,39.22,3,住宅大樓(11層含以上有電梯),住家用,十三層
萬華區,18580000,18580000,602294.0,30.85,44,住宅大樓(11層含以上有電梯),住家用,四層
萬華區,37500000,37500000,808685.0,57.73,4,華廈(10層含以下有電梯),住家用,七層
萬華區,15070000,15070000,740856.0,27.83,10,住宅大樓(11層含以上有電梯),住家用,十七層
