物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
基泰高更景觀大戶+車位,長春路,1,0,0,0,0,0,0,0,0,0,0,0,203.0,1,,3.0,4.0,,0,10.0,10.0,10.0,1.0,0,0,0,0,0
JZ2吉林路邊間金店面,吉林路,1,0,0,0,0,0,0,0,0,0,0,0,228.0,0,,,1.0,,0,7.0,,,,0,0,0,0,0
JZ2吉林路面寬金店面II,吉林路,1,0,0,0,0,0,0,0,0,0,0,0,244.0,0,,,1.0,,0,7.0,-1.0,1.0,3.0,0,0,0,0,0
H8樓中樓基泰高更美景,長春路,1,0,0,0,0,0,0,0,0,0,0,0,44.0,0,4.0,4.0,4.0,4.0,0,10.0,10.0,10.0,1.0,0,1,0,0,0
基泰高更大四房車位豪邸,長春路,1,0,0,0,0,0,0,0,0,0,0,0,44.0,1,,2.0,4.0,,0,10.0,10.0,10.0,1.0,0,1,0,0,0
行天宮捷運5+6收租公寓套房,松江路,1,0,0,0,0,0,0,0,0,0,0,0,87.0,0,,,,,0,6.0,5.0,6.0,2.0,0,0,1,0,0
JZ2吉林路面寬金店面,吉林路,1,0,0,0,0,0,0,0,0,0,0,0,114.0,0,,,1.0,,0,7.0,-1.0,1.0,3.0,0,0,0,0,0
JZ2吉林路金店面,吉林路,1,0,0,0,0,0,0,0,0,0,0,0,131.0,0,,,1.0,,0,7.0,,,,0,0,0,0,0
GZ9專中山景觀露台美妝樓中樓,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,154.0,0,4.0,2.0,3.0,4.0,0,14.0,13.0,14.0,2.0,0,1,0,0,0
B4中山國小站低總美屋,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,176.0,0,1.0,,1.0,1.0,0,14.0,4.0,4.0,1.0,0,1,0,0,0
D8松江金棧美妝兩房,松江路,1,0,0,0,0,0,0,0,0,0,0,0,196.0,0,2.0,1.0,1.0,2.0,0,6.0,3.0,3.0,1.0,0,1,0,0,0
捷運舒適美妝宅,德惠街,1,0,0,0,0,0,0,0,0,0,0,0,217.0,0,2.0,2.0,2.0,2.0,0,11.0,6.0,6.0,1.0,0,1,0,0,0
D5晴光商圈典雅邊間2室,農安街,1,0,0,0,0,0,0,0,0,0,0,0,239.0,0,2.0,2.0,2.0,2.0,0,10.0,5.0,5.0,1.0,0,0,0,0,0
F2長安學區美妝邊間三房,長安東路一段,1,0,0,0,0,0,0,0,0,0,0,0,45.0,0,3.0,2.0,1.0,3.0,0,7.0,5.0,5.0,1.0,0,1,0,0,0
D1公園綠景小資宅,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,69.0,0,3.0,1.0,1.0,3.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
忠孝新生SC六房景觀戶,八德路二段,1,0,0,0,0,0,0,0,0,0,0,0,95.0,0,6.0,2.0,3.0,6.0,0,20.0,16.0,16.0,1.0,0,1,0,0,0
民生合江機械車位,合江街,1,0,0,0,0,0,0,0,0,0,0,0,121.0,1,,,,,0,7.0,-2.0,-2.0,1.0,0,0,0,0,0
低總價高投報車位,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,141.0,1,,,,,0,12.0,-3.0,-3.0,1.0,0,0,0,0,0
B4中山國小低總質感宅1,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,160.0,0,,,,,0,14.0,7.0,7.0,1.0,0,1,0,0,0
專任哈林-新生北採光套房,新生北路一段,1,0,0,0,0,0,0,0,0,0,0,0,182.0,0,1.0,1.0,1.0,1.0,0,12.0,11.0,11.0,1.0,0,0,1,0,0
BZ1地段強勢首購置產神物,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,201.0,0,1.0,1.0,1.0,1.0,0,12.0,11.0,11.0,1.0,0,1,0,0,0
大直北安學區美華廈,通北街,1,0,0,0,0,0,0,0,0,0,0,0,226.0,0,3.0,2.0,2.0,3.0,0,9.0,6.0,6.0,1.0,0,0,0,1,0
花博公園挑高樓中樓,新生北路三段,1,0,0,0,0,0,0,0,0,0,0,0,251.0,0,4.0,2.0,2.0,4.0,0,10.0,7.0,8.0,2.0,0,1,0,0,0
BZ1專國際有約低總明亮成家宅,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,43.0,0,1.0,1.0,1.0,1.0,0,15.0,4.0,4.0,1.0,0,1,0,0,0
農安方正住辦,農安街,1,0,0,0,0,0,0,0,0,0,0,0,75.0,0,,1.0,1.0,,0,10.0,6.0,6.0,1.0,0,0,0,0,0
BZ8專任中山稀有陽光美套,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0,1.0,1.0,1.0,1.0,0,8.0,7.0,7.0,1.0,0,1,0,0,0
BZ8雙語學區設籍收租寶,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,121.0,0,1.0,1.0,1.0,1.0,0,8.0,7.0,7.0,1.0,0,1,0,0,0
華山雙捷運小資首選,長安東路一段,1,0,0,0,0,0,0,0,0,0,0,0,144.0,0,,,1.0,,0,7.0,5.0,5.0,1.0,0,1,0,0,0
國美華爾道夫稀有邊間,長春路,1,0,0,0,0,0,0,0,0,0,0,0,170.0,0,3.0,2.0,2.0,3.0,0,14.0,5.0,5.0,1.0,0,1,0,0,0
合江街金店面1F門口可停車,合江街,1,0,0,0,0,0,0,0,0,0,0,0,196.0,0,4.0,1.0,1.0,4.0,0,4.0,1.0,1.0,1.0,0,1,0,0,0
H10長虹獨棟面公園大戶,北安路,1,0,0,0,0,0,0,0,0,0,0,0,219.0,0,4.0,2.0,3.0,4.0,0,14.0,6.0,6.0,1.0,0,1,0,0,0
松江御苑名邸（一）,建國北路二段,1,0,0,0,0,0,0,0,0,0,0,0,242.0,0,3.0,2.0,2.0,3.0,0,15.0,4.0,4.0,1.0,0,1,0,0,0
捷運民權西路站電梯兩房,撫順街,1,0,0,0,0,0,0,0,0,0,0,0,264.0,0,2.0,1.0,1.0,2.0,0,8.0,5.0,5.0,1.0,0,1,0,0,0
揚昇松江苑金仕曼好邸,松江路,1,0,0,0,0,0,0,0,0,0,0,0,46.0,0,3.0,2.0,3.0,3.0,0,14.0,6.0,6.0,1.0,0,1,0,0,0
JZ9中山北力霸黃金店辦,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,65.0,0,4.0,2.0,1.0,4.0,0,11.0,1.0,2.0,2.0,0,0,0,0,0
龍江八德金店辦,龍江路,1,0,0,0,0,0,0,0,0,0,0,0,106.0,0,1.0,2.0,1.0,1.0,0,9.0,1.0,1.0,1.0,0,0,0,0,0
捷運松江南京共構美宅,南京東路二段,1,0,0,0,0,0,0,0,0,0,0,0,131.0,0,1.0,1.0,1.0,1.0,0,18.0,6.0,6.0,1.0,0,1,0,0,0
F2長安學區精美電梯三房,長安東路一段,1,0,0,0,0,0,0,0,0,0,0,0,154.0,0,3.0,2.0,1.0,3.0,0,7.0,6.0,6.0,1.0,0,1,0,0,0
華山置產收租雙套房,新生北路一段,1,0,0,0,0,0,0,0,0,0,0,0,175.0,0,2.0,2.0,2.0,2.0,0,7.0,7.0,7.0,1.0,0,0,1,0,0
富富話合精裝兩房平車,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,198.0,0,2.0,2.0,2.0,2.0,0,12.0,2.0,2.0,1.0,0,1,0,0,0
雙捷運小資典雅2室,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,224.0,0,,1.0,1.0,,0,5.0,2.0,2.0,1.0,0,1,0,0,0
DZ7行天宮捷運｜兩房兩衛,合江街,1,0,0,0,0,0,0,0,0,0,0,0,246.0,0,2.0,2.0,2.0,2.0,0,7.0,3.0,3.0,1.0,0,1,0,0,0
C4獨家榮星絕版4米2採光精品,龍江路,1,0,0,0,0,0,0,0,0,0,0,0,268.0,0,2.0,1.0,1.0,2.0,0,7.0,4.0,4.0,1.0,0,1,0,0,0
松江南京匯泰鴻3房車,建國北路二段,1,0,0,0,0,0,0,0,0,0,0,0,45.0,0,3.0,2.0,2.0,3.0,0,13.0,13.0,13.0,1.0,0,1,0,0,0
D7長安學區收租至尊寶,新生北路一段,1,0,0,0,0,0,0,0,0,0,0,0,74.0,0,2.0,,2.0,2.0,0,7.0,7.0,7.0,1.0,0,1,0,0,0
EZ7市中心全新挑高制震宅,建國北路二段,1,0,0,0,0,0,0,0,0,0,0,0,45.0,0,1.0,1.0,2.0,1.0,0,13.0,13.0,13.0,1.0,0,1,0,0,0
行天宮捷運稀有電梯3房華廈,吉林路,1,0,0,0,0,0,0,0,0,0,0,0,110.0,0,3.0,2.0,2.0,3.0,0,5.0,4.0,4.0,1.0,0,0,0,1,0
AZ1松江南京｜頂客共構宅,南京東路二段,1,0,0,0,0,0,0,0,0,0,0,0,134.0,0,1.0,1.0,1.0,1.0,0,18.0,6.0,6.0,1.0,0,1,0,0,0
CZ9匯泰鴻全新景觀兩房車,建國北路二段,1,0,0,0,0,0,0,0,0,0,0,0,151.0,0,2.0,2.0,1.0,2.0,0,13.0,11.0,11.0,1.0,0,1,0,0,0
大馬路邊低總店面(三),吉林路,1,0,0,0,0,0,0,0,0,0,0,0,173.0,0,,,,,0,7.0,-1.0,1.0,3.0,0,0,0,0,0
B4翡翠邊間景觀美屋,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,194.0,0,1.0,1.0,1.0,1.0,0,17.0,4.0,4.0,1.0,0,1,0,0,0
松江南京都更2房,南京東路二段,1,0,0,0,0,0,0,0,0,0,0,0,217.0,0,2.0,2.0,2.0,2.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
大直捷運站前美裝大三房,北安路,1,0,0,0,0,0,0,0,0,0,0,0,242.0,0,3.0,1.0,2.0,3.0,0,7.0,2.0,2.0,1.0,0,1,0,0,0
B4中山國小低總套房II,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,42.0,0,,,,,0,14.0,9.0,9.0,1.0,0,0,1,0,0
B4中山國小低總質感宅3,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,58.0,0,,,,,0,14.0,12.0,12.0,1.0,0,1,0,0,0
B4中山國小低總質感宅7,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,42.0,0,,,,,0,14.0,5.0,5.0,1.0,0,1,0,0,0
B4中山國小低總質感宅6,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,77.0,0,,,,,0,14.0,14.0,14.0,1.0,0,1,0,0,0
IZ9基泰之星平面車位A,農安街,1,0,0,0,0,0,0,0,0,0,0,0,98.0,1,,,,,0,14.0,,,,0,0,0,0,0
IZ9基泰之星平面車位AB,農安街,1,0,0,0,0,0,0,0,0,0,0,0,109.0,1,,,,,0,14.0,,,,0,0,0,0,0
BZ9晶華商圈小資宅,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,126.0,0,,,,,0,12.0,10.0,10.0,1.0,0,1,0,0,0
B4中山國小低總質感宅2,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,136.0,0,,,,,0,14.0,5.0,5.0,1.0,0,1,0,0,0
B4中山國小低總套房10,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,147.0,0,,,,,0,14.0,7.0,7.0,1.0,0,0,1,0,0
B4中山國小低總套房13,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,156.0,0,,,,,0,14.0,12.0,12.0,1.0,0,0,1,0,0
B4中山國小低總質感宅4,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,42.0,0,,,,,0,14.0,12.0,12.0,1.0,0,1,0,0,0
獨中山捷運超美電梯2室,中山北路一段,1,0,0,0,0,0,0,0,0,0,0,0,71.0,0,2.0,1.0,1.0,2.0,0,7.0,2.0,2.0,1.0,0,1,0,0,0
J6大直時代廣場頂級辦公4A,植福路,1,0,0,0,0,0,0,0,0,0,0,0,95.0,0,,1.0,,,0,10.0,4.0,4.0,1.0,0,0,0,0,0
J6大直時代廣場頂級辦公6A,植福路,1,0,0,0,0,0,0,0,0,0,0,0,108.0,0,,1.0,,,0,10.0,6.0,6.0,1.0,0,0,0,0,0
J6大直時代廣場頂級辦公4B,植福路,1,0,0,0,0,0,0,0,0,0,0,0,119.0,0,,1.0,,,0,10.0,4.0,4.0,1.0,0,0,0,0,0
H5靜巷中庭四房坡平名宅,松江路,1,0,0,0,0,0,0,0,0,0,0,0,142.0,0,4.0,2.0,2.0,4.0,0,14.0,13.0,13.0,1.0,0,1,0,0,0
紐約紐約車位-3,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,162.0,1,,,,,0,14.0,-2.0,-2.0,1.0,0,0,0,0,0
紐約紐約車位-2,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,162.0,1,,,,,0,14.0,-2.0,-2.0,1.0,0,0,0,0,0
紐約紐約車位-6,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,162.0,1,,,,,0,14.0,-3.0,-3.0,1.0,0,0,0,0,0
紐約紐約車位-8,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,162.0,1,,,,,0,14.0,-3.0,-3.0,1.0,0,0,0,0,0
紐約紐約車位-4,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,38.0,1,,,,,0,14.0,-2.0,-2.0,1.0,0,0,0,0,0
紐約紐約車位-7,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,38.0,1,,,,,0,14.0,-3.0,-3.0,1.0,0,0,0,0,0
紐約紐約車位-9,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,38.0,1,,,,,0,14.0,-3.0,-3.0,1.0,0,0,0,0,0
紐約紐約車位-5,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,38.0,1,,,,,0,14.0,-3.0,-3.0,1.0,0,0,0,0,0
紐約紐約車位-1,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,38.0,1,,,,,0,14.0,-2.0,-2.0,1.0,0,0,0,0,0
民權西路捷運稀有坡平車位,天祥路,1,0,0,0,0,0,0,0,0,0,0,0,68.0,1,,,,,0,14.0,-3.0,-3.0,1.0,0,0,0,0,0
DZ2尊爵典藏捷運浪漫二房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,113.0,0,2.0,2.0,1.0,2.0,0,12.0,8.0,8.0,1.0,0,1,0,0,0
大直美堤花園三房美廈,敬業三路,1,0,0,0,0,0,0,0,0,0,0,0,142.0,0,3.0,2.0,2.0,3.0,0,10.0,5.0,5.0,1.0,0,1,0,0,0
HZ7大直河畔首排樓中樓豪邸,明水路,1,0,0,0,0,0,0,0,0,0,0,0,168.0,0,4.0,2.0,2.0,4.0,0,15.0,14.0,15.0,2.0,0,1,0,0,0
中山國小方正小資兩房,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,190.0,0,2.0,1.0,1.0,2.0,0,12.0,8.0,8.0,1.0,0,1,0,0,0
中山松悅全新兩房兩衛車,中山北路一段,1,0,0,0,0,0,0,0,0,0,0,0,44.0,0,2.0,2.0,2.0,2.0,0,22.0,7.0,7.0,1.0,0,1,0,0,0
雙捷運低總價美2室,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,72.0,0,,1.0,1.0,,0,5.0,2.0,2.0,1.0,0,1,0,0,0
專賣雙捷運興安華城(北區),復興北路,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0,3.0,2.0,1.0,3.0,0,15.0,6.0,6.0,1.0,0,1,0,0,0
中山國小站電梯美妝2室,農安街,1,0,0,0,0,0,0,0,0,0,0,0,127.0,0,,2.0,2.0,,0,10.0,5.0,5.0,1.0,0,1,0,0,0
建國北路女兒紅機械車,建國北路一段,1,0,0,0,0,0,0,0,0,0,0,0,153.0,1,,,,,0,14.0,1.0,1.0,1.0,0,0,0,0,0
BZ9中山國小站邊間美妝住辦,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,173.0,0,1.0,1.0,1.0,1.0,0,10.0,2.0,2.0,1.0,0,1,0,0,0
BZ4溫馨高樓陽台挑高3米6,錦州街,1,0,0,0,0,0,0,0,0,0,0,0,195.0,0,1.0,1.0,1.0,1.0,0,11.0,9.0,9.0,1.0,0,1,0,0,0
BZ4松江南京景觀邊間美屋,新生北路一段,1,0,0,0,0,0,0,0,0,0,0,0,217.0,0,,,,,0,12.0,12.0,12.0,1.0,0,1,0,0,0
E4松江御苑綠蔭美邸,建國北路二段,1,0,0,0,0,0,0,0,0,0,0,0,238.0,0,3.0,2.0,2.0,3.0,0,15.0,3.0,3.0,1.0,0,1,0,0,0
D9晶華商圈精裝兩房,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,257.0,0,2.0,1.0,1.0,2.0,0,12.0,9.0,9.0,1.0,0,1,0,0,0
大直金澤C美宅稀有8字頭,樂群二路,1,0,0,0,0,0,0,0,0,0,0,0,42.0,0,,,,,0,7.0,6.0,6.0,1.0,0,1,0,0,0
民權。一人好好生活,撫順街,1,0,0,0,0,0,0,0,0,0,0,0,72.0,0,1.0,1.0,1.0,1.0,0,10.0,3.0,3.0,1.0,0,1,0,0,0
南京德運京鼎低調奢華景觀樓,南京東路二段,1,0,0,0,0,0,0,0,0,0,0,0,98.0,0,3.0,2.0,2.0,3.0,0,24.0,12.0,12.0,1.0,0,1,0,0,0
專任華泰王子旁電梯兩房,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,113.0,0,2.0,1.0,1.0,2.0,0,10.0,7.0,7.0,1.0,0,1,0,0,0
松江敦華四房雙車位,建國北路二段,1,0,0,0,0,0,0,0,0,0,0,0,140.0,1,4.0,2.0,2.0,4.0,0,15.0,2.0,2.0,1.0,0,1,0,0,0
D9中山北林蔭大道正兩房,中山北路三段,1,0,0,0,0,0,0,0,0,0,0,0,161.0,0,2.0,1.0,1.0,2.0,0,12.0,9.0,9.0,1.0,0,1,0,0,0
E10高樓德運官鼎奢華三房,民生東路二段,1,0,0,0,0,0,0,0,0,0,0,0,181.0,0,3.0,2.0,2.0,3.0,0,14.0,10.0,10.0,1.0,0,1,0,0,0
大吉吉高樓雙露台戶,民生東路二段,1,0,0,0,0,0,0,0,0,0,0,0,202.0,0,,,3.0,,0,13.0,11.0,11.0,1.0,0,1,0,0,0
霸氣華固明水御鋼骨豪邸,明水路,1,0,0,0,0,0,0,0,0,0,0,0,222.0,0,3.0,2.0,2.0,3.0,0,11.0,8.0,8.0,1.0,0,1,0,0,0
CZ8京硯高樓美妝2房,建國北路一段,1,0,0,0,0,0,0,0,0,0,0,0,241.0,0,,2.0,2.0,,0,13.0,9.0,9.0,1.0,0,1,0,0,0
D5近雙捷高樓2房採光屋,長春路,1,0,0,0,0,0,0,0,0,0,0,0,43.0,0,2.0,2.0,1.0,2.0,0,12.0,12.0,12.0,1.0,0,1,0,0,0
松江南京商辦車位,南京東路二段,1,0,0,0,0,0,0,0,0,0,0,0,60.0,1,,,,,0,11.0,-1.0,-1.0,1.0,0,0,0,0,0
E6大喆高樓露台面圓山,民生東路二段,1,0,0,0,0,0,0,0,0,0,0,0,89.0,0,,2.0,3.0,,0,13.0,11.0,11.0,1.0,0,1,0,0,0
DZ4晴光商圈低總2房,農安街,1,0,0,0,0,0,0,0,0,0,0,0,110.0,0,,1.0,1.0,,0,9.0,2.0,2.0,1.0,0,1,0,0,0
精美裝潢2房2衛,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,124.0,0,2.0,1.0,2.0,2.0,0,12.0,10.0,10.0,1.0,0,1,0,0,0
行天宮商圈金店面,民權東路二段,1,0,0,0,0,0,0,0,0,0,0,0,156.0,0,2.0,2.0,2.0,2.0,0,1.0,-1.0,1.0,3.0,0,0,0,0,0
大直千坪忠泰風格,明水路,1,0,0,0,0,0,0,0,0,0,0,0,180.0,0,,2.0,2.0,,0,15.0,3.0,3.0,1.0,0,1,0,0,0
大直藝術廳,明水路,1,0,0,0,0,0,0,0,0,0,0,0,201.0,0,4.0,2.0,3.0,4.0,0,14.0,3.0,3.0,1.0,0,1,0,0,0
華山君品層峰A,長安東路一段,1,0,0,0,0,0,0,0,0,0,0,0,221.0,0,4.0,2.0,3.0,4.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
松江民權大坪數住辦,松江路,1,0,0,0,0,0,0,0,0,0,0,0,241.0,0,,,,,0,11.0,6.0,6.0,1.0,0,1,0,0,0
華山極品樓中樓,長安東路一段,1,0,0,0,0,0,0,0,0,0,0,0,43.0,0,4.0,2.0,3.0,4.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
F4大直稀有豪邸明水硯,樂群二路,1,0,0,0,0,0,0,0,0,0,0,0,67.0,0,3.0,2.0,2.0,3.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
雙連捷運收租店面,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,96.0,0,,,,,0,11.0,1.0,1.0,1.0,0,0,0,0,0
揚昇松江苑金仕曼豪邸,松江路,1,0,0,0,0,0,0,0,0,0,0,0,120.0,0,3.0,2.0,3.0,3.0,0,14.0,4.0,4.0,1.0,0,1,0,0,0
B2中山精美電梯兩房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,141.0,0,2.0,1.0,1.0,2.0,0,11.0,4.0,4.0,1.0,0,1,0,0,0
AZ5行天宮輕豪宅可兩房,建國北路三段,1,0,0,0,0,0,0,0,0,0,0,0,162.0,0,1.0,1.0,1.0,1.0,0,14.0,4.0,4.0,1.0,0,1,0,0,0
松江南京華固松疆豪邸,松江路,1,0,0,0,0,0,0,0,0,0,0,0,183.0,0,,2.0,3.0,,0,21.0,2.0,2.0,1.0,0,1,0,0,0
華山君品層峰B,長安東路一段,1,0,0,0,0,0,0,0,0,0,0,0,43.0,0,,2.0,3.0,,0,5.0,5.0,5.0,1.0,0,1,0,0,0
CZ9中山站和邑高樓兩房車,長春路,1,0,0,0,0,0,0,0,0,0,0,0,216.0,0,2.0,2.0,1.0,2.0,0,14.0,9.0,9.0,1.0,0,1,0,0,0
B3中山國小捷運｜新潮居,雙城街,1,0,0,0,0,0,0,0,0,0,0,0,237.0,0,1.0,1.0,1.0,1.0,0,6.0,3.0,3.0,1.0,0,1,0,0,0
&晴光高樓美妝二房,新生北路三段,1,0,0,0,0,0,0,0,0,0,0,0,43.0,0,2.0,1.0,1.0,2.0,0,10.0,10.0,10.0,1.0,0,1,0,0,0
欣欣晶華美妝三房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,70.0,0,3.0,1.0,1.0,3.0,0,12.0,8.0,8.0,1.0,0,1,0,0,0
中山捷運精裝豪邸,中山北路一段,1,0,0,0,0,0,0,0,0,0,0,0,95.0,0,4.0,2.0,3.0,4.0,0,15.0,8.0,8.0,1.0,0,1,0,0,0
BZ8新生北高樓美套房,新生北路一段,1,0,0,0,0,0,0,0,0,0,0,0,118.0,0,1.0,1.0,1.0,1.0,0,12.0,8.0,8.0,1.0,0,0,1,0,0
DZ2美妍家邊間陽光美宅,中山北路二段,1,0,0,0,0,0,0,0,0,0,0,0,139.0,0,2.0,1.0,2.0,2.0,0,12.0,3.0,3.0,1.0,0,1,0,0,0
行天宮超值三房,民生東路二段,1,0,0,0,0,0,0,0,0,0,0,0,160.0,0,3.0,2.0,1.0,3.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
JZ8林森南京三角窗金店面,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,181.0,0,3.0,2.0,1.0,3.0,0,14.0,1.0,2.0,2.0,0,0,0,0,0
JZ8林森南京超商金店面,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,198.0,0,2.0,2.0,1.0,2.0,0,14.0,1.0,2.0,2.0,0,0,0,0,0
EZ8民權東路｜龍騰三房車,民權東路二段,1,0,0,0,0,0,0,0,0,0,0,0,216.0,0,3.0,2.0,2.0,3.0,0,12.0,4.0,4.0,1.0,0,1,0,0,0
BZ9金澤｜校園景觀｜毛胚雙車,樂群二路,1,0,0,0,0,0,0,0,0,0,0,0,238.0,0,,,,,0,7.0,6.0,6.0,1.0,0,1,0,0,0
