物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
南港綠意雅寓,舊莊街一段,0,0,0,0,0,1,0,0,0,0,0,0,137.0,0,3.0,2.0,1.0,3.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
I13南港大豐段林地,大豐段三小段,0,0,0,0,0,1,0,0,0,0,0,0,25.0,0,,,,,0,25.0,25.0,25.0,1.0,0,0,0,0,0
I13南港大豐段旱地,大豐段三小段,0,0,0,0,0,1,0,0,0,0,0,0,25.0,0,,,,,0,25.0,25.0,25.0,1.0,0,0,0,0,0
I13南港大豐段田地,大豐段三小段,0,0,0,0,0,1,0,0,0,0,0,0,25.0,0,,,,,0,25.0,25.0,25.0,1.0,0,0,0,0,0
I13南港大豐段林旱地,大豐段三小段,0,0,0,0,0,1,0,0,0,0,0,0,25.0,0,,,,,0,25.0,25.0,25.0,1.0,0,0,0,0,0
松車低總店辦,八德路四段,0,0,0,0,0,1,0,0,0,0,0,0,206.0,0,,,,,0,16.0,2.0,2.0,1.0,0,0,0,0,0
❤松車萬象精緻大樓另坡車,八德路四段,0,0,0,0,0,1,0,0,0,0,0,0,44.0,0,,2.0,1.0,,0,16.0,5.0,5.0,1.0,0,1,0,0,0
昆陽捷運忠孝東路公寓三房,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,64.0,0,3.0,2.0,1.0,3.0,0,4.0,4.0,4.0,1.0,1,0,0,0,0
南港住安中研溫馨三房車,舊莊街一段,0,0,0,0,0,1,0,0,0,0,0,0,98.0,0,3.0,2.0,1.0,3.0,0,7.0,5.0,5.0,1.0,0,1,0,0,0
昆陽面公園3房,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,119.0,0,3.0,2.0,2.0,3.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
昆陽捷運面公園精美3房,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,119.0,0,3.0,2.0,2.0,3.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
昆陽捷運面公園優美2樓,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,112.0,0,3.0,2.0,2.0,3.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
近捷運黃金三樓,南港路一段,0,0,0,0,0,1,0,0,0,0,0,0,160.0,0,3.0,2.0,1.0,3.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
福德都更三房雅寓,福德街,0,0,0,0,0,1,0,0,0,0,0,0,179.0,0,3.0,2.0,1.0,3.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
S1483玉成公園超值美寓1F,福德街,0,0,0,0,0,1,0,0,0,0,0,0,203.0,0,4.0,2.0,2.0,4.0,0,4.0,1.0,1.0,1.0,0,1,0,0,0
後山埤站稀有一樓門口可停車,成福路,0,0,0,0,0,1,0,0,0,0,0,0,223.0,0,6.0,3.0,2.0,6.0,0,5.0,,,,0,0,0,0,0
專約台北南港近中研院公寓,研究院路二段,0,0,0,0,0,1,0,0,0,0,0,0,44.0,0,3.0,2.0,1.0,3.0,0,5.0,4.0,4.0,1.0,1,0,0,0,0
胡適庭園景觀透天,研究院路二段,0,0,0,0,0,1,0,0,0,0,0,0,69.0,0,7.0,3.0,3.0,7.0,0,2.0,1.0,2.0,2.0,0,0,0,0,1
後山埤住店辦,玉成街,0,0,0,0,0,1,0,0,0,0,0,0,98.0,0,2.0,3.0,5.0,2.0,0,7.0,1.0,1.0,1.0,0,0,0,0,0
忠孝無極金店面,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,123.0,0,,1.0,2.0,,0,16.0,1.0,1.0,1.0,0,0,0,0,0
S1326忠孝東路捷運金店面,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,123.0,0,,,,,0,16.0,1.0,1.0,1.0,0,0,0,0,0
正忠孝東路收租金店l 投資首選,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,123.0,0,,1.0,1.0,,0,16.0,1.0,1.0,1.0,0,0,0,0,0
南港舊莊收租五套房,南深路,0,0,0,0,0,1,0,0,0,0,0,0,168.0,0,5.0,,5.0,5.0,0,4.0,2.0,2.0,1.0,0,0,1,0,0
南港綠意美景公寓,舊莊街一段,0,0,0,0,0,1,0,0,0,0,0,0,188.0,0,3.0,2.0,1.0,3.0,0,5.0,5.0,5.0,1.0,1,0,0,0,0
南港車站双美館高樓景觀,興中路,0,0,0,0,0,1,0,0,0,0,0,0,214.0,0,3.0,2.0,2.0,3.0,0,24.0,13.0,13.0,1.0,0,1,0,0,0
國泰悠陽綠意3房,向陽路,0,0,0,0,0,1,0,0,0,0,0,0,237.0,0,3.0,2.0,2.0,3.0,0,15.0,8.0,8.0,1.0,0,1,0,0,0
中研院公園邊間一樓,研究院路二段,0,0,0,0,0,1,0,0,0,0,0,0,27.0,0,2.0,2.0,2.0,2.0,0,4.0,1.0,1.0,1.0,0,1,0,0,0
信義逸居精品2房坡車,成福路,0,0,0,0,0,1,0,0,0,0,0,0,66.0,0,2.0,2.0,2.0,2.0,0,7.0,2.0,2.0,1.0,0,1,0,0,0
南港溪有裝潢透天,福山街,0,0,0,0,0,1,0,0,0,0,0,0,80.0,0,6.0,3.0,3.0,6.0,0,2.0,1.0,2.0,2.0,0,0,0,0,1
昆陽面公園美寓,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,105.0,0,3.0,2.0,2.0,3.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
8810遠雄ICity整層出售,成功路一段,0,0,0,0,0,1,0,0,0,0,0,0,139.0,0,,,,,0,14.0,7.0,7.0,1.0,0,0,0,0,0
遠雄宜進新辦公室,成功路一段,0,0,0,0,0,1,0,0,0,0,0,0,156.0,0,,2.0,,,0,14.0,2.0,2.0,1.0,0,0,0,0,0
遠雄宜進,成功路一段,0,0,0,0,0,1,0,0,0,0,0,0,169.0,0,,1.0,,,0,14.0,2.0,2.0,1.0,0,0,0,0,0
遠雄宜進新辦公室,成功路一段,0,0,0,0,0,1,0,0,0,0,0,0,179.0,0,,1.0,,,0,14.0,2.0,2.0,1.0,0,0,0,0,0
松山國小雙捷運電梯大樓附車位,八德路四段,0,0,0,0,0,1,0,0,0,0,0,0,202.0,1,,2.0,1.0,,0,16.0,5.0,5.0,1.0,0,1,0,0,0
南港玉成公園溫馨三房,玉成街,0,0,0,0,0,1,0,0,0,0,0,0,225.0,0,3.0,1.0,1.0,3.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
[中研苑士]南港2房車即將交屋,南深路,0,0,0,0,0,1,0,0,0,0,0,0,41.0,0,2.0,2.0,1.0,2.0,0,5.0,2.0,2.0,1.0,0,1,0,0,0
[中研苑士]南港2房車即將交屋,南深路,0,0,0,0,0,1,0,0,0,0,0,0,41.0,0,2.0,2.0,1.0,2.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
昆陽面公園美寓,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,78.0,0,3.0,2.0,2.0,3.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
昆陽面公園大三房,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,78.0,0,3.0,2.0,2.0,3.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
松山捷運站優值辦公室,八德路四段,0,0,0,0,0,1,0,0,0,0,0,0,113.0,0,,1.0,,,0,13.0,8.0,8.0,1.0,0,0,0,0,0
後山埤邊間雅寓,同德路,0,0,0,0,0,1,0,0,0,0,0,0,136.0,0,3.0,2.0,2.0,3.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
玉成公園收租美寓,成福路,0,0,0,0,0,1,0,0,0,0,0,0,159.0,0,5.0,,4.0,5.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
獨家南港玉成公園綠意三房,成福路,0,0,0,0,0,1,0,0,0,0,0,0,178.0,0,3.0,2.0,2.0,3.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
後山埤捷運持分住地,,0,0,0,0,0,1,0,0,0,0,0,0,19.0,0,,,,,0,19.0,1.0,1.0,1.0,0,0,0,0,0
南港路三段電梯大廠辦,南港路三段,0,0,0,0,0,1,0,0,0,0,0,0,218.0,0,,,2.0,,0,5.0,3.0,3.0,1.0,0,0,0,0,0
玉成大賞小資美宅,成福路,0,0,0,0,0,1,0,0,0,0,0,0,44.0,0,1.0,1.0,1.0,1.0,0,11.0,5.0,5.0,1.0,0,1,0,0,0
8109遠雄I-City大廠店,成功路一段,0,0,0,0,0,1,0,0,0,0,0,0,74.0,0,,,,,0,14.0,1.0,1.0,1.0,0,0,0,0,0
8982遠雄全新挑高六米一樓,成功路一段,0,0,0,0,0,1,0,0,0,0,0,0,89.0,0,,,,,0,14.0,1.0,1.0,1.0,0,0,0,0,0
香榭帝寶三房+車位,重陽路,0,0,0,0,0,1,0,0,0,0,0,0,112.0,1,3.0,2.0,2.0,3.0,0,14.0,4.0,4.0,1.0,0,1,0,0,0
南港土地投資案,昆陽街,0,0,0,0,0,1,0,0,0,0,0,0,27.0,0,,,,,0,1.0,1.0,1.0,1.0,0,0,0,0,0
後山埤捷運&東方爵士電梯正1房1廳,成福路,0,0,0,0,0,1,0,0,0,0,0,0,154.0,0,1.0,2.0,1.0,1.0,0,6.0,3.0,3.0,1.0,0,1,0,0,0
玉成大賞邊間A棟+車位,成福路,0,0,0,0,0,1,0,0,0,0,0,0,173.0,1,3.0,,1.0,3.0,0,11.0,2.0,2.0,1.0,0,1,0,0,0
後山埤精品店面,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,198.0,0,4.0,1.0,2.0,4.0,0,16.0,1.0,1.0,1.0,0,0,0,0,0
W78捷運後山埤忠孝無極店面,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,198.0,0,6.0,1.0,2.0,6.0,0,16.0,1.0,4.0,4.0,0,0,0,0,0
近捷運展覽館站店面,中南街,0,0,0,0,0,1,0,0,0,0,0,0,228.0,0,3.0,2.0,1.0,3.0,0,2.0,1.0,1.0,1.0,0,0,0,0,0
忠孝東路六段金店面,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,46.0,0,1.0,1.0,2.0,1.0,0,16.0,1.0,1.0,1.0,0,0,0,0,0
南港舊莊美寓,舊莊街一段,0,0,0,0,0,1,0,0,0,0,0,0,73.0,0,3.0,2.0,1.0,3.0,0,4.0,2.0,2.0,1.0,0,1,0,0,0
南港三鐵黃金公寓,中南街,0,0,0,0,0,1,0,0,0,0,0,0,86.0,0,3.0,2.0,2.0,3.0,0,4.0,4.0,4.0,1.0,1,0,0,0,0
經貿園墅二房坡平,港東街,0,0,0,0,0,1,0,0,0,0,0,0,117.0,0,2.0,2.0,1.0,2.0,0,7.0,6.0,6.0,1.0,0,1,0,0,0
近利百代產業生活專區壹樓,南港路三段,0,0,0,0,0,1,0,0,0,0,0,0,140.0,0,,1.0,1.0,,0,4.0,1.0,1.0,1.0,0,0,0,0,0
威京尊龍店辦住坡平,南港路二段,0,0,0,0,0,1,0,0,0,0,0,0,163.0,0,4.0,2.0,2.0,4.0,0,12.0,1.0,1.0,1.0,0,1,0,0,0
南港重陽中視金店面,重陽路,0,0,0,0,0,1,0,0,0,0,0,0,183.0,0,,1.0,1.0,,0,8.0,1.0,1.0,1.0,0,0,0,0,0
玉成公園低總鼎佳,玉成街,0,0,0,0,0,1,0,0,0,0,0,0,207.0,0,5.0,2.0,4.0,5.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
南港黃金地段商三特持分土地,0670南港段二小段,0,0,0,0,0,1,0,0,0,0,0,0,27.0,0,,,,,0,27.0,27.0,27.0,1.0,0,0,0,0,0
後山埤捷運靜巷二房美寓,玉成街,0,0,0,0,0,1,0,0,0,0,0,0,207.0,0,2.0,1.0,1.0,2.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
後山埤增值壹樓,中坡南路,0,0,0,0,0,1,0,0,0,0,0,0,41.0,0,,,,,0,4.0,1.0,1.0,1.0,0,0,0,0,0
南港忠孝東無極金店,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,69.0,0,,1.0,2.0,,0,16.0,1.0,1.0,1.0,0,0,0,0,0
南港龍華住辦一樓,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,91.0,0,3.0,2.0,2.0,3.0,0,7.0,1.0,1.0,1.0,0,0,0,0,0
軟體園區店面稀有釋出,重陽路,0,0,0,0,0,1,0,0,0,0,0,0,114.0,0,,1.0,1.0,,0,7.0,1.0,1.0,1.0,0,0,0,0,0
忠孝東6段昆陽寬金店面,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,136.0,0,,,,,0,5.0,1.0,1.0,1.0,0,0,0,0,0
華固奧之松庭園別墅,重陽路,0,0,0,0,0,1,0,0,0,0,0,0,158.0,0,,2.0,2.0,,0,9.0,1.0,1.0,1.0,0,1,0,0,0
忠孝無極金店面,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,69.0,0,4.0,1.0,2.0,4.0,0,16.0,1.0,1.0,1.0,0,0,0,0,0
日升月恆無雙精裝豪邸,經貿二路,0,0,0,0,0,1,0,0,0,0,0,0,192.0,0,4.0,2.0,3.0,4.0,0,21.0,11.0,11.0,1.0,0,1,0,0,0
近忠孝東路稀有透天,中南街,0,0,0,0,0,1,0,0,0,0,0,0,205.0,0,9.0,2.0,3.0,9.0,0,2.0,1.0,2.0,2.0,0,0,0,0,1
南港玉成段都更一樓,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,225.0,0,,,,,0,4.0,1.0,1.0,1.0,0,1,0,0,0
近南軟大地坪透天,中南街,0,0,0,0,0,1,0,0,0,0,0,0,30.0,0,9.0,2.0,3.0,9.0,0,2.0,1.0,2.0,2.0,0,0,0,0,1
後山埤捷運辦公,忠孝東路五段,0,0,0,0,0,1,0,0,0,0,0,0,71.0,0,2.0,1.0,1.0,2.0,0,12.0,8.0,8.0,1.0,0,0,0,0,0
正忠孝東路精品店面,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,97.0,0,4.0,1.0,2.0,4.0,0,16.0,1.0,1.0,1.0,0,0,0,0,0
忠孝無極置產店面,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,97.0,0,1.0,1.0,2.0,1.0,0,16.0,1.0,1.0,1.0,0,0,0,0,0
中研院收租透天,福山街,0,0,0,0,0,1,0,0,0,0,0,0,121.0,0,6.0,3.0,3.0,6.0,0,2.0,1.0,2.0,2.0,0,0,0,0,1
世界明珠景觀大戶,南港路二段,0,0,0,0,0,1,0,0,0,0,0,0,148.0,0,,,,,0,27.0,25.0,25.0,1.0,0,1,0,0,0
世界明珠景觀戶I,南港路二段,0,0,0,0,0,1,0,0,0,0,0,0,162.0,0,,,,,0,27.0,25.0,25.0,1.0,0,1,0,0,0
世界明珠景觀戶II,南港路二段,0,0,0,0,0,1,0,0,0,0,0,0,174.0,0,,,,,0,27.0,25.0,25.0,1.0,0,1,0,0,0
捷運南港東方文華,興華路,0,0,0,0,0,1,0,0,0,0,0,0,195.0,0,,1.0,2.0,,0,10.0,7.0,7.0,1.0,0,1,0,0,0
日升月恆高樓景觀四房,經貿二路,0,0,0,0,0,1,0,0,0,0,0,0,219.0,0,4.0,2.0,3.0,4.0,0,21.0,11.0,11.0,1.0,0,1,0,0,0
近南港展覽館投資都更建地,忠孝東路七段,0,0,0,0,0,1,0,0,0,0,0,0,19.0,0,,,,,0,,,,,0,0,0,0,0
後山埤美寓,玉成街,0,0,0,0,0,1,0,0,0,0,0,0,60.0,0,3.0,2.0,1.0,3.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
南港中研公寓一樓,研究院路二段,0,0,0,0,0,1,0,0,0,0,0,0,74.0,0,2.0,2.0,2.0,2.0,0,4.0,1.0,1.0,1.0,1,0,0,0,0
後山埤站收租精品店面附車,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,107.0,0,1.0,1.0,2.0,1.0,0,16.0,1.0,1.0,1.0,0,0,0,0,0
南港園區香朵2房坡車,松河街,0,0,0,0,0,1,0,0,0,0,0,0,133.0,0,2.0,2.0,1.0,2.0,0,7.0,3.0,3.0,1.0,0,1,0,0,0
忠孝東路挑高精美黃金店面,忠孝東路六段,0,0,0,0,0,1,0,0,0,0,0,0,107.0,0,,1.0,2.0,,0,16.0,1.0,1.0,1.0,0,1,0,0,0
經貿招財金店面,園區街,0,0,0,0,0,1,0,0,0,0,0,0,170.0,0,,2.0,2.0,,0,10.0,1.0,1.0,1.0,0,0,0,0,0
後山埤低總價亮麗3房,福德街,0,0,0,0,0,1,0,0,0,0,0,0,182.0,0,3.0,1.0,2.0,3.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
松車黃金店辦,南港路三段,0,0,0,0,0,1,0,0,0,0,0,0,210.0,0,,1.0,1.0,,0,5.0,1.0,1.0,1.0,0,0,0,0,0
達欣東匯A6-10F,經貿一路,0,0,0,0,0,1,0,0,0,0,0,0,228.0,0,2.0,2.0,2.0,2.0,0,10.0,10.0,10.0,1.0,0,1,0,0,0
華固高樓景觀三房+坡平車位,重陽路,0,0,0,0,0,1,0,0,0,0,0,0,42.0,1,3.0,2.0,2.0,3.0,0,9.0,7.0,7.0,1.0,0,1,0,0,0
達欣東匯2樓,經貿一路,0,0,0,0,0,1,0,0,0,0,0,0,67.0,0,2.0,2.0,2.0,2.0,0,10.0,2.0,2.0,1.0,0,1,0,0,0
達欣東匯庭院大戶A5-1F,經貿一路,0,0,0,0,0,1,0,0,0,0,0,0,79.0,0,3.0,2.0,2.0,3.0,0,10.0,1.0,1.0,1.0,0,1,0,0,0
稀有邊間收租透天,研究院路二段,0,0,0,0,0,1,0,0,0,0,0,0,93.0,0,6.0,1.0,4.0,6.0,0,2.0,1.0,2.0,2.0,0,0,0,0,1
專任中研院二房美寓,研究院路三段,0,0,0,0,0,1,0,0,0,0,0,0,121.0,0,2.0,2.0,1.0,2.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
南軟世界心高樓附三車,重陽路,0,0,0,0,0,1,0,0,0,0,0,0,144.0,0,,1.0,2.0,,0,12.0,10.0,10.0,1.0,0,0,0,0,0
世界心雅致高樓3平車,重陽路,0,0,0,0,0,1,0,0,0,0,0,0,144.0,0,3.0,2.0,2.0,3.0,0,12.0,10.0,10.0,1.0,0,0,0,0,0
胡適國小4F頂家美寓,合順街,0,0,0,0,0,1,0,0,0,0,0,0,168.0,0,3.0,2.0,1.0,3.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
世界心毛胚辦公好規劃,重陽路,0,0,0,0,0,1,0,0,0,0,0,0,195.0,0,,,,,0,12.0,7.0,7.0,1.0,0,0,0,0,0
南港花園社區溫馨3房,福德街,0,0,0,0,0,1,0,0,0,0,0,0,214.0,0,3.0,2.0,1.0,3.0,0,19.0,16.0,16.0,1.0,0,1,0,0,0
南港世界心前棟高樓,重陽路,0,0,0,0,0,1,0,0,0,0,0,0,40.0,0,,,,,0,12.0,10.0,10.0,1.0,0,0,0,0,0
南港國宅高樓景觀二房,福德街,0,0,0,0,0,1,0,0,0,0,0,0,69.0,0,2.0,2.0,1.0,2.0,0,18.0,17.0,17.0,1.0,0,1,0,0,0
