區域,地址,價格,類型,屋齡,總坪數,實際坪數,樓層,規格,車位,緯度,經度
北投區,台北市北投區大度路三段,1320,公寓,39.0年,建坪27.61,主20.84,1/5樓,4房(室)--廳4衛,0,25.1222079,121.4656453
北投區,台北市北投區,1603,華廈,--年,建坪27.65,主+陽10.65,3/6樓,1房(室)1廳1衛,1,25.1352501943951,121.478262494148
北投區,台北市北投區泉源路,1680,公寓,41.0年,建坪32.53,主+平31.10,1/5樓,3房(室)2廳2衛,1,25.141140011,121.506154444
北投區,台北市北投區公館路,2988,華廈,17.1年,建坪46.91,主+陽28.90,3/7樓,3房(室)2廳2衛,1,25.1273086855,121.508616315
北投區,台北市北投區尊賢街,6280,住宅大樓,6.0年,建坪78.20,主+陽37.36,6/12樓,3房(室)2廳2衛,2,25.1163176551016,121.507660197629
北投區,台北市北投區大業路,4280,華廈,29.4年,建坪56.54,主+陽36.21,7/9樓,4房(室)2廳3衛,1,25.1372945740695,121.498507723627
北投區,台北市北投區中央北路一段,3200,住宅大樓,11.5年,建坪39.44,主+陽22.69,8/12樓,3房(室)2廳2衛,1,25.1354343921,121.49838104
北投區,台北市北投區中央北路二段,3688,華廈,6.3年,建坪55.16,主+陽32.71,4/7樓,3房(室)2廳2衛,1,25.1374749542,121.49270219
北投區,台北市北投區溫泉路銀光巷,5980,華廈,11.9年,建坪87.63,主+陽43.65,1/5樓,3房(室)2廳3衛,2,25.1358211662585,121.512726821426
北投區,台北市北投區致遠一路二段,1880,公寓,43.6年,建坪28.87,主+陽26.91,5/5樓,3房(室)2廳1衛,0,25.1117189576,121.512527304
北投區,台北市北投區致遠一路二段,2298,公寓,47.4年,建坪36.49,主+陽31.51,5/5樓,5房(室)3廳3衛(含加蓋1房(室)1廳1衛),0,25.1128245231,121.513613470361
北投區,台北市北投區中和街,3188,住宅大樓,1.7年,建坪35.35,主+陽22.33,12/14樓,3房(室)2廳2衛,1,25.139461,121.5012
北投區,台北市北投區稻香路,1788,公寓,35.4年,建坪48.94,主+陽+露34.05,4~5/5樓,3房(室)2廳2衛(含加蓋--房(室)1廳1衛),1,25.1420909264,121.489380919
北投區,台北市北投區知行路,1180,公寓,40.5年,建坪27.61,主+陽25.31,4/5樓,3房(室)2廳1衛,0,25.1180101109,121.46634318
北投區,台北市北投區中央北路四段,1798,公寓,40.3年,建坪32.24,主+陽29.70,5/5樓,4房(室)3廳3衛(含加蓋1房(室)1廳1衛),0,25.1310208558816,121.47211531227
北投區,台北市北投區中央北路二段,1680,公寓,50.3年,建坪26.15,主26.15,4/4樓,5房(室)3廳2衛(含加蓋3房(室)1廳1衛),1,25.136966,121.494898
北投區,台北市北投區大屯路,4880,透天厝,34.5年,建坪106.18,主+平+陽+露59.74,B1~3/3樓,8房(室)4廳5衛(含加蓋4房(室)1廳1衛),0,25.144274,121.501226
北投區,台北市北投區吉利街,3488,華廈,30.2年,建坪44.14,主+陽34.14,7/7樓,3房(室)2廳2衛,1,25.1180293209596,121.505845919458
北投區,台北市北投區實踐街,2600,公寓,55.2年,建坪31.38,主31.38,4/4樓,3房(室)2廳2衛,0,25.1153081437,121.510303856
北投區,台北市北投區復興三路,14850,透天厝,48.7年,建坪--,無資料,1~2/2樓,6房(室)3廳4衛,0,25.1486301181,121.503211647
北投區,台北市北投區吉利街,1980,公寓,41.9年,建坪34.96,主+陽31.71,4/5樓,3房(室)2廳2衛,1,25.1174826024,121.511026577
北投區,台北市北投區珠海路,4988,華廈,22.3年,建坪66.72,主+陽39.79,5/8樓,4房(室)2廳2衛(含加蓋1房(室)--廳--衛),1,25.1402294576,121.505045891
北投區,台北市北投區尊賢街,3368,華廈,19.2年,建坪44.95,主+陽25.45,2/6樓,3房(室)2廳1.5衛,1,25.1165916056952,121.508427592611
北投區,台北市北投區溫泉路,698,華廈,48.4年,建坪16.44,主+陽13.59,7/7樓,1房(室)1廳1衛,0,25.139976595,121.512071464
北投區,台北市北投區大業路,4388,住宅大樓,23.0年,建坪74.30,主+陽35.78,6/14樓,3房(室)2廳2衛,3,25.1331609599,121.496040164
北投區,台北市北投區三合街一段,4750,華廈,5.8年,建坪--,無資料,1/9樓,3房(室)2廳2衛,1,25.1246617,121.5045931
北投區,台北市北投區關渡路,3280,住宅大樓,36.3年,建坪65.03,主+陽41.64,5/17樓,3房(室)2廳2衛,1,25.1200167345,121.468953554
北投區,台北市北投區幽雅路,938,套房,17.2年,建坪14.76,主+陽8.98,9/13樓,1房(室)1廳1衛,1,25.1373152154,121.513123017
北投區,台北市北投區光明路,2770,住宅大樓,16.6年,建坪51.71,主+陽24.25,2/19樓,2房(室)2廳2.5衛(含加蓋--房(室)--廳1衛),1,25.1363348883,121.50779985
北投區,台北市北投區同德街,3380,公寓,46.3年,建坪40.79,主+陽40.78,2/4樓,4房(室)2廳2衛,0,25.1251082874684,121.527533520791
北投區,台北市北投區行義路,1250,華廈,44.3年,建坪25.56,主+陽20.53,5/8樓,2房(室)1廳1衛,0,25.1298840821,121.528284528
北投區,台北市北投區尊賢街,1980,公寓,53.1年,建坪29.00,主+陽29.00,2/4樓,2房(室)2廳1衛,0,25.116148368,121.507279231
北投區,台北市北投區石牌路二段,4500,住宅大樓,1.2年,建坪49.63,主+陽24.43,7/14樓,3房(室)2廳2衛,1,25.1237806743,121.525573226
北投區,台北市北投區石牌路二段,4500,住宅大樓,1.2年,建坪50.04,主+陽24.70,5/14樓,3房(室)2廳2衛,1,25.1239518800704,121.525720747496
北投區,台北市北投區天母西路,13800,住宅大樓,19.3年,建坪126.13,主+陽57.64,6/23樓,4房(室)2廳5衛(含加蓋1房(室)--廳1衛),2,25.1182587427485,121.52285368532
北投區,台北市北投區公館路,2680,公寓,35.3年,建坪67.07,主+陽51.71,4~5/5樓,4房(室)3廳3衛,1,25.1242495682,121.506074219
北投區,台北市北投區行義路,3450,華廈,26.6年,建坪54.78,主+陽34.89,2/7樓,2房(室)1廳2衛,1,25.1270575256646,121.529057965299
北投區,台北市北投區大屯路,2980,華廈,13.5年,建坪46.15,主+陽25.91,3/5樓,3房(室)2廳2衛(含加蓋1房(室)--廳--衛),1,25.1430145079,121.500228561
