區域,地址,價格,類型,屋齡,總坪數,實際坪數,樓層,規格,車位,緯度,經度
大同區,台北市大同區雙連街,3780,住宅大樓,1.2年,建坪33.41,主+陽15.91,9/11樓,2房(室)1廳2衛,1,25.0578889636,121.519194503
大同區,台北市大同區雙連街,3230,住宅大樓,1.2年,建坪29.55,主+陽15.19,2/11樓,2房(室)1廳1衛,1,25.0578889636,121.519194503
大同區,台北市大同區重慶北路三段,3658,住宅大樓,0.6年,建坪29.26,主+陽19.48,6/15樓,2房(室)2廳2衛,1,25.0642925208,121.513871182
大同區,台北市大同區延平北路二段,8500,透天厝,66.6年,建坪64.67,主64.67,1~5/5樓,2房(室)5廳6衛(含加蓋--房(室)--廳1衛),0,25.0574034,121.5114456
大同區,台北市大同區哈密街,1850,公寓,45.1年,建坪25.58,主+陽25.58,4/5樓,3房(室)2廳2衛,0,25.0729471698,121.513006781
大同區,台北市大同區五原路,2788,住宅大樓,16.2年,建坪30.62,主+陽15.26,9/14樓,2房(室)2廳1衛(含加蓋1房(室)--廳--衛),1,25.0566684776,121.517353648
大同區,台北市大同區太原路,3570,住宅大樓,24.0年,建坪52.72,主+陽26.99,1/19樓,1房(室)1廳1衛,1,25.0553292389116,121.51725766543
大同區,台北市大同區太原路,4968,華廈,29.4年,建坪58.05,主+陽45.30,7/9樓,3房(室)2廳3衛,1,25.0543224033,121.516202728
大同區,台北市大同區延平北路二段,8888,住宅大樓,16.3年,建坪100.26,主+陽65.74,14/14樓,4房(室)2廳2衛,2,25.0552817,121.5118087
大同區,台北市大同區延平北路二段,6488,住宅大樓,23.8年,建坪97.38,主+陽61.20,1~2/14樓,6房(室)1廳2衛(含加蓋3房(室)--廳--衛),3,25.0626136936,121.510756728
大同區,台北市大同區環河北路二段,2790,公寓,48.8年,建坪37.22,主+平37.23,1/4樓,1房(室)3廳1衛,0,25.0697363853,121.510065271
大同區,台北市大同區五原路,1360,套房,16.2年,建坪11.39,主+陽7.29,13/14樓,1房(室)1廳1衛(含加蓋1房(室)--廳--衛),1,25.0566684776,121.517353648
大同區,台北市大同區延平北路二段,3828,住宅大樓,16.3年,建坪37.82,主+陽29.71,14/14樓,3房(室)2廳1衛,1,25.0553024878,121.511760733
大同區,台北市大同區承德路三段,1248,華廈,17.4年,建坪10.43,主+陽5.43,6/7樓,2房(室)1廳1衛(含加蓋2房(室)--廳--衛),0,25.0710345835,121.51924152
大同區,台北市大同區重慶北路三段,1988,住宅大樓,11.8年,建坪18.77,主+陽9.60,7/12樓,2房(室)1廳1衛(含加蓋1房(室)--廳--衛),1,25.0703975179372,121.513559149209
大同區,台北市大同區天水路,11999,透天厝,58.3年,建坪137.64,主137.64,1~4/4樓,2房(室)4廳4衛,1,25.0523380612,121.512431791
大同區,台北市大同區哈密街,2888,公寓,55.1年,建坪26.51,主26.51,1/4樓,2房(室)3廳3衛(含加蓋--房(室)--廳2衛),0,25.0744598497,121.517714833
大同區,台北市大同區民族西路,1398,公寓,58.6年,建坪18.53,主18.53,2/4樓,2房(室)2廳1衛,0,25.0676871665,121.511455479
大同區,台北市大同區承德路二段,1833,住宅大樓,1.3年,建坪13.09,主+陽8.14,4/15樓,1房(室)1廳1衛,1,25.0578506091,121.518384637
大同區,台北市大同區承德路三段,2600,公寓,38.3年,建坪38.00,主+陽+露38.00,4/5樓,4房(室)2廳2衛(含加蓋2房(室)--廳2衛),1,25.064170904,121.516692532
大同區,台北市大同區民權西路,3498,住宅大樓,35.9年,建坪40.18,主+陽33.33,16/17樓,3房(室)2廳2衛,1,25.0623840578,121.516174126
大同區,台北市大同區大龍街,1180,公寓,50.8年,建坪14.70,主+陽14.70,2/4樓,4房(室)1廳1衛(含加蓋1房(室)--廳--衛),1,25.0673568407,121.51741836
大同區,台北市大同區環河北路二段,1858,公寓,53.0年,建坪28.16,主28.16,4/4樓,--房(室)2廳2衛(含加蓋--房(室)1廳1衛),0,25.0649625671,121.508909871
大同區,台北市大同區市民大道一段,1457,住宅大樓,16.5年,建坪30.39,主+陽20.99,9/18樓,2房(室)2廳1衛,1,25.048917084,121.517822021
大同區,台北市大同區哈密街,1650,公寓,47.0年,建坪36.38,主+陽36.38,5/5樓,3房(室)2廳1衛,0,25.0727399,121.513147
大同區,台北市大同區市民大道一段,768,住宅大樓,16.6年,建坪14.28,主+陽9.84,17/18樓,1房(室)1廳1衛,1,25.048970176,121.517831008
大同區,台北市大同區赤峰街,2688,華廈,13.9年,建坪21.30,主+陽8.56,6/7樓,2房(室)1廳1衛(含加蓋1房(室)--廳--衛),1,25.0540322106,121.519355939
大同區,台北市大同區承德路二段,2400,住宅大樓,1.2年,建坪18.99,主+陽9.62,4/15樓,1房(室)1廳1衛,1,25.0577742637793,121.518356512898
大同區,台北市大同區延平北路二段,2980,住宅大樓,2.2年,建坪28.03,主+陽17.98,7/12樓,2房(室)1廳1衛,1,25.0581532917,121.511405565
大同區,台北市大同區延平北路二段,4680,住宅大樓,16.1年,建坪45.91,主+陽36.03,14/14樓,2房(室)2廳1衛,1,25.0553024878,121.511760733
大同區,台北市大同區承德路三段,1998,住宅大樓,18.7年,建坪17.48,主+陽11.02,9/11樓,2房(室)2廳1衛(含加蓋2房(室)--廳--衛),1,25.0703540799201,121.518150578344
大同區,台北市大同區哈密街,1750,公寓,46.2年,建坪22.33,主+陽22.32,5/5樓,6房(室)3廳2衛(含加蓋3房(室)1廳1衛),0,25.0728246237,121.513454599
大同區,台北市大同區赤峰街,2860,公寓,61.3年,建坪24.06,主24.06,2/3樓,3房(室)2廳1衛,0,25.0545948,121.5199784
大同區,台北市大同區延平北路一段,3580,住宅大樓,6.8年,建坪26.31,主+陽17.60,12/12樓,2房(室)1廳1衛,1,25.053273688,121.511889646
大同區,台北市大同區承德路一段,9980,住宅大樓,3.3年,建坪83.04,主+陽44.89,13/32樓,3房(室)2廳4衛,1,25.0506683,121.5171807
大同區,台北市大同區民權西路,1928,公寓,47.1年,建坪24.67,主+陽24.67,4/5樓,3房(室)1廳1衛(含加蓋--房(室)1廳--衛),0,25.0620813436,121.5145649
大同區,台北市大同區民族西路,3380,華廈,44.1年,建坪50.36,主+陽41.56,5/7樓,4房(室)2廳2衛,1,25.0688308303,121.509917649
大同區,台北市大同區延平北路四段,2966,透天厝,59.6年,建坪33.50,主33.50,1~2/2樓,--房(室)2廳2衛,0,25.0740041466,121.511601273
大同區,台北市大同區延平北路四段,1950,公寓,46.3年,建坪31.08,主+陽31.08,5/5樓,3房(室)2廳2衛(含加蓋--房(室)1廳1衛),0,25.0726175,121.5113977
大同區,台北市大同區承德路一段,9980,住宅大樓,3.3年,建坪83.08,主+陽44.82,12/32樓,3房(室)2廳5衛,1,25.0506372,121.5171943
大同區,台北市大同區延平北路三段,1780,公寓,48.7年,建坪22.19,主+平22.19,1/4樓,2房(室)2廳1.5衛(含加蓋--房(室)1廳0.5衛),0,25.0675781745,121.511728603
大同區,台北市大同區迪化街二段,2450,公寓,50.6年,建坪26.18,主+平26.19,1/4樓,--房(室)2廳1衛(含加蓋--房(室)--廳1衛),0,25.0716973,121.5117095
大同區,台北市大同區蘭州街,2588,工廠,53.6年,建坪21.57,主21.57,1/4樓,2房(室)3廳1衛(含加蓋--房(室)2廳--衛),0,25.0649109278,121.515411502045
大同區,台北市大同區民族西路,2500,公寓,39.8年,建坪34.27,主+陽34.27,5/5樓,5房(室)3廳3衛(含加蓋2房(室)1廳1衛),1,25.0690221072,121.515475561
大同區,台北市大同區民族西路,6388,華廈,20.7年,建坪--,無資料,1/10樓,4房(室)2廳2衛,1,25.0701153944,121.512906403
大同區,台北市大同區民族西路,4399,華廈,37.2年,建坪49.43,主+陽39.20,4/7樓,3房(室)2廳2衛,1,25.068553859,121.511030712
大同區,台北市大同區西寧北路,2880,華廈,40.8年,建坪36.70,主+陽35.06,2/7樓,3房(室)2廳2衛,1,25.0567175922,121.50887312
大同區,台北市大同區民生西路,8300,透天厝,14.0年,建坪69.59,主+陽69.59,1~3/3樓,2房(室)3廳2衛,0,25.056019848,121.510548711
大同區,台北市大同區重慶北路二段,2728,住宅大樓,6.8年,建坪27.87,主+陽13.38,4/15樓,2房(室)1廳1衛,1,25.0594723163,121.513785409
大同區,台北市大同區雙連街,3980,公寓,49.3年,建坪39.57,主+陽39.56,3/5樓,4房(室)2廳2衛,0,25.0589692895,121.519375019
大同區,台北市大同區保安街,2080,華廈,17.8年,建坪22.39,主+陽13.17,1/7樓,3房(室)1廳1衛(含加蓋1房(室)--廳--衛),1,25.0586645266,121.512250295
大同區,台北市大同區安西街,2388,華廈,42.5年,建坪30.49,主+陽+露25.42,6/9樓,1房(室)2廳2衛(含加蓋1房(室)--廳1衛),0,25.0602655075,121.51006081
大同區,台北市大同區延平北路三段,2860,住宅大樓,39.6年,建坪38.78,主+陽31.01,8/12樓,3房(室)2廳2衛,1,25.0634494582,121.511274059
大同區,台北市大同區南京西路,3800,華廈,44.4年,建坪48.39,主+陽42.04,4/7樓,4房(室)2廳2衛,0,25.0537606553,121.507856316
大同區,台北市大同區寧夏路,1298,住宅大樓,29.4年,建坪13.96,主+陽8.79,7/14樓,1房(室)1廳1衛(含加蓋1房(室)--廳--衛),0,25.0547129466,121.51499769
大同區,台北市大同區延平北路一段,9008,住宅大樓,5.3年,建坪81.87,主+陽39.96,22/24樓,4房(室)2廳2衛,2,25.0528453481,121.511225166
大同區,台北市大同區甘谷街,3329,華廈,45.2年,建坪53.82,主+陽53.82,4/7樓,4房(室)2廳1衛,1,25.052764352,121.510909509
大同區,台北市大同區西寧北路,2220,公寓,2.9年,建坪24.72,主24.72,2/2樓,3房(室)2廳1衛,0,25.0551870258,121.508457399
大同區,台北市大同區承德路二段,1850,住宅大樓,1.3年,建坪13.09,主+陽8.14,5/15樓,1房(室)1廳1衛,1,25.0578506091,121.518384637
大同區,台北市大同區貴德街,3990,華廈,46.4年,建坪53.66,主+陽46.28,6/7樓,4房(室)2廳3衛(含加蓋--房(室)--廳1衛),1,25.0538337651,121.508162405
大同區,台北市大同區民權西路,1548,套房,17.6年,建坪16.30,主+陽7.87,11/14樓,1房(室)1廳1衛(含加蓋1房(室)--廳--衛),1,25.0627329644,121.516764352
大同區,台北市大同區大龍街,800,公寓,60.7年,建坪6.67,主+陽6.67,3/5樓,1房(室)1廳1衛(含加蓋--房(室)--廳1衛),1,25.0664855423,121.51667884
大同區,台北市大同區迪化街二段,6000,透天厝,100.0年,建坪26.33,主26.33,1/1樓,1房(室)3廳1衛(含加蓋--房(室)1廳--衛),0,25.0716931186251,121.511823439322
大同區,台北市大同區民生西路,2550,住宅大樓,48.8年,建坪33.55,主+陽33.55,4/11樓,3房(室)2廳2衛,0,25.057044552,121.511911007
大同區,台北市大同區安西街,1888,公寓,--年,建坪14.00,主14.00,2/2樓,3房(室)1廳1衛(含加蓋1房(室)--廳1衛),0,25.0592020757,121.510424696
大同區,台北市大同區民樂街,1450,公寓,51.5年,建坪16.94,主+陽16.94,2/4樓,2房(室)1廳1衛,0,25.0599317773,121.510507471
大同區,台北市大同區,4748,住宅大樓,--年,建坪37.30,主+陽24.00,12/15樓,3房(室)2廳2衛,1,25.0631611303826,121.517098614294
大同區,台北市大同區延平北路一段,3680,華廈,12.2年,建坪46.67,主+陽22.02,7/7樓,2房(室)2廳1衛,1,25.0515273523,121.511304419
大同區,台北市大同區大龍街,16880,透天厝,59.4年,建坪170.50,主170.50,1~2/2樓,19房(室)4廳18衛(含加蓋7房(室)3廳8衛),0,25.0708301,121.5159907
大同區,台北市大同區重慶北路三段,4980,透天厝,--年,建坪35.51,主35.51,1~2/2樓,4房(室)4廳3衛(含加蓋1房(室)2廳1衛),0,25.0741696,121.5140609
大同區,台北市大同區五原路,1498,住宅大樓,16.2年,建坪18.76,主+陽7.55,5/14樓,1房(室)1廳1衛(含加蓋1房(室)--廳--衛),1,25.0566684776,121.517353648
大同區,台北市大同區迪化街一段,13800,透天厝,--年,建坪117.42,主+陽117.41,1~2/2樓,5房(室)2廳3衛,1,25.0614876325,121.509196053
大同區,台北市大同區市民大道一段,728,住宅大樓,16.6年,建坪14.01,主+陽9.64,11/18樓,1房(室)1廳1衛,1,25.048970176,121.517831008
大同區,台北市大同區承德路三段,1750,公寓,41.5年,建坪25.06,主+陽21.51,3/5樓,2房(室)2廳1衛,1,25.0664672277,121.517268286
大同區,台北市大同區蘭州街,1680,公寓,41.0年,建坪25.48,主+陽23.60,4/5樓,3房(室)2廳1衛,1,25.0655059722001,121.515312400869
大同區,台北市大同區延平北路一段,10680,住宅大樓,1.9年,建坪76.35,主+陽38.86,23/29樓,3房(室)2廳2衛,1,25.0504310696,121.512095201
大同區,台北市大同區,2188,住宅大樓,--年,建坪12.40,主+陽8.18,25/28樓,1房(室)1廳1衛,1,25.049949423941,121.513252711639
大同區,台北市大同區重慶北路一段,4580,透天厝,61.5年,建坪42.73,主42.73,1~3/3樓,--房(室)5廳4衛(含加蓋--房(室)2廳1衛),0,25.0511305022,121.512526127
大同區,台北市大同區承德路三段,9888,住宅大樓,15.5年,建坪111.93,主+陽47.89,11/15樓,4房(室)2廳3衛,3,25.0636188579,121.518590561
大同區,台北市大同區市民大道一段,1380,住宅大樓,16.6年,建坪27.97,主+陽19.32,5/18樓,2房(室)2廳1衛,1,25.048917084,121.517822021
大同區,台北市大同區寧夏路,2688,公寓,36.0年,建坪22.69,主+陽19.37,2/5樓,2房(室)2廳1衛,0,25.0575450854,121.516492513
大同區,台北市大同區民生西路,5980,透天厝,--年,建坪21.33,主21.33,1~2/2樓,1房(室)1廳2衛(含加蓋1房(室)--廳2衛),0,25.057026,121.5108627
大同區,台北市大同區承德路二段,9852,公寓,71.1年,建坪21.17,主21.17,1/3樓,--房(室)2廳2衛,0,25.0534622268551,121.518946382209
大同區,台北市大同區,4850,住宅大樓,--年,建坪38.48,主23.57,11/15樓,3房(室)2廳2衛,1,25.0630931,121.5159399
大同區,台北市大同區市民大道一段,688,住宅大樓,16.6年,建坪14.28,主+陽9.84,8/18樓,1房(室)1廳1衛,1,25.048917084,121.517822021
大同區,台北市大同區,4500,住宅大樓,--年,建坪38.48,主+陽24.80,9/15樓,3房(室)2廳2衛,1,25.0631222558829,121.517130800803
大同區,台北市大同區承德路三段,7280,住宅大樓,13.5年,建坪57.78,主+陽29.31,12/12樓,4房(室)2廳2衛,1,25.0722871693,121.519014538
大同區,台北市大同區市民大道一段,688,住宅大樓,16.6年,建坪14.01,主+陽9.64,9/18樓,1房(室)1廳1衛,1,25.048970176,121.517831008
大同區,台北市大同區蘭州街,6500,透天厝,68.7年,建坪47.06,主47.06,1~2/2樓,6房(室)5廳3衛(含加蓋--房(室)1廳--衛),0,25.0643259346,121.515790483
大同區,台北市大同區貴德街,1688,公寓,59.1年,建坪23.98,主+平23.99,4/4樓,5房(室)1廳2衛(含加蓋2房(室)--廳1衛),0,25.0543159025,121.50830663
大同區,台北市大同區重慶北路一段,3680,透天厝,99.7年,建坪12.33,主12.33,1/1樓,--房(室)1廳--衛,0,25.0522580338802,121.514548730523
大同區,台北市大同區承德路二段,12800,透天厝,57.7年,建坪68.17,主68.17,1~3/3樓,5房(室)3廳5衛,1,25.0556684,121.5179266
大同區,台北市大同區鄭州路,2888,透天厝,--年,建坪15.09,主15.09,1~2/2樓,--房(室)3廳2衛(含加蓋--房(室)1廳1衛),0,25.050123,121.512752
大同區,台北市大同區環河北路一段,3188,華廈,31.9年,建坪41.60,主+陽34.52,7/7樓,2房(室)1廳1衛,1,25.0590501137,121.50889774
大同區,台北市大同區延平北路二段,1088,住宅大樓,46.8年,建坪9.22,主+陽7.85,8/11樓,2房(室)1廳1衛(含加蓋1房(室)--廳--衛),0,25.0573985599,121.511640867
大同區,台北市大同區甘州街,2980,公寓,55.6年,建坪38.15,主38.15,2/4樓,7房(室)3廳4衛,0,25.059674399,121.512847696
大同區,台北市大同區民生西路,2888,公寓,52.2年,建坪24.45,主24.45,3/4樓,3房(室)2廳2衛,0,25.0577109384,121.520100993
大同區,台北市大同區延平北路二段,1688,公寓,64.4年,建坪11.92,主11.92,1/0樓,--房(室)--廳--衛,0,25.0573598562062,121.512571731033
大同區,台北市大同區延平北路一段,5000,住宅大樓,10.6年,建坪43.51,主+陽27.38,12/13樓,2房(室)2廳2衛(含加蓋1房(室)--廳--衛),1,25.0516299909,121.511991286
大同區,台北市大同區重慶北路三段,6200,透天厝,74.5年,建坪29.64,主29.64,1/1樓,5房(室)2廳1衛(含加蓋3房(室)--廳--衛),0,25.0735602694,121.514262105
大同區,台北市大同區承德路二段,9988,住宅大樓,16.6年,建坪90.93,主+陽50.16,12/15樓,3房(室)2廳2衛,3,25.0614095711,121.518014677
大同區,台北市大同區,2758,住宅大樓,--年,建坪24.76,主+陽16.23,4/16樓,2房(室)2廳1衛,1,25.0697287469498,121.5135367705
大同區,台北市大同區延平北路四段,1860,公寓,59.7年,建坪21.97,主21.97,2/3樓,2房(室)2廳1衛(含加蓋--房(室)1廳--衛),0,25.0715867324,121.510013816
大同區,台北市大同區延平北路三段,12000,透天厝,60.7年,建坪88.32,主80.04,1~4/4樓,8房(室)3廳4衛(含加蓋2房(室)1廳--衛),0,25.0655881,121.5113854
大同區,台北市大同區歸綏街,4688,華廈,13.6年,建坪39.33,主+陽22.20,4/10樓,3房(室)2廳2衛,1,25.0582358906,121.514442094
大同區,台北市大同區五原路,2588,住宅大樓,16.2年,建坪29.98,主+陽14.93,4/14樓,3房(室)1廳1衛(含加蓋2房(室)--廳--衛),1,25.0566684776,121.517353648
大同區,台北市大同區敦煌路,1759,公寓,43.4年,建坪34.47,主+陽34.47,2/5樓,4房(室)--廳4衛,1,25.0768794099,121.509849193
大同區,台北市大同區雙連街,2660,公寓,59.4年,建坪19.04,主19.04,1/4樓,--房(室)1廳1衛(含加蓋--房(室)--廳1衛),1,25.0592371056,121.519430881
大同區,台北市大同區華亭街,1450,套房,15.3年,建坪12.80,主5.82,2/11樓,1房(室)1廳1衛(含加蓋1房(室)--廳--衛),0,25.053474,121.5130593
大同區,台北市大同區南京西路,7980,住宅大樓,12.0年,建坪74.92,主+陽45.36,9/14樓,3房(室)2廳2衛,1,25.0533474078,121.516667591
大同區,台北市大同區,3588,住宅大樓,--年,建坪34.90,主+陽17.37,11/26樓,2房(室)2廳2衛,1,25.058499967234,121.514812931213
大同區,台北市大同區雙連街,2280,公寓,60.2年,建坪18.56,主18.56,1/3樓,4房(室)--廳4衛,0,25.0595530196,121.519157932
大同區,台北市大同區南京西路,798,住宅大樓,47.3年,建坪9.51,主+陽7.45,12/14樓,1房(室)1廳1衛,0,25.0536731167,121.511111482
大同區,台北市大同區重慶北路三段,1495,公寓,55.8年,建坪22.73,主22.73,4/4樓,5房(室)3廳2衛(含加蓋2房(室)1廳1衛),1,25.0712261556906,121.514702214
大同區,台北市大同區延平北路二段,1058,住宅大樓,46.8年,建坪8.90,主+陽7.55,9/11樓,2房(室)1廳1衛,0,25.0573985599,121.511640867
大同區,台北市大同區,2880,住宅大樓,--年,建坪30.33,主+陽13.75,2/16樓,2房(室)2廳1衛,1,25.069714169796,121.513587732471
大同區,台北市大同區哈密街,4580,工廠,52.9年,建坪26.25,主26.25,1/4樓,--房(室)2廳1衛,0,25.0730651222,121.515155404
大同區,台北市大同區承德路三段,15888,公寓,56.4年,建坪106.64,主106.64,1~4/4樓,3房(室)3廳3衛,1,25.0670684461,121.518585931
大同區,台北市大同區,4475,無資料,--年,建坪--,無資料,--樓,--房(室)--廳--衛,0,25.0598086678971,121.515340442358
大同區,台北市大同區迪化街二段,7980,透天厝,--年,建坪29.10,無資料,1/1樓,1房(室)3廳1衛(含加蓋--房(室)1廳--衛),0,25.0684049,121.510713
大同區,台北市大同區,100,無資料,--年,建坪--,無資料,--樓,--房(室)--廳--衛,0,25.0740192773259,121.51284097807
大同區,台北市大同區保安街,3980,透天厝,77.3年,建坪--,無資料,1~2/2樓,4房(室)3廳2衛(含加蓋1房(室)1廳1衛),0,25.0585643718,121.512094446
大同區,台北市大同區民權西路,5200,住宅大樓,9.0年,建坪63.83,主+陽37.63,1~2/13樓,4房(室)2廳5衛,1,25.0628539,121.5102628
大同區,台北市大同區迪化街二段,4088,透天厝,--年,建坪26.41,無資料,1/1樓,--房(室)--廳--衛,0,25.0654097909,121.509536024
大同區,台北市大同區民生西路,1960,住宅大樓,15.9年,建坪19.62,主+陽10.49,3/13樓,2房(室)1廳1衛(含加蓋1房(室)--廳--衛),1,25.0572631233,121.516596698
大同區,台北市大同區南京西路,1250,住宅大樓,47.4年,建坪16.40,主+陽13.46,13/14樓,1房(室)1廳1衛,1,25.0536731167,121.511111482
大同區,台北市大同區,110,無資料,--年,建坪--,無資料,--樓,--房(室)--廳--衛,0,25.0718728478537,121.51131144838
大同區,台北市大同區南京西路,6250,透天厝,68.9年,建坪35.17,主35.17,1~2/2樓,3房(室)5廳3衛,0,25.055436,121.512621
