成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11410,華廈,台北市文山區久康街２６號三樓,1000,29.71,33.66,6.72,16.6,3,7,有,2,1,1,24.988907,121.564576,親友、員工、共有人或其他特殊關係間之交易；
11410,公寓,台北市文山區木新路二段１９６號四樓,1170,45.83,25.53,7.6,46.3,4,5,無,3,2,1,24.983802,121.567931,陽台外推；其他增建；
11409,公寓,台北市文山區興隆路三段２０７巷１５弄５號二樓,1315,37.93,34.67,8.44,44.1,2,5,無,3,2,2,24.995038,121.562199,鐵鋁窗增建、遮雨棚增建陽台外推；
11409,華廈,台北市文山區久康街２４巷７號二樓之３,1775,76.86,23.09,4.93,18.9,2,8,無,3,2,1,24.988784,121.565094,陽台外推；其他增建；
11409,公寓,台北市文山區木柵路四段３５之７號,1911,72.78,26.26,10.74,47.5,1,4,有,0,0,1,24.99464,121.57158,其他增建：平台、壹樓法空加蓋其他增建；
11409,大樓,台北市文山區興隆路四段１３３號十一樓之２,1620,73.3,22.1,5.75,30.3,11,16,無,2,2,1,24.985414,121.561539,其他增建；
11409,大樓,台北市文山區木柵路二段１０９巷１００弄６０之１號五,1355,60.58,24.03,14.15,29.5,5,17,有,2,2,1,24.992501,121.561469,
11409,大樓,台北市文山區木柵路二段１０９巷１００弄７４號十三樓,1380,62.61,22.04,12.13,29.5,13,17,無,2,2,1,24.991403,121.564089,
11409,大樓,台北市文山區木新路一段６號三樓,6449,76.52,99.38,8.78,1.8,3,23,有,4,2,2,24.988889,121.57044,
11409,大樓,台北市文山區木新路一段６號四樓,6583,77.73,99.38,8.78,1.8,4,23,有,4,2,2,24.988889,121.57044,
11409,大樓,台北市文山區木新路一段６號五樓,6726,78.96,99.47,8.78,1.8,5,23,有,4,2,2,24.988889,121.57044,
11409,大樓,台北市文山區木新路三段５０巷１０弄３之２號三樓,2280,74.94,39.53,7.67,10.2,3,12,有,2,2,1,24.98327,121.564684,陽台外推；其他增建；
11409,華廈,台北市文山區木柵路一段３號五樓之１,2230,55.74,40.01,6.12,43,1,10,無,8,0,8,24.989528,121.563969,
11409,大樓,台北市文山區木柵路三段９６號五樓之３,3200,42.45,75.39,6.36,33.7,5,19,有,4,2,2,24.988387,121.567258,
11409,大樓,台北市文山區木新路一段１０號九樓,4323,81.59,60.49,5.61,1.8,9,23,有,3,2,2,24.988889,121.57044,
11409,大樓,台北市文山區木新路一段８號二十二樓,6634,74.26,89.34,7.7,1.8,22,23,有,4,2,2,24.988889,121.57044,
11409,華廈,台北市文山區萬芳路６０之６號六樓,1815,80.04,22.68,11.82,18.5,6,7,無,2,1,1,24.998414,121.568889,陽台外推；
11408,大樓,台北市文山區木柵路三段８５巷２３弄２８號二樓,2500,53.14,47.05,6.8,35.7,2,13,無,4,2,2,24.9897,121.568407,
11408,大樓,台北市文山區興隆路四段９３號,4500,100.28,44.87,9.27,24.8,"1,夾層",14,無,3,1,1,24.988423,121.560478,夾層；其他增建；
11408,大樓,台北市文山區指南路一段４１號四樓之６,1750,75.8,23.09,3.14,26.3,4,19,無,2,1,1,24.988081,121.570123,其他增建；
11408,公寓,台北市文山區木柵路二段１０９巷２７弄３號五樓,649,19.37,33.5,12.19,38.5,5,5,無,3,2,2,24.990246,121.563054,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；
11408,公寓,台北市文山區秀明路二段６之２號四樓,540,44.63,12.1,3.91,41.9,4,5,無,1,1,1,24.991493,121.574206,親友、員工、共有人或其他特殊關係間之交易；未登記建物；
11408,公寓,台北市文山區指南路二段４５巷１０弄３號五樓,1881.6,50.68,37.13,7.7,44.3,5,5,無,3,2,2,24.989127,121.575347,
11408,華廈,台北市文山區指南路二段４５巷１４弄５號七樓之３,1350,94.61,14.27,3.5,16.8,7,7,無,1,1,1,24.989178,121.575021,陽台外推；其他增建；
11408,大樓,台北市文山區萬芳路８之１５號二樓,2435,100.29,27.61,20.31,0.6,2,26,有,2,2,1,24.996705,121.570929,預售屋、或土地及建物分件登記案件；
11408,公寓,台北市文山區木新路二段７９巷９號地下一層,1875,21.45,87.4,23.72,31.1,地下層,5,無,1,0,1,24.985472,121.571209,
11408,公寓,台北市文山區興隆路三段１８５巷１５弄６號二樓,980,39.15,25.03,7.86,42.6,2,5,無,3,2,1,24.995528,121.563283,陽台外推；其他增建；
11408,大樓,台北市文山區興隆路四段１４５巷２７號七樓之１,2660,65.74,43,8.39,25.3,7,14,有,3,2,2,24.985364,121.563107,陽台外推；
11408,華廈,台北市文山區木新路二段１３２號二樓,2100,57.6,36.46,10.57,31.8,2,7,無,3,2,2,24.984524,121.569251,陽台外推；
11408,華廈,台北市文山區木新路二段１３０號二樓,2100,57.6,36.46,10.57,31.8,2,7,無,3,2,2,24.98443,121.56923,陽台外推；
11408,公寓,台北市文山區木新路二段２１８巷２８號四樓,1190,51.24,23.22,6.47,46.3,4,5,無,3,2,1,24.984299,121.568256,陽台外推；其他增建；
11408,公寓,台北市文山區木新路三段４５巷７弄１６號五樓,1700,45.97,36.98,12.28,44.3,5,5,無,4,3,3,24.982114,121.565094,陽台外推；其他增建；
11408,華廈,台北市文山區興隆路四段１０５巷４８號七樓,885,67.91,13.03,4.21,29.4,7,7,無,1,1,1,24.987413,121.562033,
11408,公寓,台北市文山區秀明路二段１１２巷１弄１８號二樓,3136,48.8,64.26,14.39,30.8,2,5,有,7,1,7,24.989428,121.575762,
11408,公寓,台北市文山區木新路三段５０巷１１弄１２號五樓,1372,42.8,32.06,8.16,43.3,5,5,無,3,2,2,24.983281,121.563728,陽台外推；其他增建；
11408,大樓,台北市文山區木新路二段４３巷１９號七樓,810,69.57,11.64,3.07,31.7,7,11,無,2,0,2,24.986524,121.571127,陽台外推；
11407,公寓,台北市文山區木柵路二段１０９巷２５弄６９號四樓,1238,46.45,26.65,11.48,43.3,4,4,無,3,2,1,24.991038,121.562232,陽台外推；其他增建；
11407,公寓,台北市文山區木新路二段７９巷６弄２４號五樓,1490,42.75,34.85,12.08,37.7,5,5,無,3,2,1,24.984171,121.570198,頂樓加蓋；其他增建；
11407,公寓,台北市文山區木新路二段２９９巷７弄１０號二樓,1608.8,49.34,32.61,10.98,36,2,4,無,3,2,2,24.982519,121.566246,
11407,大樓,台北市文山區久康街９０號五樓之１,2680,56.59,47.36,8.58,32.5,5,18,有,3,2,2,24.990103,121.567048,陽台外推；
11407,大樓,台北市文山區木柵路三段１６９巷２號十八樓,2900,45.39,63.89,4.69,1.3,18,29,有,4,2,2,24.989535,121.56905,親友、員工、共有人或其他特殊關係間之交易；
11407,華廈,台北市文山區木新路二段１號,7880,48.84,161.34,31.52,30.4,"1,2",7,無,5,4,3,24.98709,121.571135,其他增建；含租約；
11407,公寓,台北市文山區久康街１２５號,2670,73.36,36.4,12.48,48.3,1,4,無,3,2,2,24.990092,121.566289,其他增建；
11407,華廈,台北市文山區興隆路四段１４５巷９弄１號二樓,2498,50.15,49.81,10.31,44.1,2,7,無,3,0,1,24.985163,121.562024,陽台外推；其他增建；
11407,大樓,台北市文山區秀明路一段１９９號二樓,3488,69.42,56.77,9.97,17.8,2,12,有,2,2,2,24.991837,121.569526,陽台外推；其他增建；
11407,公寓,台北市文山區保儀路１０９巷３弄１１號三樓,1120,46.59,24.04,9,48.3,3,4,無,3,2,1,24.986358,121.568598,其他增建；
11407,大樓,台北市文山區萬芳路８之３號十七樓,2820,108.92,33.97,21.82,0.6,17,26,有,2,2,1,24.996705,121.570929,預售屋、或土地及建物分件登記案件；
11407,華廈,台北市文山區興隆路四段１０５巷４６號七樓,1070,40.08,26.7,4.59,29.4,7,7,有,1,1,1,24.987413,121.562033,
11407,公寓,台北市文山區木新路二段１６１巷１號二樓,610.6326,20.32,30.06,7.79,41.5,2,5,無,3,2,1,24.983714,121.568993,親友、員工、共有人或其他特殊關係間之交易；
11407,公寓,台北市文山區木新路二段１８０號三樓,1230,48.18,25.53,7.6,46.3,3,5,無,3,2,1,24.983909,121.568241,
11407,華廈,台北市文山區興隆路四段１０９巷１３８號八樓,3600,55.44,64.35,11.99,19.8,"8,夾層",8,有,4,3,2,24.986895,121.565613,陽台外推；其他增建；
11406,公寓,台北市文山區木新路三段５０巷１８號四樓,1288,48.07,26.8,6.45,43.3,4,5,無,3,2,1,24.983431,121.563981,
