成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11410,大樓,台北市大安區復興南路二段１５７號十二樓,2500,79.24,31.55,2.63,46.3,12,12,無,無隔間,0,0,25.027858,121.543744,
11410,公寓,台北市大安區青田街７巷１０之２號三樓,3320,101.3,32.77,10.44,36.8,3,5,無,1,2,1,25.028044,121.533454,其他增建；
11410,華廈,台北市大安區和平東路一段１１９巷１８號五樓,4627,106.14,43.59,10.37,22.5,5,7,有,2,2,2,25.027499,121.527272,陽台外推；其他增建；
11410,公寓,台北市大安區辛亥路二段１７１巷９號三樓,2880,99.81,28.86,9.3,52.5,3,4,無,3,2,1,25.022112,121.541161,其他增建；
11410,華廈,台北市大安區羅斯福路三段２６９巷１５號四樓之１,1742,159.92,10.89,3.12,6.3,4,6,無,0,1,1,25.019666,121.530496,陽台外推；夾層；其他增建；
11410,公寓,台北市大安區永康街３１巷８號二樓,4400,111.67,39.4,10.1,39.3,2,5,無,4,2,2,25.031632,121.530418,其他增建；
11410,大樓,台北市大安區羅斯福路三段９９號十一樓,4980,75.66,65.82,5.54,27.3,11,11,有,0,3,2,25.022428,121.526592,陽台外推；夾層；其他增建；
11410,華廈,台北市大安區師大路８０巷１６號七樓,3000,135.5,22.14,5.41,20.3,7,7,無,1,2,1,25.023304,121.527403,其他增建；
11410,大樓,台北市大安區羅斯福路三段１５５號三樓之２,1980,132.82,14.91,1.32,1,3,15,無,1,1,1,25.021693,121.52753,
11409,公寓,台北市大安區泰順街４０巷２３之２號,2300,79.6,28.89,9.83,0,3,4,無,3,1,1,25.024409,121.529968,
11409,大樓,台北市大安區新生南路三段２５巷３號三樓,3780,100.74,37.52,5.37,40.4,3,12,無,3,2,2,25.024565,121.535096,陽台外推；其他增建；
11409,公寓,台北市大安區復興南路二段３５１號二樓,545.294,94.97,5.74,2.18,0,2,4,無,無隔間,0,0,25.023173,121.543559,兩位義務人交易金額各2726470元親友、員工、共有人或其他特殊關係間之交易；含租約；
11409,大樓,台北市大安區羅斯福路三段１５５號十樓之２,2188,146.6,14.93,1.32,1,10,15,無,1,1,1,25.021693,121.52753,
11409,華廈,台北市大安區復興南路二段１５１巷５號,3434,174.62,19.67,5.25,47.4,1,8,無,2,0,2,25.028482,121.543933,防火巷增建
11409,公寓,台北市大安區金山南路二段１５９巷１０號,2078,100.04,20.77,8.47,56.1,1,4,無,2,2,1,25.029037,121.527064,親友、員工、共有人或其他特殊關係間之交易；陽台外推；
11409,大樓,台北市大安區羅斯福路三段１５５號五樓之１,1850,103.38,17.9,1.59,1,5,15,無,1,1,1,25.021693,121.52753,
11409,公寓,台北市大安區瑞安街２０８巷６１弄４號,4432,168.25,26.34,8.89,53.5,1,4,無,2,2,2,25.030629,121.540737,
11409,華廈,台北市大安區師大路５９巷９號四樓之３,1500,152.76,9.82,2.57,19.3,4,7,無,1,1,1,25.024005,121.529083,夾層；其他增建；
11409,大樓,台北市大安區信義路三段１３４巷７４號九樓,3418,96.02,35.6,6.94,39.9,9,18,無,3,2,1,25.02976,121.538887,陽台外推；其他增建；
11409,大樓,台北市大安區信義路三段１３４巷５０號二樓,3000,91.78,32.69,6.39,39.9,2,14,無,3,2,2,25.029679,121.540019,
11409,大樓,台北市大安區和平東路一段１７７號五樓之９,1120,117.8,9.51,0.9,48,5,11,無,1,1,1,25.026569,121.531622,陽台增建陽台外推；其他增建；
11409,公寓,台北市大安區新生南路一段１６１巷３６之２號,3300,90.42,36.5,13.31,57.2,2,4,無,3,2,2,25.034463,121.536721,陽台外推；
