路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市信義區忠孝東路五段,27.6年,華廈,建坪 98.32,主 + 陽80.74,6房2廳4衛1室,1樓/8樓,"23,800",1
台北市信義區基隆路二段,預售,大樓,建坪 38.73,主+附 25.05,2房2廳2衛,4樓/24樓,"6,736",0
台北市信義區富陽街,50.1年,公寓,建坪 31.66,主 + 陽31.66,6房2廳3衛(含加蓋3房1衛),4樓/4樓,"2,058",0
台北市信義區基隆路一段,18.5年,辦公/大樓,建坪 111.8,主建物50.04,3房2廳2衛(含加蓋1房),9樓/12樓,"8,528",2
台北市信義區松山路,38.7年,大樓,建坪 38.2,主 + 陽29.48,5房3廳3衛(含加蓋2房1廳1衛),16樓/16樓,"4,180",0
台北市信義區基隆路二段,31.4年,辦公/大樓,建坪 59.9,主 + 陽46.3,1廳,3樓/12樓,"5,500",0
台北市信義區嘉興街,53.2年,公寓,建坪 36.45,主 + 陽36.45,3房2廳2衛,3樓/4樓,"2,730",0
台北市信義區基隆路二段,預售,大樓,建坪 35.61,主+附 22.98,2房2廳2衛,5樓/24樓,"5,706",0
台北市信義區基隆路二段,36.5年,大樓/辦公,建坪 71.06,主建物45.89,3房2廳2衛,12樓/12樓,"5,118",1
台北市信義區松勤街,18.2年,大樓,建坪 38.52,主 + 陽17.99,1房1廳1衛,18樓/19樓,"5,388",1
台北市信義區逸仙路,44.5年,華廈/店面,建坪 56.36,主建物42.42,2房2廳2.5衛,1樓/7樓,"8,988",0
台北市信義區忠孝東路五段,19.5年,華廈,建坪 102.43,主 + 陽40.39,4房2廳2衛1室,4樓/9樓,"11,388",3
台北市信義區莊敬路,40.6年,華廈,建坪 55.57,主 + 陽51.23,5房2廳2衛,6樓/7樓,"5,980",0
台北市信義區吳興街,32.3年,大樓,建坪 97.88,主 + 陽57.36,3房2廳3衛2室,3樓/15樓,"5,900",2
台北市信義區信義路五段,18.2年,大樓,建坪 88.62,主 + 陽51.72,2廳1衛,9樓/27樓,"14,450",1
台北市信義區虎林街,43.7年,公寓,建坪 32.36,主 + 陽30.02,3房2廳1衛1室,2樓/5樓,"2,580",0
台北市信義區信義路五段,18.2年,大樓,建坪 190.36,主 + 陽103.44,4廳2衛,9樓/27樓,"29,400",3
台北市信義區忠孝東路五段,41.2年,華廈,建坪 65.02,主建物27,3房2廳2衛1室,B1-1樓/7樓,"4,500",1
台北市信義區莊敬路,40.6年,店面/辦公,建坪 27.98,主建物12.74,3廳1衛(含加蓋1廳1衛),1樓/7樓,"3,780",0
台北市信義區信義路五段,19.2年,大樓,建坪 27.82,主 + 陽17.06,1房1廳1衛1室,8樓/19樓,"3,200",0
