路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市文山區木柵路四段,27.6年,華廈,建坪 65.2,主 + 陽30.28,4房2廳2衛1室,B1-1樓/6樓,"4,888",1
台北市文山區景後街,19.9年,大樓,建坪 19.13,主 + 陽11.77,1房1廳1衛1室(含加蓋1室),7樓/13樓,"1,758",0
台北市文山區木柵路四段,33.7年,透天,建坪 103.59,主 + 陽73.97,5房2廳4衛,B1-4樓/4樓,"4,980",1
台北市文山區萬盛街,9.6年,華廈,建坪 51.78,主 + 陽19.05,4房2廳2衛(含加蓋2房),3樓/8樓,"3,520",2
台北市文山區興順街,19.1年,華廈,建坪 78.94,主 + 陽52.46,4房2廳3衛,1-2樓/6樓,"6,180",1
台北市文山區指南路三段,15.6年,華廈,建坪 22.94,主 + 陽10.57,1廳,1樓/6樓,"2,088",1
台北市文山區一壽街,35.7年,華廈,建坪 77.78,主 + 陽44.25,6房2廳4衛(含加蓋1房),7-8樓/8樓,"4,380",1
台北市文山區一壽街,33.7年,大樓,建坪 105.71,主 + 陽79.97,6房2廳4衛2室(含加蓋1室),10-11樓/11樓,"5,380",1
台北市文山區萬壽路,17.8年,華廈,建坪 70.9,主 + 陽29.51,5房3廳3衛1室(含加蓋1房),5樓/5樓,"4,288",1
台北市文山區萬盛街,9.6年,華廈,建坪 35.17,主建物17.19,3房2廳2衛1室(含加蓋2房),1樓/8樓,"3,083",1
台北市文山區木柵路四段,33.7年,透天,建坪 93,主 + 陽75.29,4房4廳4衛2室,1-5樓/5樓,"4,680",0
台北市文山區木柵路四段,33.7年,透天,建坪 121.95,主 + 陽85.76,6房3廳4衛2室(含加蓋1房1室),B1-4樓/4樓,"5,980",1
台北市文山區辛亥路四段,43.4年,公寓/店面,建坪 31.84,主 + 陽30.16,2廳2衛2室,1-2樓/5樓,"2,680",0
台北市文山區秀明路一段,35.1年,透天,建坪 132.78,主 + 陽95.48,6房4廳3衛,B1-3樓/3樓,"6,688",1
台北市文山區和興路,20.9年,華廈,建坪 71.76,主 + 陽39.58,4房2廳2衛,7-8樓/8樓,"3,988",3
台北市文山區景興路,47.8年,公寓,建坪 28.53,主 + 陽28.53,5房4廳2衛(含加蓋2房2廳1衛),4樓/4樓,"1,698",0
台北市文山區萬安街,30.9年,華廈,建坪 12.77,主 + 陽8.48,1房1廳1衛1室(含加蓋1房1室),4樓/5樓,999,0
台北市文山區恆光街,36.0年,公寓/辦公,建坪 77.13,主建物35.34,3房2廳3衛,B1-1樓/5樓,"3,680",0
台北市文山區樟新街,34.8年,華廈/其它,建坪 64.16,主 + 陽42.24,6房2廳3衛(含加蓋1房1衛),8-9樓/9樓,"3,550",1
台北市文山區興隆路四段,37.5年,公寓,建坪 54.21,主建物31.71,5房3廳3衛,B1-1樓/5樓,"3,380",0
台北市文山區辛亥路七段,預售,大樓,建坪 15.85,主+附 10.7,1房1廳1衛,14樓/14樓,"1,498",0
台北市文山區木新路三段,27.6年,大樓,建坪 13.54,主 + 陽8.71,2房2廳1衛1室(含加蓋2房1室),5樓/11樓,"1,280",0
台北市文山區木新路三段,58.6年,透天,建坪 83.96,主 + 陽83.97,7房5廳3衛(含加蓋1廳),1-3樓/3樓,"7,500",0
台北市文山區木新路三段,43.3年,公寓,建坪 31.57,主 + 陽27.17,3房2廳1衛,3樓/5樓,"1,650",0
台北市文山區和平東路四段,11.4年,華廈,建坪 104.67,主 + 陽44.78,4房3廳4衛4室(含加蓋1廳),3-4樓/4樓,"6,288",3
台北市文山區景仁街,63.1年,透天/店面,建坪 23.67,主建物20.76,6房5廳4衛(含加蓋4房3廳4衛),1-1樓/1樓,"4,680",0
台北市文山區仙岩路,56.5年,透天,建坪 22.43,主建物22.43,3房3廳3衛1室(含加蓋1房1廳3衛1室),1-3樓/3樓,"3,300",0
台北市文山區政大二街,26.9年,透天,建坪 69.66,主 + 陽48.28,4房3廳3.5衛4室(含加蓋1房1衛2室),1-4樓/4樓,"4,688",1
台北市文山區興隆路二段,46.4年,透天,建坪 56.24,主 + 陽45.34,7房5廳3.5衛(含加蓋2房2廳),B1-3樓/3樓,"6,980",0
台北市文山區興隆路三段,44.5年,透天,建坪 84.65,主 + 陽41.35,6房5廳4衛(含加蓋1衛),B1-2樓/2樓,"4,988",1
台北市文山區樟新街,34.8年,華廈,建坪 59.27,主 + 陽24.94,5房3廳3衛,B1-1樓/9樓,"3,688",0
台北市文山區樟新街,34.9年,華廈,建坪 93.69,主建物26.46,5房4廳4衛1室(含加蓋1室),B2-1樓/9樓,"3,770",1
台北市文山區興德路,10.7年,大樓,建坪 10.07,主 + 陽6.49,1房1廳1衛(含加蓋1房),3樓/12樓,"1,250",0
台北市文山區政大一街,19.2年,別墅/透天,建坪 118.22,主 + 陽87.39,5房5廳5衛6室(含加蓋4室),B1-4樓/4樓,"5,980",2
台北市文山區萬壽路,51.5年,別墅/透天,建坪 75.37,主 + 陽70.02,5房4廳3衛1室(含加蓋1房1廳),1-2樓/2樓,"4,800",1
台北市文山區永安街,61.1年,透天,建坪 17.85,主建物17.85,3房2廳4衛(含加蓋2房3衛),1-2樓/2樓,"2,880",0
台北市文山區景豐街,37.4年,公寓,建坪 48.71,主 + 陽43.02,4房2廳2衛,2-3樓/5樓,"3,780",0
台北市文山區興隆路三段,44.5年,透天,建坪 93,主 + 陽65.08,8房3廳4衛(含加蓋1房1衛),B1-3樓/3樓,"4,988",1
台北市文山區興隆路四段,37.6年,公寓,建坪 67.19,主 + 陽53.37,5房2廳2衛,4-5樓/5樓,"2,980",0
台北市文山區興隆路二段,6.7年,華廈,建坪 15.12,主 + 陽7.95,2房1廳1衛(含加蓋1房),7樓/9樓,"1,360",0
台北市文山區羅斯福路六段,預售,大樓,建坪 51.2,主+附 27.12,3房2廳2衛,2樓/24樓,"4,688",1
台北市文山區辛亥路四段,42.1年,別墅/透天,建坪 38.21,主 + 陽32.74,3房4廳5衛(含加蓋2房1廳3衛),1-2樓/2樓,"4,500",0
台北市文山區辛亥路七段,34.7年,華廈,建坪 28.53,主 + 陽24.17,1房2廳1衛,3樓/5樓,"1,650",0
台北市文山區新光路一段,44.6年,公寓,建坪 35.67,主 + 陽35.67,10房2廳3.5衛(含加蓋6房1廳1.5衛),5樓/5樓,"1,890",0
台北市文山區秀明路二段,24.6年,大樓,建坪 71.58,主 + 陽39.43,4房2廳2衛1室(含加蓋1室),7樓/14樓,"4,988",1
台北市文山區萬盛街,42.0年,公寓,建坪 32.08,主 + 陽31.33,4房3廳3衛(含加蓋1房2廳1衛),5樓/5樓,"2,080",0
台北市文山區興隆路二段,46.3年,透天,建坪 40.9,主 + 陽38.03,6房2廳5衛(含加蓋2房2衛),1-2樓/2樓,"4,388",0
台北市文山區樟新街,35.3年,華廈,建坪 64.46,主建物28.43,5房3廳5衛(含加蓋2房1衛),B1-1樓/5樓,"3,880",0
台北市文山區溪口街,43.5年,公寓,建坪 18.28,主 + 陽15.89,3房1廳3衛(含加蓋1房1衛),5樓/5樓,"1,388",0
台北市文山區木柵路二段,45.4年,店面,建坪 31.45,主 + 陽29.74,3房2廳3衛1室(含加蓋1廳1室),1-4樓/4樓,"2,780",0
台北市文山區景後街,10.6年,大樓,建坪 66.85,主 + 陽36.44,4房2廳2衛,2樓/15樓,"5,368",1
台北市文山區景華街,49.0年,店面,建坪 32.39,主建物22.56,4廳3衛1室(含加蓋1室),1樓/4樓,"3,568",0
台北市文山區辛亥路四段,52.6年,透天,建坪 24.42,主 + 陽24.42,5房3廳2衛(含加蓋2房1廳1衛),1-2樓/2樓,"2,380",0
台北市文山區木柵路二段,43.2年,公寓,建坪 23.65,主 + 陽23.65,3房2廳1衛,3樓/4樓,"1,388",0
台北市文山區辛亥路四段,42.2年,透天,建坪 47.06,主 + 陽41.97,4房2廳2.5衛,1-3樓/3樓,"3,460",0
台北市文山區下崙路,9.3年,華廈,建坪 19.75,主 + 陽11.95,2房1廳1衛(含加蓋1房),2樓/7樓,"1,598",0
台北市文山區羅斯福路六段,10.8年,店面,建坪 92.43,主 + 陽36.6,1廳2衛,1樓/12樓,"13,860",0
台北市文山區指南路一段,2.6年,大樓,建坪 22.76,主 + 陽15.52,2房2廳1衛,3樓/12樓,"2,500",0
台北市文山區景華街,50.2年,公寓,建坪 34.23,主 + 陽34.23,3房2廳2衛1室,3樓/4樓,"1,960",0
台北市文山區興隆路四段,12.3年,店面,建坪 14.05,主建物2.14,2廳1衛(含加蓋1廳),1樓/7樓,"2,280",0
台北市文山區木新路二段,41.5年,店面/辦公,建坪 32.03,主建物22.45,3廳1衛(含加蓋1廳),1樓/5樓,"4,588",0
台北市文山區和平東路四段,28.8年,大樓,建坪 108.3,主 + 陽62.88,4房2廳3衛1室,12樓/16樓,"5,888",2
台北市文山區政大二街,17.3年,華廈,建坪 65.79,主 + 陽40.42,4房2廳2衛,2樓/5樓,"4,168",1
台北市文山區景華街,58.3年,店面,建坪 28.77,主建物18.76,1廳1衛,1樓/4樓,"2,880",0
台北市文山區福興路,預售,華廈,建坪 45.33,主+附 22.6,2房2廳2衛1室,3樓/5樓,"2,988",1
台北市文山區興隆路四段,44.8年,公寓,建坪 26.2,主 + 陽20.71,6房3廳2衛(含加蓋2房2廳1衛),5樓/5樓,"1,398",0
台北市文山區和興路,17.4年,透天,建坪 110.78,主 + 陽64.66,6房4廳4.5衛,B1-5樓/5樓,"7,980",1
台北市文山區樟新街,35.5年,華廈,建坪 74.23,主建物23.27,3房3廳3衛3室(含加蓋1室),1樓/7樓,"3,680",1
台北市文山區光輝路,43.9年,公寓,建坪 39.1,主 + 陽36.05,4房2廳2衛,4樓/5樓,"2,098",0
台北市文山區辛亥路四段,10.6年,別墅/透天,建坪 149.61,主 + 陽81.19,5房3廳7衛4室(含加蓋2廳1衛1室),1-4樓/4樓,"11,688",3
台北市文山區景中街,預售,套房/辦公/大樓,建坪 14.85,主+附 9.21,1廳1衛,13樓/20樓,"1,568",0
台北市文山區育英街,預售,大樓,建坪 20.81,主+附 12.49,1房1廳1衛1室,8樓/11樓,"2,780",1
台北市文山區木柵路三段,預售,大樓,建坪 21.45,主+附 11.44,2房2廳1衛,11樓/22樓,"2,213",1
台北市文山區木柵路四段,33.7年,透天,建坪 102.61,主 + 陽69.67,4房3廳3衛2室(含加蓋1廳2室),1-4樓/4樓,"5,788",2
台北市文山區光輝路,43.7年,公寓,建坪 33.65,主 + 陽31.1,3房2廳2衛1室(含加蓋1室),1樓/5樓,"2,398",0
台北市文山區興隆路三段,46.1年,店面/公寓,建坪 32.77,主 + 陽32.77,3房2廳1.5衛,2樓/5樓,"3,188",0
台北市文山區永安街,53.3年,公寓/辦公,建坪 26.4,主建物15.03,2房2廳1衛,1樓/4樓,"2,080",0
台北市文山區忠順街一段,7.1年,大樓,建坪 97.73,主 + 陽47.06,4房2廳3衛1室,10樓/12樓,"8,588",2
台北市文山區木柵路四段,27.7年,華廈,建坪 75.88,主 + 陽47.34,6房2廳3衛2室(含加蓋2房1室),2樓/8樓,"4,388",1
台北市文山區木柵路二段,38.5年,公寓,建坪 31.1,主 + 陽27.8,2房2廳2衛,4樓/5樓,"1,450",0
台北市文山區景中街,預售,大樓/套房,建坪 26.11,主+附 9.3,1房1廳1衛,5樓/20樓,"1,798",1
台北市文山區指南路二段,49.2年,公寓,建坪 29.68,主 + 陽29.68,4房2廳2衛,2樓/4樓,"1,490",0
台北市文山區景明街,51.7年,公寓,建坪 22.04,主 + 陽22.04,6房3廳3衛(含加蓋2房1廳1衛),4樓/4樓,"2,388",0
台北市文山區萬壽路,30.2年,大樓,建坪 68.37,主 + 陽40.83,4房2廳2衛,6樓/15樓,"3,366",1
台北市文山區景中街,預售,辦公/其它/大樓,建坪 14.96,主+附 9.27,1廳1衛,6樓/20樓,"1,588",0
台北市文山區萬芳路,22.5年,別墅/透天,建坪 85.47,主 + 陽51.37,4房2廳2.5衛3室,B1-3樓/3樓,"5,988",1
台北市文山區辛亥路七段,21.0年,華廈,建坪 38.92,主 + 陽23.82,3房2廳2衛,6樓/6樓,"2,780",1
台北市文山區辛亥路四段,39.7年,公寓,建坪 32.39,主建物28.88,3房2廳2衛,1樓/5樓,"2,558",0
台北市文山區木新路三段,28.7年,華廈,建坪 29.41,主 + 陽21.69,3房2廳1衛(含加蓋1房),4樓/7樓,"1,998",0
台北市文山區興德路,57.7年,公寓,建坪 23.92,主建物23.92,4房1廳1.5衛,3樓/3樓,"1,650",0
台北市文山區景興路,32.0年,大樓,建坪 20.7,主 + 陽15.03,2房1廳1衛,2樓/12樓,"1,900",0
台北市文山區政大一街,20.2年,透天,建坪 107.06,主 + 陽66.29,6房3廳5衛1室(含加蓋1廳1衛1室),B1-3樓/3樓,"7,998",2
台北市文山區三福街,36.9年,公寓,建坪 70.9,主 + 陽27.08,5房3廳3.5衛(含加蓋1衛),B1-1樓/5樓,"4,988",1
台北市文山區保儀路,11.7年,大樓,建坪 88.26,主 + 陽47.33,4房2廳2衛,3樓/24樓,"6,698",2
台北市文山區和平東路四段,25.2年,大樓,建坪 48.68,主 + 陽29.91,3房2廳2衛,2樓/14樓,"3,180",1
台北市文山區汀州路四段,15.3年,大樓,建坪 57.5,主 + 陽34.73,3房2廳2衛1室,12樓/14樓,"4,288",1
台北市文山區興隆路二段,55.7年,公寓,建坪 26.68,主建物26.68,3房2廳1衛1室,1樓/4樓,"2,400",0
台北市文山區和平東路四段,28.8年,大樓,建坪 89.47,主 + 陽47.68,4房2廳3衛,7樓/16樓,"4,358",2
台北市文山區忠順街一段,7.1年,大樓,建坪 97.73,主 + 陽47.06,2房2廳3衛1室,5樓/12樓,"7,288",2
台北市文山區景興路,42.2年,公寓/辦公,建坪 42.06,主 + 陽36.51,4房2廳2衛,3樓/5樓,"2,350",0
台北市文山區木柵路四段,27.6年,公寓,建坪 41.2,主 + 陽31.69,3房2廳2衛,2樓/4樓,"2,888",0
台北市文山區仙岩路,14.2年,店面/辦公,建坪 24.32,主 + 陽16.24,1廳1衛1室,1樓/7樓,"2,480",0
台北市文山區木柵路二段,29.5年,大樓,建坪 32.62,主 + 陽25.7,3房2廳2衛,7樓/13樓,"1,880",0
台北市文山區景華街,29.9年,華廈,建坪 71.45,主 + 陽28.22,5房2廳3衛3室(含加蓋1房1衛2室),B1-1樓/5樓,"3,188",1
台北市文山區福興路,13.5年,大樓,建坪 50.07,主 + 陽24.16,3房2廳2衛,6樓/14樓,"3,250",1
台北市文山區辛亥路四段,22.5年,大樓,建坪 41.76,主 + 陽22.42,2房2廳1衛,4樓/14樓,"2,800",1
台北市文山區萬壽路,26.9年,公寓,建坪 63.57,主 + 陽26.22,4房2廳3衛1室(含加蓋2房1室),3樓/3樓,"3,280",2
台北市文山區秀明路二段,28.8年,大樓,建坪 90.57,主 + 陽54.55,4房2廳2衛2室(含加蓋1房),18-19樓/19樓,"4,988",2
台北市文山區秀明路一段,35.1年,透天,建坪 121.56,主 + 陽90.47,6房6廳4衛6室(含加蓋1房1廳3室),B1-3樓/3樓,"8,588",1
台北市文山區萬安街,42.6年,大樓,建坪 28.6,主 + 陽22.46,3房2廳1衛,4樓/12樓,"1,880",0
台北市文山區景福街,21.2年,大樓/辦公,建坪 49.13,主 + 陽28.94,2房1廳1衛,3樓/11樓,"4,041",1
台北市文山區景興路,51.0年,店面,建坪 36.06,主建物22.22,2廳1衛1室(含加蓋1室),1樓/4樓,"5,588",0
台北市文山區辛亥路四段,22.5年,大樓,建坪 33.46,主 + 陽15.52,1房1廳1衛,14樓/14樓,"2,268",1
台北市文山區羅斯福路四段,18.4年,大樓,建坪 13.44,主建物6.18,1房1廳1衛(含加蓋1房),12樓/12樓,"1,268",1
台北市文山區萬寧街,28.4年,大樓,建坪 47.79,主 + 陽30.95,3房2廳2衛,16樓/16樓,"1,250",0
台北市文山區興隆路一段,49.8年,公寓/辦公,建坪 27.47,主建物27.47,3房2廳1衛,3樓/4樓,"2,000",0
台北市文山區興隆路二段,37.7年,透天,建坪 90.41,主 + 陽44.92,7房4廳3衛3室(含加蓋3房2室),1-3樓/3樓,"8,600",0
台北市文山區辛亥路四段,22.5年,大樓,建坪 16.45,主 + 陽11.73,1房1廳1衛,10樓/14樓,"1,330",0
台北市文山區秀明路二段,28.8年,大樓,建坪 49.18,主 + 陽33.37,4房1衛2室,1樓/19樓,"2,880",1
台北市文山區羅斯福路五段,49.7年,公寓/辦公,建坪 28.54,主建物24.03,3房2廳1衛,1樓/4樓,"2,558",0
台北市文山區萬慶街,22.9年,華廈,建坪 51.86,主 + 陽31.46,4房2廳2衛,2樓/8樓,"4,106",1
台北市文山區和興路,43.8年,公寓,建坪 30.24,主 + 陽27.79,6房6衛(含加蓋2房2衛),5樓/5樓,"1,865",0
台北市文山區羅斯福路六段,56.5年,公寓,建坪 21.77,主建物21.77,3房2廳2衛(含加蓋1衛),1樓/4樓,"2,398",0
台北市文山區木新路二段,30.1年,華廈,建坪 22.9,主 + 陽13.49,3房1廳1衛(含加蓋1房),4樓/7樓,"1,688",1
台北市文山區福興路,15.6年,大樓,建坪 40.7,主 + 陽18.61,2房2廳1衛1室,9樓/13樓,"2,480",1
台北市文山區和平東路四段,28.8年,大樓,建坪 107.31,主 + 陽62.88,4房2廳3衛,10樓/16樓,"5,688",2
台北市文山區政大一街,14.9年,大樓,建坪 80.99,主 + 陽47.13,3房2廳2衛,8樓/11樓,"5,588",1
台北市文山區景興路,23.9年,大樓,建坪 18.52,主建物11.27,3房1廳1衛(含加蓋2房),12樓/12樓,"1,445",0
台北市文山區羅斯福路四段,28.4年,店面,建坪 201.1,主 + 陽121.55,2廳2衛,1樓/10樓,"28,000",1
台北市文山區辛亥路四段,45.7年,公寓,建坪 30.3,主建物27.74,6房6衛,1樓/5樓,"1,788",0
台北市文山區光輝路,43.8年,公寓,建坪 53.2,主建物36.72,3房2廳2衛1室(含加蓋1室),1樓/5樓,"5,320",0
台北市文山區羅斯福路六段,33.7年,公寓,建坪 24.02,主 + 陽19.29,4房1廳4衛1室(含加蓋2房1廳2衛1室),5樓/5樓,"2,180",0
台北市文山區萬盛街,50.2年,公寓,建坪 32.88,主 + 陽32.88,11房1廳2衛2室(含加蓋5房1廳1衛1室),4樓/4樓,"2,150",0
台北市文山區福興路,45.4年,公寓,建坪 29.79,主 + 陽29.78,3房2廳2衛,2樓/5樓,"1,650",0
台北市文山區久康街,42.8年,華廈,建坪 45.19,主 + 陽43.19,4房2廳2衛,6樓/7樓,"3,380",0
台北市文山區羅斯福路五段,49.9年,公寓,建坪 36.01,主 + 陽36.01,5房3廳3衛,3樓/4樓,"2,780",0
台北市文山區辛亥路四段,42.2年,透天,建坪 49.21,主 + 陽34.28,3房3廳4衛1室(含加蓋1廳1室),B1-2樓/2樓,"3,500",0
台北市文山區興隆路四段,20.0年,店面,建坪 15.73,主 + 陽10.82,1廳1衛,1樓/8樓,"2,280",0
台北市文山區羅斯福路六段,預售,大樓,建坪 28.45,主+附 18.38,2房2廳1衛,6樓/13樓,"3,280",0
台北市文山區羅斯福路六段,預售,大樓,建坪 28.45,主+附 18.38,2房2廳1衛,2樓/13樓,"3,218",0
台北市文山區仙岩路,32.2年,公寓,建坪 33.72,主建物30.23,4房2廳2衛,1樓/5樓,"2,798",0
台北市文山區羅斯福路六段,預售,大樓,建坪 28.45,主+附 18.38,2房2廳1衛,13樓/13樓,"3,558",0
台北市文山區羅斯福路六段,預售,大樓,建坪 28.63,主+附 18.49,2房2廳1衛,2樓/13樓,"3,218",0
台北市文山區羅斯福路六段,31.5年,大樓,建坪 21.28,主 + 陽16.38,2房1廳1衛,8樓/14樓,"1,998",0
台北市文山區興德路,45.8年,公寓,建坪 23.69,主 + 陽23.7,4房4衛,2樓/5樓,"1,658",0
台北市文山區萬利街,38.3年,公寓,建坪 49.84,主建物34.03,4房3廳2衛(含加蓋1廳1衛),1樓/4樓,"4,360",0
台北市文山區羅斯福路六段,預售,大樓,建坪 28.45,主+附 18.38,2房2廳1衛,3樓/13樓,"3,188",0
台北市文山區景隆街,45.8年,公寓,建坪 35.81,主 + 陽35.81,4房4衛,5樓/5樓,"1,880",0
台北市文山區辛亥路四段,45.1年,別墅/透天,建坪 73.82,主 + 陽49.21,4房4廳4衛2室(含加蓋1廳2室),B1-2樓/2樓,"6,688",0
台北市文山區木新路二段,46.2年,店面/公寓,建坪 22.69,主 + 陽18.47,1房2廳2衛1室,1-2樓/5樓,"2,200",0
台北市文山區政大二街,29.8年,別墅/透天,建坪 79.08,主 + 陽51.2,5房2廳3衛2室(含加蓋2房1衛),1-3樓/3樓,"4,500",1
台北市文山區木新路二段,36.8年,店面,建坪 32.85,主建物11.03,2房4廳1衛(含加蓋2房2廳),1樓/5樓,"2,180",0
台北市文山區試院路,44.8年,公寓,建坪 28.84,主 + 陽25.42,6房3廳6衛(含加蓋2房2廳2衛),5樓/5樓,"2,083",0
台北市文山區萬盛街,48.8年,公寓,建坪 37.16,主 + 陽37.16,3房2廳2衛,3樓/4樓,"2,200",0
台北市文山區試院路,44.6年,公寓,建坪 30.15,主 + 陽30.15,7房4衛,3樓/4樓,"1,199",0
台北市文山區興隆路三段,42.6年,公寓,建坪 39.1,主 + 陽35.54,5房5衛,2樓/5樓,"1,560",0
台北市文山區育英街,34.2年,華廈,建坪 52.84,主 + 陽33.92,4房2廳2衛,3樓/7樓,"3,220",1
台北市文山區育英街,34.2年,華廈,建坪 39.31,主 + 陽33.92,4房2廳2衛,3樓/7樓,"3,100",0
台北市文山區試院路,44.7年,透天,建坪 73.98,主 + 陽48.48,19房8衛2室(含加蓋3房2衛1室),B1-2樓/2樓,"3,380",0
台北市文山區辛亥路四段,44.3年,透天,建坪 88.37,主 + 陽74.47,6房4廳4衛(含加蓋1房1廳1衛),B1-2樓/2樓,"4,980",1
台北市文山區辛亥路七段,47.3年,公寓,建坪 29.65,主 + 陽25.34,3房2廳1衛,4樓/5樓,"1,650",0
台北市文山區辛亥路四段,42.3年,別墅/透天,建坪 38.21,主 + 陽32.74,5房2廳3衛(含加蓋2房1衛),1-2樓/2樓,"3,800",0
台北市文山區興隆路三段,42.6年,公寓,建坪 26.23,主 + 陽23.81,3房2廳1衛,5樓/5樓,"1,098",0
台北市文山區仙岩路,預售,大樓,建坪 37.14,主+附 16.04,2房2廳1衛,9樓/12樓,"2,950",1
台北市文山區羅斯福路五段,47.8年,店面,建坪 37.56,主 + 陽37.55,2房2廳1衛(含加蓋1廳),1樓/5樓,"3,580",0
台北市文山區木柵路三段,58.2年,透天,建坪 21.71,主建物21.71,3房2廳2衛,1-2樓/2樓,"4,550",0
台北市文山區三福街,51.1年,公寓,建坪 32.6,主 + 陽32.6,6房6衛,4樓/4樓,"2,088",0
台北市文山區羅斯福路六段,預售,店面,建坪 25.39,主+附 16.4,1廳1衛,1樓/13樓,"7,888",0
台北市文山區木柵路四段,31.3年,華廈,建坪 24.95,主 + 陽15,2房2廳1衛(含加蓋1房),7樓/7樓,"2,250",0
台北市文山區萬芳路,13.5年,大樓,建坪 68.94,主 + 陽37.07,4房2廳2衛,4樓/15樓,"5,600",1
台北市文山區景中街,預售,辦公/大樓,建坪 15.05,主+附 9.34,1廳1衛,7樓/20樓,"1,588",0
台北市文山區羅斯福路六段,預售,大樓,建坪 29.24,主+附 18.89,1廳1衛,1樓/13樓,"8,888",0
台北市文山區萬寧街,33.9年,華廈,建坪 79.45,主建物30.01,5房3廳4衛2室,B1-1樓/5樓,"2,588",0
台北市文山區羅斯福路五段,51.0年,店面,建坪 32.02,主建物22.7,1廳1衛,1樓/4樓,"6,980",0
台北市文山區保儀路,49.2年,公寓,建坪 21.64,主 + 陽21.64,5房4廳2衛(含加蓋2房2廳1衛),4樓/4樓,"1,300",0
台北市文山區木新路三段,27.6年,店面/辦公/大樓,建坪 30.06,主 + 陽11.95,1房1廳1衛(含加蓋1房),1樓/11樓,"2,680",2
台北市文山區老泉街,29.1年,透天,建坪 103.22,主 + 陽61.57,4房4廳5衛(含加蓋1廳1衛),1-2樓/2樓,"5,500",2
台北市文山區興隆路四段,46.8年,公寓,建坪 29.71,主 + 陽29.71,3房2廳2衛,5樓/5樓,"1,550",0
台北市文山區試院路,37.3年,公寓/店面,建坪 32.14,主建物26.61,6房1廳5衛1室(含加蓋1室),1樓/5樓,"2,780",0
台北市文山區興德路,47.5年,公寓,建坪 29.72,主 + 陽29.72,3房2廳1衛,3樓/5樓,"1,680",0
台北市文山區羅斯福路四段,28.4年,店面/辦公,建坪 4.55,主 + 陽1.85,1廳,2樓/10樓,250,0
台北市文山區木新路三段,47.1年,公寓,建坪 24.14,主 + 陽24.14,3房1廳3衛(含加蓋1衛),4樓/4樓,"1,398",0
台北市文山區老泉街,29.1年,公寓/別墅/透天,建坪 48.81,主建物33.36,2房3廳3衛(含加蓋1廳1衛),1樓/2樓,"3,000",1
台北市文山區辛亥路四段,31.4年,華廈,建坪 24.86,主 + 陽20.65,2房2廳1衛,4樓/7樓,"1,980",0
台北市文山區木新路二段,41.9年,店面/辦公,建坪 51.89,主建物38.62,3廳1衛(含加蓋1衛),1樓/5樓,"7,688",0
台北市文山區試院路,27.0年,店面,建坪 20.27,主 + 陽15.56,2廳1衛1室(含加蓋1室),1樓/4樓,"2,180",1
台北市文山區木柵路一段,57.7年,店面/透天,建坪 45.18,主建物45.18,5房1廳5衛(含加蓋1房1衛),1-4樓/4樓,"3,980",0
台北市文山區忠順街一段,48.6年,公寓,建坪 32.65,主 + 陽32.65,4房3廳2衛(含加蓋1房1廳1衛),4樓/4樓,"1,880",0
台北市文山區福興路,42.5年,公寓,建坪 29.46,主 + 陽28.63,5房5衛(含加蓋1房1衛),5樓/5樓,"1,710",0
台北市文山區景福街,50.9年,公寓,建坪 25.24,主建物21.81,5房5廳5衛(含加蓋1房1廳5衛),1樓/4樓,"2,280",0
台北市文山區老泉街,29.1年,公寓/別墅/透天,建坪 54.41,主 + 陽28.21,2房1廳2衛,2樓/2樓,"2,500",1
台北市文山區木柵路一段,47.8年,公寓,建坪 23.28,主 + 陽23.28,7房7衛(含加蓋3房3衛),5樓/5樓,"1,875",0
台北市文山區景福街,45.5年,公寓,建坪 34.5,主 + 陽34.5,4房4衛,3樓/5樓,"1,780",0
台北市文山區景興路,30.2年,套房/大樓,建坪 13.71,主 + 陽6.76,1房1廳1衛,17樓/24樓,928,0
台北市文山區興隆路三段,41.5年,公寓,建坪 27.55,主 + 陽22.3,5房3廳3衛(含加蓋2房1廳1衛),5樓/5樓,"1,380",0
台北市文山區辛亥路四段,43.7年,公寓/店面,建坪 18.27,主建物17.7,1房2廳2衛(含加蓋1衛),1-2樓/5樓,"1,800",0
台北市文山區興隆路三段,--,店面,建坪 15.4,主建物15.4,1房3廳3衛(含加蓋1房2廳2衛),1-1樓/1樓,"4,100",0
台北市文山區樟新街,35.0年,公寓,建坪 71.35,主 + 陽48.42,4房3廳3衛1室,4-5樓/5樓,"3,550",0
台北市文山區景華街,50.9年,公寓,建坪 26.76,主建物16.08,3房2廳1衛(含加蓋2房),1樓/4樓,"2,658",0
台北市文山區木柵路二段,51.2年,店面,建坪 32.24,主建物25.41,1廳2室(含加蓋2室),1樓/4樓,"5,500",0
台北市文山區試院路,40.0年,公寓,建坪 26.92,主 + 陽25.44,5房5衛,4樓/4樓,"1,288",0
台北市文山區萬盛街,43.8年,公寓,建坪 29.69,主 + 陽29.7,4房3廳2衛(含加蓋2房1廳1衛),5樓/5樓,"2,180",0
台北市文山區興隆路四段,12.3年,店面,建坪 29.82,主建物4.26,2廳1衛(含加蓋1廳1衛),1樓/7樓,"2,680",0
台北市文山區福興路,48.4年,店面,建坪 30.57,主建物26.58,1廳1衛(含加蓋1衛),1樓/4樓,"2,788",0
