路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市內湖區安泰街,34.6年,公寓,建坪 34.73,主 + 陽29.35,3房2廳2衛,3樓/5樓,"1,588",0
台北市內湖區成功路四段,35.4年,大樓/辦公,建坪 46.13,主 + 陽34.03,3房2廳2衛,4樓/12樓,"3,500",1
台北市內湖區內湖路一段,14.2年,大樓,建坪 80.22,主 + 陽43.5,3房2廳2衛,6樓/14樓,"6,998",1
台北市內湖區民權東路六段,26.2年,店面,建坪 45.96,主 + 陽21.46,1廳1衛,1樓/14樓,"3,588",1
台北市內湖區民權東路六段,15.8年,華廈,建坪 60.9,主 + 陽36.54,3房2廳2衛,6樓/10樓,"5,490",1
台北市內湖區民權東路六段,31.2年,華廈,建坪 11.97,主 + 陽8.34,2房1廳1衛(含加蓋1房),3樓/7樓,"1,168",0
台北市內湖區大湖山莊街,33.7年,華廈/套房,建坪 12.35,主 + 陽8.99,1房1廳1衛,6樓/6樓,998,0
台北市內湖區大湖山莊街,32.6年,辦公,建坪 101.03,主建物72,1廳2衛,-1樓/8樓,"1,780",0
台北市內湖區成功路四段,31.7年,華廈,建坪 39,主 + 陽28.09,3房2廳2衛(含加蓋1衛),10樓/10樓,"3,200",0
台北市內湖區康寧路三段,18.8年,大樓,建坪 74.82,主 + 陽43.37,3房2廳3衛1室,2樓/11樓,"7,988",2
台北市內湖區金龍路,32.3年,大樓,建坪 40.67,主 + 陽25.9,3房2廳2衛,12樓/12樓,"2,880",1
台北市內湖區內湖路三段,48.2年,店面,建坪 36.44,主建物21.31,1廳1衛1室,1樓/4樓,"5,566",0
台北市內湖區內湖路三段,31.6年,大樓,建坪 24.77,主 + 陽21.34,2房2廳1衛,14樓/20樓,"2,100",0
台北市內湖區內湖路二段,9.8年,大樓,建坪 37.71,主 + 陽19.1,2房2廳1衛,5樓/13樓,"3,680",1
台北市內湖區成功路三段,34.3年,華廈,建坪 15.91,主 + 陽8.04,1房1廳1衛,9樓/10樓,"1,288",1
台北市內湖區成功路三段,36.3年,大樓,建坪 54.03,主 + 陽44.35,2房2廳2衛1室,6樓/12樓,"4,580",1
台北市內湖區內湖路二段,3.1年,華廈/套房,建坪 13.92,主建物7.38,1房1廳1衛,1樓/5樓,"1,688",0
台北市內湖區文德路,18.3年,大樓,建坪 115.82,主 + 陽66.92,3房2廳2衛3室,11樓/11樓,"9,880",2
台北市內湖區成功路二段,10.7年,大樓,建坪 109.4,主 + 陽56.82,3房2廳3衛1室,8樓/14樓,"8,900",2
台北市內湖區成功路五段,25.2年,大樓,建坪 91.46,主 + 陽51.37,5房2廳2衛,11樓/14樓,"7,900",2
台北市內湖區行善路,12.4年,辦公/大樓,建坪 74.27,主 + 陽37.37,2廳2衛2室,7樓/12樓,"4,960",2
台北市內湖區康寧路三段,23.8年,華廈,建坪 52.44,主 + 陽30.82,3房2廳2衛,2樓/10樓,"4,480",1
台北市內湖區民權東路六段,10.0年,大樓,建坪 60.73,主 + 陽31.03,3房2廳2衛,3樓/11樓,"4,680",1
台北市內湖區金湖路,24.1年,大樓,建坪 66.06,主 + 陽38.79,4房2廳2衛,3樓/12樓,"5,288",1
台北市內湖區星雲街,22.2年,大樓,建坪 74.14,主 + 陽41.36,4房2廳3衛,4樓/14樓,"6,288",1
台北市內湖區成功路四段,26.2年,大樓,建坪 45.73,主 + 陽36.13,4房2廳2衛,2樓/14樓,"4,250",0
台北市內湖區南京東路六段,13.2年,大樓,建坪 89.75,主 + 陽50.59,4房2廳2衛,15樓/18樓,"11,888",1
台北市內湖區星雲街,22.2年,大樓,建坪 87.16,主 + 陽42.5,4房2廳2衛,2樓/14樓,"6,588",2
台北市內湖區成功路四段,36.4年,大樓,建坪 34.99,主 + 陽32.73,3房2廳1衛1室,8樓/16樓,"3,098",0
台北市內湖區民權東路六段,7.6年,大樓,建坪 27.57,主 + 陽17.11,1房2廳1衛,14樓/15樓,"2,998",0
台北市內湖區南京東路六段,17.2年,華廈,建坪 49.29,主 + 陽27.69,3房2廳2衛,3樓/7樓,"3,879",1
台北市內湖區文湖街,13.9年,華廈,建坪 56.27,主 + 陽28.82,3房2廳2衛1室,2樓/7樓,"3,705",1
台北市內湖區內湖路二段,3.1年,華廈,建坪 28.28,主 + 陽8.77,1房1廳1衛,4樓/5樓,"2,270",1
台北市內湖區內湖路一段,43.0年,公寓,建坪 25.14,主 + 陽25.14,3房2廳1衛,2樓/5樓,"1,688",0
台北市內湖區成功路四段,39.7年,別墅/透天,建坪 99.14,主 + 陽56.62,4房2廳4衛2室(含加蓋1室),B2-4樓/4樓,"4,979",1
台北市內湖區星雲街,30.3年,大樓,建坪 24.58,主 + 陽20.37,2房2廳1.5衛1室,6樓/16樓,"2,568",0
台北市內湖區新明路,6.8年,大樓,建坪 33.69,主 + 陽13.37,1房2廳1衛,18樓/20樓,"2,880",1
台北市內湖區金龍路,32.3年,大樓,建坪 29.47,主 + 陽16.55,1房1廳1衛1室,10樓/12樓,"1,996",1
台北市內湖區陽光街,6.6年,華廈/套房,建坪 12.81,主建物6.96,1房1廳1衛,5樓/5樓,"1,368",0
台北市內湖區內湖路二段,40.2年,華廈,建坪 80.14,主 + 陽51.99,4房2廳2衛,5-6樓/7樓,"6,250",1
台北市內湖區康樂街,7.6年,華廈,建坪 68.22,主 + 陽36.46,3房2廳2衛1室,5樓/9樓,"4,980",1
台北市內湖區文湖街,22.8年,華廈,建坪 39.6,主 + 陽25.25,3房2廳2衛,6樓/8樓,"2,880",1
台北市內湖區金龍路,33.6年,大樓,建坪 29.73,主 + 陽16.71,2房2廳2衛,4樓/12樓,"2,280",1
台北市內湖區金龍路,32.3年,大樓,建坪 19.58,主 + 陽16.55,2房1廳1衛,6樓/12樓,"1,758",0
台北市內湖區南京東路六段,17.9年,其它,建坪 23.75,主 + 陽7.88,1房1廳1衛,2樓/12樓,"1,335",1
台北市內湖區新豐街,10.8年,華廈,建坪 45.15,主 + 陽18.33,1房2廳1衛,3樓/10樓,"3,698",1
台北市內湖區金龍路,32.3年,大樓/套房,建坪 19.51,主 + 陽16.55,1房1廳1衛1室,10樓/12樓,"1,736",0
台北市內湖區新豐街,5.8年,大樓,建坪 52.12,主 + 陽25.63,2房2廳2衛1室,9樓/11樓,"4,980",1
台北市內湖區安泰街,16.4年,華廈,建坪 47.74,主 + 陽22.87,2房2廳1衛,9樓/9樓,"2,898",1
台北市內湖區陽光街,42.6年,公寓,建坪 28.54,主 + 陽28.53,3房2廳2衛,3樓/5樓,"2,350",0
台北市內湖區民權東路六段,10.6年,大樓,建坪 82.48,主 + 陽45.96,4房2廳3衛,5樓/12樓,"8,080",1
台北市內湖區康樂街,14.1年,華廈,建坪 46.45,主 + 陽24.43,2房2廳2衛2室(含加蓋2室),1樓/5樓,"3,779",1
台北市內湖區成功路五段,28.8年,大樓,建坪 64.38,主 + 陽40.75,4房2廳2衛,10樓/11樓,"6,280",1
台北市內湖區民權東路六段,18.1年,大樓,建坪 78.48,主 + 陽43.5,3房2廳3衛,11樓/15樓,"6,260",2
台北市內湖區內湖路三段,8.9年,大樓,建坪 78.11,主 + 陽37.11,3房2廳2衛,15樓/19樓,"6,999",2
台北市內湖區大湖山莊街,38.8年,公寓,建坪 34.87,主 + 陽27.44,5房2廳4衛(含加蓋2房2衛),5樓/5樓,"2,300",0
台北市內湖區民權東路六段,11.4年,大樓,建坪 53.96,主 + 陽28.72,3房2廳2衛,10樓/11樓,"4,758",1
台北市內湖區內湖路三段,32.8年,華廈,建坪 27.38,主建物20.97,3房2廳2衛,-1樓/5樓,"1,888",0
台北市內湖區內湖路一段,14.4年,店面,建坪 30.92,主 + 陽13.58,1廳1衛,1樓/14樓,"4,500",1
台北市內湖區康寧路三段,31.2年,華廈,建坪 36.32,主 + 陽28.5,3房2廳2衛,2樓/10樓,"2,680",0
台北市內湖區民權東路六段,18.6年,大樓,建坪 44.52,主 + 陽22.48,2房2廳2衛,2樓/11樓,"3,580",1
台北市內湖區大湖山莊街,33.7年,華廈,建坪 10.72,主 + 陽8.14,1房1廳1衛,5樓/6樓,938,0
台北市內湖區成功路二段,13.3年,大樓,建坪 97.7,主 + 陽50.15,3房2廳2衛,14樓/14樓,"7,600",2
台北市內湖區內湖路二段,20.4年,大樓,建坪 36.65,主 + 陽25.51,2房2廳1衛1室(含加蓋0.5衛),2樓/12樓,"2,996",0
台北市內湖區東湖路,38.0年,公寓,建坪 48.62,主 + 陽37.75,7房2廳5衛(含加蓋2房3衛),5樓/5樓,"2,488",0
台北市內湖區內湖路一段,35.7年,華廈,建坪 60.78,主 + 陽38.23,3房2廳2衛,5樓/5樓,"4,380",1
台北市內湖區金湖路,24.1年,店面,建坪 16.46,主建物12.88,1廳1衛,1樓/12樓,"2,480",0
台北市內湖區文湖街,10.4年,大樓,建坪 99.46,主 + 陽50.39,4房2廳2衛,6樓/11樓,"6,300",3
台北市內湖區港墘路,28.6年,大樓/店面,建坪 26.56,主建物17.07,1廳1衛2室,1樓/15樓,"2,950",0
台北市內湖區行善路,12.4年,辦公/大樓,建坪 42.73,主 + 陽22.73,1廳1衛1室,4樓/12樓,"2,950",1
台北市內湖區內湖路三段,47.5年,公寓,建坪 30.48,主 + 陽30.48,3房2廳2衛,3樓/4樓,"1,688",0
台北市內湖區新豐街,6.8年,華廈,建坪 50.43,主建物26.48,3房2廳2衛,1樓/8樓,"5,880",1
台北市內湖區內湖路三段,43.0年,公寓,建坪 30.21,主 + 陽28.86,4房3廳2衛(含加蓋1房1廳1衛),5樓/5樓,"2,298",0
台北市內湖區內湖路三段,31.1年,華廈,建坪 16.7,主 + 陽12.69,2房2廳1衛,3樓/10樓,"1,698",0
台北市內湖區民權東路六段,39.4年,大樓,建坪 46.8,主 + 陽37.34,3房2廳2衛2室,12樓/12樓,"3,380",0
台北市內湖區民權東路六段,33.7年,辦公/大樓,建坪 62.05,主 + 陽40.95,1房2廳2室,7樓/14樓,"3,980",1
台北市內湖區民權東路六段,26.4年,辦公/大樓,建坪 28.25,主建物16.99,1廳,6樓/12樓,"1,688",0
台北市內湖區陽光街,42.7年,公寓,建坪 24.71,主建物21.89,3房2廳1衛1室,1樓/5樓,"2,400",0
台北市內湖區新明路,16.9年,辦公/大樓,建坪 65.97,主 + 陽29.7,2房2廳2衛3室(含加蓋2房1衛3室),3樓/11樓,"3,600",1
台北市內湖區康樂街,41.6年,公寓,建坪 31.08,主 + 陽28.43,3房2廳2衛,3樓/5樓,"1,788",0
台北市內湖區新豐街,16.7年,華廈,建坪 67.06,主 + 陽32.05,4房2廳2衛,7樓/10樓,"5,980",1
台北市內湖區內湖路三段,44.2年,店面,建坪 14.32,主建物8,1廳1衛1室(含加蓋1室),1樓/5樓,"1,288",0
台北市內湖區新富街,11.2年,大樓,建坪 149.5,主 + 陽83.2,5房2廳4衛2室,16樓/16樓,"15,800",2
台北市內湖區內湖路三段,41.2年,公寓,建坪 28.33,主 + 陽25.94,3房2廳1衛,2樓/5樓,"1,598",0
台北市內湖區成功路四段,31.1年,店面/大樓,建坪 20.07,主建物13.45,1房1廳1衛,1樓/12樓,"2,288",0
台北市內湖區安泰街,45.5年,公寓,建坪 29.39,主 + 陽29.4,3房2廳1衛,4樓/5樓,"1,280",0
台北市內湖區基湖路,7.9年,店面,建坪 183.29,主 + 陽87.34,2廳2衛,1樓/10樓,"24,710",3
台北市內湖區麗山街,43.1年,公寓,建坪 36.75,主 + 陽29.02,3房2廳1衛,3樓/5樓,"2,588",0
台北市內湖區內湖路一段,43.0年,公寓,建坪 54.88,主建物24.95,2房3廳2衛,B1-1樓/5樓,"2,688",0
台北市內湖區內湖路三段,42.4年,公寓,建坪 27.84,主 + 陽22.43,3房2廳2衛1室(含加蓋1廳1衛),5樓/5樓,"1,460",0
台北市內湖區民權東路六段,36.9年,公寓,建坪 58.77,主 + 陽45.83,4房2廳2衛,3樓/5樓,"3,168",1
台北市內湖區成功路二段,13.3年,大樓,建坪 97.7,主 + 陽50.15,3房2廳3衛2室,14樓/14樓,"7,500",2
台北市內湖區大湖山莊街,38.2年,公寓,建坪 35.65,主 + 陽30.95,3房2廳2衛,3樓/5樓,"2,580",0
台北市內湖區新明路,15.9年,辦公/大樓,建坪 109.23,主 + 陽53.87,4房2廳3衛,12樓/13樓,"6,888",2
台北市內湖區康樂街,39.3年,公寓/其它,建坪 39.41,主 + 陽32.89,3房4廳2衛(含加蓋2廳),5樓/5樓,"1,960",0
台北市內湖區康樂街,41.4年,店面/辦公,建坪 29.21,主建物17.27,1廳1衛,1樓/5樓,"2,500",0
台北市內湖區成功路三段,34.3年,華廈,建坪 11.47,主 + 陽8.04,1房1廳1衛,9樓/10樓,"1,198",0
台北市內湖區東湖路,40.9年,公寓,建坪 41.29,主 + 陽39.82,4房2廳2衛,2樓/5樓,"3,288",0
台北市內湖區大湖山莊街,38.1年,華廈,建坪 57.14,主 + 陽43.48,4房2廳2衛1室,2樓/5樓,"3,988",1
台北市內湖區民權東路六段,26.7年,辦公,建坪 76.06,主 + 陽61.07,1廳1衛4室,2樓/10樓,"6,188",0
台北市內湖區成功路四段,9.7年,大樓,建坪 41.21,主 + 陽16.25,2房2廳1衛1室,9樓/15樓,"3,768",1
台北市內湖區新明路,15.9年,辦公/大樓,建坪 107.04,主 + 陽52.59,1衛,13樓/13樓,"5,865",2
台北市內湖區新明路,15.9年,辦公/大樓,建坪 221.27,主 + 陽106.47,2衛,13樓/13樓,"12,680",4
台北市內湖區內湖路二段,10.3年,大樓,建坪 74.91,主 + 陽43.76,4房2廳2衛1室,11樓/15樓,"9,588",1
台北市內湖區環山路二段,41.2年,公寓,建坪 28.59,主 + 陽25.49,4房3廳3衛(含加蓋1房1廳1衛),5樓/5樓,"2,258",0
台北市內湖區金湖路,3.3年,華廈,建坪 43.55,主 + 陽21.75,3房2廳2衛,3樓/5樓,"4,980",1
台北市內湖區民權東路六段,18.5年,大樓,建坪 33.42,主 + 陽17.55,1房2廳1衛,9樓/11樓,"2,988",1
台北市內湖區基湖路,23.9年,辦公,建坪 182.25,主建物68.17,1廳6室,8樓/9樓,"12,388",4
台北市內湖區金龍路,10.8年,大樓,建坪 89.77,主 + 陽44.29,3房2廳2衛,10樓/11樓,"8,399",2
台北市內湖區康樂街,28.1年,大樓,建坪 32.06,主 + 陽21.52,2房2廳1衛1室,4樓/13樓,"2,480",1
台北市內湖區行善路,17.4年,辦公,建坪 104.29,主建物54.16,1廳6室,4樓/6樓,"5,188",2
台北市內湖區行善路,27.9年,華廈,建坪 38.53,主 + 陽25.23,3房2廳1.5衛,2樓/9樓,"2,688",0
台北市內湖區康寧路三段,15.4年,店面,建坪 22.82,主 + 陽12.49,2廳2衛,1樓/7樓,"2,488",1
台北市內湖區行善路,27.9年,華廈,建坪 37.53,主 + 陽24.56,3房2廳1.5衛,2樓/10樓,"3,080",0
台北市內湖區新明路,11.1年,辦公/大樓,建坪 116.56,主 + 陽54.59,1廳,8樓/13樓,"5,488",2
台北市內湖區民權東路六段,37.4年,公寓,建坪 38.55,主 + 陽34.27,3房2廳2衛,3樓/5樓,"2,780",0
台北市內湖區成功路四段,31.7年,大樓/辦公,建坪 74.22,主 + 陽64.31,1廳1衛,2樓/11樓,"7,388",0
台北市內湖區民權東路六段,40.3年,公寓,建坪 30.97,主 + 陽28.51,3房2廳2衛,5樓/5樓,"1,888",0
台北市內湖區新明路,15.9年,辦公/大樓,建坪 114.21,主 + 陽53.87,4房2廳3衛,8樓/14樓,"6,588",2
台北市內湖區內湖路二段,41.7年,華廈,建坪 42.67,主 + 陽35.67,3房2廳2衛,3樓/7樓,"3,580",0
台北市內湖區行善路,27.9年,華廈,建坪 37.77,主 + 陽24.96,3房2廳1.5衛,9樓/9樓,"2,998",0
台北市內湖區文德路,43.3年,公寓,建坪 26.5,主 + 陽26.51,3房2廳2衛,4樓/5樓,"1,768",0
台北市內湖區內湖路一段,1.6年,華廈,建坪 21.26,主 + 陽9.41,1房2廳1衛,5樓/6樓,"1,888",1
台北市內湖區內湖路二段,1.5年,大樓,建坪 35.01,主 + 陽17.06,2房2廳1衛,5樓/15樓,"3,300",1
台北市內湖區康樂街,33.7年,華廈,建坪 49.99,主建物28.33,3房2廳2衛,1樓/6樓,"3,480",1
台北市內湖區新明路,15.9年,大樓,建坪 104.04,主 + 陽52.8,1廳1衛,10樓/12樓,"5,188",2
台北市內湖區民權東路六段,24.0年,大樓,建坪 29.57,主 + 陽23.32,3房2廳2衛(含加蓋1房),5樓/11樓,"2,680",0
台北市內湖區成功路四段,45.1年,公寓,建坪 31.63,主 + 陽31.62,3房2廳1.5衛,2樓/5樓,"2,380",0
台北市內湖區民權東路六段,26.4年,辦公/大樓,建坪 65.8,主建物39.2,2廳,5樓/12樓,"4,380",0
台北市內湖區成功路二段,3.8年,大樓,建坪 60.91,主 + 陽32.32,3房2廳2衛1室,5樓/11樓,"5,588",1
台北市內湖區南京東路六段,19.3年,大樓,建坪 27.92,主 + 陽18.64,2房2廳1衛,2樓/12樓,"2,980",0
台北市內湖區行善路,28.8年,華廈,建坪 39.6,主 + 陽25.2,3房2廳1.5衛,2樓/8樓,"2,968",0
台北市內湖區內湖路一段,44.9年,公寓,建坪 38.87,主 + 陽37.17,5房2廳2衛,5樓/5樓,"2,400",0
台北市內湖區行善路,27.9年,華廈,建坪 38.31,主 + 陽25.36,3房2廳2衛,8樓/8樓,"2,980",0
台北市內湖區新明路,14.3年,華廈,建坪 69.35,主 + 陽36.51,4房2廳2衛,4樓/7樓,"4,988",2
台北市內湖區堤頂大道二段,26.1年,辦公/大樓,建坪 153.34,主建物78.11,2廳1衛7室(含加蓋1廳1衛5室),3樓/12樓,"7,830",1
台北市內湖區成功路三段,45.4年,公寓,建坪 36.5,主 + 陽36.5,3房2廳2衛,5樓/5樓,"1,998",0
台北市內湖區瑞光路,17.4年,辦公,建坪 181.34,主建物100.84,1廳,6樓/6樓,"12,000",2
台北市內湖區港華街,46.3年,公寓,建坪 31.54,主 + 陽31.54,5房4廳3衛1室(含加蓋2房2廳1衛1室),4樓/4樓,"2,799",0
台北市內湖區瑞光路,10.5年,辦公,建坪 148.56,主建物55.39,1廳,8樓/8樓,"6,980",1
台北市內湖區瑞光路,17.4年,店面,建坪 83.85,主 + 陽47.12,1廳3室,1樓/6樓,"6,245",1
台北市內湖區內湖路三段,45.1年,公寓,建坪 27.79,主 + 陽27.79,6房2廳5衛(含加蓋3房3衛),5樓/5樓,"1,780",0
台北市內湖區行善路,6.1年,辦公,建坪 260.14,主 + 陽106.07,1廳1衛,4樓/9樓,"12,988",5
台北市內湖區安泰街,29.6年,華廈,建坪 42.68,主 + 陽26.92,2房2廳2衛,3樓/7樓,"2,250",1
台北市內湖區洲子街,27.1年,店面/辦公,建坪 75.89,主建物52.9,2廳1衛2室(含加蓋1衛1室),1樓/7樓,"9,250",0
台北市內湖區內湖路一段,47.0年,公寓/店面,建坪 33.94,主建物22.12,4房2廳1.5衛1室(含加蓋1房0.5衛1室),1樓/4樓,"3,580",0
台北市內湖區安泰街,44.8年,公寓,建坪 41.31,主 + 陽29.55,4房2廳2衛1室(含加蓋1室),4樓/5樓,"1,998",0
台北市內湖區金湖路,27.6年,透天,建坪 56.18,主 + 陽52.22,4房2廳3衛1室,1-4樓/4樓,"4,580",0
台北市內湖區內湖路三段,45.8年,公寓,建坪 31.14,主 + 陽31.14,3房2廳2衛,3樓/5樓,"1,866",0
台北市內湖區麗山街,43.1年,公寓/辦公,建坪 42,主建物26.48,5房1廳3衛(含加蓋2房1衛),1樓/5樓,"4,688",0
台北市內湖區康寧路三段,40.1年,別墅/透天,建坪 71.02,主 + 陽51.46,5房2廳3衛(含加蓋1房),B1-4樓/4樓,"3,488",1
台北市內湖區安康路,44.2年,公寓,建坪 27.5,主 + 陽25.22,4房2廳2衛1室(含加蓋1房1廳1衛1室),5樓/5樓,"1,820",0
台北市內湖區文德路,33.5年,華廈,建坪 46.77,主 + 陽22.78,3房2廳1.5衛,3樓/6樓,"3,333",1
台北市內湖區瑞湖街,18.0年,辦公,建坪 140.25,主建物68.83,9廳,4樓/5樓,"5,688",2
台北市內湖區新明路,15.9年,辦公/大樓,建坪 114.22,主 + 陽53.87,1衛,13樓/13樓,"6,853",2
台北市內湖區瑞光路,15.0年,辦公,建坪 602.46,主 + 陽305.26,4廳19室(含加蓋2室),3樓/7樓,"28,500",10
台北市內湖區大湖山莊街,31.5年,公寓,建坪 62.03,主 + 陽40.15,4房2廳3衛1室(含加蓋2房2衛1室),2-3樓/3樓,"4,966",1
台北市內湖區康寧路三段,23.8年,華廈,建坪 55.13,主 + 陽30.53,3房2廳2衛,2樓/10樓,"4,680",2
台北市內湖區文湖街,7.7年,華廈,建坪 42.27,主 + 陽19.37,2房2廳1衛,2樓/7樓,"2,888",1
台北市內湖區內湖路三段,44.8年,公寓,建坪 32.08,主 + 陽32.08,3房2廳2衛1室,4樓/5樓,"1,688",0
台北市內湖區內湖路一段,42.7年,公寓,建坪 38.9,主 + 陽30.88,3房2廳2衛,4樓/5樓,"2,650",0
台北市內湖區內湖路二段,24.0年,大樓,建坪 47.24,主 + 陽30.39,3房2廳2衛,4樓/14樓,"4,000",1
台北市內湖區成功路三段,30.3年,辦公,建坪 62.27,主 + 陽44.35,1廳2衛4室,4樓/9樓,"4,868",1
台北市內湖區文湖街,8.2年,華廈,建坪 30.98,主 + 陽16.69,1廳1衛,1樓/10樓,"3,300",1
台北市內湖區康樂街,41.4年,公寓,建坪 33.52,主 + 陽31.58,4房2廳1衛,5樓/5樓,"1,650",0
台北市內湖區內湖路一段,42.0年,公寓/店面,建坪 36.66,主建物33.81,3房4廳2衛(含加蓋2廳),1樓/5樓,"3,500",0
台北市內湖區東湖路,42.1年,公寓/店面,建坪 31.93,主 + 陽31.93,1廳1衛,2樓/5樓,"2,290",0
台北市內湖區星雲街,43.0年,公寓,建坪 28.44,主 + 陽24.89,3房2廳1.5衛,5樓/5樓,"1,650",0
台北市內湖區港華街,42.7年,公寓,建坪 35.23,主 + 陽28.21,3房2廳1.5衛,5樓/5樓,"1,988",0
台北市內湖區金龍路,46.7年,店面,建坪 23.76,主建物11.2,1廳1衛1室(含加蓋1室),1樓/5樓,"3,500",0
台北市內湖區新明路,2.0年,辦公/大樓,建坪 174.57,主建物100.3,1廳,3樓/12樓,"10,090",0
台北市內湖區成功路四段,45.9年,公寓,建坪 34.91,主 + 陽31.74,3房2廳2衛1室,3樓/5樓,"2,588",0
台北市內湖區文湖街,16.9年,辦公,建坪 113.13,主 + 陽49.57,2房2廳2衛2室(含加蓋1室),6樓/7樓,"7,288",2
台北市內湖區內湖路一段,42.6年,公寓,建坪 28.03,主 + 陽28.03,3房2廳1衛,3樓/5樓,"1,880",0
台北市內湖區民權東路六段,23.3年,華廈,建坪 22.64,主 + 陽11.75,2房1廳1衛1室(含加蓋1室),4樓/8樓,"2,288",1
台北市內湖區金龍路,48.2年,店面/公寓,建坪 26.98,主建物18.19,1廳1衛,1樓/4樓,"3,280",0
台北市內湖區文湖街,10.0年,華廈,建坪 37.89,主 + 陽22.4,3房2廳2衛,6樓/7樓,"2,450",0
台北市內湖區康樂街,31.6年,店面,建坪 18.31,主建物14.69,1廳1衛,1樓/7樓,"1,680",0
台北市內湖區文德路,42.1年,華廈,建坪 41.77,主建物30.2,4房2廳2衛1室,1樓/7樓,"5,428",0
台北市內湖區成功路四段,29.1年,大樓,建坪 74.93,主 + 陽48.21,3房2廳2衛,3樓/19樓,"5,580",1
台北市內湖區新明路,6.8年,大樓,建坪 31.6,主 + 陽13.34,2房1廳1衛,20樓/20樓,"3,250",1
台北市內湖區內湖路三段,46.1年,公寓,建坪 31,主 + 陽31,3房2廳2衛,3樓/5樓,"1,798",0
台北市內湖區瑞光路,20.2年,店面,建坪 32.5,主 + 陽24.47,1廳1衛,1樓/9樓,"4,000",0
台北市內湖區成功路四段,36.4年,大樓,建坪 43.99,主 + 陽32.73,3房2廳1衛1室,8樓/16樓,"3,398",1
台北市內湖區金湖路,13.3年,大樓,建坪 107.57,主 + 陽51,4房2廳3衛,7樓/24樓,"10,888",3
台北市內湖區成功路五段,25.4年,大樓,建坪 54.03,主 + 陽30.15,1房2廳2衛1室,5樓/19樓,"4,388",1
台北市內湖區民權東路六段,25.6年,大樓,建坪 96.11,主 + 陽52.78,5房2廳2衛(含加蓋1房),2樓/11樓,"7,680",2
台北市內湖區成功路四段,36.4年,店面,建坪 11.44,主建物9.67,1廳1衛1室(含加蓋1室),1樓/16樓,"1,980",0
台北市內湖區安泰街,17.7年,華廈,建坪 52.97,主 + 陽24.31,3房2廳2衛,2樓/6樓,"2,800",1
台北市內湖區成功路三段,30.3年,華廈/辦公,建坪 62.27,主 + 陽44.35,4房2廳2衛,7樓/9樓,"3,999",1
台北市內湖區舊宗路二段,26.4年,辦公,建坪 186.55,主建物97.13,2廳,2樓/5樓,"7,720",4
台北市內湖區民權東路六段,42.8年,公寓,建坪 24.76,主 + 陽23.51,3房2廳1衛,4樓/5樓,"1,650",0
台北市內湖區星雲街,42.1年,公寓,建坪 28.86,主 + 陽26.31,4房3廳2衛(含加蓋1房1廳1衛),5樓/5樓,"1,988",0
台北市內湖區文湖街,44.9年,公寓,建坪 29.23,主 + 陽24.27,3房2廳1衛,4樓/4樓,"1,688",0
台北市內湖區金湖路,44.2年,公寓,建坪 32.01,主 + 陽28.83,2房2廳1衛,2樓/5樓,"2,380",0
台北市內湖區瑞光路,26.9年,辦公,建坪 141.17,主建物64.93,1廳1衛8室(含加蓋4室),4樓/7樓,"6,888",4
台北市內湖區新明路,2.0年,辦公/大樓,建坪 174.56,主建物100.29,1廳,3樓/12樓,"10,194",0
台北市內湖區成功路二段,27.5年,大樓,建坪 64.17,主 + 陽37.4,3房2廳2衛1室,1樓/11樓,"4,280",1
台北市內湖區新富街,13.8年,大樓,建坪 127.7,主 + 陽67.08,4房2廳3衛4室,4樓/14樓,"12,688",2
台北市內湖區文德路,16.0年,大樓,建坪 37.72,主 + 陽14.24,2房2廳1衛,9樓/12樓,"2,999",1
台北市內湖區石潭路,14.3年,辦公/大樓,建坪 58.94,主 + 陽31.3,3房2廳2衛(含加蓋1衛),4樓/14樓,"4,650",1
台北市內湖區南京東路六段,15.1年,華廈,建坪 35,主 + 陽20.31,3房2廳2衛,2樓/7樓,"2,888",1
台北市內湖區內湖路三段,40.1年,公寓,建坪 28.71,主建物22.59,1房1廳1衛1室(含加蓋1室),1樓/5樓,"3,280",0
台北市內湖區大湖山莊街,32.2年,公寓,建坪 24.63,主 + 陽13.51,1房2廳1衛,2樓/3樓,"1,780",0
台北市內湖區康樂街,41.0年,公寓,建坪 28.95,主 + 陽28.95,3房2廳2衛,4樓/5樓,"1,680",0
台北市內湖區內湖路一段,15.8年,華廈,建坪 37.94,主建物22.45,3房2廳2衛,4樓/7樓,"2,990",1
台北市內湖區內湖路二段,10.3年,大樓,建坪 75.63,主 + 陽44.26,4房2廳2衛1室,7樓/15樓,"9,000",1
台北市內湖區行愛路,24.2年,辦公,建坪 186.83,主建物84.1,2廳5室,2樓/5樓,"7,450",3
台北市內湖區行善路,27.9年,店面,建坪 35.16,主建物22.66,1廳1衛,1樓/10樓,"3,380",0
台北市內湖區內湖路一段,31.7年,店面/華廈,建坪 88.85,主建物12.21,2廳3衛1室(含加蓋1衛),B1-1樓/6樓,"4,980",1
台北市內湖區民權東路六段,16.8年,華廈,建坪 89.92,主 + 陽55.35,4房2廳2衛,1樓/5樓,"8,588",2
台北市內湖區成功路五段,28.8年,大樓,建坪 44.34,主 + 陽28.28,3房2廳2衛,11樓/11樓,"3,666",1
