路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市松山區八德路三段,38.6年,大樓/辦公,建坪 61.27,主 + 陽41.66,4房2廳2衛2室,9樓/12樓,"5,688",1
台北市松山區南京東路五段,66.7年,公寓,建坪 16.75,主 + 陽16.75,3房2廳1衛(含加蓋2房),2樓/3樓,"2,880",0
台北市松山區八德路四段,58.7年,店面/公寓,建坪 41.75,主建物41.75,5房3廳2衛,1-2樓/4樓,"4,590",0
台北市松山區敦化北路,35.0年,店面,建坪 47.26,主建物34.77,1廳1衛1室,1樓/5樓,"9,000",0
台北市松山區八德路四段,58.7年,店面/辦公,建坪 20.57,主建物20.57,2房1廳1衛,1樓/4樓,"2,700",0
台北市松山區民族東路,44.6年,華廈,建坪 40.62,主 + 陽36.02,3房2廳2衛,5樓/7樓,"2,680",0
台北市松山區南京東路四段,46.5年,店面,建坪 38.58,主建物31.9,1廳1衛,1樓/5樓,"6,998",0
台北市松山區八德路三段,43.5年,辦公/大樓,建坪 27.4,主建物21.93,1廳1衛1室,6樓/12樓,"2,368",0
台北市松山區南京東路五段,53.8年,公寓/辦公,建坪 36.21,主建物36.21,3房2廳2衛,2樓/4樓,"3,688",0
台北市松山區民生東路四段,56.5年,公寓,建坪 32.89,主建物32.89,6房6衛,3樓/4樓,"4,200",0
台北市松山區市民大道四段,60.0年,店面,建坪 30.32,主建物21.27,1廳1衛,1樓/4樓,"6,688",0
台北市松山區南京東路三段,40.6年,華廈,建坪 22.79,主 + 陽15.07,2房2廳1衛,5樓/7樓,"2,485",0
台北市松山區八德路四段,39.9年,華廈,建坪 46.47,主 + 陽43.51,4房2廳2衛,6樓/7樓,"3,980",0
台北市松山區八德路四段,50.9年,公寓,建坪 34.39,主 + 陽32.84,3房2廳2衛,4樓/4樓,"2,998",0
台北市松山區八德路三段,34.4年,辦公/大樓,建坪 107.56,主 + 陽87.2,1廳2衛5室,9樓/12樓,"8,600",2
台北市松山區八德路四段,預售,大樓,建坪 17.44,主+附 11.66,2房2廳1衛,3樓/13樓,"1,998",0
台北市松山區八德路三段,23.5年,大樓,建坪 67.96,主 + 陽33.66,1廳1室,11樓/13樓,"5,500",2
台北市松山區光復南路,33.7年,華廈,建坪 41.14,主 + 陽34.02,2房2廳2衛,9樓/9樓,"4,986",0
台北市松山區復興北路,40.8年,店面/辦公/大樓,建坪 31.41,主建物20.99,1廳1衛,1樓/14樓,"4,999",0
台北市松山區八德路四段,58.3年,店面/透天,建坪 78.05,主建物73.15,13房3廳4衛(含加蓋1廳1衛),1-3樓/3樓,"12,200",0
台北市松山區光復北路,37.1年,大樓,建坪 34.03,主建物26,4房4衛,1樓/12樓,"2,958",0
台北市松山區民生東路三段,45.2年,華廈,建坪 54.78,主 + 陽35.7,6房6衛(含加蓋1房1衛),7樓/7樓,"4,680",0
台北市松山區南京東路五段,37.5年,公寓,建坪 21.21,主 + 陽20.41,3房2廳1衛,4樓/5樓,"1,880",0
台北市松山區民生東路五段,56.8年,店面/辦公,建坪 36.16,主建物36.16,1廳1衛,1樓/4樓,"14,800",0
台北市松山區敦化北路,58.2年,公寓,建坪 21.03,主建物21.03,3房2廳3衛(含加蓋1房3衛),1樓/4樓,"5,880",0
台北市松山區三民路,0.7年,大樓,建坪 48.81,主 + 陽25.58,3房2廳2衛,6樓/24樓,"5,380",1
台北市松山區塔悠路,21.1年,華廈,建坪 19.04,主 + 陽12.24,1房2廳1衛1室(含加蓋1房),2樓/4樓,"1,800",0
台北市松山區民生東路五段,56.3年,公寓,建坪 36.16,主建物36.16,4房4衛,2樓/4樓,"3,680",0
台北市松山區民生東路三段,42.2年,店面/辦公,建坪 53.2,主建物41.67,2廳1衛,1樓/7樓,"7,755",0
台北市松山區八德路三段,60.2年,公寓,建坪 22.96,主建物20.28,1房1廳2衛(含加蓋1房1衛),1樓/3樓,"3,600",0
台北市松山區民生東路五段,52.3年,店面/公寓,建坪 20.32,主建物18.53,1房2廳1衛2室(含加蓋1衛1室),1樓/4樓,"2,880",0
台北市松山區基隆路一段,31.1年,辦公/大樓,建坪 94.9,主 + 陽56.05,6房2廳,5樓/18樓,"5,880",2
台北市松山區南京東路五段,48.8年,店面/辦公,建坪 28.92,主建物23.85,1廳1衛3室(含加蓋1衛1室),1樓/6樓,"3,580",0
台北市松山區八德路三段,23.5年,辦公/大樓,建坪 128.99,主 + 陽62.45,1廳6室,11樓/13樓,"10,500",4
台北市松山區南京東路五段,43.7年,公寓,建坪 26.52,主 + 陽26.52,7房3衛(含加蓋3房1衛),5樓/5樓,"2,100",0
台北市松山區民生東路四段,44.2年,店面,建坪 36.64,主建物14.4,2廳2衛(含加蓋1廳1衛),1樓/7樓,"6,580",0
台北市松山區復興北路,40.6年,店面/辦公,建坪 39.06,主建物32.69,2房2廳1衛,1樓/7樓,"6,990",1
台北市松山區八德路四段,22.9年,店面/辦公,建坪 41.67,主 + 陽16.87,1廳1衛1室,1樓/9樓,"5,680",1
台北市松山區南京東路三段,40.0年,店面,建坪 53.19,主 + 陽29.89,3房2廳2衛,1樓/7樓,"6,666",0
台北市松山區民權東路三段,44.2年,華廈/辦公,建坪 85.06,主建物42.46,10房2廳6衛2室(含加蓋1房),B1-1樓/7樓,"11,800",1
台北市松山區新東街,52.6年,公寓,建坪 33.21,主建物30.8,8房2廳10衛(含加蓋3房3衛),1樓/4樓,"5,880",0
台北市松山區八德路三段,60.7年,透天,建坪 35.94,主建物34.36,5房3廳3衛2室(含加蓋2房1廳1衛),1-2樓/2樓,"5,688",0
台北市松山區南京東路三段,40.6年,華廈/辦公,建坪 18,主 + 陽11.75,2房1廳1衛,7樓/7樓,"2,288",0
台北市松山區八德路二段,55.9年,店面/公寓,建坪 27.13,主建物27.13,2房1廳1衛2室(含加蓋2房1衛1室),1樓/4樓,"4,800",0
台北市松山區南京東路五段,23.8年,店面,建坪 20.23,主建物12.03,1廳1室,1樓/11樓,"2,388",0
台北市松山區興安街,59.7年,店面/公寓,建坪 21.8,主建物21.8,2廳1衛1室(含加蓋1廳),1樓/3樓,"5,200",0
台北市松山區八德路四段,50.2年,公寓,建坪 38.58,主建物33.29,5房2廳2衛(含加蓋1房2衛),1樓/4樓,"4,000",0
台北市松山區寶清街,60.7年,透天,建坪 40.14,主建物40.14,9房1廳11衛(含加蓋1房1廳4衛),1-2樓/2樓,"4,500",0
台北市松山區八德路三段,36.4年,套房,建坪 11.14,主 + 陽9.46,1房1衛,6樓/12樓,"1,700",0
台北市松山區延吉街,69.8年,店面/透天,建坪 12.84,主建物12.84,2廳1衛(含加蓋2廳1衛),1-1樓/1樓,"5,400",0
台北市松山區敦化北路,55.7年,大樓,建坪 61.82,主 + 陽59.51,4房2廳2.5衛4室(含加蓋2室),5-6樓/12樓,"7,680",0
台北市松山區八德路三段,50.2年,公寓,建坪 83.7,主建物46.14,5房4廳4衛,B1-1樓/4樓,"8,768",0
台北市松山區南京東路四段,49.3年,店面,建坪 22.58,主建物19.82,1廳1.5衛1室,1樓/4樓,"4,988",0
台北市松山區塔悠路,31.0年,大樓,建坪 54.62,主 + 陽32.23,4房4衛,10樓/12樓,"3,780",1
台北市松山區三民路,預售,大樓,建坪 49.24,主+附 27.06,3房2廳2衛,5樓/24樓,"5,688",1
台北市松山區南京東路五段,51.7年,店面,建坪 12.91,主建物11.07,1廳1衛,1樓/6樓,"1,998",0
台北市松山區民權東路三段,41.0年,華廈,建坪 35.62,主建物24.45,3房2廳2衛,1樓/7樓,"3,750",0
台北市松山區南京東路四段,40.9年,辦公/大樓,建坪 120.13,主建物102.45,1廳1衛,4樓/14樓,"18,888",0
台北市松山區寶清街,56.4年,公寓,建坪 15.44,主建物15.44,4房4衛(含加蓋2房2衛),4樓/4樓,"1,570",0
台北市松山區新東街,51.9年,公寓,建坪 28.94,主建物28.94,4房2廳1衛,1樓/4樓,"2,698",0
台北市松山區民生東路五段,43.1年,大樓,建坪 15.68,主 + 陽13.2,1房1廳1衛(含加蓋1房),2樓/15樓,"1,588",0
台北市松山區南京東路三段,40.6年,套房,建坪 8.71,主 + 陽5.69,1房1廳1衛,5樓/7樓,"1,300",0
台北市松山區健康路,58.9年,公寓,建坪 44.96,主 + 陽44.96,4房2廳2衛1室,2樓/4樓,"4,380",0
台北市松山區復興北路,41.7年,大樓/辦公,建坪 34.46,主 + 陽29.76,4房4廳3衛(含加蓋2房2廳1衛),12樓/12樓,"4,980",0
台北市松山區延壽街,21.4年,店面,建坪 43.79,主建物23.69,1廳1衛,1樓/12樓,"5,768",1
台北市松山區三民路,16.7年,店面,建坪 20.29,主建物8.45,2廳1衛(含加蓋1廳),1樓/8樓,"4,438",1
台北市松山區民權東路三段,46.3年,店面/辦公,建坪 98.99,主建物41.25,1房5廳5衛,1樓/7樓,"13,500",4
台北市松山區八德路三段,46.1年,華廈,建坪 52.76,主建物52.76,4房1廳2衛2室,-1樓/7樓,"1,900",0
台北市松山區復興北路,42.8年,大樓,建坪 42.44,主 + 陽36.91,5房5衛,5樓/12樓,"3,500",0
台北市松山區饒河街,103.8年,店面,建坪 42.35,主建物42.35,5房5廳4衛(含加蓋5房4廳3衛),1-1樓/1樓,"26,000",0
台北市松山區三民路,15.3年,店面/辦公/大樓,建坪 22.41,主 + 陽15.74,2廳1衛,1樓/18樓,"2,500",0
台北市松山區民生東路四段,52.5年,公寓,建坪 31.96,主建物29.84,2廳3衛3室(含加蓋1廳),1樓/4樓,"4,988",0
台北市松山區南京東路四段,預售,大樓,建坪 17.11,主+附 8.89,1房1廳1衛,2樓/15樓,"2,624",1
台北市松山區新東街,53.2年,公寓,建坪 35.01,主 + 陽35.01,7房7衛(含加蓋2房2衛),4樓/4樓,"3,280",0
台北市松山區新中街,35.4年,其它,建坪 8.9,主建物0,--,-3樓/8樓,320,1
台北市松山區民生東路五段,47.8年,公寓,建坪 37.1,主 + 陽34.15,3房3廳2衛(含加蓋1廳),4樓/4樓,"5,880",0
台北市松山區南京東路五段,30.1年,店面,建坪 37.26,主建物21.63,1房2廳2衛,1樓/11樓,"4,580",0
台北市松山區基隆路一段,31.1年,辦公/大樓,建坪 69.95,主 + 陽52.51,1廳2室,6樓/18樓,"3,890",0
台北市松山區撫遠街,52.6年,公寓,建坪 26.09,主 + 陽26.09,7房7衛(含加蓋2房2衛),4樓/4樓,"2,200",0
台北市松山區延吉街,54.3年,店面,建坪 41.66,主建物36.56,2廳1衛4室,1樓/4樓,"10,800",0
台北市松山區新中街,44.7年,華廈,建坪 41.86,主建物36.07,1廳1衛,1樓/4樓,"12,500",0
台北市松山區撫遠街,49.9年,公寓,建坪 34.29,主 + 陽34.29,3房2廳2衛,2樓/4樓,"2,798",0
台北市松山區饒河街,48.7年,店面,建坪 113.35,主 + 陽96.64,8房4衛,B1-4樓/4樓,"15,900",0
台北市松山區南京東路五段,56.8年,店面,建坪 13.39,主建物13.39,2房1廳1衛(含加蓋1衛),1樓/4樓,"1,888",0
台北市松山區八德路四段,52.5年,店面,建坪 29.92,主建物22.78,1廳2衛,1樓/4樓,"8,980",0
