路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市中山區中山北路二段,20.6年,大樓,建坪 17.88,主 + 陽11.07,2房2廳2衛1室(含加蓋2房1衛1室),5樓/12樓,"2,680",0
台北市中山區北安路,42.3年,店面/華廈,建坪 48.48,主 + 陽28.44,2房2廳2衛(含加蓋1衛),B1-2樓/7樓,"4,158",0
台北市中山區中山北路二段,17.4年,華廈,建坪 19.89,主 + 陽4.64,1房1廳1衛(含加蓋1衛),B1-1樓/7樓,"1,898",0
台北市中山區民權東路二段,45.8年,公寓,建坪 34.24,主 + 陽34.24,3房2廳2衛,4樓/5樓,"2,838",0
台北市中山區農安街,25.9年,店面/大樓,建坪 68.6,主 + 陽41.35,1廳1衛2室,1樓/12樓,"9,980",3
台北市中山區四平街,55.0年,公寓,建坪 47.34,主 + 陽47.33,5房3廳3衛2室(含加蓋1廳1衛1室),3-4樓/4樓,"4,880",0
台北市中山區中山北路一段,29.8年,辦公,建坪 12.7,主 + 陽8.1,1房1廳1衛(含加蓋1房),2樓/7樓,"1,150",0
台北市中山區遼寧街,64.0年,公寓,建坪 12.44,主建物12.44,6房1廳6衛(含加蓋3房1廳3衛),3樓/3樓,"2,850",0
台北市中山區建國北路二段,19.7年,大樓/辦公,建坪 26.77,主 + 陽12.29,2房1廳1衛(含加蓋1房),8樓/14樓,"2,528",1
台北市中山區建國北路一段,12.7年,大樓,建坪 69.14,主 + 陽31.5,3房2廳2衛1室,3樓/13樓,"6,800",3
台北市中山區中山北路一段,61.7年,透天,建坪 62.94,主建物59.02,4房4廳4衛(含加蓋2房1衛),1-3樓/3樓,"7,888",0
台北市中山區民族東路,51.8年,辦公/透天,建坪 117.12,主 + 陽108.02,5房5廳5衛4室(含加蓋2房1室),1-3樓/3樓,"11,880",0
台北市中山區龍江路,58.2年,透天,建坪 20.89,主建物20.89,3房2廳2衛1室(含加蓋1房1衛1室),1-2樓/2樓,"5,688",0
台北市中山區錦州街,10.3年,辦公/大樓,建坪 17.09,主 + 陽10.39,2房2廳1衛1室(含加蓋1房1室),11樓/14樓,"1,988",0
台北市中山區朱崙街,11.6年,店面,建坪 43.95,主 + 陽22.7,1廳1衛,1樓/11樓,"11,800",2
台北市中山區農安街,37.9年,店面/辦公,建坪 33.73,主建物14.01,2房2廳1衛1室(含加蓋1房1廳1衛1室),1樓/5樓,"3,680",0
台北市中山區敬業三路,25.7年,華廈,建坪 46.97,主 + 陽25.88,3房2廳2衛,9樓/10樓,"4,380",1
台北市中山區長春路,61.6年,透天/店面,建坪 78.15,主建物69.97,15房1廳14衛2室(含加蓋1房1室),1-4樓/4樓,"25,000",0
台北市中山區龍江路,48.3年,公寓,建坪 34.66,主 + 陽34.66,5房4廳4衛,5樓/5樓,"2,388",0
台北市中山區新生北路二段,45.6年,公寓,建坪 20.41,主 + 陽20.41,2房2廳1衛,3樓/5樓,"2,100",0
台北市中山區民權東路二段,61.6年,店面/透天,建坪 56.31,主建物53.02,3房3廳2衛,1-2樓/2樓,"9,900",0
台北市中山區北安路,32.2年,大樓,建坪 48.63,主 + 陽32.69,3房2廳2衛,3樓/13樓,"4,980",2
台北市中山區長安東路一段,18.3年,大樓,建坪 16.42,主 + 陽10.4,2房1廳1衛(含加蓋1房),7樓/13樓,"2,200",0
台北市中山區北安路,32.2年,大樓,建坪 46.58,主 + 陽32.69,3房2廳2衛,11樓/13樓,"4,780",1
台北市中山區遼寧街,21.8年,大樓,建坪 101.36,主 + 陽52.34,5房2廳3衛2室(含加蓋1房1衛1室),2樓/14樓,"9,800",1
台北市中山區八德路二段,50.0年,店面,建坪 58.97,主建物31.13,2廳1衛2室(含加蓋1廳1室),1樓/4樓,"11,088",0
台北市中山區雙城街,40.2年,店面/公寓,建坪 37.17,主建物27.15,3廳2衛2室(含加蓋1廳),1樓/5樓,"3,950",0
台北市中山區建國北路二段,37.8年,辦公/大樓,建坪 36.35,主建物29.2,3房1廳1衛1室(含加蓋1廳),1樓/15樓,"4,380",0
台北市中山區民權東路三段,29.3年,大樓,建坪 52.19,主 + 陽34.59,3房2廳2衛1室,13樓/15樓,"5,388",1
台北市中山區伊通街,42.8年,店面/辦公,建坪 40.44,主建物30.89,2房2廳2衛1室(含加蓋1室),1樓/6樓,"4,800",0
台北市中山區中山北路二段,49.8年,店面/公寓,建坪 31.19,主建物27.39,5房2廳2衛(含加蓋3房1衛),1樓/4樓,"9,800",0
台北市中山區錦州街,58.7年,公寓,建坪 26.73,主建物26.73,1房1廳1衛,4樓/4樓,"2,788",0
台北市中山區樂群二路,11.0年,辦公/大樓,建坪 173.05,主 + 陽90.46,4房2廳4衛1室(含加蓋1衛1室),8樓/11樓,"19,800",3
台北市中山區長安東路一段,54.8年,辦公/公寓,建坪 18.02,主建物18.02,1廳2衛,1樓/4樓,"2,588",0
台北市中山區新生北路一段,17.8年,華廈,建坪 13.69,主 + 陽7.24,1房2廳1衛(含加蓋1房),4樓/7樓,"1,480",0
台北市中山區建國北路一段,12.7年,大樓,建坪 90.58,主 + 陽33.45,4房2廳4衛3室(含加蓋2房1衛2室),13樓/13樓,"9,980",3
台北市中山區中山北路二段,26.8年,店面/辦公,建坪 36.1,主 + 陽10.06,2房1廳1衛(含加蓋2房),1樓/6樓,"4,898",0
台北市中山區民權東路二段,45.1年,公寓,建坪 34.39,主 + 陽34.38,5房3廳3衛(含加蓋2房1廳1衛),5樓/5樓,"3,850",0
台北市中山區吉林路,41.5年,店面,建坪 28.68,主建物23.77,2廳1衛(含加蓋1廳),1樓/5樓,"3,580",0
台北市中山區農安街,42.0年,大樓/辦公,建坪 41.44,主 + 陽35.99,3房2廳2衛1室,7樓/12樓,"3,298",0
台北市中山區中山北路二段,44.9年,華廈/套房,建坪 13.7,主建物10.32,1房1廳1衛,3樓/7樓,"1,507",0
台北市中山區四平街,17.2年,大樓,建坪 38.74,主 + 陽24,3房2廳2衛2室(含加蓋2室),6樓/11樓,"4,338",1
台北市中山區松江路,預售,大樓,建坪 10.21,主+附 6.54,1房1廳1衛,2樓/13樓,"1,394",0
台北市中山區松江路,預售,大樓,建坪 10.21,主+附 6.54,1房1廳1衛,3樓/13樓,"1,418",0
台北市中山區基湖路,21.7年,華廈,建坪 19.76,主 + 陽7.17,1房1廳1衛(含加蓋1房),4樓/5樓,"1,760",1
台北市中山區農安街,46.9年,華廈/辦公,建坪 38.27,主 + 陽31.14,6房6衛,6樓/10樓,"3,458",0
台北市中山區中山北路一段,15.5年,辦公,建坪 22.26,主 + 陽13.39,3房2廳3衛(含加蓋2房2衛),2樓/7樓,"3,180",0
台北市中山區基湖路,16.5年,華廈,建坪 246.37,主 + 陽115.48,10房3廳6衛1室(含加蓋1房1廳),9-10樓/10樓,"22,800",4
台北市中山區基湖路,16.5年,華廈,建坪 114.2,主 + 陽52.91,4房2廳3衛2室(含加蓋1室),4樓/10樓,"12,580",2
台北市中山區民權東路二段,13.1年,大樓,建坪 76.24,主 + 陽31.55,3房2廳2衛,4樓/12樓,"6,688",2
台北市中山區長安東路二段,18.1年,店面,建坪 98.36,主 + 陽40.47,4房1廳4衛12室(含加蓋1房1衛9室),1樓/13樓,"12,800",3
台北市中山區樂群二路,11.0年,其它,建坪 171.32,主 + 陽89.29,6房3廳4衛2室(含加蓋1房1衛1室),7樓/11樓,"19,888",3
台北市中山區新生北路三段,10.4年,華廈/辦公,建坪 49.4,主 + 陽33.89,3房2廳2衛,1樓/7樓,"6,388",0
台北市中山區長安東路二段,37.4年,辦公/大樓,建坪 45.49,主 + 陽29.9,3房2廳2衛,5樓/12樓,"4,380",1
台北市中山區建國北路一段,12.7年,大樓,建坪 127.21,主 + 陽58.49,3房2廳3衛,11樓/13樓,"12,998",5
台北市中山區北安路,49.3年,店面,建坪 29.63,主建物26.62,1房1廳2衛1室(含加蓋1室),1樓/4樓,"4,138",0
台北市中山區樂群二路,25.2年,大樓,建坪 135.92,主 + 陽75.84,3房2廳4衛3室(含加蓋1衛1室),5樓/14樓,"17,500",3
台北市中山區中山北路一段,60.4年,別墅/透天/店面,建坪 57.03,主建物53.25,5房2廳1衛,1-4樓/4樓,"20,000",0
台北市中山區新生北路三段,44.7年,大樓,建坪 9.47,主建物7.37,1房1廳1衛,9樓/12樓,888,0
台北市中山區中山北路一段,76.3年,透天,建坪 58.16,主建物53.72,3廳4衛(含加蓋2衛),1-3樓/3樓,"21,470",0
台北市中山區建國北路二段,39.4年,大樓,建坪 61.66,主 + 陽40.44,3房2廳2衛,13樓/15樓,"4,588",1
台北市中山區吉林路,39.4年,店面,建坪 31.69,主建物11.7,1廳1衛1室(含加蓋1室),1樓/7樓,"2,990",0
台北市中山區松江路,17.3年,華廈,建坪 40.73,主 + 陽14.4,3房2廳2衛(含加蓋1房1廳),5樓/7樓,"3,388",1
台北市中山區遼寧街,32.7年,公寓/辦公,建坪 66.46,主 + 陽31.23,2房2廳2衛1室,B1-2樓/5樓,"4,980",0
台北市中山區敬業一路,18.3年,店面/辦公,建坪 37.7,主建物18.67,1房1廳1衛,1樓/8樓,"8,880",0
台北市中山區明水路,18.3年,大樓,建坪 190.83,主 + 陽95.77,4房2廳4.5衛2室,11樓/11樓,"22,888",4
台北市中山區民權東路三段,35.0年,辦公/店面/大樓,建坪 270.19,主 + 陽219.78,2廳2衛6室,15樓/20樓,"27,500",4
台北市中山區樂群二路,25.7年,華廈,建坪 47.1,主 + 陽26.01,3房2廳2衛,7樓/10樓,"3,830",1
台北市中山區龍江路,28.8年,店面,建坪 36.17,主 + 陽15.11,1房2廳1衛2室(含加蓋1房),1樓/9樓,"3,980",1
台北市中山區松江路,41.2年,辦公/大樓,建坪 74.14,主建物44.81,5房1廳2室,7樓/12樓,"6,250",1
台北市中山區松江路,41.2年,辦公/大樓,建坪 55.03,主建物30.72,4房2室,7樓/12樓,"4,320",1
台北市中山區林森北路,61.4年,店面/透天,建坪 100.41,主建物97.36,3房5廳4衛(含加蓋1衛),1-4樓/4樓,"15,680",0
台北市中山區長春路,47.7年,大樓/套房,建坪 8.82,主 + 陽7.75,1房1廳1衛,8樓/12樓,968,0
台北市中山區錦州街,58.7年,店面,建坪 26.73,主建物22.97,1廳1衛,1樓/4樓,"6,488",0
台北市中山區遼寧街,58.4年,透天,建坪 41.84,主建物37.64,3房3廳2衛(含加蓋2房1廳1衛),1-3樓/3樓,"5,998",0
台北市中山區松江路,48.5年,辦公/大樓,建坪 32.02,主建物25.9,2廳1衛1室,7樓/14樓,"3,188",0
台北市中山區北安路,34.2年,華廈,建坪 93.07,主 + 陽60.73,3房6廳6室(含加蓋1房3室),5-6樓/6樓,"6,980",2
台北市中山區中山北路三段,43.3年,大樓,建坪 17.33,主 + 陽14.13,2房2廳1衛,9樓/12樓,"1,650",0
台北市中山區民權東路二段,46.4年,大樓/辦公,建坪 51.4,主 + 陽42.47,4房2廳2衛1室,9樓/12樓,"3,888",0
台北市中山區中山北路二段,25.6年,店面,建坪 72.15,主建物40.83,2廳2衛,1樓/9樓,"10,800",4
台北市中山區復興南路一段,44.4年,大樓,建坪 21.67,主 + 陽18.22,2房2廳1衛,12樓/12樓,"2,450",0
台北市中山區雙城街,37.0年,辦公,建坪 45.59,主 + 陽35.37,4房4衛,2樓/6樓,"2,980",0
台北市中山區民權東路二段,41.0年,辦公/大樓,建坪 146.23,主建物114.91,17室,4樓/12樓,"12,900",0
台北市中山區合江街,32.8年,華廈,建坪 20.01,主 + 陽11.98,2房1廳1衛,5樓/7樓,"2,300",0
台北市中山區錦州街,10.2年,華廈,建坪 15.85,主 + 陽9.08,1房2廳1衛(含加蓋1房),3樓/9樓,"1,580",0
台北市中山區中山北路一段,46.8年,店面/辦公,建坪 33.41,主建物33.41,1廳2衛2室,-1樓/5樓,"1,880",0
台北市中山區南京東路二段,44.6年,店面/辦公/大樓,建坪 33.26,主建物23.96,1廳,1樓/14樓,"13,000",0
台北市中山區南京東路一段,44.5年,套房,建坪 10.81,主 + 陽8.78,1房1衛,2樓/6樓,"1,280",0
台北市中山區中山北路二段,55.8年,店面/公寓,建坪 91.51,主建物83.34,8房6廳4衛(含加蓋1房1廳2衛),1、4-5樓/5樓,"16,800",0
台北市中山區樂群二路,17.3年,店面,建坪 101.3,主建物38.44,1廳1衛,1樓/11樓,"16,500",2
台北市中山區林森北路,51.6年,店面,建坪 81.64,主建物62.59,1廳1衛1室,1樓/7樓,"12,500",0
台北市中山區朱崙街,11.1年,大樓,建坪 130.49,主 + 陽58.93,3房2廳3.5衛1室,7樓/12樓,"17,200",3
台北市中山區合江街,50.8年,店面,建坪 23.89,主建物19.67,4房1廳1衛2室(含加蓋1衛2室),1樓/4樓,"3,580",0
台北市中山區敬業三路,25.7年,大樓,建坪 47.03,主 + 陽25.93,2房2廳2衛,8樓/12樓,"4,088",1
台北市中山區北安路,49.2年,公寓,建坪 26.84,主 + 陽26.84,4房4衛,3樓/4樓,"2,380",0
台北市中山區龍江路,42.4年,華廈,建坪 53.48,主 + 陽41.46,3房2廳3衛,6樓/7樓,"3,898",1
台北市中山區中山北路二段,22.6年,套房,建坪 10.18,主建物6.77,1房1廳1衛(含加蓋1房),13樓/14樓,"1,088",0
台北市中山區林森北路,44.1年,店面,建坪 6.49,主建物3.44,1廳,1樓/12樓,"1,598",0
台北市中山區建國北路二段,39.1年,大樓,建坪 48.05,主 + 陽45.16,3房2廳2衛,11樓/12樓,"3,980",0
台北市中山區德惠街,24.5年,店面/單售車位,建坪 343,主 + 陽80.27,2廳3衛,1樓/10樓,"16,800",1
台北市中山區林森北路,34.1年,店面/華廈,建坪 25.27,主建物17.21,2房1廳2衛1室,1樓/5樓,"3,500",0
台北市中山區市民大道三段,37.8年,店面/辦公/大樓,建坪 104.46,主建物85.8,2廳3衛8室(含加蓋1衛3室),-1樓/14樓,"12,000",0
台北市中山區樂群二路,17.5年,華廈,建坪 69.78,主 + 陽43.86,3房2廳2衛,4樓/5樓,"9,580",1
台北市中山區民族東路,39.5年,公寓,建坪 44.14,主 + 陽37.3,4房1廳4衛,2樓/5樓,"2,500",0
台北市中山區遼寧街,41.9年,公寓,建坪 32.82,主 + 陽32.82,5房1廳5衛(含加蓋1房1廳1衛),5樓/5樓,"2,988",0
台北市中山區民權東路二段,41.0年,辦公/大樓,建坪 146.23,主建物114.91,5廳15室,3樓/12樓,"13,700",0
台北市中山區樂群二路,17.1年,華廈,建坪 84.18,主 + 陽41.79,2廳,6樓/7樓,"6,999",2
台北市中山區龍江路,41.2年,華廈/辦公,建坪 41.7,主建物30.07,3房2廳1衛,1樓/7樓,"4,268",0
台北市中山區松江路,41.3年,大樓,建坪 41.68,主 + 陽35.17,3房2廳2衛,10樓/12樓,"5,389",0
台北市中山區北安路,15.2年,大樓/套房,建坪 13.51,主 + 陽8.15,1房1廳1衛,6樓/14樓,"1,688",0
台北市中山區南京東路三段,5.3年,大樓,建坪 62.72,主 + 陽27.77,2廳2衛,15樓/20樓,"10,380",1
台北市中山區農安街,18.2年,大樓,建坪 15.27,主 + 陽9.27,2房2廳1衛(含加蓋1房),10樓/13樓,"1,930",1
台北市中山區明水路,35.6年,店面/華廈,建坪 73.24,主建物49.14,5房2廳1衛1室,1樓/9樓,"9,100",1
台北市中山區植福路,10.4年,辦公,建坪 50.32,主建物24.84,1房1廳1室,4樓/10樓,"5,402",1
台北市中山區長安東路二段,45.0年,辦公/大樓,建坪 111.32,主 + 陽91.04,1廳1衛16室,4樓/11樓,"12,800",0
台北市中山區樂群三路,21.8年,辦公,建坪 92.99,主建物43.1,1廳,4樓/8樓,"6,498",1
台北市中山區民生東路一段,40.7年,辦公/大樓,建坪 18.53,主建物11.76,2房2廳1衛,4樓/12樓,"1,588",0
台北市中山區長春路,16.1年,大樓,建坪 40.7,主 + 陽17.74,1房1廳1衛,13樓/14樓,"4,110",2
台北市中山區民生東路一段,18.5年,華廈,建坪 20.03,主 + 陽12.25,2房2廳2衛2室(含加蓋2房2室),7樓/7樓,"2,188",0
台北市中山區植福路,10.4年,辦公,建坪 376.29,主 + 陽200.44,2廳,9樓/10樓,"43,000",5
台北市中山區民權東路三段,39.3年,大樓,建坪 90.64,主 + 陽57.22,4房2廳2.5衛(含加蓋1房),4-5樓/19樓,"7,580",0
台北市中山區南京西路,47.1年,辦公/大樓,建坪 46.83,主 + 陽38.63,1廳1衛2室,5樓/12樓,"5,420",0
台北市中山區樂群三路,21.8年,辦公,建坪 176.78,主 + 陽88.51,1廳,8樓/8樓,"13,518",2
台北市中山區北安路,28.4年,店面,建坪 94.97,主 + 陽64.18,2廳2衛,1樓/9樓,"13,500",1
台北市中山區新生北路三段,16.4年,大樓,建坪 35.82,主 + 陽15.29,1房2廳1衛,12樓/13樓,"3,450",1
台北市中山區南京東路二段,15.5年,大樓,建坪 15.85,主 + 陽10.12,1房1廳1衛,5樓/18樓,"1,998",0
台北市中山區林森北路,20.5年,大樓,建坪 16.48,主 + 陽10.36,3房2廳1衛(含加蓋1房),8樓/14樓,"2,400",0
台北市中山區長春路,16.1年,大樓,建坪 21.17,主 + 陽9.34,1房1廳1衛,7樓/14樓,"1,580",1
台北市中山區吉林路,14.9年,大樓,建坪 157.01,主 + 陽68.22,5房2廳4衛,6樓/14樓,"16,000",4
台北市中山區新生北路三段,44.7年,大樓,建坪 9.61,主建物7.73,1房1廳1衛1室,9樓/12樓,835,0
台北市中山區松江路,53.0年,辦公/大樓,建坪 70.75,主建物60.4,2廳14室,11樓/11樓,"6,880",0
台北市中山區植福路,10.4年,辦公,建坪 747.4,主 + 陽397.12,5廳,9樓/10樓,"85,000",10
台北市中山區南京東路三段,8.4年,華廈,建坪 41.32,主 + 陽16.7,2房2廳1衛(含加蓋1房),8樓/10樓,"3,980",1
台北市中山區北安路,7.0年,大樓,建坪 313.13,主 + 陽131.07,4廳10衛,16樓/17樓,"47,547",8
台北市中山區建國北路二段,16.4年,大樓,建坪 95.13,主 + 陽45.06,1廳,10樓/15樓,"10,420",2
台北市中山區植福路,10.4年,辦公,建坪 371.11,主 + 陽196.68,3廳,9樓/10樓,"42,000",5
台北市中山區長春路,28.3年,華廈,建坪 13.81,主 + 陽9.71,1房2廳1衛1室(含加蓋1房1室),10樓/10樓,"1,950",0
台北市中山區長春路,45.1年,大樓,建坪 41.71,主 + 陽32.74,3房2廳2衛1室,7樓/12樓,"3,880",0
台北市中山區中原街,48.7年,華廈,建坪 9.81,主 + 陽8.15,1房1廳1衛,6樓/7樓,982,0
台北市中山區龍江路,41.2年,華廈,建坪 59.38,主 + 陽48.32,4房2廳2衛,2樓/7樓,"6,250",0
台北市中山區北安路,33.2年,華廈,建坪 30.42,主 + 陽24.29,3房2廳1衛,7樓/7樓,"3,350",0
台北市中山區敬業三路,25.7年,大樓,建坪 43.21,主 + 陽23.87,3房2廳2衛,1樓/12樓,"3,700",1
台北市中山區林森北路,18.4年,華廈,建坪 46.48,主 + 陽28.83,3房2廳2衛,7樓/9樓,"2,980",1
台北市中山區長春路,31.6年,店面,建坪 133.41,主建物83.65,1廳2衛,1樓/12樓,"24,000",0
台北市中山區明水路,16.7年,店面,建坪 55.54,主建物21.52,2廳1衛,1-1樓/1樓,"8,600",1
台北市中山區樂群二路,11.0年,店面,建坪 102.74,主 + 陽54.47,1廳2衛,1樓/11樓,"22,000",2
台北市中山區合江街,48.2年,華廈,建坪 34.44,主 + 陽30.09,3房2廳2衛,3樓/7樓,"3,288",0
台北市中山區明水路,18.4年,辦公,建坪 11.03,主建物6.03,1房1廳1衛(含加蓋1房),5樓/10樓,"1,100",0
台北市中山區錦州街,46.8年,華廈/辦公,建坪 20.56,主建物20.56,1房1廳1衛,4樓/10樓,"1,380",0
台北市中山區明水路,18.3年,辦公/大樓,建坪 20.37,主建物9.91,1房1廳1衛,2樓/11樓,"2,188",1
台北市中山區龍江路,41.6年,大樓,建坪 53.82,主 + 陽44.38,4房2廳2衛1室,12樓/14樓,"4,688",0
台北市中山區樂群二路,11.0年,店面/辦公/大樓,建坪 90.56,主 + 陽46.67,1房1廳1衛,1樓/11樓,"17,980",2
台北市中山區長春路,16.1年,套房/大樓,建坪 18.59,主 + 陽7.84,2房1衛1室(含加蓋1房1室),13樓/14樓,"1,805",1
台北市中山區南京東路二段,8.3年,大樓,建坪 72.45,主 + 陽42.8,3房2廳2衛1室,12樓/24樓,"10,588",1
台北市中山區南京東路三段,5.3年,大樓,建坪 65.91,主 + 陽29.5,2衛,15樓/20樓,"10,880",1
台北市中山區明水路,31.8年,大樓,建坪 63.44,主 + 陽42.15,4房2廳3衛,12-13樓/14樓,"5,968",2
台北市中山區北安路,27.9年,華廈,建坪 58.81,主 + 陽36.9,3房2廳2衛1室,2樓/5樓,"6,288",1
台北市中山區興安街,40.0年,辦公/大樓,建坪 25.68,主建物19.61,2房2廳2衛,2樓/14樓,"2,480",0
台北市中山區民生東路一段,36.9年,大樓/套房,建坪 12.94,主 + 陽10.08,1房1衛,9樓/12樓,"1,180",0
台北市中山區吉林路,51.6年,店面,建坪 26.54,主建物19.85,1廳1衛2室(含加蓋1室),1樓/4樓,"5,300",0
台北市中山區民生東路一段,36.9年,大樓/套房,建坪 36.74,主 + 陽28.56,3房3衛,9樓/12樓,"3,308",0
台北市中山區中山北路二段,48.5年,華廈/辦公,建坪 16.47,主 + 陽12.9,2房1廳1衛,3樓/8樓,"1,850",0
台北市中山區民生東路一段,36.9年,大樓/套房,建坪 12.26,主 + 陽9.5,1房1衛,9樓/12樓,"1,118",0
台北市中山區民生東路一段,36.9年,大樓/套房,建坪 11.55,主 + 陽8.98,1房1衛,9樓/12樓,"1,058",0
台北市中山區民生東路二段,46.0年,華廈,建坪 12.72,主 + 陽9.63,1房1廳1衛,2樓/7樓,"1,125",0
台北市中山區錦州街,16.3年,店面/大樓,建坪 30.59,主 + 陽24.42,1廳1衛1室(含加蓋1室),1樓/14樓,"4,680",0
台北市中山區興安街,39.8年,大樓,建坪 31.1,主 + 陽24.69,5房5衛,2樓/14樓,"2,680",0
台北市中山區林森北路,60.9年,公寓/套房,建坪 71.17,主建物61.86,16房12衛(含加蓋5房1衛),3-4樓/4樓,"6,400",0
台北市中山區中山北路二段,13.2年,大樓,建坪 107.59,主 + 陽47.63,4房2廳2衛1室,9樓/12樓,"9,800",2
台北市中山區樂群二路,11.0年,店面,建坪 89.49,主 + 陽46.57,1廳1衛,1樓/11樓,"18,680",2
台北市中山區新生北路三段,20.1年,大樓,建坪 11.63,主 + 陽7.92,1房1廳1衛1室(含加蓋1房1室),11樓/12樓,"1,998",0
台北市中山區長安東路二段,13.9年,大樓,建坪 51.42,主 + 陽37.06,3房2廳2室,11樓/15樓,"5,818",1
台北市中山區林森北路,44.7年,公寓,建坪 31.76,主 + 陽31.77,4房4衛,2樓/5樓,"2,388",0
台北市中山區松江路,48.5年,華廈,建坪 47.98,主 + 陽47.98,3房2廳2.5衛,5樓/6樓,"4,349",0
台北市中山區興安街,40.0年,大樓,建坪 33.81,主 + 陽25.49,3房2廳2衛,12樓/15樓,"3,500",0
台北市中山區松江路,17.3年,華廈,建坪 60.91,主 + 陽23,2廳1衛(含加蓋1廳),9樓/9樓,"6,980",1
台北市中山區南京東路二段,52.8年,辦公/大樓,建坪 147.99,主建物144.66,10房2廳11衛,11樓/11樓,"12,800",0
台北市中山區中山北路二段,預售,大樓,建坪 15.24,主+附 9.97,1房1衛,4樓/12樓,"2,055",0
台北市中山區南京東路三段,22.0年,大樓,建坪 89.42,主 + 陽37.39,2房1廳1衛1室,8樓/14樓,"9,158",4
台北市中山區松江路,55.9年,辦公/大樓,建坪 45.22,主 + 陽45.23,4房1廳2衛,11樓/11樓,"4,060",0
台北市中山區建國北路二段,37.8年,店面/辦公/大樓,建坪 127.62,主建物72.43,2房4廳1衛1室,1樓/15樓,"22,500",1
台北市中山區農安街,43.3年,華廈,建坪 30.92,主 + 陽23.44,2房2廳1衛,6樓/7樓,"2,788",0
台北市中山區通北街,31.4年,華廈,建坪 45.34,主 + 陽34.93,3房2廳2衛,6樓/9樓,"2,998",0
台北市中山區林森北路,51.4年,套房/大樓,建坪 12.17,主 + 陽12.17,1房1廳1衛,7樓/11樓,"1,088",0
台北市中山區長安東路二段,13.9年,大樓,建坪 45.53,主建物30.59,3房3衛2室,11樓/15樓,"5,100",1
台北市中山區建國北路二段,29.5年,華廈/套房,建坪 14.18,主 + 陽10.1,2房1廳1衛(含加蓋1房),4樓/7樓,"1,550",0
台北市中山區伊通街,17.9年,華廈,建坪 11.22,主 + 陽6.39,1房1衛,5樓/6樓,"1,468",0
台北市中山區撫順街,35.3年,辦公,建坪 113.58,主 + 陽84.54,1廳6室,3樓/9樓,"8,488",1
台北市中山區敬業二路,18.2年,辦公,建坪 25.45,主建物14.57,2房2廳1衛,8樓/10樓,"3,522",0
台北市中山區長安東路二段,45.0年,辦公/大樓,建坪 30.41,主 + 陽25.54,2廳1衛1室,5樓/11樓,"2,850",0
台北市中山區農安街,49.5年,華廈,建坪 38.58,主建物38.58,6房6衛1室,6樓/9樓,"3,060",0
台北市中山區市民大道三段,預售,大樓,建坪 12.17,主+附 7.67,1房1廳1衛,3樓/15樓,"1,658",0
台北市中山區北安路,8.0年,華廈,建坪 35.07,主 + 陽17.81,2房2廳1衛,4樓/7樓,"3,480",1
台北市中山區明水路,18.4年,辦公,建坪 45.04,主建物6.26,1房1廳1衛(含加蓋1房),8樓/10樓,"1,850",7
台北市中山區林森北路,15.1年,華廈/辦公,建坪 20.62,主 + 陽11.1,1房1廳1衛,4樓/7樓,"1,758",0
台北市中山區北安路,47.7年,公寓,建坪 21.55,主 + 陽21.56,1房2廳,3樓/5樓,"1,880",0
台北市中山區中山北路一段,26.6年,華廈,建坪 29.78,主 + 陽16.7,3房2廳3衛2室(含加蓋2房2衛),5樓/5樓,"3,180",1
台北市中山區八德路二段,39.8年,華廈,建坪 34.89,主 + 陽30.35,6房3衛,2樓/7樓,"2,988",0
台北市中山區雙城街,30.3年,店面,建坪 37.45,主 + 陽18.94,1廳1衛2室(含加蓋1室),1樓/15樓,"3,300",1
台北市中山區南京東路三段,47.6年,店面,建坪 63.03,主建物26.32,1廳1衛1室(含加蓋1室),1樓/7樓,"10,000",0
台北市中山區民生西路,46.2年,店面,建坪 25.09,主建物19.53,1廳1衛1室(含加蓋1室),1樓/12樓,"8,380",0
台北市中山區新生北路二段,預售,大樓,建坪 23.11,主+附 14.79,2房2廳1衛,6樓/15樓,"3,288",0
台北市中山區北安路,48.4年,店面,建坪 14.18,主建物14.18,1房1廳1衛,1樓/6樓,"3,900",0
台北市中山區市民大道三段,預售,大樓,建坪 22.89,主+附 11.73,2房2廳1衛,11樓/15樓,"3,446",1
台北市中山區中山北路二段,8.7年,大樓,建坪 62.85,主 + 陽31.32,2房2廳2衛,2樓/12樓,"6,698",1
台北市中山區吉林路,10.4年,大樓/辦公,建坪 18.12,主 + 陽10.47,1房2廳1衛(含加蓋1房),9樓/11樓,"2,360",0
台北市中山區建國北路一段,預售,大樓,建坪 49.76,主+附 25.18,2房2廳2衛,5樓/20樓,"6,288",1
台北市中山區民族東路,48.5年,店面,建坪 154,主建物107.62,3廳,1樓/8樓,"15,400",0
台北市中山區松江路,1.1年,華廈,建坪 21.19,主 + 陽12.96,1房2廳1衛1室,4樓/10樓,"3,168",0
台北市中山區五常街,10.2年,大樓,建坪 20.28,主 + 陽10.54,1房1廳1衛,5樓/12樓,"2,388",1
台北市中山區樂群二路,25.7年,華廈,建坪 47.1,主 + 陽26.01,5房4衛,8樓/10樓,"4,368",1
台北市中山區新生北路二段,預售,大樓,建坪 53.06,主+附 28.85,3房2廳2衛,4樓/15樓,"6,668",1
台北市中山區市民大道三段,預售,大樓,建坪 12.17,主+附 7.67,1房1廳1衛,11樓/15樓,"2,068",0
