物件編號,物件名稱,地址,格局,坪數,樓層,屋齡,類型,價格
ZS108048,天母新光三越傳家店面,士林區天母東路,OPEN,141坪,1/7樓,136年,辦公,131萬
XS116075,天母紘琚*頂尖五星公設,士林區中山北路七段,--房(室)--廳5衛,162坪,2/22樓,157年,住宅,152萬
ZS161536,天母東面寬三角窗金店,士林區天母東路,2廳2衛,180坪,1/5樓,176年,店面,172萬
ZS131204,天母新光寬店面,士林區天母東路,1廳2衛,199坪,1/7樓,195年,店面,192萬
YS126354,天母東路透天店面,士林區天母東路,--房(室)2廳2衛,211坪,1-2/2樓,213年,店面,209萬
XS105389,天母圓環超級店面,士林區天母西路,--房(室)1廳--衛,237坪,1/11樓,233年,店面,228萬
YS154786,陽明山景觀首排別墅,士林區新安路,4房(室)2廳4衛,29坪,1-2/2樓,36年,住宅,25萬
YS167844,【士林竣】NO.1 六樓,士林區中正路,3房(室)2廳2衛,67坪,6/11樓,63年,住商,54萬
ZS173751,中山北路都更透天厝,士林區中山北路五段,4房(室)2廳2衛,81坪,1-2/2樓,84年,住宅,79萬
YS167737,【士林竣】NO.1 三樓,士林區中正路,3房(室)2廳2衛,100坪,3/11樓,63年,住商,97萬
YS150240,陽明山景觀洋房,士林區仰德大道二段,開放式,119坪,1-2/2樓,114年,住宅,110萬
YS148370,T136德東大地坪透天別墅,士林區德行東路,16房(室)7廳10衛,143坪,1-2/2樓,137年,住宅,130萬
ZS170612,正仰德總裁行館獨棟會所,士林區仰德大道二段,OPEN,119坪,1-2/2樓,114年,住宅,110萬
WS29900,士林夜市金店面III,士林區基河路,2廳2衛,177坪,1/11樓,172年,店面,165萬
QS01939,仰德景觀大別墅,士林區仰德大道二段,--房(室)--廳3衛,119坪,1-2/2樓,114年,其他,110萬
YS118364,天母新光三越旁店面,士林區天母東路,--房(室)2廳2衛,211坪,1/7樓,205年,店面,200萬
ZS161785,天母新光法式餐飲金店面,士林區天母東路,--房(室)--廳--衛,42坪,1/5樓,35年,店面,26萬
YS148097,景觀公園首排電梯鼎家,士林區中山北路七段,3房2廳2衛/加蓋:1廳1衛1室,70坪,6/6樓,65年,住宅,57萬
ZS186829,A46士林站華廈頂加收租,士林區文林路,5房(室)--廳5衛,95坪,7/7樓,89年,住宅,82萬
YS175174,T194劍潭三房景觀管理坡車,士林區大南路,3房(室)2廳2衛,120坪,13/15樓,114年,住宅,107萬
WS23462,陽明山泳池別墅,士林區永公路,.,133坪,1-2/2樓,138年,住宅,131萬
YS173256,士林官邸稀有透天,士林區中山北路五段,4房(室)2廳2衛,156坪,1-2/2樓,159年,住宅,153萬
ZS180463,C2專任圓山帝寶稀有三房含車,士林區承德路四段,3房(室)1廳1衛,184坪,5/24樓,178年,住宅,172萬
YS167548,【士林竣】NO.1 五樓,士林區中正路,3房(室)2廳2衛,203坪,5/11樓,200年,住商,195萬
YS169388,德行東路靜巷1樓$,士林區德行東路,4房(室)2廳2衛,225坪,1/5樓,218年,住宅,215萬
YS167836,仰德帝景NO.1,士林區仰德大道二段,10房(室)4廳6衛,245坪,1-2/2樓,241年,住宅,235萬
QS26663,C11 三角窗吸金店面,士林區華岡路,開放式,40坪,1/4樓,34年,住商,25萬
WS29885,士林夜市金店面I,士林區基河路,1廳1衛,69坪,1/11樓,63年,店面,56萬
YS149083,T256新光三越大馬路金店,士林區天母東路,4房(室)3廳3衛,94坪,B1-1/12樓,88年,店面,82萬
WS29888,士林夜市金店面II,士林區基河路,2廳2衛,111坪,1/11樓,63年,店面,104萬
YS170904,T187天母大面寬雙店面,士林區天玉街,--房(室)3廳1衛,131坪,B1-1/7樓,127年,店面,120萬
WS29873,士林夜市金店面,士林區基河路,3廳3衛,146坪,1/11樓,63年,店面,142萬
YS169893,天母景觀電梯新裝潢別墅,士林區中山北路七段,4房(室)2廳4衛,169坪,1-2/2樓,164年,住宅,156萬
YS155082,至善梅林有管理三角窗別墅,士林區至善路二段,7房(室)2廳4衛,193坪,B1-2/2樓,188年,住宅,181萬
YS173740,芝山捷運SOGO精品兩房車,士林區文林路,2房(室)1廳1衛,213坪,10/12樓,208年,住宅,203萬
YS174859,天母一巷電梯鼎家,士林區忠誠路一段,5房(室)3廳4衛,236坪,6/6樓,229年,住宅,223萬
YS155645,天母靜好,士林區中山北路六段,2房(室)2廳2衛,43坪,8/14樓,36年,住宅,26萬
YS177506,富邦尊榮777-7$,士林區中山北路七段,3房(室)2廳3.5衛,72坪,7/16樓,66年,住宅,58萬
YS177485,天母紘琚高樓景觀大戶,士林區中山北路七段,3房(室)3廳5衛,95坪,12/22樓,90年,住宅,84萬
YS176954,荷墅,士林區德行東路,8房(室)4廳8衛,118坪,1-3/2樓,113年,住宅,105萬
YS157951,T155芝山站新天母帶車,士林區德行西路,2房(室)1廳1衛,143坪,6/8樓,136年,住宅,129萬
ZS184809,士林夜市金店面,士林區文林路,開放式,156坪,1/2樓,161年,店面,154萬
YS179565,全新裝潢三房坡平車位,士林區中山北路七段,3房(室)2廳2衛,185坪,1/7樓,179年,住宅,176萬
QS33810,超稀有芝山捷運站旁挑高3米,士林區德行西路,開放式,209坪,4/15樓,203年,住商,197萬
YS182000,*忠誠寶藏黃金屋,士林區忠誠路二段,3房(室)2廳2衛,228坪,5/5樓,223年,住宅,219萬
QS35682,天母獨棟美墅｜經典翻修質感升級,士林區中山北路七段,4房(室)4廳4衛,240坪,1/1樓,242年,住宅,238萬
YS185598,士林捷運小透天,士林區前街,1房(室)1廳1衛,29坪,1/1樓,35年,住宅,26萬
QS34222,C40士林捷運收租電梯鼎嘉,士林區文林路,5房(室)--廳5衛,67坪,7/7樓,61年,住宅,55萬
YS182743,T214永平街邊間稀有金店面,士林區永平街,1房(室)1廳2衛,80坪,1/4樓,85年,店面,78萬
OS210220,005 士林夜市透天店面,士林區大東路,--房(室)--廳--衛,100坪,1-4/4樓,103年,店面,98萬
QS29071,(311)至善梅林獨棟別墅,士林區至善路二段,6房(室)2廳5衛,132坪,1-2/2樓,127年,住宅,119萬
QS34724,天母美校商圈黃金店面,士林區中山北路六段,開放式,154坪,1/7樓,148年,住宅,55萬
YS183815,宏盛陽明高樓豪邸,士林區福志路,依現況,179坪,11/17樓,13年,住宅,166萬
YS179838,日健闊美景高樓2房車,士林區重慶北路四段,2房(室)2廳1衛,199坪,10/16樓,195年,住宅,55萬
QS34540,永平街優質角間店面,士林區永平街,1房(室)1廳3衛,80坪,1/4樓,85年,店面,78萬
YS183359,圓山森鄰黃金店面,士林區後港街,2房(室)1廳1衛,228坪,1-2/14樓,223年,住宅,218萬
YS182848,大空間鼎佳雙車位美寓,士林區通河東街一段,5房(室)3廳3衛,43坪,5/5樓,36年,住宅,26萬
YS185205,萬象小麗寶,士林區德行西路,--房(室)1廳1衛,73坪,11/13樓,66年,住宅,57萬
WS54929,陽明山大土地柏園山莊,士林區莊頂路,5房(室)4廳4衛,98坪,B2-1/1樓,93年,住宅,85萬
YS179764,豪景vila,士林區莊頂路,8房(室)4廳7衛,98坪,1-2/2樓,93年,住宅,111萬
ZS192585,外雙溪綠鑽石一樓,士林區中社路二段,3房(室)2廳2衛,132坪,1/4樓,135年,住宅,130萬
YS183367,天母精品美學庭院$,士林區中山北路七段,開放式,163坪,1/7樓,157年,住商,150萬
WS54331,天母富一樓店面,士林區天母東路,--房(室)--廳--衛,184坪,B1/5樓,179年,店面,173萬
ZS196502,圓山飯店頂佳美寓,士林區承德路四段,3房(室)2廳2衛,203坪,5/5樓,198年,住宅,195萬
YS191926,六段可營登住辦,士林區中山北路六段,2房(室)2廳2衛,222坪,B1/5樓,217年,住宅,213萬
YS191099,T269劍潭邊間大空間美寓,士林區福港街,5房(室)4廳4衛,241坪,5/5樓,234年,住宅,231萬
YS191512,劍潭大坪數廠房,士林區通河東街一段,--房(室)1廳--衛,43坪,3/5樓,36年,廠房,26萬
WS58700,過院來景觀別墅,士林區中庸二路,6房(室)3廳5衛,71坪,B1-5/5樓,66年,住宅,56萬
YS194926,T290樂行館高樓景觀三房車,士林區永平街,3房(室)2廳2衛,94坪,14/14樓,88年,住宅,82萬
QS44663,K562近北市科河景無敵美屋,士林區延平北路六段,1房(室)2廳1衛,116坪,9/11樓,111年,住宅,105萬
YS195793,日僑、美國學校邊間電梯3房,士林區士東路,3房(室)2廳2衛,138坪,2/8樓,133年,住宅,128萬
YS186305,T231天母宏國芝園四房坡車,士林區德行東路,4房(室)3廳2衛,160坪,4-5/5樓,155年,住宅,148萬
YS189707,社子捷運一層一戶美四房,士林區中正路,4房(室)2廳2衛,181坪,4/5樓,175年,住宅,170萬
YS186840,T242天母德行東路綠景三房,士林區德行東路,3房(室)2廳2衛,202坪,4/5樓,196年,住宅,194萬
TS139827,天母靜巷4房美廈,士林區中山北路七段,4房(室)2廳2衛,221坪,4/7樓,216年,住宅,212萬
WS57324,天母圓環麗莊四房車,士林區中山北路七段,4房(室)2廳2衛,239坪,4/7樓,234年,住宅,232萬
YS190412,天母芝園四房+車位,士林區德行東路,4房(室)3廳2衛,43坪,4-5/5樓,37年,住宅,25萬
OS212422,A52全新美妝華廈四房,士林區中山北路七段,4房(室)2廳2衛,68坪,4/7樓,62年,住宅,54萬
YS190065,士林電梯廠辦,士林區通河東街一段,--房(室)2廳1衛,90坪,4/19樓,85年,廠房,79萬
WS61286,A03天母獨棟~邊間~四房車,士林區中山北路七段,4房(室)2廳2衛,109坪,4/7樓,104年,住宅,102萬
TS141571,593BSO士林方正公寓,士林區忠誠路二段,3房(室)2廳2衛,126坪,5/5樓,121年,住宅,117萬
WS60524,中山北路七段華廈,士林區中山北路七段,4房(室)2廳2衛,68坪,4/7樓,62年,住宅,54萬
YS180270,T162士林幸福電梯三房坡車,士林區社正路,3房(室)2廳1衛,160坪,5/9樓,154年,住宅,149萬
YS193543,美妝電梯三房加車位,士林區中山北路七段,3房(室)2廳2衛,179坪,3/7樓,174年,住宅,171萬
WS44562,葫蘆圖書館公園旁黃金2樓,士林區延平北路五段,4房(室)2廳1衛,190坪,2/4樓,193年,住宅,188萬
WS62739,天母靜巷邊間獨棟四房,士林區中山北路七段,4房(室)2廳2衛,109坪,4/7樓,104年,住宅,102萬
YS192945,菁山豪華帝王別墅,士林區菁山路,6房(室)5廳6衛,42坪,1-4/4樓,36年,住宅,25萬
YS194135,T284綠意盎然精華尊榮府邸,士林區中山北路七段,4房(室)2廳2衛,71坪,6/8樓,66年,住宅,57萬
YS193281,天北樹海邊間三房,士林區天母北路,3房(室)2廳2衛,95坪,4/5樓,90年,住宅,83萬
YS195082,忠誠路庭院成家一樓,士林區忠誠路二段,3房(室)2廳2衛,118坪,1/5樓,112年,住宅,108萬
YS194831,天福公園優質美廈$,士林區天母東路,2房(室)2廳1衛,144坪,6/7樓,137年,住宅,131萬
WS66251,陽明山莊園全新電梯別墅,士林區新安路,2室2廳2衛,166坪,B2-3/3樓,161年,住宅,155萬
YS194896,士林捷運金雞母,士林區中正路,5房(室)1廳5衛,180坪,1-2/2樓,185年,住宅,178萬
YS194158,T285劍潭黃金三角窗店面,士林區通河街,--房(室)2廳1衛,204坪,1/4樓,208年,店面,202萬
WS66393,天母美國學校車庫活巷1樓,士林區中山北路六段,3+1房2廳2衛,233坪,1/5樓,227年,住宅,223萬
WS67560,J7美崙三角窗大空間店面,士林區美崙街,--房(室)2廳1衛,253坪,1/7樓,248年,住商,244萬
TS135070,天母金店面,士林區中山北路七段,開放式,42坪,1/7樓,35年,店面,26萬
WS68820,有天地無鄰居士林雙捷,士林區中正路,詳現場,72坪,1-2/2樓,65年,店面,58萬
YS195628,新光三越面公園居,士林區天母東路,3房(室)2廳2衛,96坪,2/7樓,90年,住宅,85萬
WS68663,綠意盎然車庫透天,士林區至誠路一段,5房(室)3廳3衛,119坪,1-2/2樓,114年,住宅,108萬
WS61478,延平北商一地三角窗透天店面,士林區延平北路五段,4房(室)7廳5衛,143坪,3/3樓,137年,店面,131萬
YS183686,T273士林捷運首購美寓,士林區大北路,3房(室)1廳1衛,166坪,4/4樓,160年,住宅,153萬
YS195817,T300專任士林低總價靜巷2樓,士林區重慶北路四段,2房(室)--廳2衛,187坪,2/4樓,182年,住宅,178萬
YS187651,百齡國小學區3房,士林區福港街,3房(室)2廳2衛,207坪,3/5樓,202年,住宅,198萬
WS57574,天母北路三房美寓,士林區天母北路,3房(室)2廳2衛,226坪,2/5樓,221年,住宅,218萬
YS192695,天母德行東路商圈三房美寓,士林區忠義街,3房(室)2廳2衛,245坪,4/5樓,240年,住宅,237萬
YS188580,T252天母質感美妝高樓三房,士林區天玉街,3房(室)2廳2衛,42坪,6/8樓,36年,住宅,25萬
YS190331,T175天母面寬住辦2樓,士林區天玉街,--房(室)--廳2衛,66坪,2/7樓,61年,住商,54萬
YS190333,T176天母面寬商辦3樓,士林區天玉街,8房(室)--廳2衛,66坪,3/7樓,61年,住商,54萬
YS192015,士林收租金雞邊間鼎佳,士林區大南路,5房(室)--廳4衛,94坪,4/4樓,98年,住宅,90萬
YS190538,天母國小住辦美廈,士林區天母西路,4房(室)2廳2衛,126坪,2/7樓,119年,住宅,115萬
YS191752,T178天母圓環住辦大空間,士林區天玉街,7房(室)1廳2.5衛,66坪,4/7樓,61年,住商,54萬
WS63049,天母商圈三房雙衛美妝一樓含坡車,士林區中山北路七段,3房(室)2廳2衛,157坪,1/7樓,152年,住宅,148萬
YS193072,天母新光全新裝潢三房+坡車,士林區中山北路七段,3房(室)2廳2衛,157坪,1/7樓,152年,住宅,148萬
QS43383,C64天母商圈全新整理三房車,士林區中山北路七段,3房(室)2廳2衛,157坪,1/7樓,152年,住宅,148萬
YS192176,百齡國小邊間2F,士林區華齡街,3房(室)2廳1衛,188坪,2/4樓,190年,住宅,186萬
WS63630,A09天和公園旁美1樓I附車位,士林區中山北路七段,3房(室)2廳2衛,42坪,1/7樓,36年,住宅,25萬
WS63289,天母新光幸福美妝三房1,士林區中山北路七段,3房(室)2廳2衛,42坪,1/7樓,36年,住宅,25萬
YS194878,T291天母稀有獨棟電梯別墅,士林區東山路,9房(室)4廳7衛,80坪,3-B1/3樓,75年,住宅,64萬
YS196488,天母琴園別墅,士林區中山北路七段,5房(室)2廳5衛,101坪,B1-2/2樓,96年,住宅,90萬
YS191706,T180士林靜巷公園旁透天,士林區重慶北路四段,4房(室)3廳2衛,114坪,1-2/2樓,118年,住宅,112萬
WS65131,陽明山柏園別墅,士林區莊頂路,4房(室)4廳6衛,142坪,1-2/2樓,136年,住宅,131萬
WS67976,陽明山景觀花園泳池獨棟別墅,士林區永公路,7房(室)5廳6衛,156坪,B1-2/3樓,158年,住宅,154萬
YS186299,T230士林捷運大土地透天,士林區前街,1房(室)1廳1衛,174坪,1/1樓,176年,住宅,171萬
YS184544,T222天母美妝兩房抽籤車位,士林區中山北路七段,2房(室)2廳2衛,198坪,2/6樓,194年,住宅,189萬
YS183751,東山獨棟傳家別墅,士林區東山路,6房(室)2廳2衛,210坪,1-2/2樓,211年,住宅,208萬
YS189726,天母庭園裝潢電梯三房,士林區天母西路,3房(室)2廳2衛,42坪,2/7樓,36年,住宅,25萬
YS182025,海砂改建夢想啟航,士林區文林路,4房(室)2廳2衛,71坪,3/11樓,65年,住宅,56萬
WS47598,仰德大道二段大地坪景觀別墅,士林區仰德大道二段,17房(室)8廳7衛,98坪,1-2/2樓,92年,住宅,83萬
YS186123,天母小西華精品華廈,士林區天母北路,2房(室)1廳1.5衛,125坪,7/9樓,118年,住宅,110萬
WS53843,天母家樂福特賣商場,士林區天母西路,--房(室)--廳--衛,147坪,1-2/11樓,141年,其他,136萬
OS209218,至善路梅林名人別墅,士林區至善路二段,6房(室)2廳5衛,167坪,1-2/2樓,162年,住宅,156萬
YS185951,T229未來捷運黑土大空間,士林區社中街,3房(室)2廳1衛,179坪,2/2樓,182年,住宅,177萬
YS187099,皇鼎麗園4房車位,士林區德行東路,4房(室)2廳2衛,207坪,7/10樓,201年,住宅,197萬
YS186724,士林站商ㄧ雙透天金店,士林區美德街,9房(室)7廳5衛,232坪,1-3/3樓,226年,住宅,219萬
YS185596,社子市場大空間二樓,士林區社中街,3房(室)2廳1衛,179坪,2/2樓,182年,住宅,177萬
YS188350,獨家芝山捷運置產改建宅,士林區文林路,3房(室)2廳2衛,44坪,4/11樓,37年,住宅,26萬
YS189301,御水苑高樓景觀,士林區天母西路,開放式,68坪,10/13樓,64年,住宅,57萬
CS178687,天母庭園華廈醫生的家,士林區天母西路,3房(室)2廳2衛,90坪,2/7樓,85年,住宅,80萬
QS39192,K793天母圓環金店面,士林區天玉街,依現場實際情況為主,112坪,1/7樓,107年,店面,100萬
YS184395,康和摘星四房車位,士林區忠義街,4房(室)2廳2衛,137坪,3/15樓,131年,住宅,124萬
QS40542,天母庭園｜近商圈電梯美三房抽車,士林區天母西路,3房(室)2廳2衛,90坪,2/7樓,85年,住宅,80萬
ZS195310,(預售)士林一品黃金店面C-3,士林區大南路,開放式,158坪,1/21樓,64年,店面,157萬
ZS195314,(預售)士林一品黃金店面A-1,士林區大南路,開放式,173坪,1/21樓,64年,店面,172萬
YS185685,士北科文林苑三房坡車$,士林區文林路,3+1 房 2 廳 2 衛,193坪,9/15樓,187年,住宅,183萬
WS50622,天母SOGO旁鋼骨挑高氣派美辦,士林區德行西路,開放式,213坪,4/15樓,207年,辦公,202萬
YS195255,士林站電梯庭院戶,士林區福德路,1房2廳1衛(含加蓋1房),42坪,1/8樓,35年,住宅,26萬
ZS195331,(預售)士林一品黃金店面C-1,士林區大南路,開放式,59坪,1/21樓,65年,店面,57萬
ZS195313,(預售)士林一品黃金店面B-1,士林區大南路,開放式,79坪,1/21樓,65年,店面,77萬
YS188967,欣翰士林官邸豪辦面山景大陽台+坡平車位,士林區中山北路五段,開放式,100坪,6/12樓,95年,店面,90萬
ZS195329,(預售)士林一品優質店面E-2,士林區大南路,開放式,111坪,1/21樓,65年,店面,110萬
WS65345,陽明山石築靜居~桂香百年,士林區建業路,5房(室)2廳2衛,122坪,1/1樓,125年,住宅,119萬
WS58771,A83陽明山透天別墅,士林區仰德大道三段,6房(室)4廳7衛,144坪,B1-2/2樓,148年,住宅,140萬
YS190327,T264新天地美妝生活景觀宅,士林區大南路,3房(室)2廳2衛,174坪,13/15樓,168年,住宅,163萬
YS194012,劍潭國小稀有二樓美寓,士林區承德路四段,3房(室)2廳2衛,195坪,2/4樓,190年,住宅,185萬
YS186610,天母SOGO琉御,士林區中山北路六段,4房(室)2廳2衛,217坪,4/7樓,183年,住宅,207萬
WS65651,天母面寬黃金店辦,士林區中山北路七段,3房(室)2廳1衛,41坪,1/7樓,35年,店面,23萬
WS61189,稀有釋出天母黃金3房,士林區天母西路,3房(室)2廳2衛,63坪,2/7樓,58年,住宅,52萬
ZS196209,芝山站北士科正文林路金店面,士林區文林路,2房(室)3廳1衛,77坪,1/3樓,81年,店面,75萬
YS191466,天母高島屋芳鄰忠誠美寓,士林區忠誠路二段,2房(室)2廳2衛,106坪,4/5樓,101年,住宅,95萬
WS59302,士林夜市大馬路店面,士林區基河路,1廳1衛,130坪,1/11樓,124年,店面,118萬
QS41075,C26天母高島屋黃金店面,士林區天母東路,OPEN,151坪,1/5樓,146年,店面,142萬
YS191145,士林官邸頂級辦公樓,士林區中山北路五段,開放式,178坪,6/12樓,172年,辦公,164萬
YS188522,天母稀有美校一樓,士林區中山北路六段,5房(室)3廳2衛,199坪,1/6樓,194年,住宅,189萬
WS62905,天母面公園美廈,士林區天母東路,1房(室)1廳1衛,218坪,6/8樓,214年,住宅,210萬
YS190689,草山別墅行館,士林區格致路,8房(室)5廳5衛,233坪,1-2/2樓,237年,住宅,230萬
YS191091,天東收租金店面$,士林區天母東路,開放式,42坪,1/5樓,35年,店面,26萬
YS191205,士林夜市連鎖金店,士林區文林路,--房(室)--廳1衛,60坪,1/2樓,64年,店面,57萬
YS192909,香衫河澗景觀樓中樓$,士林區至誠路一段,4房(室)2廳2衛,94坪,7-8/8樓,89年,住宅,79萬
YS192588,天母上苑新成屋,士林區中山北路七段,2房(室)2廳2衛,119坪,5/12樓,113年,住宅,107萬
YS191884,士林站出口黃金店面,士林區中山北路五段,1衛,132坪,1/3樓,135年,店面,130萬
WS64218,芝山大庭院一樓,士林區文林路,3房(室)2廳2衛,161坪,1/4樓,155年,住宅,151萬
YS191688,北士科金店首選,士林區德行西路,開放式,180坪,1/5樓,175年,店面,172萬
YS188827,天母小西華住辦店1F,士林區天母北路,2房(室)2廳1衛,204坪,1/9樓,198年,其他,191萬
YS195448,天母MINI行館優質美廈,士林區德行東路,1房(室)1廳1衛,224坪,5/7樓,219年,住宅,214萬
YS192965,劍潭公寓五樓(都更洽談中),士林區劍潭路,4房(室)3廳3衛,244坪,5/5樓,238年,住宅,234萬
WS63587,A10東和公園旁美1樓(II),士林區中山北路七段,3房(室)2廳2衛,42坪,1/7樓,36年,住宅,25萬
QS42221,K595文化大學黃金店面,士林區華岡路,開放式,65坪,1/4樓,60年,住宅,54萬
YS193405,全陽豐會SRC制震宅,士林區中山北路五段,開放式,89坪,4/18樓,83年,住宅,77萬
WS63720,士紙開發案旁都更透天1.2樓,士林區福德路,3房(室)2廳3衛,101坪,1-2/2樓,106年,住宅,99萬
TS140736,C208陽明山豪宅別墅,士林區中庸一路,7房(室)4廳4衛,123坪,1-2/2樓,126年,住宅,119萬
QS43381,C63天母商圈大空間美三房,士林區中山北路七段,3房(室)2廳2衛,42坪,1/7樓,36年,住宅,25萬
QS26606,K595文化大學黃金店面,士林區華岡路,開放式,65坪,1/4樓,60年,住宅,54萬
WS64281,天母新光法式餐飲金店面,士林區天母東路,--房(室)--廳--衛,168坪,1/5樓,163年,店面,156萬
QS26056,E19 文林路聚財金店面,士林區文林路,--房(室)--廳5衛,192坪,1-5/5樓,186年,店面,180萬
CS180949,陽明山稀有建地+別墅古厝,士林區平菁街,12房(室)7廳8衛,214坪,1-2/2樓,209年,住宅,203萬
WS64011,士紙開發案旁都更透天1.2樓,士林區福德路,3房(室)2廳3衛,30坪,1-2/2樓,37年,住宅,26萬
WS63067,天母商圈歐風精品三房附車位,士林區中山北路七段,3房(室)2廳2衛,67坪,1/7樓,62年,住宅,54萬
YS193970,T282聯上天母大露台景觀戶,士林區天母北路,1房(室)2廳2衛,91坪,11/24樓,86年,住宅,78萬
YS193950,T281聯上天母景觀高樓三房車,士林區天母北路,3房(室)2廳2衛,104坪,11/24樓,86年,住宅,101萬
YS193956,天母學區低公設大空間,士林區中山北路七段,4房(室)3廳3衛,126坪,7/7樓,119年,住宅,115萬
YS194111,芝山捷運住家一樓,士林區文林路,3房(室)2廳2衛,146坪,1/4樓,141年,住宅,136萬
YS192574,聯上天母視野戶露台戶,士林區天母北路,1房(室)2廳2衛,91坪,11/24樓,86年,住宅,78萬
YS192531,聯上天母視野戶,士林區天母北路,3房(室)2廳2衛,104坪,11/24樓,86年,住宅,101萬
YS193627,士林新天地山河景電梯坡平有裝潢,士林區大南路,3房(室)1廳2衛,188坪,13/15樓,184年,辦公,177萬
YS192580,聯上天母帝景露台大戶,士林區天母北路,4房(室)4廳4衛,202坪,11/24樓,86年,住宅,198萬
YS194115,芝山站住辦黃金店面$,士林區文林路,--房(室)3廳2衛,44坪,1/4樓,37年,住商,26萬
YS193154,正面忠誠欒樹御花園,士林區忠誠路一段,4房(室)2廳2衛,73坪,6/7樓,67年,住宅,57萬
YS194795,士東美裝大空間稀有三房,士林區士東路,3房(室)2廳2衛,95坪,2/7樓,90年,住宅,85萬
QS43846,3021天母幸福全新三房車,士林區中山北路七段,3房(室)2廳2衛,116坪,1/7樓,111年,住宅,106萬
YS193236,菩方田高質感居所,士林區菁山路,1房(室)1廳1衛,138坪,3/5樓,133年,住宅,126萬
YS195626,劍潭捷運大空間鼎加,士林區後港街,--房(室)1廳1衛,161坪,5/5樓,155年,廠房,150萬
YS188550,T171海光新村潛力透天,士林區延平北路五段,6房(室)2廳3衛,184坪,1-2/2樓,179年,住宅,173萬
YS195753,天母靜巷大空間三房,士林區天母西路,3房(室)2廳2衛,201坪,5/5樓,197年,住宅,173萬
YS196173,陽明山過院來景觀別墅,士林區中庸二路,開放式,222坪,B1-4/4樓,217年,住宅,212萬
AS135989,百齡國小2樓公寓,士林區華齡街,3房(室)2廳2衛,240坪,2/5樓,234年,住宅,231萬
OS216734,天母學區獨戶綠意雙車位,士林區中山北路七段,4房(室)2廳2衛,42坪,4/7樓,36年,住宅,25萬
YS196026,忠誠高島屋邊間頂佳,士林區忠誠路二段,4房(室)3廳3衛,70坪,5/5樓,63年,住宅,57萬
QS44438,W43天母三面採光學區四房車,士林區中山北路七段,4房(室)2廳2衛,42坪,4/7樓,36年,住宅,25萬
WS69020,陽明菁山靜語別墅,士林區菁山路,OPEN,104坪,B1-2/2樓,99年,農舍,91萬
YS196654,天母靜巷前後陽台美寓,士林區中山北路六段,3房(室)2廳2衛,123坪,5/5樓,118年,住宅,114萬
WS70063,天母國中靜巷獨戶華廈,士林區中山北路七段,4房2廳2衛1陽台,42坪,4/7樓,36年,住宅,25萬
WS68284,陽明山-菩方田,士林區菁山路,1房(室)2廳1衛,158坪,4/5樓,153年,住宅,149萬
WS63714,天母幸福華廈三房+車位,士林區中山北路七段,3房(室)2廳2衛,177坪,1/7樓,171年,住宅,168萬
OS217732,台北美國學校車位一樓A,士林區中山北路七段,3房(室)1廳2衛,177坪,1/7樓,171年,住宅,168萬
ZS198184,天母幸福三房美廈,士林區中山北路七段,3房(室)2廳2衛,177坪,1/7樓,171年,住宅,168萬
YS194908,至誠路二段三樓,士林區至誠路二段,3房(室)2廳2衛,44坪,3/5樓,37年,住宅,26萬
YS194781,T185德林哲里高樓三房坡車,士林區永平街,3房(室)2廳2衛,69坪,9/11樓,64年,住宅,57萬
YS195660,忠誠芳鄰二樓,士林區德行東路,3房(室)2廳1衛,90坪,2/4樓,86年,住宅,79萬
ZS199768,急售 價可談 外雙溪中社頂家,士林區中社路二段,3房(室)2廳2衛,101坪,4/4樓,103年,住宅,100萬
YS195134,蘭雅國小靜巷3樓寓,士林區克強路,3房(室)2廳2衛,127坪,3/5樓,121年,住宅,118萬
WS67731,蘭雅國中邊間四房美寓,士林區德行東路,4房(室)2廳2衛,147坪,4/5樓,141年,住宅,138萬
WS68582,士林第一排百齡河濱景觀2室,士林區通河東街一段,2室/1廳/1衛,168坪,5/5樓,162年,住宅,158萬
WS69804,天母忠誠路靜巷優質鼎加,士林區忠誠路二段,5房(室)4廳3衛,188坪,5/5樓,182年,住宅,79萬
WS58685,陽明山菁山邸全新房含車五,士林區菁山路,1房2廳1&#34910;2陽台,207坪,2/4樓,178年,住宅,198萬
WS58675,陽明山菁山邸-全新房含車四,士林區菁山路,1房2廳1&#34910;2陽台,207坪,3/4樓,178年,住宅,216萬
WS58649,陽明山菁山邸-全新房含車二,士林區菁山路,2房2廳2&#34910;3陽台,40坪,2/4樓,34年,住宅,25萬
WS58659,陽明山菁山邸-全新房含車三,士林區菁山路,2房2廳2&#34910;3陽台,57坪,2/4樓,34年,住宅,52萬
YS195583,士林站低總價捷運宅,士林區大西路,1房(室)2廳1衛,83坪,4/5樓,77年,住宅,69萬
YS194530,T289芝山國小都更增值一樓,士林區德行東路,4房(室)2廳2衛,104坪,1/5樓,100年,住宅,94萬
WS60886,士林安平透天收租精選,士林區安平街,13房(室)--廳13衛,119坪,1-3/3樓,124年,住宅,116萬
XS138994,士林芝山捷運口一樓,士林區福國路,2房(室)2廳1衛,148坪,1/4樓,143年,住宅,139萬
WS67678,芝山捷運成家首選,士林區福國路,1房(室)1廳1衛,170坪,5/8樓,164年,住宅,160萬
WS63327,天母美國學校一樓3房平車,士林區中山北路七段,3房(室)2廳2衛,141坪,1/7樓,186年,住宅,181萬
