物件編號,物件名稱,地址,格局,坪數,樓層,屋齡,類型,價格
ZS200446,D12北安路變價分割持份,中山區北安路,開放式,40坪,B1/7樓,80年,其他,72萬
WS71845,晴光商圈三盟電梯三房,中山區農安街,3房(室)2廳2衛,110坪,7/12樓,104年,住宅,98萬
WS71969,國泰松江低單價邊間採光大四房,中山區松江路,4房(室)2廳2衛,134坪,9/11樓,128年,住宅,121萬
WS71958,雙連馬偕裝潢3室,中山區林森北路,3室1廳1衛,154坪,4/12樓,149年,辦公,144萬
WS71757,松江亞都捷運美宅,中山區松江路,1房(室)1廳1衛,174坪,4/7樓,168年,住宅,164萬
WS71247,006南京林森捷運辦公房,中山區林森北路,--房(室)1廳1衛,194坪,6/12樓,188年,辦公,184萬
WS71342,中山商圈大面採光住辦,中山區林森北路,1房(室)1廳1衛,194坪,6/12樓,188年,辦公,184萬
WS71286,馬偕電梯管理收租Ⅰ,中山區民生東路一段,14房(室)13廳13衛,221坪,11/12樓,216年,住宅,212萬
WS71311,馬偕電梯管理收租Ⅱ,中山區民生東路一段,18房(室)17廳17衛,42坪,12/12樓,35年,住宅,26萬
WS71290,晴光捷運稀有3房,中山區農安街,3房(室)2廳2衛,68坪,7/12樓,62年,住宅,57萬
WS71572,晴光捷運稀有3房,中山區農安街,3房(室)2廳2衛,68坪,7/12樓,62年,住宅,57萬
WS71689,晴光商圈電梯三房低公設,中山區農安街,3房(室)2廳2衛,68坪,7/12樓,62年,住宅,57萬
WS71944,I7森美術坡平車位,中山區雙城街,車位,25坪,-6/15樓,105年,車位,98萬
WS71395,大直捷運邊間採光電梯華廈,中山區北安路,4室2廳2衛,135坪,3/7樓,129年,住商,122萬
WS71650,143條通美嬌娘,中山區林森北路,開放式,160坪,5/5樓,153年,住宅,148萬
YS197506,林森南京商用電梯,中山區林森北路,--房(室)1廳1衛,181坪,6/12樓,176年,住宅,171萬
WS70670,明水坡平車位。一位難求,中山區明水路,--房(室)--廳--衛,203坪,B2/7樓,197年,車位,192萬
WS71658,民權吉林捷運280米三面採光純,中山區民權東路二段,--房(室)--廳--衛,221坪,4/12樓,215年,住宅,211萬
WS71630,324雙城花博面寬邊間3+1房,中山區民族東路,3房(室)2廳2衛,44坪,4/7樓,37年,住宅,26萬
WS71705,大同林蔭靜巷美四房,中山區中山北路三段,4房(室)2廳2衛,70坪,9/12樓,64年,住宅,56萬
WS71609,建北長春面寬店霸,中山區建國北路二段,--房(室)3廳1衛,98坪,1/15樓,92年,店面,83萬
WS71775,民權商業純辦大樓,中山區民權東路二段,15房(室)--廳--衛,120坪,4/12樓,115年,辦公,109萬
WS71787,龍騰豪邸親民3房+平車<二>,中山區民權東路二段,3房(室)2廳2衛,135坪,4/12樓,131年,住宅,129萬
WS71874,中山捷運500米29年明亮美屋,中山區中山北路一段,1房(室)1廳1衛,156坪,2/7樓,150年,住宅,145萬
WS71869,&松江伊通名門電梯三室,中山區伊通街,3室2廳1.5衛,179坪,3/8樓,173年,住宅,167萬
WS71769,中山長春面寬金店,中山區長春路,--房(室)2廳2衛,199坪,1/12樓,194年,店面,190萬
WS71841,龍騰豪邸親民大戶<一>,中山區民權東路二段,5房(室)2廳3衛,215坪,3/12樓,131年,住宅,208萬
WS71843,吉林民權福全辦公室,中山區民生東路二段,OPEN,120坪,4/12樓,115年,辦公,109萬
WS71925,007民權雙捷運整層純辦公大樓,中山區民權東路二段,16室0廳5衛,42坪,4/12樓,35年,辦公,26萬
WS71903,民權東路收租辦公室,中山區民權東路二段,17室,42坪,4/12樓,35年,辦公,26萬
WS71975,德惠街大面寬公寓,中山區德惠街,5房(室)3廳2衛,80坪,4/4樓,74年,住宅,67萬
WS71999,兄弟飯店旁1F,中山區遼寧街,3房(室)2廳2衛,94坪,1/4樓,98年,住商,92萬
WS72013,325榮星五常國中獨戶2樓,中山區復興北路,3房(室)2廳2衛,123坪,2/5樓,118年,住宅,113萬
OS223776,V85民權東路商辨置產自用皆適,中山區民權東路二段,16房(室)--廳--衛,42坪,4/12樓,35年,住商,26萬
WS72033,專約內科核心・指標級商辦金店面,中山區堤頂大道二段,2房(室)2廳3衛,158坪,1-2/11樓,153年,住商,146萬
WS72059,327南京復興捷運明亮三房,中山區遼寧街,3房(室)2廳1衛,180坪,4/15樓,175年,住宅,169萬
WS72084,龍江八德低總店面,中山區龍江路,2房(室)2廳1衛,203坪,1/9樓,197年,店面,190萬
WS72141,中山國小捷運辦公,中山區民權東路二段,17房,42坪,4/12樓,35年,辦公,26萬
ZS200875,中山國小捷運優質純辦,中山區民權東路二段,OPEN,42坪,4/12樓,35年,辦公,26萬
WS72157,榮星花園電梯採光3房+陽台,中山區民權東路三段,3房(室)2廳2衛,69坪,4/7樓,63年,住宅,55萬
WS72111,民權東福全三面採光純辦,中山區民權東路二段,開放式,42坪,4/12樓,35年,辦公,26萬
WS39155,松江南京低總價機械車位,中山區南京東路二段,--房(室)--廳--衛,104坪,B2/8樓,97年,車位,90萬
WS14573,P21金磚密碼車位,中山區雙城街,--房(室)--廳--衛,25坪,25/14樓,11年,車位,89萬
WS49952,中山國小捷運景觀套房,中山區新生北路二段,1房(室)1廳1衛,145坪,12/14樓,138年,辦公,133萬
YS197069,松江南京挑高華廈&抗跌資產,中山區松江路,1房(室)1廳2衛,169坪,-1/5樓,163年,其他,157萬
WS54602,中山捷運美套房,中山區林森北路,1房(室)1廳1衛,190坪,5/12樓,183年,辦公,180萬
WS70950,建國北二段店辦,中山區建國北路二段,8房(室)--廳2衛,213坪,B1-1/14樓,207年,住商,200萬
WS70943,百合居大廈一層一戶,中山區林森北路,--房(室)1廳1衛,233坪,6/12樓,228年,辦公,224萬
WS71326,雙連站低總電梯採光美屋,中山區新生北路二段,1房(室)1廳1衛,43坪,2/12樓,36年,住宅,26萬
ZS200723,中山國中低總二房,中山區民族東路,2房(室)1廳1衛,72坪,3/4樓,66年,住宅,59萬
ZS200732,榮星花園二樓美寓,中山區民族東路,2房(室)1廳1衛,88坪,2/4樓,66年,住宅,82萬
YS197508,林森錦州2+1裝潢美大樓,中山區林森北路,2房2廳1衛1室,112坪,6/13樓,106年,住宅,100萬
WS71110,112松江南京捷運黃金美套,中山區松江路,1房(室)1廳1衛,134坪,8/12樓,128年,住宅,124萬
WS45099,中山高投報旺店,中山區中山北路一段,2室1廳2衛,150坪,B1/5樓,155年,店面,148萬
WS51164,南京建國角窗(持分)店面,中山區建國北路二段,開放式,183坪,B1-2/11樓,177年,店面,171萬
WS71197,忠泰品中山3房加車位,中山區新生北路二段,3房(室)2廳2衛,204坪,5/19樓,192年,住宅,194萬
WS71240,南京復興電梯管理三室車,中山區長安東路二段,3室2廳2衛,225坪,5/12樓,220年,辦公,215萬
WS71213,四平街金脈商圈透天,中山區四平街,3房(室)3廳3衛,238坪,1-3/3樓,242年,店面,236萬
WS71442,大直靜巷陽光美寓,中山區大直街,3房(室)2廳2衛,44坪,4/5樓,37年,住宅,26萬
WS71475,106雙捷運松江路黃金美套,中山區松江路,1房(室)--廳1衛,73坪,12/13樓,67年,住宅,58萬
WS71507,Y11專任長春華廈黃金三樓,中山區長春路,開放式,96坪,3/7樓,91年,辦公,83萬
WS71463,中山福德榮星電梯三房,中山區民權東路三段,3房(室)2廳2衛,117坪,4/7樓,111年,住宅,108萬
WS71473,獨家-典藏金店面松江無籬,中山區松江路,1房(室)--廳1衛,139坪,1/11樓,134年,店面,129萬
WS71600,行天宮都更潛力店面,中山區民生東路二段,OPEN,151坪,1/3樓,153年,店面,149萬
WS71570,中山福德榮星電梯三房,中山區民權東路三段,3房(室)2廳2衛,117坪,4/7樓,111年,住宅,108萬
WS71731,捷運中山國小優質純辦,中山區民權東路二段,OPEN,184坪,4/12樓,178年,辦公,175萬
WS71752,中山國小美妝2+1房,中山區民權東路二段,2房(室)2廳1衛,203坪,2/12樓,198年,住商,193萬
WS71701,國泰皇宮電梯管理美2房,中山區新生北路三段,2房(室)2廳1衛,223坪,3/11樓,217年,住宅,214萬
WS71589,八德路二段透天三層,中山區八德路二段,--房(室)3廳2衛,30坪,1-3/3樓,37年,住宅,26萬
WS71763,中山國小住辦美妝2房,中山區民權東路二段,2房(室)2廳1衛,71坪,2/12樓,65年,住商,56萬
WS71988,行天宮捷運全新典雅裝潢採光三房,中山區松江路,3房(室)2廳2衛,84坪,5/11樓,88年,住宅,82萬
WS72016,中山國中面寬1樓住辦,中山區合江街,1房(室)1廳2衛,117坪,1/4樓,112年,住宅,105萬
WS72155,龍江發財小金店,中山區龍江路,1衛,137坪,1/11樓,131年,店面,126萬
YS197732,O041中山捷運輕奢電梯美宅,中山區林森北路,1房(室)--廳1衛,160坪,3/5樓,154年,住宅,149萬
WS59920,中山國小捷運青禾居2,中山區林森北路,1房(室)1廳1衛,181坪,8/12樓,175年,住宅,171萬
XS141459,南京西商圈商業區商辦三戶打通,中山區長春路,7房(室)2廳2衛,205坪,11/12樓,199年,辦公,192萬
WS70440,437優質芳鄰電梯好宅,中山區新生北路三段,4房(室)4廳2衛,227坪,6/8樓,221年,住宅,215萬
WS56804,行天宮松江捷運三角窗金店面,中山區松江路,--房(室)--廳--衛,247坪,1/7樓,241年,店面,237萬
WS52383,晴光商圈稀有旺旺屋,中山區德惠街,2房(室)1廳1衛,45坪,4/11樓,38年,住宅,26萬
WS70265,松江南京挑高住辦地下室,中山區松江路,1室2廳2衛(含加蓋1廳),75坪,B1/5樓,68年,住商,60萬
WS70580,中山北商辦低總工作室,中山區中山北路三段,1房(室)1廳1衛,98坪,4/14樓,92年,住宅,87萬
WS70552,中山北商辦低總工作室,中山區中山北路三段,1房(室)1廳1衛,98坪,4/14樓,92年,住宅,87萬
WS70759,中山百合居住辦,中山區林森北路,1廳1衛,129坪,6/12樓,124年,住商,118萬
OS223524,中山春暉低總價2+1房,中山區林森北路,2房(室)2廳1衛,148坪,6/13樓,142年,住宅,138萬
WS70836,中山國小站電梯2室+陽台,中山區農安街,2房(室)2廳2衛,169坪,5/10樓,163年,住宅,158萬
WS71129,吉林國小旁電梯頂家住辦,中山區新生北路二段,1房(室)2廳2衛,190坪,12/12樓,184年,住商,180萬
WS71222,台北CBD時代廣場頂級商辦3,中山區植福路,開放式,212坪,4/10樓,207年,辦公,201萬
WS71191,台北CBD時代廣場頂級商辦1,中山區植福路,開放式,212坪,3/10樓,207年,辦公,201萬
WS71225,台北CBD時代廣場頂級商辦4,中山區植福路,開放式,40坪,4/10樓,34年,辦公,25萬
WS71227,台北CBD時代廣場頂級商辦6,中山區植福路,開放式,56坪,6/10樓,34年,辦公,52萬
WS71215,台北CBD時代廣場頂級商辦2,中山區植福路,開放式,56坪,3/10樓,34年,辦公,63萬
WS71226,台北CBD時代廣場頂級商辦5,中山區植福路,開放式,56坪,4/10樓,34年,辦公,73萬
ZS190300,林森晴光雙城金店面＋地下室,中山區雙城街,開放式,99坪,1-B1/6樓,92年,店面,86萬
WS10208,406榮星鼎家美寓,中山區建國北路三段,4房(室)2廳3衛,124坪,5/5樓,118年,住宅,111萬
WS48725,P35中山圓中園坡平車位,中山區中山北路二段,--房(室)--廳--衛,144坪,19/19樓,140年,車位,134萬
WS71147,008中山民權巷內地下一層,中山區中山北路二段,開放式,155坪,B1/6樓,158年,店面,154萬
YS93978,東王帝景空中花園豪邸,中山區民權東路三段,6房(室)2廳3衛,189坪,12-13/19樓,182年,住宅,174萬
ZS148679,大直都更透天,中山區崇實路,4房(室)2廳5衛,215坪,1-4/4樓,207年,住宅,201萬
WS45794,濱江挑高5米角店,中山區建國北路三段,2室2廳2衛(含加蓋1廳1衛),44坪,1/5樓,36年,店面,26萬
WS58967,興盛【中山捷運】收租金鑽店,中山區中山北路一段,2房(室)1廳2衛,64坪,B1/5樓,67年,店面,61萬
WS69279,捷運善導寺長安學區採光三房,中山區長安東路一段,3房(室)1廳1衛,99坪,5/7樓,92年,住宅,85萬
WS59926,中山國小捷運青禾居3,中山區林森北路,1房(室)1廳1衛,125坪,8/12樓,120年,住宅,113萬
WS69115,馬偕捷運400米面公園陽台美兩,中山區民生東路一段,2房(室)1廳1衛,147坪,8/12樓,140年,住宅,136萬
OS222395,168南京商圈商辦,中山區長春路,6房(室)2廳3衛,169坪,11/12樓,164年,辦公,157萬
WS70232,320雙捷運溫馨時尚3房,中山區林森北路,3房(室)1廳1衛,191坪,4/12樓,185年,住商,181萬
ZS187479,林森商圈可隔間辦公室,中山區林森北路,--房(室)--廳--衛,210坪,5/13樓,204年,辦公,200萬
WS31490,中山國小站稀有收租商辦,中山區錦州街,3房(室)--廳--衛,233坪,9/13樓,204年,辦公,221萬
ZS190088,080捷運中山國小住辦美房,中山區林森北路,--房(室)1廳1衛,210坪,5/13樓,204年,住商,200萬
ZS190182,059捷運中山國小住辦美2房,中山區林森北路,2房(室)1廳1衛,46坪,5/13樓,38年,住商,26萬
ZS187473,林森百業辦公室可營登,中山區林森北路,--房(室)--廳--衛,46坪,5/13樓,38年,住商,26萬
WS43072,自用收租辦公室,中山區錦州街,3房(室)--廳--衛,82坪,9/13樓,38年,辦公,69萬
WS43264,雙捷運電梯收租3房,中山區林森北路,3房(室)--廳3衛,101坪,4/13樓,38年,住宅,92萬
WS48966,154中山國小捷運收租屋,中山區德惠街,1房(室)1廳1衛,125坪,6/9樓,119年,住宅,113萬
WS50981,$三創住辦破盤價,中山區松江路,5室1廳2衛,151坪,5/12樓,144年,住宅,138萬
WS60371,JZ4專任民生雙連2F店辦,中山區民生東路一段,6房(室)2廳--衛,178坪,2/12樓,171年,辦公,165萬
WS61358,大直美堤花園三房美廈,中山區敬業三路,3房(室)2廳2衛,200坪,9/12樓,194年,住宅,190萬
WS70136,低總價邊間三房小資首選,中山區林森北路,3房(室)1廳1衛,219坪,5/12樓,214年,住宅,211萬
WS70797,302錦州1樓土地大,中山區錦州街,3房(室)2廳2衛,229坪,1/2樓,232年,住宅,228萬
WS70860,晴光雙城國泰電梯兩房,中山區新生北路三段,2房(室)2廳1衛,44坪,3/11樓,37年,住宅,26萬
WS71438,北大龍江庭院一樓,中山區龍江路,4室/2廳/2衛,70坪,B1-1/5樓,64年,住宅,57萬
WS70834,436中山北雙捷運電梯4房,中山區中山北路三段,4房(室)2廳2衛,96坪,9/12樓,90年,住宅,83萬
WS51846,捷運民權西大坪數地下室,中山區天祥路,--房(室)--廳--衛,108坪,B1/7樓,114年,其他,106萬
ZS187982,晶華高樓景觀低總價美廈,中山區新生北路二段,1房(室)1廳1衛,143坪,11/12樓,136年,住宅,132萬
WS43711,民生合江雙衛美妝二室,中山區合江街,2室/2廳/2衛,165坪,3/7樓,159年,住宅,155萬
WS43373,大直頂加機能宅,中山區北安路,5房(室)3廳2衛,192坪,4/4樓,184年,住宅,178萬
WS44661,民權西路辦公,中山區撫順街,開放式,218坪,2/9樓,211年,辦公,205萬
WS69011,$明水河畔景觀樓中樓,中山區明水路,4房(室)2廳2衛,242坪,14/15樓,236年,住宅,230萬
WS69060,北安店面魔術大空間,中山區北安路,2房(室)3廳5衛,265坪,B1-1/5樓,259年,店面,255萬
WS68318,專約-林森公園方正大三房,中山區林森北路,3房(室)2廳2衛,44坪,4/5樓,36年,住宅,25萬
WS69655,三房綠意樹海宅,中山區敬業三路,3房(室)2廳2衛,72坪,3/8樓,65年,住宅,59萬
YS196862,長安國小學區房,中山區吉林路,3房(室)3廳2衛,94坪,5/5樓,88年,住宅,84萬
YS188540,近中山美裝潢華廈兩房,中山區林森北路,2房(室)1廳1衛,119坪,3/7樓,113年,住宅,107萬
WS53992,中山站採光電梯美2房,中山區林森北路,2房(室)1廳1衛,119坪,3/7樓,113年,住宅,107萬
QS39757,林森北路的小確幸-圓夢宅,中山區林森北路,2房(室)1廳1衛,119坪,3/7樓,113年,住宅,107萬
YS112744,吉林路店面(一),中山區吉林路,OPEN,163坪,B1-1/7樓,156年,店面,151萬
YS112837,吉林路店面(四),中山區吉林路,OPEN,180坪,B1-1/7樓,156年,店面,174萬
YS112840,吉林路店面(三),中山區吉林路,OPEN,193坪,B1-1/7樓,156年,店面,190萬
YS112810,吉林路店面(二),中山區吉林路,OPEN,205坪,B1-1/7樓,156年,店面,151萬
WS68976,榮星花園超值大四房,中山區五常街,4房(室)2廳2衛,125坪,4/5樓,120年,住宅,113萬
YS196858,中山國小捷運套房+車位,中山區林森北路,1房(室)--廳1衛,147坪,8/10樓,144年,住宅,136萬
WS70178,榮星花園雅寓,中山區民族東路,3房(室)2廳1衛,167坪,5/5樓,161年,住宅,158萬
WS68726,欣欣晶華捷運700米景觀美套房,中山區林森北路,1房(室)1廳1衛,186坪,10/12樓,180年,住宅,177萬
WS53582,台北市最便宜套房,中山區長春路,1室1廳1衛,207坪,11/12樓,201年,獨立套房,196萬
WS70194,166(專賣)雙捷運低總價美套,中山區新生北路二段,1房(室)1廳1衛,226坪,7/12樓,220年,住商,215萬
WS69212,千金漾鋼骨小豪宅有車位,中山區林森北路,1房(室)1廳1衛,245坪,8/15樓,240年,住宅,26萬
WS69938,245中山低總捷運美寓二樓,中山區林森北路,2房(室)2廳2衛,43坪,2/3樓,36年,住商,26萬
WS67057,B4中山國小低總質感宅5,中山區新生北路二段,開放式,71坪,13/14樓,65年,住宅,57萬
WS67013,B4中山國小低總套房12,中山區新生北路二段,開放式,82坪,9/14樓,65年,住宅,78萬
WS67007,B4中山國小低總套房14,中山區新生北路二段,開放式,91坪,13/14樓,65年,住宅,88萬
WS56570,中山國小站美妝2房+陽台,中山區林森北路,2房(室)1廳1衛,46坪,2/5樓,38年,住宅,26萬
WS28183,吉林路低總價角窗金店,中山區吉林路,開放式,73坪,1/7樓,67年,住宅,60萬
WS44927,T37合江大地坪透天,中山區合江街,4房(室)2廳2衛,87坪,1-2/2樓,91年,住宅,84萬
OS206235,中山國小捷運精裝電梯3房,中山區農安街,3房(室)1廳1衛,123坪,9/10樓,116年,住宅,110萬
YS184285,Y489中山國小精裝電梯三房,中山區農安街,3房(室)1廳1衛,123坪,9/10樓,116年,住宅,110萬
WS49524,雙捷運水美璞麗,中山區民權西路,OPEN,160坪,7/14樓,153年,住宅,148萬
WS64944,雙連捷運商圈金店面,中山區天祥路,--房(室)1廳1衛,180坪,1/5樓,67年,店面,171萬
WS70313,Y09稀有松江捷運B1店面,中山區松江路,3房(室)2廳2衛,202坪,B1/5樓,197年,店面,192萬
YS194028,獨家委售-阿曼之星機械車位,中山區新生北路二段,--房(室)--廳--衛,27坪,B3/12樓,150年,車位,211萬
WS69964,P03新東京捷運宅車位,中山區南京東路二段,車位,27坪,B6/18樓,237年,車位,232萬
WS61533,五常國中旁地下室內機械車位,中山區復興北路,--房(室)--廳--衛,42坪,B2/13樓,35年,車位,26萬
WS49352,榮星花園五常商圈四房,中山區五常街,4房(室)2廳2衛,73坪,4/5樓,66年,住宅,56萬
WS49554,榮星花園五常商圈四房,中山區五常街,4房(室)2廳2衛,73坪,4/5樓,66年,住宅,56萬
WS69314,層峰企業首選松江南京景觀商辦,中山區南京東路二段,--房(室)1廳2衛,104坪,10/11樓,99年,辦公,91萬
WS69358,層峰企業首選松江南京景觀商辦,中山區南京東路二段,--房(室)1廳2衛,104坪,10/11樓,99年,辦公,91萬
WS70331,龍江路面寬金店面(辦住),中山區龍江路,3房(室)2廳2衛,127坪,1/5樓,121年,住宅,116萬
WS70515,408專約~行天宮方正採光美寓,中山區錦州街,4房(室)2廳2衛,140坪,4/4樓,142年,住宅,139萬
WS70343,236國賓好品味,中山區新生北路二段,2房(室)1廳1衛,161坪,11/12樓,164年,住宅,159萬
WS70362,最大直正面河景美邸,中山區明水路,3房(室)2廳2衛,189坪,14/25樓,183年,住宅,178萬
WS70558,喜來登花園廣場高樓採光三房,中山區建國北路二段,3房(室)2廳2衛,208坪,8/14樓,203年,住宅,199萬
WS70728,忠孝新生SC六房景觀坡車,中山區八德路二段,6房(室)2廳3衛,45坪,16/20樓,38年,住宅,26萬
WS70640,Y07農安面寬三角窗金店,中山區農安街,1廳1衛,74坪,1/7樓,68年,店面,59萬
YS197045,精選四平街店面,中山區四平街,--房(室)2廳1衛,97坪,1/4樓,91年,店面,84萬
WS70113,喜來登電梯四房,中山區建國北路二段,4房(室)2廳2衛,120坪,5/14樓,114年,住宅,108萬
WS70632,新生景觀高樓住辦,中山區新生北路二段,2房(室)2廳3衛,143坪,12/12樓,137年,住宅,132萬
WS70678,鼎吉中山2房平車,中山區新生北路二段,2房2廳1.5衛,165坪,2/15樓,160年,住宅,155萬
WS70929,中山歐風全新美屋,中山區林森北路,1房(室)--廳1衛,188坪,5/5樓,181年,住宅,177萬
WS70705,善導寺捷運電梯邊間漂亮3房,中山區長安東路一段,3房(室)1廳1衛,208坪,5/7樓,203年,住宅,199萬
WS70654,近興安公園庭院1樓,中山區龍江路,4房(室)2廳2衛,227坪,B1-1/5樓,222年,住宅,218萬
WS70807,大直瓏山林金店面,中山區樂群二路,OPEN,249坪,1/11樓,244年,店面,239萬
WS70714,華泰財經大樓,中山區民生東路一段,OPEN+3套房,42坪,10/11樓,35年,辦公,26萬
WS70490,大直明水稀世水岸 · 時代鉅獻,中山區明水路,3房(室)2廳2衛,72坪,14/25樓,66年,住宅,58萬
ZS200460,中山國小管理二房,中山區新生北路三段,2房(室)2廳1衛,96坪,3/11樓,90年,住宅,84萬
WS70574,南京復興捷運邊間辦公室附車位,中山區長安東路二段,4房(室)2廳2衛,121坪,5/12樓,115年,辦公,108萬
WS70988,民生東路金店面,中山區民生東路二段,OPEN,147坪,1/7樓,141年,店面,133萬
WS71401,伊通名門精裝電梯美屋,中山區伊通街,3室/2廳/1.5衛,171坪,3/8樓,165年,住商,159萬
WS71114,興盛【中山國小站】住店辦,中山區新生北路二段,1房(室)1廳1衛,193坪,1/5樓,187年,店面,182萬
WS71371,冠堤晶華精品美室,中山區民權東路一段,1房(室)1廳1衛,212坪,5/7樓,207年,住宅,204萬
WS71397,馬偕國賓電梯華廈三室,中山區中山北路二段,3房(室)2廳1衛,232坪,3/6樓,227年,住商,222萬
WS71426,南京復興辦公有車位,中山區長安東路二段,3室/2廳/2衛,121坪,5/12樓,115年,辦公,108萬
WS70693,善導寺捷運電梯漂亮3房,中山區長安東路一段,3房(室)1廳1衛,40坪,6/7樓,34年,住宅,24萬
WS71954,長安學區上城若水面101,中山區市民大道三段,2房(室)2廳1衛,67坪,11/15樓,61年,住宅,53萬
ZS190253,晴光雙城1F+B1金店辦,中山區雙城街,4房(室)3廳2衛,95坪,B1-1/6樓,88年,店面,81萬
ZS189454,基泰之星平面車位,中山區農安街,--房(室)--廳--衛,19坪,B2/19樓,111年,車位,105萬
YS193313,中山國小捷運電梯大2房,中山區林森北路,2房(室)2廳1衛,137坪,8/12樓,131年,住宅,126萬
WS44681,中山國小捷運低總套房-有對外窗,中山區新生北路二段,1房(室)1廳1衛,221坪,7/14樓,215年,辦公,209萬
YS187828,中山國小精美套房,中山區新生北路二段,1房(室)--廳1衛,234坪,10/14樓,215年,住宅,230萬
YS159577,捷運高樓純辦,中山區林森北路,1房(室)1廳--衛,70坪,9/13樓,64年,辦公,58萬
YS159582,捷運高樓商辦,中山區林森北路,1房(室)1廳--衛,70坪,9/13樓,64年,辦公,58萬
YS159586,捷運高樓優商辦,中山區林森北路,2房(室)2廳--衛,92坪,9/13樓,64年,辦公,88萬
WS19400,002東光帷幕低總純辦,中山區林森北路,開放式,70坪,9/13樓,64年,辦公,58萬
WS19390,001中山國小捷運低總純辦,中山區林森北路,開放式,70坪,9/13樓,64年,住商,58萬
ZS180193,捷運/收租商辦/精裝大採光,中山區錦州街,15房(室)2廳2.5衛,128坪,12/13樓,64年,辦公,117萬
ZS187178,專任-晶華商圈住辦電梯三樓2房,中山區長春路,2房(室)1廳1衛,151坪,3/9樓,145年,住宅,139萬
ZS183488,花博高樓景觀辦住,中山區新生北路三段,7房(室)2廳2衛,176坪,8-9/9樓,170年,住商,163萬
WS36101,復北百坪高投報辦公室,中山區興安街,13室4廳10衛,199坪,3/14樓,193年,住商,188萬
ZS190393,060捷運中山國小站精華商辦,中山區錦州街,15房(室)1廳--衛,44坪,9/13樓,37年,辦公,26萬
WS43530,龍江公園極美5房,中山區龍江路,5房(室)4廳4衛,74坪,5/5樓,67年,住宅,58萬
WS49999,商三都更收租公寓,中山區中山北路一段,6房(室)--廳6衛,98坪,2/4樓,92年,住宅,85萬
WS53859,榮星建北採光三房瞭望台,中山區建國北路三段,3房(室)2廳2衛,118坪,5/5樓,113年,住宅,57萬
YS180220,*中山區芳鄰大廈,中山區新生北路三段,1房(室)1廳1衛,143坪,10/14樓,136年,住宅,129萬
QS24854,K568冠德國賓藝術坡機車,中山區中山北路二段,--房(室)--廳--衛,25坪,B4/16樓,207年,車位,198萬
WS27473,有土地持份機械車位,中山區新生北路一段,--房(室)--廳--衛,229坪,25/25樓,224年,車位,221萬
OS195637,國賓晶品車位,中山區中山北路二段,--房(室)--廳--衛,249坪,25/7樓,243年,車位,240萬
YS181044,國際有約高投報車位,中山區林森北路,--房(室)--廳--衛,42坪,1/15樓,35年,車位,26萬
WS52793,捷運民權西大坪數地下室,中山區天祥路,--房(室)--廳--衛,57坪,B1/7樓,64年,其他,56萬
YS113659,文經百坪辦公室,中山區建國北路二段,OPEN,142坪,B1/12樓,136年,辦公,130萬
ZS179761,241雙捷運大二房有陽台,中山區林森北路,2房(室)1廳1衛,161坪,10/12樓,156年,住宅,152萬
ZS185286,雙捷運氣派商務辦公室,中山區錦州街,--房(室)--廳--衛,180坪,9/13樓,175年,辦公,170萬
WS59234,103中山捷運站在台北有個家,中山區林森北路,1房(室)1廳1衛,195坪,11/12樓,191年,辦公,188萬
WS52938,捷運350米企業辦公,中山區林森北路,--房(室)--廳--衛,213坪,9/13樓,175年,辦公,206萬
WS27392,建北長安低總價投資車位,中山區建國北路一段,--房(室)--廳--衛,77坪,B2/14樓,72年,車位,65萬
WS30467,中山條通日&夜金店,中山區中山北路一段,5室2廳4衛,106坪,B1-1/5樓,99年,店面,91萬
ZS184083,條通稀有公寓二樓,中山區林森北路,3房(室)2廳1衛,119坪,2/4樓,123年,住宅,116萬
ZS183960,中山條通商四店面,中山區中山北路一段,5室/3廳/4衛,106坪,B1-1/5樓,99年,店面,91萬
WS43371,中山國小捷運電梯美屋+車位,中山區林森北路,1房(室)1廳1衛,160坪,10/10樓,153年,住宅,148萬
ZS189136,獨家榮星花園住辦,中山區建國北路二段,2室/2廳/1衛,181坪,10/14樓,176年,住宅,172萬
YS183493,行天宮黃金3房,中山區民生東路二段,3房(室)2廳1衛,205坪,3/4樓,198年,住宅,194萬
WS45650,371行天宮捷運三樓美寓,中山區民生東路二段,3房(室)2廳1衛,205坪,3/4樓,198年,住宅,194萬
QS35116,林森和益金銀精品2房,中山區林森北路,2房(室)2廳1衛,42坪,6/12樓,36年,住宅,25萬
YS187377,雙城電梯華廈投資金雞母,中山區雙城街,5房(室)--廳5衛,68坪,2/8樓,63年,住宅,56萬
WS54455,面榮星公園住辦金店面,中山區五常街,6房(室)3廳3衛,96坪,B1-1/7樓,89年,住宅,81萬
WS62087,雷諾瓦車位,中山區雙城街,--房(室)--廳--衛,19坪,B2/15樓,114年,車位,107萬
WS41732,晴光高樓邊間採光美屋,中山區德惠街,開放式,138坪,8/10樓,134年,住宅,129萬
YS186866,捷運中山國小站低總價景觀套房,中山區新生北路三段,開放式,160坪,12/14樓,155年,住宅,151萬
WS70029,松江南京捷運優質住辦,中山區長安東路二段,3房(室)2廳2衛,182坪,5/12樓,177年,住商,171萬
WS69879,誠美知寓,中山區南京東路三段,--房(室)--廳--衛,201坪,6/9樓,197年,住宅,193萬
WS69921,273中山捷運漂亮2房,中山區林森北路,2房(室)2廳1衛,220坪,6/12樓,214年,住宅,212萬
