物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
捷運中山國小站低總價景觀套房,新生北路三段,1,0,0,0,0,0,0,0,0,0,0,0,160.0,0,,,,,0,14.0,12.0,12.0,1.0,0,0,1,0,0
松江南京捷運優質住辦,長安東路二段,1,0,0,0,0,0,0,0,0,0,0,0,182.0,0,3.0,2.0,2.0,3.0,0,12.0,5.0,5.0,1.0,0,0,0,0,0
誠美知寓,南京東路三段,1,0,0,0,0,0,0,0,0,0,0,0,201.0,0,,,,,0,9.0,6.0,6.0,1.0,0,1,0,0,0
273中山捷運漂亮2房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,220.0,0,2.0,2.0,1.0,2.0,0,12.0,6.0,6.0,1.0,0,1,0,0,0
捷運面公園美寓,新生北路二段,1,0,0,0,0,0,0,0,0,0,0,0,243.0,0,,2.0,1.0,,0,4.0,3.0,3.0,1.0,0,1,0,0,0
卡爾頓大陽台充電車位,建國北路三段,1,0,0,0,0,0,0,0,0,0,0,0,44.0,1,,,,,0,14.0,2.0,2.0,1.0,0,1,0,0,0
422遼寧夜市商圈2樓,遼寧街,1,0,0,0,0,0,0,0,0,0,0,0,62.0,0,4.0,2.0,2.0,4.0,0,4.0,2.0,2.0,1.0,0,1,0,0,0
大直小西華三房,敬業三路,1,0,0,0,0,0,0,0,0,0,0,0,97.0,0,3.0,2.0,2.0,3.0,0,7.0,3.0,3.0,1.0,0,1,0,0,0
T13農安街透天金店,農安街,1,0,0,0,0,0,0,0,0,0,0,0,109.0,0,,3.0,3.0,,0,3.0,1.0,3.0,3.0,0,0,0,0,1
439雙捷運高樓溫馨4房,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,137.0,0,4.0,2.0,2.0,4.0,0,13.0,12.0,12.0,1.0,0,1,0,0,0
民權西捷運住店辦,民權西路,1,0,0,0,0,0,0,0,0,0,0,0,151.0,0,,3.0,1.0,,0,4.0,3.0,3.0,1.0,0,0,0,0,0
&中正國小全新六樓三房車,龍江路,1,0,0,0,0,0,0,0,0,0,0,0,179.0,0,3.0,2.0,2.0,3.0,0,9.0,6.0,6.0,1.0,0,1,0,0,0
雙城低總價漂亮三房,雙城街,1,0,0,0,0,0,0,0,0,0,0,0,194.0,0,3.0,2.0,1.0,3.0,0,4.0,4.0,4.0,1.0,0,1,0,0,0
鎮金殿高樓三房大露台,撫順街,1,0,0,0,0,0,0,0,0,0,0,0,220.0,0,3.0,2.0,2.0,3.0,0,14.0,12.0,12.0,1.0,0,1,0,0,0
中山核心高樓靜謐,建國北路二段,1,0,0,0,0,0,0,0,0,0,0,0,243.0,0,1.0,,1.0,1.0,0,14.0,10.0,10.0,1.0,0,0,0,0,0
&中正國小全新八樓三房車,龍江路,1,0,0,0,0,0,0,0,0,0,0,0,44.0,0,3.0,2.0,2.0,3.0,0,9.0,8.0,8.0,1.0,0,1,0,0,0
雙捷運合江街華廈,合江街,1,0,0,0,0,0,0,0,0,0,0,0,71.0,0,2.0,2.0,2.0,2.0,0,7.0,3.0,3.0,1.0,0,0,0,1,0
合江三陽蘭園,合江街,1,0,0,0,0,0,0,0,0,0,0,0,93.0,0,,2.0,2.0,,0,7.0,2.0,2.0,1.0,0,1,0,0,0
南京東路三段優質商辦樓,南京東路三段,1,0,0,0,0,0,0,0,0,0,0,0,105.0,0,5.0,2.0,2.0,5.0,0,8.0,5.0,5.0,1.0,0,0,0,0,0
捷運南京復興電梯高樓景觀三房,興安街,1,0,0,0,0,0,0,0,0,0,0,0,135.0,0,3.0,2.0,2.0,3.0,0,15.0,12.0,12.0,1.0,0,1,0,0,0
松江民權三角窗可店可住辦,松江路,1,0,0,0,0,0,0,0,0,0,0,0,149.0,0,2.0,2.0,5.0,2.0,0,4.0,1.0,1.0,1.0,0,1,0,0,0
V63入住中山區電梯三房超值選,林森北路,1,0,0,0,0,0,0,0,0,0,0,0,181.0,0,3.0,1.0,1.0,3.0,0,12.0,8.0,8.0,1.0,0,1,0,0,0
榮星花園國泰三房,建國北路三段,1,0,0,0,0,0,0,0,0,0,0,0,200.0,0,3.0,2.0,2.0,3.0,0,8.0,4.0,4.0,1.0,0,1,0,0,0
中山國小捷運典雅二室,新生北路三段,1,0,0,0,0,0,0,0,0,0,0,0,223.0,0,2.0,1.0,1.0,2.0,0,12.0,4.0,4.0,1.0,0,0,0,0,0
晴光商圈高樓美屋,德惠街,1,0,0,0,0,0,0,0,0,0,0,0,244.0,0,1.0,1.0,1.0,1.0,0,10.0,8.0,8.0,1.0,0,1,0,0,0
