物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
W42劍潭捷運精品房平面車,劍潭路,0,0,0,0,0,0,1,0,0,0,0,0,214.0,0,1.0,2.0,1.0,1.0,0,14.0,11.0,11.0,1.0,0,1,0,0,0
天母國小首購三房挑高,天母北路,0,0,0,0,0,0,1,0,0,0,0,0,238.0,0,,1.0,1.0,,0,6.0,4.0,4.0,1.0,0,1,0,0,0
士林捷運公園一樓平車,中正路,0,0,0,0,0,0,1,0,0,0,0,0,47.0,0,5.0,2.0,3.0,5.0,0,5.0,1.0,1.0,1.0,0,1,0,0,0
德東雙併華廈三房,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,74.0,0,3.0,2.0,1.0,3.0,0,7.0,3.0,3.0,1.0,0,0,0,1,0
T267社中方便停車住辦一樓,社中街,0,0,0,0,0,0,1,0,0,0,0,0,101.0,0,4.0,3.0,1.0,4.0,0,5.0,1.0,1.0,1.0,0,1,0,0,0
天母稀有3房美寓,天母北路,0,0,0,0,0,0,1,0,0,0,0,0,122.0,0,3.0,2.0,1.0,3.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
忠誠蘭雅國中３房,忠誠路二段,0,0,0,0,0,0,1,0,0,0,0,0,146.0,0,3.0,2.0,2.0,3.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
T270士林坡道車庫倉儲辦公,社正路,0,0,0,0,0,0,1,0,0,0,0,0,160.0,0,,1.0,1.0,,0,5.0,-1.0,-1.0,1.0,0,0,0,0,0
全新裝潢三房低公設+坡車~天母靜巷1樓,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,184.0,0,3.0,2.0,2.0,3.0,0,7.0,1.0,1.0,1.0,0,1,0,0,0
士林2樓靜巷雅寓,中社路二段,0,0,0,0,0,0,1,0,0,0,0,0,198.0,0,4.0,2.0,2.0,4.0,0,4.0,2.0,2.0,1.0,0,1,0,0,0
外雙溪雙溪國小3樓(近中社路),明溪街,0,0,0,0,0,0,1,0,0,0,0,0,215.0,0,4.0,2.0,1.0,4.0,0,4.0,3.0,3.0,1.0,0,1,0,0,0
士林三代同堂靜巷1樓,通河東街一段,0,0,0,0,0,0,1,0,0,0,0,0,241.0,0,,2.0,2.0,,0,5.0,1.0,1.0,1.0,0,1,0,0,0
天母國小住店辦1F,天母北路,0,0,0,0,0,0,1,0,0,0,0,0,44.0,0,1.0,2.0,1.0,1.0,0,5.0,1.0,1.0,1.0,0,1,0,0,0
天母義豐庭名人居,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,71.0,0,4.0,2.0,2.0,4.0,0,7.0,4.0,4.0,1.0,0,1,0,0,0
天母麗莊四房美廈,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,90.0,0,4.0,2.0,2.0,4.0,0,7.0,4.0,4.0,1.0,0,1,0,0,0
天母僑校電梯4房+雙車位,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,90.0,1,,,,,0,7.0,4.0,4.0,1.0,0,1,0,0,0
T186士林捷運收租屋,大西路,0,0,0,0,0,0,1,0,0,0,0,0,124.0,0,6.0,,6.0,6.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
龍吟山莊帝景別墅,莊頂路,0,0,0,0,0,0,1,0,0,0,0,0,147.0,0,6.0,4.0,3.0,6.0,0,2.0,1.0,2.0,2.0,0,1,0,0,0
劍潭捷運三房大公寓,和豐街,0,0,0,0,0,0,1,0,0,0,0,0,161.0,0,3.0,2.0,1.0,3.0,0,4.0,4.0,4.0,1.0,1,0,0,0,0
忠誠大戶邊間四房公寓,忠誠路二段,0,0,0,0,0,0,1,0,0,0,0,0,184.0,0,4.0,2.0,2.0,4.0,0,5.0,4.0,4.0,1.0,1,0,0,0,0
天母大庭院壹樓$,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,204.0,0,1.0,3.0,2.0,1.0,0,7.0,1.0,1.0,1.0,0,0,0,0,0
A53天母中庭花園華廈,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,71.0,0,4.0,2.0,2.0,4.0,0,7.0,4.0,4.0,1.0,0,0,0,1,0
陽明山伯園山莊龍頭戶,莊頂路,0,0,0,0,0,0,1,0,0,0,0,0,42.0,0,6.0,3.0,5.0,6.0,0,2.0,1.0,2.0,2.0,0,1,0,0,0
士東生活居,士東路,0,0,0,0,0,0,1,0,0,0,0,0,59.0,0,3.0,2.0,2.0,3.0,0,5.0,-1.0,-1.0,1.0,0,1,0,0,0
T212北市科住三之二金店面,文林路,0,0,0,0,0,0,1,0,0,0,0,0,84.0,0,2.0,3.0,1.0,2.0,0,3.0,1.0,1.0,1.0,0,0,0,0,0
【專任】三越‧明星學區大套房,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,120.0,0,1.0,1.0,1.0,1.0,0,7.0,2.0,2.0,1.0,0,0,1,0,0
故宮至善最後一席保護區農地,至善段五小段,0,0,0,0,0,0,1,0,0,0,0,0,19.0,0,,,,,0,,,,,0,0,0,0,0
天母SOGO車庫1F,中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,156.0,0,5.0,3.0,5.0,5.0,0,5.0,1.0,1.0,1.0,0,1,0,0,0
芝山捷運SOGO美寓,中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,176.0,0,2.0,2.0,6.0,2.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
美日僑凱園大四房車,中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,197.0,0,4.0,2.0,3.0,4.0,0,7.0,7.0,7.0,1.0,0,1,0,0,0
T261士林捷運低總價小宅,大北路,0,0,0,0,0,0,1,0,0,0,0,0,210.0,0,3.0,1.0,1.0,3.0,0,4.0,4.0,4.0,1.0,0,1,0,0,0
獨家寶殿都更套房,文林路,0,0,0,0,0,0,1,0,0,0,0,0,238.0,0,,1.0,1.0,,0,11.0,9.0,9.0,1.0,0,0,1,0,0
陽明山仰德大道旁景觀別墅,仰德大道二段,0,0,0,0,0,0,1,0,0,0,0,0,40.0,0,,8.0,7.0,,0,2.0,1.0,2.0,2.0,0,1,0,0,0
正仰德大道景觀別墅新建照,仰德大道二段,0,0,0,0,0,0,1,0,0,0,0,0,58.0,0,,3.0,,,0,1.0,1.0,1.0,1.0,0,1,0,0,0
頂豪!高樓、三面採光、無敵景觀,中山北路五段,0,0,0,0,0,0,1,0,0,0,0,0,90.0,0,3.0,2.0,2.0,3.0,0,18.0,16.0,16.0,1.0,0,1,0,0,0
JZ9文化大學收租店面,華岡路,0,0,0,0,0,0,1,0,0,0,0,0,114.0,0,,,,,0,4.0,1.0,1.0,1.0,0,0,0,0,0
專任.天母東.新光三越.邊間.,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,137.0,0,3.0,2.0,2.0,3.0,0,7.0,7.0,7.0,1.0,0,1,0,0,0
專約-士林捷運旁高樓景觀美廈,福榮街,0,0,0,0,0,0,1,0,0,0,0,0,163.0,0,5.0,2.0,4.0,5.0,0,8.0,8.0,8.0,1.0,0,1,0,0,0
藏峰樹景名邸,承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,189.0,0,4.0,2.0,2.0,4.0,0,14.0,3.0,3.0,1.0,0,1,0,0,0
天母國際黃金金店,天母西路,0,0,0,0,0,0,1,0,0,0,0,0,212.0,0,,,,,0,11.0,1.0,1.0,1.0,0,0,0,0,0
T244八方來財天母百坪店面,天母西路,0,0,0,0,0,0,1,0,0,0,0,0,232.0,0,,2.0,2.0,,0,7.0,-1.0,-1.0,1.0,0,0,0,0,0
小靜優選-士林新天地高樓景觀三室坡平車位,大南路,0,0,0,0,0,0,1,0,0,0,0,0,255.0,1,,1.0,2.0,,0,13.0,13.0,13.0,1.0,0,1,0,0,0
天母廣場金店面,天母西路,0,0,0,0,0,0,1,0,0,0,0,0,44.0,0,,,,,0,11.0,1.0,1.0,1.0,0,0,0,0,0
T251天母德東黃金綠意透天,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,74.0,0,13.0,2.0,5.0,13.0,0,2.0,1.0,2.0,2.0,0,0,0,0,1
士林夜市黃金透店,文林路,0,0,0,0,0,0,1,0,0,0,0,0,89.0,0,,3.0,1.0,,0,3.0,1.0,3.0,3.0,0,1,0,0,0
T216天母忠誠新光仰賢高樓,忠誠路二段,0,0,0,0,0,0,1,0,0,0,0,0,122.0,0,3.0,2.0,2.0,3.0,0,14.0,11.0,11.0,1.0,0,1,0,0,0
士林夜市透天店面 地23.6坪,文林路,0,0,0,0,0,0,1,0,0,0,0,0,136.0,0,,2.0,1.0,,0,2.0,1.0,2.0,2.0,0,0,0,0,1
T268士北科美妝電梯兩房,重慶北路四段,0,0,0,0,0,0,1,0,0,0,0,0,164.0,0,2.0,1.0,1.0,2.0,0,7.0,3.0,3.0,1.0,0,1,0,0,0
*新美齊高樓景觀戶,中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,189.0,0,4.0,2.0,3.0,4.0,0,14.0,13.0,13.0,1.0,0,1,0,0,0
北士科捷運三房靜巷美寓,文林路,0,0,0,0,0,0,1,0,0,0,0,0,212.0,0,3.0,2.0,2.0,3.0,0,5.0,3.0,3.0,1.0,0,1,0,0,0
士林捷運低樓層三房,美崙街,0,0,0,0,0,0,1,0,0,0,0,0,225.0,0,,1.0,1.0,,0,3.0,2.0,2.0,1.0,0,1,0,0,0
美國學校四房好停車1樓,中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,252.0,0,4.0,2.0,2.0,4.0,0,5.0,1.0,1.0,1.0,0,1,0,0,0
天母璀燦美麗豪邸+雙車,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,46.0,0,3.0,2.0,2.0,3.0,0,9.0,4.0,4.0,1.0,0,1,0,0,0
天母華琪大廈,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,71.0,0,3.0,2.0,2.0,3.0,0,10.0,5.0,5.0,1.0,0,1,0,0,0
新光三越雙金店面,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,98.0,0,2.0,2.0,3.0,2.0,0,7.0,1.0,1.0,1.0,0,0,0,0,0
T169圓山兩房魔術空間美屋,基河路,0,0,0,0,0,0,1,0,0,0,0,0,123.0,0,2.0,2.0,2.0,2.0,0,11.0,7.0,7.0,1.0,0,1,0,0,0
德東稀有透天釋出,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,145.0,0,,1.0,4.0,,0,2.0,1.0,2.0,2.0,0,0,0,0,1
獨家劍潭捷運高樓景觀,通河東街一段,0,0,0,0,0,0,1,0,0,0,0,0,168.0,0,,1.0,1.0,,0,5.0,5.0,5.0,1.0,0,0,0,0,0
T292社子低總價邊間三房美寓,社中街,0,0,0,0,0,0,1,0,0,0,0,0,189.0,0,3.0,1.0,1.0,3.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
社子國小邊間美寓,永平街,0,0,0,0,0,0,1,0,0,0,0,0,208.0,0,3.0,2.0,2.0,3.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
外雙溪便宜農地,溪山段三小段,0,0,0,0,0,0,1,0,0,0,0,0,27.0,0,,,,,0,27.0,27.0,27.0,1.0,0,0,0,0,0
G40陽明山臨馬路土地,平等段二小段,0,0,0,0,0,0,1,0,0,0,0,0,27.0,0,,,,,0,27.0,27.0,27.0,1.0,0,0,0,0,0
T297社中街三房近公園美寓,社中街,0,0,0,0,0,0,1,0,0,0,0,0,44.0,0,3.0,1.0,1.0,3.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
十年新采采松廬景觀豪邸,仰德大道四段,0,0,0,0,0,0,1,0,0,0,0,0,69.0,0,3.0,3.0,3.0,3.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
陽明菁山聚財寶穴別墅,菁山路,0,0,0,0,0,0,1,0,0,0,0,0,92.0,0,5.0,3.0,6.0,5.0,0,2.0,-1.0,2.0,4.0,0,1,0,0,0
鄰忠誠路SOGO美寓,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,114.0,0,3.0,2.0,2.0,3.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
至善路二段土地,至善路二段,0,0,0,0,0,0,1,0,0,0,0,0,25.0,0,,,,,0,25.0,25.0,25.0,1.0,0,0,0,0,0
士林捷運站旁公寓,美德街,0,0,0,0,0,0,1,0,0,0,0,0,150.0,0,,,3.0,,0,4.0,4.0,4.0,1.0,1,0,0,0,0
文化大學金雞母,華岡路,0,0,0,0,0,0,1,0,0,0,0,0,171.0,0,5.0,,5.0,5.0,0,5.0,-1.0,-1.0,1.0,0,1,0,0,0
豪官大廈全新套房,光華路,0,0,0,0,0,0,1,0,0,0,0,0,192.0,0,1.0,1.0,1.0,1.0,0,7.0,7.0,7.0,1.0,0,0,1,0,0
T304天母桓琚新成屋三房車,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,211.0,0,3.0,2.0,2.0,3.0,0,12.0,4.0,4.0,1.0,0,1,0,0,0
A202近士林捷運黃金一樓,文林路,0,0,0,0,0,0,1,0,0,0,0,0,230.0,0,5.0,,5.0,5.0,0,2.0,1.0,1.0,1.0,0,1,0,0,0
芝山捷運SOGO鼎佳,中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,41.0,0,,2.0,,,0,5.0,5.0,5.0,1.0,0,1,0,0,0
新天母稀有金店面,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,58.0,0,,,,,0,3.0,1.0,1.0,1.0,0,0,0,0,0
天母靜好邊間景觀戶,中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,90.0,0,2.0,1.0,1.0,2.0,0,14.0,5.0,5.0,1.0,0,1,0,0,0
天母景觀透天別墅,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,103.0,0,5.0,3.0,4.0,5.0,0,2.0,1.0,2.0,2.0,0,0,0,0,1
S008士東商圈電梯四房美廈,士東路,0,0,0,0,0,0,1,0,0,0,0,0,141.0,0,4.0,2.0,2.0,4.0,0,7.0,6.0,6.0,1.0,0,1,0,0,0
太平洋面綠樹電梯三房,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,160.0,0,3.0,2.0,2.0,3.0,0,7.0,3.0,3.0,1.0,0,1,0,0,0
蘭雅國小雅寓,克強路,0,0,0,0,0,0,1,0,0,0,0,0,184.0,0,3.0,2.0,2.0,3.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
G14陽明山仰德大道農舍土地,至善段四小段,0,0,0,0,0,0,1,0,0,0,0,0,25.0,0,,,,,0,25.0,25.0,25.0,1.0,0,0,0,0,0
士林夜市鎮金店面$,文林路,0,0,0,0,0,0,1,0,0,0,0,0,214.0,0,,,,,0,3.0,1.0,2.0,2.0,0,0,0,0,0
V18士林環河北路店面Ⅱ,環河北路三段,0,0,0,0,0,0,1,0,0,0,0,0,242.0,0,2.0,2.0,1.0,2.0,0,5.0,1.0,1.0,1.0,0,1,0,0,0
欣翰士林官邸商辦,中山北路五段,0,0,0,0,0,0,1,0,0,0,0,0,43.0,0,1.0,1.0,1.0,1.0,0,12.0,6.0,6.0,1.0,0,0,0,0,0
V17士林環河北路店面Ⅰ,環河北路三段,0,0,0,0,0,0,1,0,0,0,0,0,72.0,0,1.0,1.0,2.0,1.0,0,5.0,1.0,1.0,1.0,0,0,0,0,0
天母欒樹景觀美廈,忠誠路一段,0,0,0,0,0,0,1,0,0,0,0,0,97.0,0,3.0,2.0,2.0,3.0,0,9.0,5.0,5.0,1.0,0,1,0,0,0
仰德庭院景緻別墅,仰德大道二段,0,0,0,0,0,0,1,0,0,0,0,0,121.0,0,5.0,3.0,5.0,5.0,0,2.0,1.0,2.0,2.0,0,1,0,0,0
天母新光三越傳家店面,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,141.0,0,,,,,0,7.0,1.0,1.0,1.0,0,0,0,0,0
天母紘琚*頂尖五星公設,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,162.0,0,,,5.0,,0,22.0,2.0,2.0,1.0,0,1,0,0,0
天母東面寬三角窗金店,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,180.0,0,,2.0,2.0,,0,5.0,1.0,1.0,1.0,0,0,0,0,0
天母新光寬店面,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,199.0,0,,1.0,2.0,,0,7.0,1.0,1.0,1.0,0,0,0,0,0
天母東路透天店面,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,211.0,0,,2.0,2.0,,0,2.0,1.0,2.0,2.0,0,0,0,0,1
天母圓環超級店面,天母西路,0,0,0,0,0,0,1,0,0,0,0,0,237.0,0,,1.0,,,0,11.0,1.0,1.0,1.0,0,0,0,0,0
陽明山景觀首排別墅,新安路,0,0,0,0,0,0,1,0,0,0,0,0,29.0,0,4.0,2.0,4.0,4.0,0,2.0,1.0,2.0,2.0,0,1,0,0,0
【士林竣】NO.1 六樓,中正路,0,0,0,0,0,0,1,0,0,0,0,0,67.0,0,3.0,2.0,2.0,3.0,0,11.0,6.0,6.0,1.0,0,0,0,0,0
中山北路都更透天厝,中山北路五段,0,0,0,0,0,0,1,0,0,0,0,0,81.0,0,4.0,2.0,2.0,4.0,0,2.0,1.0,2.0,2.0,0,0,0,0,1
【士林竣】NO.1 三樓,中正路,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,3.0,2.0,2.0,3.0,0,11.0,3.0,3.0,1.0,0,0,0,0,0
陽明山景觀洋房,仰德大道二段,0,0,0,0,0,0,1,0,0,0,0,0,119.0,0,,,,,0,2.0,1.0,2.0,2.0,0,1,0,0,0
T136德東大地坪透天別墅,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,143.0,0,16.0,7.0,10.0,16.0,0,2.0,1.0,2.0,2.0,0,0,0,0,1
正仰德總裁行館獨棟會所,仰德大道二段,0,0,0,0,0,0,1,0,0,0,0,0,119.0,0,,,,,0,2.0,1.0,2.0,2.0,0,1,0,0,0
士林夜市金店面III,基河路,0,0,0,0,0,0,1,0,0,0,0,0,177.0,0,,2.0,2.0,,0,11.0,1.0,1.0,1.0,0,0,0,0,0
仰德景觀大別墅,仰德大道二段,0,0,0,0,0,0,1,0,0,0,0,0,119.0,0,,,3.0,,0,2.0,1.0,2.0,2.0,0,0,0,0,0
天母新光三越旁店面,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,211.0,0,,2.0,2.0,,0,7.0,1.0,1.0,1.0,0,0,0,0,0
天母新光法式餐飲金店面,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,42.0,0,,,,,0,5.0,1.0,1.0,1.0,0,0,0,0,0
景觀公園首排電梯鼎家,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,70.0,0,,2.0,2.0,,0,6.0,6.0,6.0,1.0,0,1,0,0,0
A46士林站華廈頂加收租,文林路,0,0,0,0,0,0,1,0,0,0,0,0,95.0,0,5.0,,5.0,5.0,0,7.0,7.0,7.0,1.0,0,0,0,1,0
T194劍潭三房景觀管理坡車,大南路,0,0,0,0,0,0,1,0,0,0,0,0,120.0,0,3.0,2.0,2.0,3.0,0,15.0,13.0,13.0,1.0,0,1,0,0,0
陽明山泳池別墅,永公路,0,0,0,0,0,0,1,0,0,0,0,0,133.0,0,,,,,0,2.0,1.0,2.0,2.0,0,1,0,0,0
士林官邸稀有透天,中山北路五段,0,0,0,0,0,0,1,0,0,0,0,0,156.0,0,4.0,2.0,2.0,4.0,0,2.0,1.0,2.0,2.0,0,0,0,0,1
C2專任圓山帝寶稀有三房含車,承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,184.0,0,3.0,1.0,1.0,3.0,0,24.0,5.0,5.0,1.0,0,1,0,0,0
【士林竣】NO.1 五樓,中正路,0,0,0,0,0,0,1,0,0,0,0,0,203.0,0,3.0,2.0,2.0,3.0,0,11.0,5.0,5.0,1.0,0,0,0,0,0
德行東路靜巷1樓$,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,225.0,0,4.0,2.0,2.0,4.0,0,5.0,1.0,1.0,1.0,0,1,0,0,0
仰德帝景NO.1,仰德大道二段,0,0,0,0,0,0,1,0,0,0,0,0,245.0,0,10.0,4.0,6.0,10.0,0,2.0,1.0,2.0,2.0,0,1,0,0,0
C11 三角窗吸金店面,華岡路,0,0,0,0,0,0,1,0,0,0,0,0,40.0,0,,,,,0,4.0,1.0,1.0,1.0,0,0,0,0,0
士林夜市金店面I,基河路,0,0,0,0,0,0,1,0,0,0,0,0,69.0,0,,1.0,1.0,,0,11.0,1.0,1.0,1.0,0,0,0,0,0
T256新光三越大馬路金店,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,94.0,0,4.0,3.0,3.0,4.0,0,12.0,-1.0,1.0,3.0,0,0,0,0,0
士林夜市金店面II,基河路,0,0,0,0,0,0,1,0,0,0,0,0,111.0,0,,2.0,2.0,,0,11.0,1.0,1.0,1.0,0,0,0,0,0
T187天母大面寬雙店面,天玉街,0,0,0,0,0,0,1,0,0,0,0,0,131.0,0,,3.0,1.0,,0,7.0,-1.0,1.0,3.0,0,0,0,0,0
士林夜市金店面,基河路,0,0,0,0,0,0,1,0,0,0,0,0,146.0,0,,3.0,3.0,,0,11.0,1.0,1.0,1.0,0,0,0,0,0
天母景觀電梯新裝潢別墅,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,169.0,0,4.0,2.0,4.0,4.0,0,2.0,1.0,2.0,2.0,0,1,0,0,0
至善梅林有管理三角窗別墅,至善路二段,0,0,0,0,0,0,1,0,0,0,0,0,193.0,0,7.0,2.0,4.0,7.0,0,2.0,-1.0,2.0,4.0,0,1,0,0,0
芝山捷運SOGO精品兩房車,文林路,0,0,0,0,0,0,1,0,0,0,0,0,213.0,0,2.0,1.0,1.0,2.0,0,12.0,10.0,10.0,1.0,0,1,0,0,0
天母一巷電梯鼎家,忠誠路一段,0,0,0,0,0,0,1,0,0,0,0,0,236.0,0,5.0,3.0,4.0,5.0,0,6.0,6.0,6.0,1.0,0,1,0,0,0
天母靜好,中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,43.0,0,2.0,2.0,2.0,2.0,0,14.0,8.0,8.0,1.0,0,1,0,0,0
富邦尊榮777-7$,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,72.0,0,3.0,2.0,5.0,3.0,0,16.0,7.0,7.0,1.0,0,1,0,0,0
天母紘琚高樓景觀大戶,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,95.0,0,3.0,3.0,5.0,3.0,0,22.0,12.0,12.0,1.0,0,1,0,0,0
荷墅,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,118.0,0,8.0,4.0,8.0,8.0,1,2.0,1.0,2.0,2.0,0,1,0,0,0
T155芝山站新天母帶車,德行西路,0,0,0,0,0,0,1,0,0,0,0,0,143.0,0,2.0,1.0,1.0,2.0,0,8.0,6.0,6.0,1.0,0,1,0,0,0
士林夜市金店面,文林路,0,0,0,0,0,0,1,0,0,0,0,0,156.0,0,,,,,0,2.0,1.0,1.0,1.0,0,0,0,0,0
全新裝潢三房坡平車位,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,185.0,1,3.0,2.0,2.0,3.0,0,7.0,1.0,1.0,1.0,0,1,0,0,0
超稀有芝山捷運站旁挑高3米,德行西路,0,0,0,0,0,0,1,0,0,0,0,0,209.0,0,,,,,0,15.0,4.0,4.0,1.0,0,0,0,0,0
*忠誠寶藏黃金屋,忠誠路二段,0,0,0,0,0,0,1,0,0,0,0,0,228.0,0,3.0,2.0,2.0,3.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
天母獨棟美墅｜經典翻修質感升級,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,240.0,0,4.0,4.0,4.0,4.0,0,1.0,1.0,1.0,1.0,0,1,0,0,0
士林捷運小透天,前街,0,0,0,0,0,0,1,0,0,0,0,0,29.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0,0,0,1
C40士林捷運收租電梯鼎嘉,文林路,0,0,0,0,0,0,1,0,0,0,0,0,67.0,0,5.0,,5.0,5.0,0,7.0,7.0,7.0,1.0,0,1,0,0,0
T214永平街邊間稀有金店面,永平街,0,0,0,0,0,0,1,0,0,0,0,0,80.0,0,1.0,1.0,2.0,1.0,0,4.0,1.0,1.0,1.0,0,0,0,0,0
005 士林夜市透天店面,大東路,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,,,,,0,4.0,1.0,4.0,4.0,0,0,0,0,1
(311)至善梅林獨棟別墅,至善路二段,0,0,0,0,0,0,1,0,0,0,0,0,132.0,0,6.0,2.0,5.0,6.0,0,2.0,1.0,2.0,2.0,0,1,0,0,0
天母美校商圈黃金店面,中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,154.0,0,,,,,0,7.0,1.0,1.0,1.0,0,1,0,0,0
宏盛陽明高樓豪邸,福志路,0,0,0,0,0,0,1,0,0,0,0,0,179.0,0,,,,,0,17.0,11.0,11.0,1.0,0,1,0,0,0
日健闊美景高樓2房車,重慶北路四段,0,0,0,0,0,0,1,0,0,0,0,0,199.0,0,2.0,2.0,1.0,2.0,0,16.0,10.0,10.0,1.0,0,1,0,0,0
永平街優質角間店面,永平街,0,0,0,0,0,0,1,0,0,0,0,0,80.0,0,1.0,1.0,3.0,1.0,0,4.0,1.0,1.0,1.0,0,0,0,0,0
圓山森鄰黃金店面,後港街,0,0,0,0,0,0,1,0,0,0,0,0,228.0,0,2.0,1.0,1.0,2.0,0,14.0,1.0,2.0,2.0,0,1,0,0,0
大空間鼎佳雙車位美寓,通河東街一段,0,0,0,0,0,0,1,0,0,0,0,0,43.0,1,5.0,3.0,3.0,5.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
萬象小麗寶,德行西路,0,0,0,0,0,0,1,0,0,0,0,0,73.0,0,,1.0,1.0,,0,13.0,11.0,11.0,1.0,0,1,0,0,0
陽明山大土地柏園山莊,莊頂路,0,0,0,0,0,0,1,0,0,0,0,0,98.0,0,5.0,4.0,4.0,5.0,0,1.0,-2.0,1.0,4.0,0,1,0,0,0
豪景vila,莊頂路,0,0,0,0,0,0,1,0,0,0,0,0,98.0,0,8.0,4.0,7.0,8.0,0,2.0,1.0,2.0,2.0,0,1,0,0,0
外雙溪綠鑽石一樓,中社路二段,0,0,0,0,0,0,1,0,0,0,0,0,132.0,0,3.0,2.0,2.0,3.0,0,4.0,1.0,1.0,1.0,0,1,0,0,0
天母精品美學庭院$,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,163.0,0,,,,,0,7.0,1.0,1.0,1.0,0,0,0,0,0
天母富一樓店面,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,184.0,0,,,,,0,5.0,-1.0,-1.0,1.0,0,0,0,0,0
圓山飯店頂佳美寓,承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,203.0,0,3.0,2.0,2.0,3.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
六段可營登住辦,中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,222.0,0,2.0,2.0,2.0,2.0,0,5.0,-1.0,-1.0,1.0,0,1,0,0,0
T269劍潭邊間大空間美寓,福港街,0,0,0,0,0,0,1,0,0,0,0,0,241.0,0,5.0,4.0,4.0,5.0,0,5.0,5.0,5.0,1.0,0,1,0,0,0
劍潭大坪數廠房,通河東街一段,0,0,0,0,0,0,1,0,0,0,0,0,43.0,0,,1.0,,,0,5.0,3.0,3.0,1.0,0,0,0,0,0
