物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
雙敦•敦化雅極,八德路二段,0,0,0,0,0,0,0,0,0,0,1,0,72.0,0,3.0,2.0,2.0,3.0,0,13,8.0,8.0,1.0,0,1,0,0,0
民生圓環邊間電梯四房,民生東路五段,0,0,0,0,0,0,0,0,0,0,1,0,92.0,0,,2.0,2.0,,0,20,8.0,8.0,1.0,0,1,0,0,0
南京三民電梯大戶,南京東路五段,0,0,0,0,0,0,0,0,0,0,1,0,115.0,0,,2.0,2.0,,0,14,6.0,6.0,1.0,0,1,0,0,0
小巨蛋育達都更宅,南京東路四段,0,0,0,0,0,0,0,0,0,0,1,0,139.0,0,3.0,2.0,2.0,3.0,0,4,2.0,2.0,1.0,0,1,0,0,0
松山河景精品宅,八德路四段,0,0,0,0,0,0,0,0,0,0,1,0,160.0,0,1.0,1.0,1.0,1.0,0,12,7.0,7.0,1.0,0,1,0,0,0
富錦街林蔭3+1房,富錦街,0,0,0,0,0,0,0,0,0,0,1,0,179.0,0,,2.0,1.0,,0,4,3.0,3.0,1.0,0,1,0,0,0
國泰民生新城富寓一樓,延壽街,0,0,0,0,0,0,0,0,0,0,1,0,199.0,0,3.0,2.0,1.0,3.0,0,5,1.0,1.0,1.0,0,1,0,0,0
南京三民頂家美寓,寶清街,0,0,0,0,0,0,0,0,0,0,1,0,221.0,0,5.0,3.0,2.0,5.0,0,4,4.0,4.0,1.0,0,1,0,0,0
雙敦學區八德透天,八德路三段,0,0,0,0,0,0,0,0,0,0,1,0,233.0,0,,3.0,3.0,,0,2,1.0,2.0,2.0,0,0,0,0,1
松河高樓觀2房+車位,松河街,0,0,0,0,0,0,0,0,0,0,1,0,43.0,1,2.0,2.0,2.0,2.0,0,24,22.0,22.0,1.0,0,1,0,0,0
