物件編號,物件名稱,地址,格局,坪數,樓層,屋齡,類型,價格
WS49710,世貿101景觀質感商辦,信義區信義路四段,19室3廳,205坪,14/14樓,199年,辦公,193萬
WS59668,太陽磁場4房坡車,信義區信義路六段,4房(室)2廳2衛,224坪,2/16樓,219年,住宅,215萬
ZS168203,❤市府捷運大雅寓,信義區永吉路,4房(室)2廳2衛,246坪,4/5樓,240年,住宅,237萬
OS217430,南投縣-土地,南投市包尾段,19,19坪,0/0樓,19年,土地,26萬
WS63538,101無敵美景 信義路三房車,信義區信義路五段,3房(室)2廳2衛,64坪,16/16樓,58年,住宅,50萬
WS70206,EZ9忠孝界｜複合式兩房,信義區中坡南路,2房(室)1廳1衛,90坪,1/7樓,84年,住宅,76萬
WS70204,EZ9忠孝界｜4米獨享庭院,信義區中坡南路,3房(室)3廳3衛,104坪,1/7樓,84年,住宅,100萬
WS70341,EZ9忠孝界｜挑高兩房車,信義區中坡南路,1房(室)1廳1衛,121坪,1/7樓,84年,住宅,114萬
QS24031,H6127 太子東宮邊間2樓,信義區松山路,2房(室)2廳2衛,146坪,2/15樓,140年,住商,25萬
WS35059,計畫區永富信義名邸II,信義區松勤街,3房(室)2廳3衛,169坪,2/7樓,163年,住宅,159萬
WS35714,麟光商圈捷運旁一樓大空間,信義區和平東路三段,3房(室)2廳1衛,196坪,1/4樓,188年,住宅,182萬
WS39515,市府捷運一樓住辦,信義區松隆路,3房(室)2廳2衛,217坪,1/7樓,211年,住商,208萬
WS42375,EZ8-101景觀露臺戶三房,信義區吳興街,3房(室)2廳2衛,240坪,9/10樓,234年,住宅,229萬
WS52020,基泰國際面中庭靜幽美邸,信義區基隆路二段,3室2廳2衛,44坪,2/15樓,36年,住商,26萬
WS53910,世貿101景觀附坡車,信義區莊敬路,3室2廳2.5衛,73坪,5/9樓,67年,住宅,59萬
WS61001,市府挑高庭院1+1品味宅,信義區永吉路,1+1房1廳1衛,98坪,1/8樓,92年,住宅,85萬
WS31389,信義捷運管理電梯三房,信義區基隆路二段,3室2廳2衛,117坪,5/12樓,112年,住宅,109萬
WS59891,財經世紀辦公大樓,信義區基隆路二段,OPEN,139坪,7/12樓,133年,辦公,128萬
WS56868,FZ9北醫商圈｜三房美寓,信義區吳興街,3房(室)2廳2衛,162坪,4/5樓,156年,住宅,150萬
WS69709,六張犁低總次高樓電梯美屋,信義區崇德街,1廳1衛,182坪,6/7樓,178年,住宅,173萬
WS69466,$101永春捷運3房,信義區忠孝東路五段,3房(室)2廳2衛,203坪,3/7樓,198年,住宅,194萬
WS69394,稀有信義國寶庭園樓中樓,信義區松平路,5房(室)3廳4衛,224坪,1/8樓,219年,住宅,213萬
ZS197217,101景觀鼎佳美寓,信義區信義路五段,5房(室)3廳3衛,249坪,5-6/5樓,241年,住宅,236萬
WS58765,富陽四季美寓,信義區富陽街,3房(室)2廳2衛,45坪,2/4樓,37年,住宅,26萬
WS56445,富陽美妝公寓二樓,信義區富陽街,3房(室)2廳2衛,45坪,2/4樓,37年,住宅,26萬
WS56392,富陽新裝潢邊間三房,信義區富陽街,3房(室)2廳2衛,45坪,2/4樓,37年,住宅,26萬
WS62712,市府晶華美2房,信義區永吉路,2房(室)1廳1衛,93坪,4/7樓,87年,住宅,80萬
WS35041,計畫區永富信義雙璽臻邸,信義區松勤街,6房(室)4廳6衛,118坪,2/7樓,112年,住宅,105萬
WS35050,計畫區永富信義名邸I,信義區松勤街,3房(室)2廳3衛,135坪,2/7樓,112年,住宅,128萬
WS64402,文普世紀天廈小型純辦,信義區基隆路二段,--房(室)1廳--衛,158坪,5/21樓,153年,辦公,145萬
WS45173,K4收租王｜北醫合法隔套,信義區吳興街,7房(室)4廳4衛,181坪,1/5樓,175年,住宅,169萬
WS44834,【麟光站｜近文湖線・三面採光】,信義區和平東路三段,4房(室)2廳2衛,202坪,3/5樓,197年,住宅,192萬
WS62111,【北醫｜吳興街・庭院一樓】,信義區吳興街,3房(室)2廳2衛,218坪,1/5樓,214年,住宅,212萬
WS58653,信義區SRC純辦獨戶雙坡車,信義區永吉路,8室1廳,42坪,2/14樓,35年,辦公,26萬
WS52808,AZ9新川普精緻美屋坡平車,信義區信義路五段,1房(室)1廳1衛,69坪,2/19樓,63年,住宅,56萬
WS62605,台北京華商辦,信義區基隆路一段,4室2廳3衛,92坪,9/12樓,87年,辦公,81萬
WS68889,莊敬漂亮黃金三樓,信義區莊敬路,3房(室)2廳1衛,115坪,3/4樓,110年,住宅,102萬
WS58893,瑞雲景觀美邸,信義區瑞雲街,2房(室)2廳1衛,135坪,4/4樓,130年,住宅,126萬
ZS150743,信義國中美寓鼎佳,信義區莊敬路,3房2廳1衛另加蓋3房2廳1衛,153坪,4/4樓,148年,住宅,145萬
ZS160598,&台北信義層峰豪邸,信義區松勇路,2房3廳2衛2室,174坪,20/22樓,169年,住宅,163萬
WS23644,上林苑私家花園別墅,信義區青雲街,6房4廳5衛5室,195坪,B1-3/3樓,191年,住宅,185萬
WS23487,上林苑景觀別墅,信義區青雲街,6房3廳6衛2室,213坪,1-3/3樓,209年,住宅,205萬
WS23234,【市政府站｜忠孝東路・商三特】,信義區忠孝東路五段,3房(室)3廳3衛,233坪,4/4樓,227年,住宅,223萬
WS35051,廣慈公寓都更進行中,信義區忠孝東路五段,3房(室)2廳1衛,44坪,2/4樓,37年,住宅,26萬
WS38396,【永春站｜近計畫區・店面辦公】,信義區忠孝東路五段,4房(室)3廳4衛,70坪,1/7樓,65年,住宅,58萬
WS45862,世貿台北101景觀住辦,信義區信義路四段,2室2廳2衛1陽台,97坪,10/11樓,92年,辦公,83萬
WS46480,&信義庭院大戶雙坡車,信義區松智路,3房(室)2廳2衛,116坪,1/7樓,111年,住宅,107萬
WS54901,上林苑別墅,信義區青雲街,4房(室)3廳4衛,140坪,1-3/3樓,134年,住宅,128萬
WS56858,&專任世貿101景觀美妝,信義區信安街,3房(室)2廳2衛,158坪,4/7樓,153年,住宅,150萬
WS59221,B7車位賣Yes世貿社區,信義區信義路五段,車位,25坪,-4/14樓,177年,車位,170萬
OS214841,頭份國中正對面 中央段都市住宅地,頭份市中央段,25,25坪,0/0樓,25年,土地,191萬
ZS197688,北醫電梯大戶平車,信義區吳興街,8房(室)2廳3衛,134坪,2/6樓,214年,車位,208萬
WS68530,信義計畫馬可波羅花園五房,信義區松德路,5房(室)2廳3衛,240坪,2/13樓,10年,住宅,230萬
WS67961,信義計畫區豪宅松雍13A,信義區松勇路,OPEN,44坪,13/16樓,36年,住宅,26萬
WS67965,信義計畫區豪宅松雍13B,信義區松勇路,OPEN,44坪,13/16樓,36年,住宅,57萬
WS67971,信義計畫區豪宅松雍4B,信義區松勇路,OPEN,75坪,4/16樓,36年,住宅,71萬
WS67970,信義計畫區豪宅松雍4A,信義區松勇路,OPEN,44坪,4/16樓,36年,住宅,84萬
YS192815,富陽街公寓二樓,信義區富陽街,3房(室)2廳1衛,110坪,2/5樓,104年,住宅,96萬
WS59477,青山綠境買地送屋,信義區吳興段二小段,27,129坪,1-2/2樓,27年,土地,121萬
ZS197863,信義山林養生透天,信義區,4房(室)3廳2.5衛,27坪,27/27樓,27年,土地,121萬
YS192833,吳興街商圈四房美寓,信義區松仁路,4房(室)2廳2衛,169坪,4/5樓,163年,住宅,159萬
WS63657,信義商三收租角地,信義區三興段一小段,27,27坪,27/27樓,27年,土地,181萬
WS58884,市府國品電梯三房,信義區基隆路一段,3房(室)2廳2衛,210坪,3/7樓,205年,住宅,198萬
WS54226,FZ7國館優質3房頂家,信義區光復南路,3房(室)2廳1衛,43坪,5/5樓,36年,住宅,26萬
WS63860,信義計畫太平洋凱旋,信義區松平路,4房(室)2廳4.5衛,73坪,2-3/10樓,67年,住宅,57萬
QS38107,O15和平東路黎富公園一樓,信義區和平東路三段,2房(室)2廳1衛,98坪,1/4樓,92年,住宅,86萬
WS66553,稀有信義區一樓前院車庫宅,信義區信安街,3房(室)2廳2衛,119坪,1/4樓,114年,住宅,110萬
WS64266,永春永吉靜巷美寓,信義區永吉路,2房(室)2廳1衛,140坪,3/5樓,135年,住宅,131萬
WS62153,麟光捷運邊間壹樓,信義區和平東路三段,3房(室)2廳2衛,159坪,B1-1/5樓,155年,辦公,151萬
WS61825,101世貿兩室+車位,信義區基隆路二段,2室2廳1衛,182坪,7/12樓,178年,住商,170萬
WS64149,貴婦百貨景觀戶,信義區忠孝東路五段,1房(室)2廳2衛,205坪,11/13樓,200年,住宅,194萬
WS64620,【世貿新城．綠意盎然】,信義區松智路,2房(室)2廳2衛,172坪,3/13樓,219年,住宅,215萬
WS67214,FZ6福德邊間採光三樓,信義區福德街,3房(室)2廳1衛,242坪,3/5樓,237年,住宅,234萬
WS66155,冠德領袖綠景雙車位,信義區松勇路,5房(室)2廳2衛,9坪,4/18樓,36年,住宅,26萬
WS66741,信義區一樓庭院大宅,信義區信義路六段,3房(室)2廳2衛,70坪,1/5樓,65年,住宅,57萬
WS63106,東騰信義質感幽靜山居美邸,信義區吳興街,3房(室)2廳2衛,92坪,8/9樓,87年,住宅,81萬
OS216637,宜蘭市美農，大面大坪數,宜蘭市宜福段,25,25坪,0/0樓,25年,土地,103萬
ZS199143,象山保護區土地,信義區吳興段三小段0142-00,25,25坪,25/25樓,25年,土地,120萬
ZS131212,國館電梯永馨精品,信義區光復南路,開放式,149坪,3/12樓,144年,辦公,137萬
ZS191579,信義區-富陽街建地,信義區富陽街,25,25坪,25/25樓,25年,土地,160萬
OS207042,信義區黃金建地,信義區永春段三小段,25,25坪,0/0樓,25年,土地,175萬
WS65934,國際名紳2房2衛坡平車,信義區松德路,2房(室)2廳2衛,201坪,2/24樓,196年,住宅,190萬
WS68008,EZ4捷運夏宮獨戶質感豪邸,信義區福德街,3房(室)2廳2衛,224坪,5/13樓,218年,住宅,214萬
WS68016,EZ4丰藝捷運夏宮｜層峰豪邸,信義區福德街,開放式,42坪,4/13樓,35年,住宅,26萬
WS67814,&EAT101景觀時尚2房,信義區忠孝東路五段,2房(室)2廳2衛,70坪,6/11樓,64年,住宅,57萬
WS71472,高第101產權坡機車位,信義區永吉路,--房(室)--廳--衛,96坪,B6/14樓,90年,車位,83萬
WS71193,六張犁捷運鼎家,信義區富陽街,6房(室)2廳3衛,120坪,4/4樓,114年,住宅,108萬
YS197261,帝王露台鋼骨坡車,信義區松德路,3房2廳2衛1室,144坪,27/30樓,138年,住商,131萬
WS71503,捷運市政府101高第景觀宅,信義區永吉路,2房(室)2廳2衛,163坪,14/14樓,90年,住宅,156萬
WS71795,松信路電梯三房,信義區松信路,3房(室)2廳2衛,186坪,2/12樓,181年,住宅,175萬
TS143627,柒樓靜域 I 信義核心辦公,信義區基隆路二段,--房(室)2廳1衛,208坪,7/12樓,202年,辦公,195萬
WS71950,北醫旁潛力邊間三房,信義區吳興街,3房(室)2廳1衛,222坪,4/4樓,224年,住宅,220萬
WS71668,五分埔三角窗噴錢金店,信義區松山路,1房(室)1廳1衛,237坪,1/4樓,241年,店面,235萬
WS71738,信義北醫面公園景觀電梯宅,信義區信安街,3房(室)2廳1衛,44坪,4/7樓,37年,住宅,26萬
WS71882,捷運五分埔商二角間金店,信義區松山路,--房(室)1廳1衛,71坪,1/4樓,65年,店面,58萬
WS71956,信義區全新北歐風3房+陽台,信義區虎林街,3房(室)2廳2衛,93坪,3/4樓,87年,住宅,82萬
QS46553,E13信義區捷運兩房步行市政府,信義區松隆路,2房(室)2廳1衛,107坪,3/4樓,109年,住宅,105萬
WS72003,市政府捷運精緻二房,信義區松隆路,2房(室)2廳1衛,124坪,3/4樓,109年,住宅,105萬
ZS200850,五分埔7-11三角窗金店,信義區松山路,1房(室)1廳1衛,136坪,1/4樓,65年,店面,58萬
WS71163,E09吳興街公寓一樓,信義區吳興街,3房(室)2廳2衛,155坪,1/5樓,150年,住宅,146萬
ZS118386,北醫面公園3房,信義區吳興街,3房(室)2廳2衛,177坪,5/5樓,171年,住宅,169萬
QS41451,3115松永雙潔大空間頂家,信義區虎林街,4房(室)2廳--衛,196坪,5/5樓,190年,住宅,187萬
WS42627,台北醫學院黃金店面,信義區吳興街,1房(室)2廳2衛,219坪,B1-1/6樓,212年,店面,206萬
WS47947,北醫吳興商圈金店面,信義區吳興街,OPEN,42坪,1/6樓,35年,店面,26萬
WS71409,信義全新北歐風美妝3房,信義區虎林街,3房(室)2廳2衛,70坪,3/4樓,65年,住宅,56萬
WS71602,信義松隆精緻二房,信義區松隆路,2房(室)1廳1衛,93坪,3/4樓,88年,住宅,83萬
ZS200715,雙捷運博愛學區歐風裝潢黃金3樓,信義區虎林街,3房(室)2廳2衛,70坪,3/4樓,65年,住宅,56萬
WS71628,林口街雙捷運金店面,信義區林口街,2房(室)1廳1衛,116坪,1/4樓,118年,店面,115萬
WS71578,信義區虎林街黃金3樓美寓,信義區虎林街,3房(室)2廳2衛,70坪,3/4樓,65年,住宅,56萬
YS197471,世貿莊敬低公設華廈邊間4房,信義區莊敬路,4房(室)2廳2衛,155坪,4/7樓,149年,住宅,143萬
TS143536,信義誠家１０１景觀露台三房,信義區吳興街,3房(室)2廳2衛,174坪,9/10樓,169年,住宅,165萬
YS197525,博愛近捷運靜巷參樓,信義區虎林街,3房(室)2廳2衛,70坪,3/4樓,65年,住宅,56萬
OS223182,博愛興雅學區質感三房,信義區虎林街,3房(室)2廳2衛,70坪,3/4樓,65年,住宅,56萬
WS71827,大巨蛋首璽。逸仙路榮耀三角窗,信義區逸仙路,開放式,42坪,B1-1/7樓,35年,店面,26萬
WS71832,E61信義美妝3房,信義區虎林街,3房(室)2廳2衛,71坪,3/4樓,65年,住宅,57萬
WS71821,五分埔三角窗店面,信義區松山路,OPEN,85坪,1/4樓,88年,店面,83萬
WS69218,I3大路旁都市計畫方正美農地,頭份市斗換坪段新華小段,25,25坪,25/25樓,25年,土地,104萬
XS129469,D05光復南路車位,信義區光復南路,--房(室)--廳--衛,25坪,B3/20樓,131年,車位,122萬
XS129499,D06光復南路車位,信義區光復南路,--房(室)--廳--衛,25坪,B3/20樓,131年,車位,122萬
ZS183696,IZ6新竹香山景觀農地,新竹市海山段,25,25坪,0/0樓,25年,土地,150萬
ZS183659,IZ6香山大湖景觀農地,新竹市海山段,25,25坪,0/0樓,25年,土地,162萬
ZS183673,IZ6香山大湖休閒度假農地,新竹市海山段,25,25坪,0/0樓,25年,土地,170萬
WS70845,松隆路北城世貿純辦,信義區松隆路,OPEN,193坪,12/19樓,187年,辦公,26萬
WS31626,市府透天收租店面,信義區永吉路,OPEN,29坪,1-2/2樓,36年,店面,26萬
WS28810,$挹翠山莊景觀美宅,信義區祥雲街,2房(室)2廳2衛,69坪,3/7樓,64年,住宅,56萬
OS208703,近Y39站+101超值明亮屋,信義區吳興街,4房(室)3廳2衛,96坪,5/5樓,89年,住宅,82萬
ZS197647,北醫光靜寓所,信義區吳興街,3房(室)2廳3衛,121坪,4/5樓,114年,住宅,110萬
ZS194255,北醫面寬大器金店,信義區吳興街,OPEN,142坪,1/6樓,136年,店面,131萬
WS46905,後山埤華廈一樓住辦附車位,信義區中坡南路,5房(室)3廳5衛,169坪,B1-1/7樓,162年,住商,155萬
WS69405,皇家名宮都更洽談中,信義區基隆路二段,5房(室)3廳3衛,191坪,15/15樓,185年,住宅,179萬
ZS200549,永春博愛美妝三樓,信義區虎林街,3房(室)2廳2衛,213坪,3/4樓,208年,住宅,204萬
WS70965,永春捷運信義區精裝美寓,信義區永吉路,2房(室)2廳1衛,235坪,3/5樓,229年,住宅,225萬
YS197208,獨家~廣慈博愛公園一層一戶黃金三樓,信義區大道路,3房(室)2廳2衛,254坪,3/5樓,249年,住宅,246萬
WS71060,信義光復黃金路邊店面,信義區信義路四段,--房(室)--廳--衛,42坪,1/12樓,35年,店面,26萬
ZS200801,信義計劃-松雍4A,信義區松勇路,OPEN,68坪,4/16樓,62年,住宅,55萬
ZS200811,信義計劃-松雍4B,信義區松勇路,OPEN,68坪,4/16樓,62年,住宅,77萬
XS117847,花蓮市建地,花蓮市主權段,25,25坪,0/0樓,25年,土地,93萬
YS196508,信義基隆聚富商辦,信義區基隆路二段,2廳,125坪,2/21樓,119年,辦公,112萬
ZS200432,北醫芳鄰收租二樓,信義區吳興街,4房(室)--廳4衛,148坪,2/5樓,143年,住宅,136萬
ZS181164,獨家市府捷運旁邊間住辦春秋大廈,信義區忠孝東路五段,開放式,175坪,6/14樓,168年,住商,161萬
ZS169717,國際名紳豪邸,信義區松德路,3房(室)2廳3衛,202坪,8/24樓,195年,住宅,189萬
WS65286,101高第景觀樓中樓,信義區永吉路,2房(室)2廳2衛,224坪,14/14樓,217年,住宅,213萬
ZS152725,北醫新收租一樓,信義區吳興街,7房(室)4廳4衛,246坪,1/5樓,241年,住宅,237萬
KS176093,信義區六張犁捷運美宅,信義區富陽街,3房(室)2廳1衛,46坪,3/4樓,38年,住宅,26萬
ZS187950,北醫庭院三房一樓,信義區吳興街,3房(室)2廳2衛,75坪,1/5樓,68年,住宅,61萬
QS05765,K694五股御史路保護區林地,五股區五股坑一段,27,27坪,0/0樓,27年,土地,88萬
YS189835,Y560北醫成家景觀大空間,信義區吳興街,3房(室)2廳2衛,114坪,5/5樓,108年,住宅,106萬
WS65217,E03北醫旁公園景觀3房美寓,信義區吳興街,3房(室)2廳2衛,114坪,5/5樓,108年,住宅,125萬
WS35325,信義松菸北城世貿辦公大樓,信義區松隆路,3房(室)1廳--衛,156坪,11/19樓,149年,其他,140萬
WS41797,哥德堡綠意名邸,信義區吳興街,3房(室)2廳2衛,176坪,3/15樓,170年,住宅,167萬
OS197800,國父紀念館黃金店面,信義區仁愛路四段,--房(室)1廳1衛,202坪,1/12樓,195年,店面,189萬
WS31781,市府永吉透天+店,信義區永吉路,3房(室)2廳2衛,216坪,1-2/2樓,222年,住商,215萬
ZS190721,吳興國小庭院車庫一樓,信義區吳興街,6房(室)3廳1.5衛,248坪,1/5樓,242年,住宅,237萬
ZS190785,莊敬黃金3樓美寓,信義區莊敬路,3房(室)2廳1.5衛,46坪,3/4樓,38年,住宅,26萬
BS50630,信義豪宅露台戶5房平車,信義區松德路,5房(室)3廳3衛,74坪,2/12樓,10年,住宅,60萬
WS64828,市府捷運永吉路30巷透天店辦,信義區永吉路,2房(室)2廳2衛,89坪,1-2/2樓,93年,住宅,87萬
WS58870,富陽街靜巷美寓四房,信義區富陽街,4房(室)2廳2衛,125坪,4/5樓,118年,住宅,111萬
WS48581,永春站一樓+坡平車位,信義區忠孝東路五段,3房(室)2廳2衛,151坪,1/7樓,144年,住宅,137萬
WS69628,忠孝家美金融永春站辦公,信義區忠孝東路五段,5房(室)2廳2衛,174坪,11/28樓,168年,辦公,162萬
WS69663,忠孝世貿IC永春站辦公,信義區忠孝東路五段,4房(室)--廳2衛,194坪,10/17樓,190年,辦公,185萬
WS70569,信義邊間一樓雙層,信義區信義路五段,3房(室)3廳1.5衛,214坪,B1-1/5樓,209年,住商,203萬
ZS200391,永春站旺店面,信義區松山路,OPEN,235坪,1/4樓,230年,店面,225萬
YS180861,永春捷運四季台北倉儲車位,信義區忠孝東路五段,--房(室)--廳--衛,256坪,B3/9樓,250年,車位,244萬
WS46413,基隆路二段坡機車位,信義區基隆路二段,--房(室)--廳--衛,42坪,B6/15樓,35年,車位,26萬
WS67677,挹翠甫園大套房,信義區吳興街,1房(室)1廳1衛,71坪,B1/7樓,65年,住宅,55萬
YS188510,信義香榭景觀兩房車,信義區信義路五段,2房(室)2廳1衛,95坪,9/19樓,88年,住宅,82萬
ZS192637,四四東村+車位,信義區吳興街,3房(室)2廳1.5衛,121坪,6/13樓,114年,住宅,108萬
ZS195644,太陽磁場四房坡平車,信義區信義路六段,4房(室)2廳2衛,147坪,2/16樓,141年,住宅,134萬
WS54430,信義區土地含獨棟透天,信義區吳興街,3房(室)3廳2.5衛,25坪,1-2/25樓,25年,土地,159萬
WS23210,海華稀有邊間一樓+坡車,信義區忠孝東路五段,3室2廳2衛,193坪,1/7樓,187年,住商,181萬
OS187793,信義區持份土地,信義區,25,203坪,25/25樓,25年,土地,202萬
ZS191690,台北市信義區土地,信義區?和段一小段,25,25坪,25/25樓,25年,土地,213萬
OS200747,255北市信義區農地,信義區和平東路三段,25,25坪,0/0樓,25年,土地,213萬
ZS191161,海華邊間住辦一樓坡車,信義區忠孝東路五段,3房(室)2廳2衛,45坪,1/7樓,37年,住商,26萬
TS135930,D202信義區千坪保護農地,信義區,27,27坪,27/27樓,27年,土地,57萬
CS180742,101象山站邊間三房一手屋美寓,信義區信義路六段,3房(室)2廳1衛,90坪,4/5樓,84年,住宅,75萬
WS56110,潤泰極品商用大戶,信義區基隆路一段,3室3廳3衛,118坪,2/14樓,111年,住商,104萬
OS222093,信義香榭美2房+車位,信義區信義路五段,2房(室)1廳1衛,142坪,12/19樓,136年,住宅,130萬
TS143144,忠駝店面,信義區基隆路一段,--房(室)--廳1衛,163坪,1/12樓,158年,店面,154萬
WS70622,超優一樓低總美宅,信義區嘉興街,3房(室)2廳2衛,184坪,1/4樓,178年,住宅,175萬
ZS200292,信義區中式典藏壹樓,信義區吳興街,3房(室)2廳2衛,202坪,1/5樓,197年,住商,194萬
WS71637,忠孝店辦住一樓美屋,信義區忠孝東路五段,OPEN,223坪,1/7樓,217年,住商,214萬
ZS194292,宏觀天廈帝景樓中樓,信義區吳興街,5房(室)3廳3衛,247坪,10-11/11樓,241年,住商,235萬
WS63031,財經世紀景觀辦公,信義區基隆路二段,4房(室)--廳2衛,44坪,8/12樓,37年,辦公,26萬
ZS97176,挹翠101花園別墅,信義區祥雲街,6房(室)2廳4衛,76坪,1-2/2樓,69年,住宅,60萬
ZS137740,信義市府捷運店面,信義區基隆路一段,OPEN / 2衛,102坪,B1-1/12樓,97年,店面,89萬
ZS116275,世貿北醫連鎖店,信義區莊敬路,3廳2衛,127坪,1/7樓,121年,店面,114萬
ZS117455,世貿北醫獨棟大戶,信義區莊敬路,OPEN,144坪,4-5/7樓,121年,住宅,138萬
ZS128915,市府捷運百坪金店,信義區基隆路一段,OPEN,157坪,1-B1/12樓,97年,辦公,89萬
ZS141085,祥雲千萬尊貴獨棟別墅,信義區祥雲街,5房(室)2廳4衛,175坪,1-2/2樓,69年,住宅,60萬
OS172235,信義區五分埔精華店面,信義區松山路,開放式,202坪,1/5樓,195年,住宅,188萬
ZS164524,市府捷運黃金店,信義區基隆路一段,OPEN+2衛,102坪,B1-1/12樓,97年,店面,89萬
ZS159794,信義香榭Ⅰ,信義區信義路五段,2房(室)2廳1衛,231坪,8/19樓,226年,住宅,221萬
ZS109607,047-信義市府捷運黃金店面,信義區基隆路一段,OPEN房2衛,40坪,B1-1/12樓,34年,店面,25萬
YS173902,聯合大哲高樓豪景一層一戶頂豪,信義區忠孝東路四段,3房(室)2廳4衛,72坪,21/24樓,65年,住宅,56萬
WS31113,永吉收租置產戶,信義區永吉路,6室6衛,96坪,2/12樓,90年,住商,84萬
WS27355,市府捷運百坪金店,信義區基隆路一段,OPEN,113坪,B1-1/12樓,34年,店面,25萬
ZS106230,皇翔御琚信義計畫區,信義區忠孝東路五段,開放式,138坪,9/17樓,131年,住宅,125萬
WS31175,世貿101捷運金雞母,信義區基隆路二段,6室6衛,160坪,2/12樓,155年,辦公,151萬
WS40681,吳興總站店住辦,信義區吳興街,2室2廳1衛,184坪,1/7樓,178年,住宅,171萬
WS24383,信義香榭~101美景+坡平車位,信義區信義路五段,2房(室)1廳1衛,209坪,8/19樓,203年,住宅,196萬
ZS190214,北醫雅緻二樓,信義區吳興街,3房(室)2廳2衛,233坪,2/4樓,226年,住宅,221萬
TS135665,市府捷運站A級店面,信義區基隆路一段,--房(室)2廳2衛,113坪,B1-1/12樓,34年,店面,25萬
WS41037,未來廣慈捷運公寓二樓方正三房,信義區忠孝東路五段,3房2廳1衛2陽台,29坪,2/4樓,36年,住宅,25萬
ZS191233,永春海華邊間一樓,信義區忠孝東路五段,3房(室)2廳1衛,69坪,1/7樓,62年,住宅,56萬
WS51908,世貿101捷運住辦,信義區基隆路二段,3室1廳2衛,96坪,5/8樓,89年,住宅,83萬
WS47475,101地段整層商辦,信義區基隆路二段,4室,119坪,5/12樓,114年,辦公,108萬
WS47451,101世貿整層商辦,信義區基隆路二段,OPEN,130坪,4/12樓,114年,辦公,108萬
WS50329,捷運市政府站收租起家厝1,信義區基隆路一段,10房(室)--廳10衛,151坪,2/11樓,145年,住宅,140萬
WS51149,國館大面寬金角店,信義區光復南路,1室2廳1衛,175坪,1/7樓,169年,店面,164萬
WS55312,上林苑花園別墅,信義區青雲街,6房4廳5衛2室,201坪,B1-3/3樓,196年,住宅,187萬
WS53597,超寬金店面松山+市府雙捷運,信義區基隆路一段,.,214坪,1/4樓,215年,店面,212萬
ZS194651,永吉五分埔面寬金店,信義區永吉路,2廳1衛2室(含加蓋1室),242坪,1/5樓,236年,店面,232萬
WS61392,大巨蛋松菸店面,信義區基隆路一段,（OPEN）1廳1衛,44坪,1/12樓,36年,店面,26萬
ZS195963,永春三角金店,信義區松德路,開放式,72坪,1-2/12樓,65年,住商,59萬
ZS197419,松德傳家金店,信義區松德路,OPEN,97坪,1/12樓,90年,店面,86萬
ZS184637,信義區六張犁捷運3房,信義區基隆路二段,3房(室)2廳2衛,119坪,5/12樓,113年,住商,108萬
WS31509,首善鑽石捷運管理大廈,信義區基隆路二段,3房(室)2廳2衛,119坪,5/12樓,113年,住宅,108萬
ZS188951,信義區黃金地段電梯三房,信義區基隆路二段,3房(室)2廳2衛,119坪,5/12樓,113年,住宅,108萬
WS32043,永春捷運站空中花園商辦,信義區忠孝東路五段,1房(室)4廳2衛,166坪,3/10樓,161年,辦公,152萬
WS23800,獨家環球世貿大樓看101景觀,信義區信義路五段,5室1廳,190坪,8/22樓,185年,其他,178萬
ZS200228,吳興361巷大三房寓,信義區吳興街,3房(室)2廳2衛,210坪,4/5樓,205年,住宅,200萬
YS196621,吳興街金雞母收租一F,信義區吳興街,7房(室)4廳4衛,231坪,1/5樓,225年,住宅,221萬
WS60405,信義世貿邊間綠蔭美寓,信義區信義路五段,3房(室)2廳2衛,28坪,5/5樓,34年,住宅,25萬
WS59330,市府站挑高金店面,信義區基隆路一段,OPEN,67坪,1-B1/10樓,61年,店面,52萬
ZS197684,北醫電梯邊間大戶,信義區吳興街,8房(室)2廳3衛,92坪,2/6樓,86年,住宅,79萬
WS69475,信義區靜巷一樓有車位,信義區吳興街,3室2廳2衛,116坪,1/5樓,110年,住宅,105萬
WS69397,E15梨富公園旁都更華廈,信義區和平東路三段,3房(室)2廳1衛,141坪,6/7樓,135年,住宅,129萬
WS69786,信義一品精美小豪宅,信義區永吉路,2房(室)1廳1衛,163坪,4/6樓,157年,住宅,152萬
WS69620,信義三角窗金店面,信義區信義路六段,--房(室)1廳1衛,182坪,1/7樓,177年,店面,173萬
OS221962,194仁愛林蔭-樹海之境信義核心靜謐大宅,信義區仁愛路四段,3房(室)2廳2衛,204坪,3/15樓,198年,住宅,192萬
WS69721,信義誠家高樓路台,信義區吳興街,3房2廳2衛1陽台,224坪,9/10樓,218年,住宅,214萬
YS187349,北醫284巷稀有坡平車位,信義區吳興街,--房(室)--廳--衛,39坪,B3/19樓,239年,車位,235萬
ZS197360,8105新世界坡平車位,信義區松勤街,車位,19坪,B4/19樓,33年,車位,25萬
QS35485,(369)3甲台北聯絡線旁土地,信義區?和段一小段,19,19坪,19/19樓,19年,土地,50萬
TS141082,A200吳興街低總價二樓,信義區吳興街,3房(室)1廳1衛,86坪,2/4樓,79年,住宅,70萬
WS62162,B7信義區Yes世貿車位,信義區信義路五段,--房(室)--廳--衛,19坪,-4/14樓,103年,車位,97萬
