物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
大湖山莊街社區坡道平面車位,大湖山莊街,0,0,0,1,0,0,0,0,0,0,0,0,35.0,1,,,,,0,,-2.0,-2.0,1.0,0,0,0,0,0
E28森大直景觀美妝2房,文湖街,0,0,0,1,0,0,0,0,0,0,0,0,66.0,0,2.0,2.0,1.0,2.0,0,10.0,3.0,3.0,1.0,0,1,0,0,0
AZ7蓮園心邑｜首席庭院A,民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,88.0,0,1.0,1.0,1.0,1.0,0,10.0,1.0,1.0,1.0,0,1,0,0,0
AZ7蓮園心邑｜經典庭院B,民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,99.0,0,1.0,1.0,1.0,1.0,0,10.0,1.0,1.0,1.0,0,1,0,0,0
AZ7蓮園心邑｜森活庭院C,民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,111.0,0,1.0,1.0,2.0,1.0,0,10.0,1.0,1.0,1.0,0,1,0,0,0
AZ7蓮園心邑｜私境庭院D,民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,122.0,0,1.0,1.0,2.0,1.0,0,10.0,1.0,1.0,1.0,0,1,0,0,0
內湖五期電梯三房,新豐街,0,0,0,1,0,0,0,0,0,0,0,0,143.0,0,3.0,2.0,2.0,3.0,0,8.0,2.0,2.0,1.0,0,1,0,0,0
碧湖園新城美妝兩房,內湖路三段,0,0,0,1,0,0,0,0,0,0,0,0,168.0,0,2.0,2.0,1.0,2.0,0,5.0,4.0,4.0,1.0,0,1,0,0,0
捷運西湖站挑高商辦,瑞光路,0,0,0,1,0,0,0,0,0,0,0,0,196.0,0,,1.0,,,0,9.0,6.0,6.0,1.0,0,0,0,0,0
內科廠辦一樓+陽光屋B1,瑞光路,0,0,0,1,0,0,0,0,0,0,0,0,218.0,0,1.0,,,1.0,0,7.0,-1.0,1.0,3.0,0,0,0,0,0
明湖青庭車位,東湖路,0,0,0,1,0,0,0,0,0,0,0,0,19.0,1,,,,,0,8.0,-2.0,-2.0,1.0,0,0,0,0,0
內湖秀美館挑高三房車,新明路,0,0,0,1,0,0,0,0,0,0,0,0,64.0,0,3.0,2.0,2.0,3.0,0,11.0,3.0,3.0,1.0,0,1,0,0,0
內湖捷運站巨星商辦,成功路四段,0,0,0,1,0,0,0,0,0,0,0,0,92.0,0,,,4.0,,0,16.0,2.0,2.0,1.0,0,0,0,0,0
內湖四房坡車美屋,內湖路一段,0,0,0,1,0,0,0,0,0,0,0,0,118.0,0,5.0,2.0,3.0,5.0,0,5.0,4.0,5.0,2.0,0,1,0,0,0
東湖站旁商場店面,康寧路三段,0,0,0,1,0,0,0,0,0,0,0,0,143.0,0,,3.0,3.0,,0,9.0,,,,0,0,0,0,0
【劍南路站｜內湖・大面寬店面】,內湖路一段,0,0,0,1,0,0,0,0,0,0,0,0,166.0,0,,2.0,3.0,,0,6.0,-1.0,1.0,3.0,0,1,0,0,0
亞太企業廠辦,瑞光路,0,0,0,1,0,0,0,0,0,0,0,0,188.0,0,,2.0,,,0,6.0,3.0,3.0,1.0,0,0,0,0,0
亞太企業廠辦-2,瑞光路,0,0,0,1,0,0,0,0,0,0,0,0,204.0,0,,1.0,,,0,6.0,3.0,3.0,1.0,0,0,0,0,0
內湖四期大華新村,成功路二段,0,0,0,1,0,0,0,0,0,0,0,0,224.0,0,2.0,1.0,1.0,2.0,0,4.0,4.0,4.0,1.0,0,1,0,0,0
內科民權天下四米六另雙車位,民權東路六段,0,0,0,1,0,0,0,0,0,0,0,0,247.0,1,,3.0,,,0,7.0,7.0,7.0,1.0,0,0,0,0,0
內科港墘路稀有邊間辦公,港墘路,0,0,0,1,0,0,0,0,0,0,0,0,42.0,0,,,,,0,9.0,6.0,6.0,1.0,0,0,0,0,0
內科港墘路辦公大樓A+,港墘路,0,0,0,1,0,0,0,0,0,0,0,0,58.0,0,,,,,0,9.0,3.0,3.0,1.0,0,1,0,0,0
西湖捷運獨棟美辦(4),基湖路,0,0,0,1,0,0,0,0,0,0,0,0,83.0,0,,,1.0,,0,7.0,4.0,4.0,1.0,0,0,0,0,0
西湖捷運獨棟美辦(5.6.7),基湖路,0,0,0,1,0,0,0,0,0,0,0,0,97.0,0,,,3.0,,0,7.0,5.0,7.0,3.0,0,0,0,0,0
西湖捷運獨棟美辦(3),基湖路,0,0,0,1,0,0,0,0,0,0,0,0,83.0,0,,,1.0,,0,7.0,3.0,3.0,1.0,0,0,0,0,0
西湖捷運獨棟美辦(全),基湖路,0,0,0,1,0,0,0,0,0,0,0,0,120.0,0,,,7.0,,0,7.0,-2.0,7.0,10.0,0,0,0,0,0
內科氣派門廳優質辦公,瑞湖街,0,0,0,1,0,0,0,0,0,0,0,0,142.0,0,,1.0,,,0,8.0,6.0,6.0,1.0,0,0,0,0,0
