區域,地址,價格,類型,屋齡,總坪數,實際坪數,樓層,規格,車位,緯度,經度
信義區,台北市信義區林口街,6980,華廈,35.4年,建坪79.14,主+陽+露49.75,9~10/10樓,6房(室)2廳3衛(含加蓋3房(室)--廳--衛),1,25.0410316210436,121.580925012496
信義區,台北市信義區虎林街,2588,公寓,56.9年,建坪30.73,主+陽30.73,2/4樓,3房(室)2廳2衛,0,25.035950254,121.57673706
信義區,台北市信義區松山路,2760,公寓,54.2年,建坪31.40,主31.40,4/4樓,2房(室)2廳2衛,0,25.0403119022711,121.579637270597
信義區,台北市信義區松德路,6188,住宅大樓,31.4年,建坪59.99,主+陽38.56,7/23樓,4房(室)2廳2衛,1,25.0374805237,121.575233902
信義區,台北市信義區富陽街,2058,公寓,50.1年,建坪31.66,主31.66,4/4樓,6房(室)3廳3衛(含加蓋3房(室)1廳1衛),0,25.0224677366797,121.556304544343
信義區,台北市信義區福德街,13506,住宅大樓,13.9年,建坪121.54,主+陽48.82,5/13樓,3房(室)2廳2衛,2,25.0377815,121.5836168
信義區,台北市信義區松平路,19888,透天厝,25.4年,建坪118.39,主+陽81.41,1~4/10樓,4房(室)3廳4衛(含加蓋--房(室)--廳2衛),1,25.0304137,121.565073
信義區,台北市信義區福德街,11706,住宅大樓,13.9年,建坪117.28,主+陽48.82,4/13樓,--房(室)2廳--衛,2,25.0377815,121.5836168
信義區,台北市信義區吳興街,1380,公寓,47.7年,建坪19.21,主+陽19.21,5/5樓,2房(室)2廳1衛,0,25.0228703863,121.561299749
信義區,台北市信義區和平東路三段,1750,住宅大樓,18.1年,建坪13.65,主+陽8.93,11/14樓,1房(室)1廳1衛(含加蓋1房(室)--廳--衛),1,25.0240681753,121.553209921
信義區,台北市信義區松德路,9100,住宅大樓,35.0年,建坪90.58,主+陽54.98,4/12樓,4房(室)2廳3衛,2,25.0362249608,121.573681247
信義區,台北市信義區松隆路,6680,住宅大樓,1.2年,建坪50.80,主+陽25.89,9/22樓,3房(室)2廳2衛,1,25.0484766310967,121.57730022121
信義區,台北市信義區光復南路,3488,住宅大樓,17.5年,建坪28.88,主+陽18.99,5/18樓,1房(室)2廳1衛,1,25.0307316573,121.557580139
信義區,台北市信義區市民大道六段,1988,住宅大樓,3.9年,建坪18.45,主+陽8.27,8/12樓,1房(室)1廳1衛(含加蓋1房(室)--廳--衛),1,25.0490210080194,121.572652652779
信義區,台北市信義區忠孝東路四段,4900,公寓,55.5年,建坪45.00,主45.00,2/4樓,4房(室)2廳2衛,0,25.042338369,121.563444385
信義區,台北市信義區忠孝東路五段,5688,住宅大樓,11.5年,建坪36.40,主+陽18.06,11/13樓,1房(室)3廳2衛(含加蓋1房(室)--廳1衛),1,25.0412796,121.5673989
信義區,台北市信義區中坡南路,2790,公寓,42.7年,建坪29.18,主+陽27.07,5/5樓,4房(室)3廳2衛(含加蓋2房(室)1廳1衛),0,25.0409772012,121.585475079
信義區,台北市信義區永吉路,2988,公寓,47.3年,建坪28.05,主+陽28.05,5/5樓,3房(室)2廳1衛,0,25.0444819,121.5701751
信義區,台北市信義區松勤街,6100,華廈,27.9年,建坪52.08,主+陽26.21,8/9樓,3房(室)2廳2衛,1,25.0321272701,121.562928721
信義區,台北市信義區大道路,2380,公寓,43.1年,建坪34.36,主+陽30.63,5/5樓,4房(室)3廳3衛(含加蓋1房(室)1廳1衛),0,25.0402962433,121.58281363
信義區,台北市信義區富陽街,3200,華廈,43.7年,建坪37.11,主+陽32.80,5/7樓,3房(室)2廳2衛,1,25.0228531968,121.556210492
信義區,台北市信義區信義路六段,5388,住宅大樓,31.5年,建坪67.69,主+陽47.71,2/16樓,5房(室)2廳2衛,1,25.0353469683,121.575367967
信義區,台北市信義區崇德街,1750,華廈,32.6年,建坪18.37,主12.35,6/7樓,--房(室)1廳1衛,1,25.0240692179,121.554392515
信義區,台北市信義區吳興街,3100,公寓,36.9年,建坪43.20,主+陽34.81,5/5樓,4房(室)2廳2衛,0,25.0226763873,121.568507769
信義區,台北市信義區松仁路,16500,華廈,25.0年,建坪125.20,主+陽69.36,6/9樓,3房(室)2廳2衛,2,25.0291508947,121.568977493
信義區,台北市信義區松信路,2188,住宅大樓,44.2年,建坪26.34,主+陽23.90,6/12樓,2房(室)2廳1衛,0,25.0459135315,121.57224623
信義區,台北市信義區忠孝東路五段,2988,公寓,40.8年,建坪45.14,主+陽41.35,4/5樓,4房(室)2廳2衛,1,25.0429354961,121.583052654
信義區,台北市信義區信義路五段,1650,公寓,41.5年,建坪23.03,主+陽22.37,4/5樓,3房(室)2廳1衛,1,25.0231620141,121.572296939
信義區,台北市信義區忠孝東路五段,2600,公寓,53.7年,建坪23.88,主23.88,2/4樓,2房(室)2廳2衛,0,25.0427841084,121.580549983
信義區,台北市信義區青雲街,9880,透天厝,40.2年,建坪102.87,主+平+陽78.16,B1~3/3樓,6房(室)5廳5衛(含加蓋1房(室)1廳1衛),1,25.019347698,121.576939578
信義區,台北市信義區忠孝東路四段,4480,華廈,35.1年,建坪--,無資料,4/6樓,3房(室)2廳2衛,0,25.0422505012,121.563892694
信義區,台北市信義區吳興街,5688,住宅大樓,32.1年,建坪100.40,主+陽+露59.78,2/15樓,4房(室)2廳2衛,2,25.0206782,121.5696032
信義區,台北市信義區虎林街,2680,公寓,24.3年,建坪28.39,主+陽23.72,3/5樓,3房(室)2廳2衛,0,25.042331643,121.57687774
信義區,台北市信義區信義路五段,3488,住宅大樓,19.2年,建坪27.65,主+陽16.96,16/19樓,2房(室)1廳1衛,1,25.0337026168,121.574341008
信義區,台北市信義區虎林街,2680,公寓,24.3年,建坪28.39,主+陽23.72,2/5樓,3房(室)2廳2衛,0,25.042331643,121.57687774
信義區,台北市信義區虎林街,2700,公寓,49.0年,建坪24.85,主+陽24.86,4/5樓,4房(室)--廳1衛,0,25.0385522293729,121.573555265783
信義區,台北市信義區吳興街,2050,公寓,36.4年,建坪34.33,主+陽31.14,5/5樓,3房(室)2廳2衛,1,25.0252361987915,121.56390824418
信義區,台北市信義區林口街,4500,公寓,52.2年,建坪--,無資料,4/4樓,4房(室)2廳2衛(含加蓋1房(室)--廳--衛),0,25.0375472,121.5806728
信義區,台北市信義區信義路四段,5380,住宅大樓,35.6年,建坪44.59,主+陽+露41.57,11/11樓,--房(室)2廳3衛(含加蓋--房(室)1廳2衛),0,25.0332575285,121.558720199
信義區,台北市信義區永吉路,2700,華廈,7.2年,建坪20.08,主+陽13.68,7/7樓,1房(室)1廳1衛,1,25.045044,121.573577
信義區,台北市信義區大道路,2188,公寓,54.0年,建坪25.40,主+陽25.40,3/4樓,3房(室)2廳1衛,0,25.0411812533866,121.582360411252
信義區,台北市信義區松隆路,4280,華廈,42.5年,建坪34.62,主+平30.22,1/7樓,3房(室)2廳2衛,0,25.0436151272,121.566830149
信義區,台北市信義區信義路六段,5688,住宅大樓,31.4年,建坪67.73,主+陽48.42,7/16樓,4房(室)2廳2衛,1,25.0350658058,121.575406906
信義區,台北市信義區吳興街,3288,公寓,39.5年,建坪46.61,主+平41.59,1/5樓,7房(室)4廳4衛(含加蓋1房(室)--廳--衛),0,25.0231287,121.5635492
信義區,台北市信義區松德路,12888,住宅大樓,31.3年,建坪115.06,主+陽+露83.38,19~20/23樓,6房(室)2廳4衛(含加蓋1房(室)--廳1衛),1,25.0373546,121.5752408
信義區,台北市信義區仁愛路四段,6180,住宅大樓,45.5年,建坪42.56,主+陽35.54,9/12樓,2房(室)2廳1衛,1,25.037411145,121.561821913
信義區,台北市信義區虎林街,2580,公寓,42.5年,建坪44.54,主+陽+露44.54,5/5樓,7房(室)3廳3衛(含加蓋3房(室)1廳1衛),0,25.0425526,121.576933191
信義區,台北市信義區福德街,2450,公寓,47.8年,建坪22.25,主+平22.25,1/4樓,3房(室)2廳2衛,0,25.0391150602,121.585602787
信義區,台北市信義區忠孝東路五段,6088,住宅大樓,11.4年,建坪35.31,主+陽17.45,11/13樓,1房(室)2廳2衛(含加蓋1房(室)--廳1衛),1,25.0412999216,121.56741617
