區域,地址,價格,類型,屋齡,總坪數,實際坪數,樓層,規格,車位,緯度,經度
中正區,台北市中正區和平西路一段,4188,住宅大樓,6.7年,建坪28.97,主+陽14.54,2/14樓,1房(室)2廳1衛,1,25.0269730038,121.521175368
中正區,台北市中正區汀州路三段,8800,公寓,51.7年,建坪33.51,主33.51,1/4樓,--房(室)2廳1衛(含加蓋--房(室)1廳--衛),1,25.0168053043,121.52991586
中正區,台北市中正區臨沂街,5288,公寓,44.6年,建坪39.50,主+陽39.50,4/5樓,3房(室)2廳2衛,0,25.038775498,121.529384946
中正區,台北市中正區愛國東路,5380,華廈,46.2年,建坪43.21,主+陽43.21,2/7樓,--房(室)1廳1衛,1,25.0342004053,121.517944402
中正區,台北市中正區汀州路一段,2200,公寓,48.5年,建坪34.91,主+陽34.91,4/4樓,4房(室)2廳2衛,0,25.0280057272,121.508939003
中正區,台北市中正區忠孝東路二段,26800,透天厝,64.4年,建坪98.99,主98.99,1~4/4樓,--房(室)4廳4衛,0,25.0440090816,121.527422753
中正區,台北市中正區,2280,住宅大樓,--年,建坪18.88,主+陽12.18,12/15樓,2房(室)2廳1衛,1,25.0218364551289,121.517800780426
中正區,台北市中正區羅斯福路三段,2180,華廈,13.5年,建坪19.02,主10.06,4/10樓,1房(室)1廳1衛,1,25.0157034,121.5323318
中正區,台北市中正區臨沂街,7290,公寓,56.8年,建坪72.91,主72.91,4/4樓,5房(室)4廳3衛(含加蓋2房(室)2廳1衛),0,25.041762704,121.530017801
中正區,台北市中正區中華路二段,2380,華廈,48.5年,建坪31.71,主+陽31.72,5/7樓,4房(室)1廳2衛,0,25.0248088679,121.509945227
中正區,台北市中正區懷寧街,11980,透天厝,76.8年,建坪52.25,主52.25,1~3/3樓,6房(室)4廳4衛(含加蓋3房(室)1廳1衛),0,25.0457253,121.5141611
中正區,台北市中正區愛國東路,4200,住宅大樓,40.2年,建坪29.91,主+陽20.19,3/12樓,2房(室)2廳1衛,1,25.0317970597,121.520965078
中正區,台北市中正區中華路二段,1266,華廈,44.7年,建坪16.22,主+陽13.38,5/7樓,1房(室)1廳1衛,0,25.0249600714,121.509377663
中正區,台北市中正區延平南路,3980,華廈,49.5年,建坪51.98,主28.61,B1~1/7樓,2房(室)1廳1衛,0,25.0340908228514,121.506454404193
中正區,台北市中正區信義路二段,4288,住宅大樓,47.8年,建坪30.24,主+陽26.94,5/12樓,3房(室)1廳2衛,1,25.035177896,121.525329981
中正區,台北市中正區中華路二段,750,公寓,58.8年,建坪7.75,主+陽7.75,3/5樓,1房(室)1廳1衛,0,25.028830134,121.506552728
中正區,台北市中正區中華路二段,3588,華廈,41.0年,建坪52.33,主+陽43.99,7/7樓,5房(室)2廳3衛,1,25.0257714944,121.50841411
中正區,台北市中正區武昌街一段,8360,透天厝,62.5年,建坪59.54,主59.54,1~4/4樓,3房(室)3廳1衛,0,25.0434623348,121.512285565
中正區,台北市中正區愛國東路,5966,住宅大樓,40.4年,建坪45.67,主+陽30.62,3/12樓,4房(室)2廳2衛,0,25.0329295134,121.520835266
中正區,台北市中正區臨沂街,2500,公寓,56.8年,建坪25.01,主25.01,4/4樓,4房(室)--廳4衛,0,25.0372479122,121.530951902
中正區,台北市中正區愛國東路,5738,住宅大樓,40.2年,建坪42.48,主+陽28.38,11/12樓,3房(室)2廳2衛,1,25.032377491,121.521349409
